Date_of_report,Municipality_code,Municipality_name,Province,Total_reported,Hospital_admission,Deceased
2020-12-12 10:00:00,GM0003,Appingedam,Groningen,178,9,1
2020-12-12 10:00:00,GM0010,Delfzijl,Groningen,377,9,1
2020-12-12 10:00:00,GM0014,Groningen,Groningen,4898,39,9
2020-12-12 10:00:00,GM0024,Loppersum,Groningen,124,1,0
2020-12-12 10:00:00,GM0034,Almere,Flevoland,7438,193,50
2020-12-12 10:00:00,GM0037,Stadskanaal,Groningen,806,11,8
2020-12-12 10:00:00,GM0047,Veendam,Groningen,366,4,2
2020-12-12 10:00:00,GM0050,Zeewolde,Flevoland,474,16,7
2020-12-12 10:00:00,GM0059,Achtkarspelen,Friesland,356,1,0
2020-12-12 10:00:00,GM0060,Ameland,Friesland,55,0,0
2020-12-12 10:00:00,GM0072,Harlingen,Friesland,167,5,2
2020-12-12 10:00:00,GM0074,Heerenveen,Friesland,677,17,24
2020-12-12 10:00:00,GM0080,Leeuwarden,Friesland,2089,54,16
2020-12-12 10:00:00,GM0085,Ooststellingwerf,Friesland,383,9,1
2020-12-12 10:00:00,GM0086,Opsterland,Friesland,351,14,1
2020-12-12 10:00:00,GM0088,Schiermonnikoog,Friesland,5,1,0
2020-12-12 10:00:00,GM0090,Smallingerland,Friesland,699,14,12
2020-12-12 10:00:00,GM0093,Terschelling,Friesland,77,1,1
2020-12-12 10:00:00,GM0096,Vlieland,Friesland,19,0,0
2020-12-12 10:00:00,GM0098,Weststellingwerf,Friesland,417,5,12
2020-12-12 10:00:00,GM0106,Assen,Drenthe,1143,23,8
2020-12-12 10:00:00,GM0109,Coevorden,Drenthe,674,24,7
2020-12-12 10:00:00,GM0114,Emmen,Drenthe,2549,58,32
2020-12-12 10:00:00,GM0118,Hoogeveen,Drenthe,1104,35,15
2020-12-12 10:00:00,GM0119,Meppel,Drenthe,578,13,5
2020-12-12 10:00:00,GM0141,Almelo,Overijssel,2983,44,25
2020-12-12 10:00:00,GM0147,Borne,Overijssel,770,18,7
2020-12-12 10:00:00,GM0148,Dalfsen,Overijssel,776,18,11
2020-12-12 10:00:00,GM0150,Deventer,Overijssel,3007,59,53
2020-12-12 10:00:00,GM0153,Enschede,Overijssel,5492,110,73
2020-12-12 10:00:00,GM0158,Haaksbergen,Overijssel,1000,22,23
2020-12-12 10:00:00,GM0160,Hardenberg,Overijssel,1348,33,17
2020-12-12 10:00:00,GM0163,Hellendoorn,Overijssel,1255,16,16
2020-12-12 10:00:00,GM0164,Hengelo,Overijssel,2777,49,33
2020-12-12 10:00:00,GM0166,Kampen,Overijssel,1254,66,40
2020-12-12 10:00:00,GM0168,Losser,Overijssel,921,17,6
2020-12-12 10:00:00,GM0171,Noordoostpolder,Flevoland,1267,23,21
2020-12-12 10:00:00,GM0173,Oldenzaal,Overijssel,1277,27,32
2020-12-12 10:00:00,GM0175,Ommen,Overijssel,349,9,7
2020-12-12 10:00:00,GM0177,Raalte,Overijssel,1218,27,25
2020-12-12 10:00:00,GM0180,Staphorst,Overijssel,584,11,5
2020-12-12 10:00:00,GM0183,Tubbergen,Overijssel,1195,14,9
2020-12-12 10:00:00,GM0184,Urk,Flevoland,1320,38,11
2020-12-12 10:00:00,GM0189,Wierden,Overijssel,1241,11,14
2020-12-12 10:00:00,GM0193,Zwolle,Overijssel,2751,63,66
2020-12-12 10:00:00,GM0197,Aalten,Gelderland,688,14,12
2020-12-12 10:00:00,GM0200,Apeldoorn,Gelderland,3939,137,68
2020-12-12 10:00:00,GM0202,Arnhem,Gelderland,4960,117,78
2020-12-12 10:00:00,GM0203,Barneveld,Gelderland,2271,32,20
2020-12-12 10:00:00,GM0209,Beuningen,Gelderland,777,24,10
2020-12-12 10:00:00,GM0213,Brummen,Gelderland,448,22,7
2020-12-12 10:00:00,GM0214,Buren,Gelderland,778,27,12
2020-12-12 10:00:00,GM0216,Culemborg,Gelderland,1039,34,12
2020-12-12 10:00:00,GM0221,Doesburg,Gelderland,289,12,8
2020-12-12 10:00:00,GM0222,Doetinchem,Gelderland,1449,40,20
2020-12-12 10:00:00,GM0225,Druten,Gelderland,554,31,17
