Date_of_report,Municipality_code,Municipality_name,Province,Total_reported,Hospital_admission,Deceased
2020-11-11 10:00:00,GM0003,Appingedam,Groningen,66,8,1
2020-11-11 10:00:00,GM0010,Delfzijl,Groningen,161,8,0
2020-11-11 10:00:00,GM0014,Groningen,Groningen,3844,32,5
2020-11-11 10:00:00,GM0024,Loppersum,Groningen,63,0,0
2020-11-11 10:00:00,GM0034,Almere,Flevoland,4996,173,45
2020-11-11 10:00:00,GM0037,Stadskanaal,Groningen,431,9,7
2020-11-11 10:00:00,GM0047,Veendam,Groningen,214,4,1
2020-11-11 10:00:00,GM0050,Zeewolde,Flevoland,326,13,6
2020-11-11 10:00:00,GM0059,Achtkarspelen,Friesland,219,0,0
2020-11-11 10:00:00,GM0060,Ameland,Friesland,46,0,0
2020-11-11 10:00:00,GM0072,Harlingen,Friesland,116,5,2
2020-11-11 10:00:00,GM0074,Heerenveen,Friesland,504,17,22
2020-11-11 10:00:00,GM0080,Leeuwarden,Friesland,1560,47,11
2020-11-11 10:00:00,GM0085,Ooststellingwerf,Friesland,219,6,1
2020-11-11 10:00:00,GM0086,Opsterland,Friesland,212,9,0
2020-11-11 10:00:00,GM0088,Schiermonnikoog,Friesland,4,1,0
2020-11-11 10:00:00,GM0090,Smallingerland,Friesland,487,12,8
2020-11-11 10:00:00,GM0093,Terschelling,Friesland,66,1,1
2020-11-11 10:00:00,GM0096,Vlieland,Friesland,18,0,0
2020-11-11 10:00:00,GM0098,Weststellingwerf,Friesland,290,3,6
2020-11-11 10:00:00,GM0106,Assen,Drenthe,802,16,4
2020-11-11 10:00:00,GM0109,Coevorden,Drenthe,433,20,4
2020-11-11 10:00:00,GM0114,Emmen,Drenthe,1795,52,25
2020-11-11 10:00:00,GM0118,Hoogeveen,Drenthe,757,32,15
2020-11-11 10:00:00,GM0119,Meppel,Drenthe,367,11,5
2020-11-11 10:00:00,GM0141,Almelo,Overijssel,1911,38,19
2020-11-11 10:00:00,GM0147,Borne,Overijssel,497,16,6
2020-11-11 10:00:00,GM0148,Dalfsen,Overijssel,566,18,9
2020-11-11 10:00:00,GM0150,Deventer,Overijssel,1767,53,47
2020-11-11 10:00:00,GM0153,Enschede,Overijssel,3827,81,51
2020-11-11 10:00:00,GM0158,Haaksbergen,Overijssel,662,19,14
2020-11-11 10:00:00,GM0160,Hardenberg,Overijssel,913,26,11
2020-11-11 10:00:00,GM0163,Hellendoorn,Overijssel,747,13,14
2020-11-11 10:00:00,GM0164,Hengelo,Overijssel,1918,42,26
2020-11-11 10:00:00,GM0166,Kampen,Overijssel,809,63,37
2020-11-11 10:00:00,GM0168,Losser,Overijssel,552,13,3
2020-11-11 10:00:00,GM0171,Noordoostpolder,Flevoland,544,20,12
2020-11-11 10:00:00,GM0173,Oldenzaal,Overijssel,851,19,22
2020-11-11 10:00:00,GM0175,Ommen,Overijssel,260,9,4
2020-11-11 10:00:00,GM0177,Raalte,Overijssel,729,26,25
2020-11-11 10:00:00,GM0180,Staphorst,Overijssel,391,11,5
2020-11-11 10:00:00,GM0183,Tubbergen,Overijssel,877,13,8
2020-11-11 10:00:00,GM0184,Urk,Flevoland,369,26,5
2020-11-11 10:00:00,GM0189,Wierden,Overijssel,751,8,7
2020-11-11 10:00:00,GM0193,Zwolle,Overijssel,1954,56,56
2020-11-11 10:00:00,GM0197,Aalten,Gelderland,491,13,9
2020-11-11 10:00:00,GM0200,Apeldoorn,Gelderland,2564,123,59
2020-11-11 10:00:00,GM0202,Arnhem,Gelderland,3182,108,53
2020-11-11 10:00:00,GM0203,Barneveld,Gelderland,1264,27,14
2020-11-11 10:00:00,GM0209,Beuningen,Gelderland,529,22,8
2020-11-11 10:00:00,GM0213,Brummen,Gelderland,309,21,7
2020-11-11 10:00:00,GM0214,Buren,Gelderland,527,23,9
2020-11-11 10:00:00,GM0216,Culemborg,Gelderland,706,29,11
2020-11-11 10:00:00,GM0221,Doesburg,Gelderland,214,11,7
2020-11-11 10:00:00,GM0222,Doetinchem,Gelderland,993,36,17
2020-11-11 10:00:00,GM0225,Druten,Gelderland,408,29,13
2020-11-11 10:00:00,GM0226,Duiven,Gelderland,460,18,7
2020-11-11 10:00:00,GM0228,Ede,Gelderland,2475,78,35
2020-11-11 10:00:00,GM0230,Elburg,Gelderland,385,29,9
2020-11-11 10:00:00,GM0232,Epe,Gelderland,547,53,24
2020-11-11 10:00:00,GM0233,Ermelo,Gelderland,469,33,23
2020-11-11 10:00:00,GM0243,Harderwijk,Gelderland,869,50,22
2020-11-11 10:00:00,GM0244,Hattem,Gelderland,182,18,5
2020-11-11 10:00:00,GM0246,Heerde,Gelderland,368,55,28
2020-11-11 10:00:00,GM0252,Heumen,Gelderland,432,19,13
2020-11-11 10:00:00,GM0262,Lochem,Gelderland,497,19,16
2020-11-11 10:00:00,GM0263,Maasdriel,Gelderland,608,26,11
2020-11-11 10:00:00,GM0267,Nijkerk,Gelderland,960,31,6
2020-11-11 10:00:00,GM0268,Nijmegen,Gelderland,4401,188,104
2020-11-11 10:00:00,GM0269,Oldebroek,Gelderland,366,40,20
2020-11-11 10:00:00,GM0273,Putten,Gelderland,405,12,2
2020-11-11 10:00:00,GM0274,Renkum,Gelderland,600,19,11
2020-11-11 10:00:00,GM0275,Rheden,Gelderland,765,38,18
2020-11-11 10:00:00,GM0277,Rozendaal,Gelderland,15,1,0
2020-11-11 10:00:00,GM0279,Scherpenzeel,Gelderland,197,5,2
2020-11-11 10:00:00,GM0281,Tiel,Gelderland,1163,53,24
2020-11-11 10:00:00,GM0285,Voorst,Gelderland,362,18,11
2020-11-11 10:00:00,GM0289,Wageningen,Gelderland,768,26,20
2020-11-11 10:00:00,GM0293,Westervoort,Gelderland,236,12,7
2020-11-11 10:00:00,GM0294,Winterswijk,Gelderland,451,9,5
2020-11-11 10:00:00,GM0296,Wijchen,Gelderland,881,55,22
2020-11-11 10:00:00,GM0297,Zaltbommel,Gelderland,668,25,10
2020-11-11 10:00:00,GM0299,Zevenaar,Gelderland,712,59,19
2020-11-11 10:00:00,GM0301,Zutphen,Gelderland,754,35,14
2020-11-11 10:00:00,GM0302,Nunspeet,Gelderland,532,61,22
2020-11-11 10:00:00,GM0303,Dronten,Flevoland,466,40,15
2020-11-11 10:00:00,GM0307,Amersfoort,Utrecht,3616,108,40
2020-11-11 10:00:00,GM0308,Baarn,Utrecht,524,19,12
2020-11-11 10:00:00,GM0310,De Bilt,Utrecht,1138,36,24
2020-11-11 10:00:00,GM0312,Bunnik,Utrecht,334,12,5
2020-11-11 10:00:00,GM0313,Bunschoten,Utrecht,817,20,9
2020-11-11 10:00:00,GM0317,Eemnes,Utrecht,201,4,1
2020-11-11 10:00:00,GM0321,Houten,Utrecht,1154,37,39
2020-11-11 10:00:00,GM0327,Leusden,Utrecht,619,13,11
2020-11-11 10:00:00,GM0331,Lopik,Utrecht,419,25,8
2020-11-11 10:00:00,GM0335,Montfoort,Utrecht,346,16,7
2020-11-11 10:00:00,GM0339,Renswoude,Utrecht,109,5,5
2020-11-11 10:00:00,GM0340,Rhenen,Utrecht,437,14,6
2020-11-11 10:00:00,GM0342,Soest,Utrecht,1238,40,32
2020-11-11 10:00:00,GM0344,Utrecht,Utrecht,12062,399,143
2020-11-11 10:00:00,GM0345,Veenendaal,Utrecht,1856,63,17
2020-11-11 10:00:00,GM0351,Woudenberg,Utrecht,283,10,3
2020-11-11 10:00:00,GM0352,Wijk bij Duurstede,Utrecht,455,13,7
2020-11-11 10:00:00,GM0353,IJsselstein,Utrecht,895,49,40
