Gemnr,Gemeente,Bev_2020,van_datum,tot_datum,Totaal_Absoluut,Totaal_inc100000,Zkh_Absoluut,Zkh_inc100000,Overleden_Absoluut,Overleden_inc100000
794,Helmond,92423,17-6-2020,30-6-2020,9,9.7,0,0.0,0,0.0
531,Hendrik-Ido-Ambacht,31202,17-6-2020,30-6-2020,1,3.2,0,0.0,0,0.0
164,Hengelo (O.),81140,17-6-2020,30-6-2020,1,1.2,0,0.0,0,0.0
1966,Het Hogeland,47801,17-6-2020,30-6-2020,3,6.3,0,0.0,0,0.0
252,Heumen,16454,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
797,Heusden,44692,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
534,Hillegom,22209,17-6-2020,30-6-2020,1,4.5,0,0.0,0,0.0
798,Hilvarenbeek,15518,17-6-2020,30-6-2020,1,6.4,0,0.0,0,0.0
402,Hilversum,90831,17-6-2020,30-6-2020,15,16.5,1,1.1,0,0.0
1963,Hoeksche Waard,87401,17-6-2020,30-6-2020,3,3.4,0,0.0,0,0.0
1735,Hof van Twente,35017,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
1911,Hollands Kroon,48432,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
118,Hoogeveen,55699,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
405,Hoorn,73261,17-6-2020,30-6-2020,2,2.7,0,0.0,0,0.0
1507,Horst aan de Maas,42429,17-6-2020,30-6-2020,9,21.2,0,0.0,0,0.0
321,Houten,50146,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
406,Huizen,41273,17-6-2020,30-6-2020,10,24.2,1,2.4,0,0.0
677,Hulst,27556,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
353,IJsselstein,34109,17-6-2020,30-6-2020,1,2.9,0,0.0,0,0.0
1884,Kaag en Braassem,27297,17-6-2020,30-6-2020,1,3.7,0,0.0,0,0.0
166,Kampen,54319,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
678,Kapelle,12695,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
537,Katwijk,65753,17-6-2020,30-6-2020,13,19.8,0,0.0,0,0.0
928,Kerkrade,45749,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
1598,Koggenland,22749,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
542,Krimpen aan den IJssel,29526,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
1931,Krimpenerwaard,56319,17-6-2020,30-6-2020,6,10.7,0,0.0,1,1.8
1659,Laarbeek,22523,17-6-2020,30-6-2020,1,4.4,0,0.0,0,0.0
1685,Landerd,15730,17-6-2020,30-6-2020,1,6.4,0,0.0,0,0.0
882,Landgraaf,37445,17-6-2020,30-6-2020,1,2.7,0,0.0,0,0.0
415,Landsmeer,11491,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
416,Langedijk,28163,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
1621,Lansingerland,62384,17-6-2020,30-6-2020,2,3.2,0,0.0,0,0.0
417,Laren (NH.),11280,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
80,Leeuwarden,124084,17-6-2020,30-6-2020,1,0.8,0,0.0,0,0.0
546,Leiden,125099,17-6-2020,30-6-2020,8,6.4,1,0.8,0,0.0
547,Leiderdorp,27056,17-6-2020,30-6-2020,2,7.4,0,0.0,0,0.0
1916,Leidschendam-Voorburg,76534,17-6-2020,30-6-2020,16,20.9,0,0.0,0,0.0
995,Lelystad,78598,17-6-2020,30-6-2020,4,5.1,0,0.0,0,0.0
1640,Leudal,35879,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
327,Leusden,30401,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
1705,Lingewaard,46601,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
553,Lisse,22955,17-6-2020,30-6-2020,1,4.4,0,0.0,0,0.0
262,Lochem,33729,17-6-2020,30-6-2020,2,5.9,0,0.0,0,0.0
809,Loon op Zand,23408,17-6-2020,30-6-2020,2,8.5,0,0.0,0,0.0
331,Lopik,14467,17-6-2020,30-6-2020,1,6.9,0,0.0,0,0.0
24,Loppersum,9537,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
168,Losser,22683,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
263,Maasdriel,25030,17-6-2020,30-6-2020,7,28.0,0,0.0,0,0.0
1641,Maasgouw,23965,17-6-2020,30-6-2020,2,8.3,0,0.0,0,0.0
556,Maassluis,33213,17-6-2020,30-6-2020,21,63.2,0,0.0,1,3.0
935,Maastricht,121575,17-6-2020,30-6-2020,3,2.5,0,0.0,0,0.0
420,Medemblik,45101,17-6-2020,30-6-2020,2,4.4,1,2.2,0,0.0
938,Meerssen,18828,17-6-2020,30-6-2020,2,10.6,0,0.0,0,0.0
1948,Meierijstad,81194,17-6-2020,30-6-2020,3,3.7,0,0.0,0,0.0
119,Meppel,33920,17-6-2020,30-6-2020,0,0.0,0,0.0,1,2.9
687,Middelburg (Z.),48822,17-6-2020,30-6-2020,2,4.1,0,0.0,0,0.0
1842,Midden-Delfland,19341,17-6-2020,30-6-2020,8,41.4,0,0.0,0,0.0
1731,Midden-Drenthe,33185,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
1952,Midden-Groningen,60797,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
815,Mill en Sint Hubert,10939,17-6-2020,30-6-2020,1,9.1,0,0.0,0,0.0
1709,Moerdijk,37129,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
1978,Molenlanden,43909,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
1955,Montferland,36011,17-6-2020,30-6-2020,3,8.3,0,0.0,0,0.0
335,Montfoort,13917,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
944,Mook en Middelaar,7847,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
1740,Neder-Betuwe,24339,17-6-2020,30-6-2020,4,16.4,0,0.0,1,4.1
946,Nederweert,17019,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
356,Nieuwegein,63462,17-6-2020,30-6-2020,4,6.3,0,0.0,0,0.0
569,Nieuwkoop,28811,17-6-2020,30-6-2020,2,6.9,0,0.0,0,0.0
267,Nijkerk,43171,17-6-2020,30-6-2020,2,4.6,0,0.0,0,0.0
268,Nijmegen,177659,17-6-2020,30-6-2020,5,2.8,0,0.0,0,0.0
1930,Nissewaard,85219,17-6-2020,30-6-2020,7,8.2,0,0.0,0,0.0
1970,Noardeast-Fryslân,45228,17-6-2020,30-6-2020,1,2.2,0,0.0,0,0.0
1695,Noord-Beveland,7392,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
1699,Noordenveld,31253,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
171,Noordoostpolder,47291,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
575,Noordwijk,43508,17-6-2020,30-6-2020,4,9.2,1,2.3,0,0.0
820,"Nuenen, Gerwen en Nederwetten",23383,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
302,Nunspeet,27851,17-6-2020,30-6-2020,1,3.6,0,0.0,0,0.0
579,Oegstgeest,24840,17-6-2020,30-6-2020,4,16.1,0,0.0,0,0.0
823,Oirschot,18714,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
824,Oisterwijk,26245,17-6-2020,30-6-2020,3,11.4,0,0.0,0,0.0
1895,Oldambt,38209,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
269,Oldebroek,23646,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
173,Oldenzaal,31836,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
1773,Olst-Wijhe,18252,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
175,Ommen,18009,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
1586,Oost Gelre,29627,17-6-2020,30-6-2020,9,30.4,1,3.4,0,0.0
826,Oosterhout,55982,17-6-2020,30-6-2020,1,1.8,0,0.0,0,0.0
85,Ooststellingwerf,25469,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
431,Oostzaan,9735,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
432,Opmeer,11836,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
86,Opsterland,29733,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
828,Oss,91915,17-6-2020,30-6-2020,7,7.6,0,0.0,0,0.0
1509,Oude IJsselstreek,39388,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
437,Ouder-Amstel,14026,17-6-2020,30-6-2020,1,7.1,0,0.0,0,0.0
589,Oudewater,10230,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
1734,Overbetuwe,47906,17-6-2020,30-6-2020,1,2.1,0,0.0,0,0.0
590,Papendrecht,32136,17-6-2020,30-6-2020,5,15.6,0,0.0,0,0.0
1894,Peel en Maas,43425,17-6-2020,30-6-2020,1,2.3,0,0.0,0,0.0
765,Pekela,12196,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
1926,Pijnacker-Nootdorp,55308,17-6-2020,30-6-2020,3,5.4,0,0.0,0,0.0
439,Purmerend,81249,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
273,Putten,24112,17-6-2020,30-6-2020,2,8.3,0,0.0,0,0.0
177,Raalte,37712,17-6-2020,30-6-2020,4,10.6,0,0.0,0,0.0
703,Reimerswaal,22730,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
274,Renkum,31419,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
339,Renswoude,5444,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
1667,Reusel-De Mierden,13112,17-6-2020,30-6-2020,1,7.6,0,0.0,0,0.0
275,Rheden,43761,17-6-2020,30-6-2020,1,2.3,0,0.0,0,0.0
340,Rhenen,20119,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
597,Ridderkerk,46189,17-6-2020,30-6-2020,2,4.3,0,0.0,0,0.0
1742,Rijssen-Holten,38177,17-6-2020,30-6-2020,2,5.2,0,0.0,0,0.0
603,Rijswijk (ZH.),54450,17-6-2020,30-6-2020,5,9.2,0,0.0,0,0.0
1669,Roerdalen,20574,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
957,Roermond,58260,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
1674,Roosendaal,77251,17-6-2020,30-6-2020,3,3.9,0,0.0,0,0.0
599,Rotterdam,651157,17-6-2020,30-6-2020,100,15.4,6,0.9,1,0.2
277,Rozendaal,1704,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
840,Rucphen,22878,17-6-2020,30-6-2020,0,0.0,0,0.0,1,4.4
441,Schagen,46483,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
279,Scherpenzeel,9880,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
606,Schiedam,78730,17-6-2020,30-6-2020,18,22.9,0,0.0,0,0.0
88,Schiermonnikoog,947,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
1676,Schouwen-Duiveland,33839,17-6-2020,30-6-2020,2,5.9,0,0.0,1,3.0
965,Simpelveld,10555,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
1702,Sint Anthonis,11664,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
845,Sint-Michielsgestel,29208,17-6-2020,30-6-2020,6,20.5,0,0.0,0,0.0
1883,Sittard-Geleen,92429,17-6-2020,30-6-2020,0,0.0,0,0.0,1,1.1
610,Sliedrecht,25220,17-6-2020,30-6-2020,1,4.0,0,0.0,0,0.0
1714,Sluis,23210,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
90,Smallingerland,56150,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
342,Soest,46606,17-6-2020,30-6-2020,1,2.1,0,0.0,0,0.0
847,Someren,19368,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
848,Son en Breugel,17322,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
37,Stadskanaal,31686,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
180,Staphorst,17145,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
532,Stede Broec,21726,17-6-2020,30-6-2020,1,4.6,0,0.0,0,0.0
851,Steenbergen,24416,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
1708,Steenwijkerland,44126,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
971,Stein (L.),25007,17-6-2020,30-6-2020,2,8.0,0,0.0,0,0.0
1904,Stichtse Vecht,64931,17-6-2020,30-6-2020,9,13.9,0,0.0,0,0.0
1900,Súdwest-Fryslân,89987,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
715,Terneuzen,54426,17-6-2020,30-6-2020,1,1.8,0,0.0,0,0.0
93,Terschelling,4888,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
448,Texel,13575,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
1525,Teylingen,37440,17-6-2020,30-6-2020,4,10.7,1,2.7,0,0.0
716,Tholen,25757,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
281,Tiel,42159,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
855,Tilburg,219789,17-6-2020,30-6-2020,15,6.8,0,0.0,0,0.0
183,Tubbergen,21275,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
1700,Twenterand,33743,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
1730,Tynaarlo,33887,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
737,Tytsjerksteradiel,32052,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
856,Uden,42119,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
450,Uitgeest,13666,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
451,Uithoorn,29478,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
184,Urk,21031,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
344,Utrecht (gemeente),357597,17-6-2020,30-6-2020,73,20.4,1,0.3,1,0.3
1581,Utrechtse Heuvelrug,49580,17-6-2020,30-6-2020,3,6.1,0,0.0,0,0.0
981,Vaals,10105,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
994,Valkenburg aan de Geul,16367,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
858,Valkenswaard,31193,17-6-2020,30-6-2020,2,6.4,0,0.0,0,0.0
47,Veendam,27384,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
345,Veenendaal,66493,17-6-2020,30-6-2020,2,3.0,0,0.0,0,0.0
717,Veere,21880,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
861,Veldhoven,45466,17-6-2020,30-6-2020,1,2.2,0,0.0,0,0.0
453,Velsen,68648,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
983,Venlo,101802,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
984,Venray,43614,17-6-2020,30-6-2020,2,4.6,0,0.0,0,0.0
1961,Vijfheerenlanden,56811,17-6-2020,30-6-2020,1,1.8,0,0.0,0,0.0
622,Vlaardingen,73397,17-6-2020,30-6-2020,12,16.3,0,0.0,0,0.0
96,Vlieland,1155,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
718,Vlissingen,44360,17-6-2020,30-6-2020,1,2.3,0,0.0,0,0.0
