Gemnr,Gemeente,Bev_2020,van_datum,tot_datum,Totaal_Absoluut,Totaal_inc100000,Zkh_Absoluut,Zkh_inc100000,Overleden_Absoluut,Overleden_inc100000
986,Voerendaal,12475,19-8-2020,1-9-2020,2,16.0,0,0.0,0,0.0
626,Voorschoten,25596,19-8-2020,1-9-2020,8,31.3,0,0.0,0,0.0
285,Voorst,24552,19-8-2020,1-9-2020,10,40.7,0,0.0,0,0.0
865,Vught,26558,19-8-2020,1-9-2020,11,41.4,0,0.0,0,0.0
1949,Waadhoeke,46090,19-8-2020,1-9-2020,2,4.3,0,0.0,0,0.0
866,Waalre,17456,19-8-2020,1-9-2020,3,17.2,0,0.0,0,0.0
867,Waalwijk,48637,19-8-2020,1-9-2020,14,28.8,0,0.0,0,0.0
627,Waddinxveen,29291,19-8-2020,1-9-2020,7,23.9,0,0.0,0,0.0
289,Wageningen,39664,19-8-2020,1-9-2020,26,65.6,0,0.0,0,0.0
629,Wassenaar,26305,19-8-2020,1-9-2020,6,22.8,0,0.0,0,0.0
852,Waterland,17424,19-8-2020,1-9-2020,6,34.4,0,0.0,0,0.0
988,Weert,50105,19-8-2020,1-9-2020,12,23.9,0,0.0,0,0.0
457,Weesp,19738,19-8-2020,1-9-2020,4,20.3,0,0.0,0,0.0
1960,West Betuwe,51128,19-8-2020,1-9-2020,7,13.7,0,0.0,0,0.0
668,West Maas en Waal,19324,19-8-2020,1-9-2020,2,10.3,0,0.0,0,0.0
1969,Westerkwartier,63329,19-8-2020,1-9-2020,1,1.6,0,0.0,0,0.0
1701,Westerveld,19460,19-8-2020,1-9-2020,0,0.0,0,0.0,0,0.0
293,Westervoort,14971,19-8-2020,1-9-2020,2,13.4,0,0.0,0,0.0
1950,Westerwolde,25733,19-8-2020,1-9-2020,3,11.7,0,0.0,0,0.0
1783,Westland,110375,19-8-2020,1-9-2020,62,56.2,0,0.0,0,0.0
98,Weststellingwerf,25914,19-8-2020,1-9-2020,0,0.0,0,0.0,0,0.0
614,Westvoorne,14731,19-8-2020,1-9-2020,1,6.8,0,0.0,0,0.0
189,Wierden,24446,19-8-2020,1-9-2020,0,0.0,0,0.0,0,0.0
296,Wijchen,41110,19-8-2020,1-9-2020,15,36.5,0,0.0,0,0.0
1696,Wijdemeren,24358,19-8-2020,1-9-2020,2,8.2,0,0.0,0,0.0
352,Wijk bij Duurstede,23914,19-8-2020,1-9-2020,1,4.2,0,0.0,0,0.0
294,Winterswijk,28854,19-8-2020,1-9-2020,8,27.7,0,0.0,0,0.0
873,Woensdrecht,21876,19-8-2020,1-9-2020,2,9.1,1,4.6,0,0.0
632,Woerden,52299,19-8-2020,1-9-2020,14,26.8,0,0.0,0,0.0
880,Wormerland,16270,19-8-2020,1-9-2020,2,12.3,0,0.0,0,0.0
351,Woudenberg,13362,19-8-2020,1-9-2020,0,0.0,0,0.0,0,0.0
479,Zaanstad,156794,19-8-2020,1-9-2020,47,30.0,0,0.0,1,0.6
297,Zaltbommel,28881,19-8-2020,1-9-2020,3,10.4,0,0.0,0,0.0
473,Zandvoort,17116,19-8-2020,1-9-2020,6,35.1,0,0.0,0,0.0
50,Zeewolde,22653,19-8-2020,1-9-2020,2,8.8,0,0.0,0,0.0
355,Zeist,64905,19-8-2020,1-9-2020,25,38.5,0,0.0,0,0.0
299,Zevenaar,43750,19-8-2020,1-9-2020,3,6.9,0,0.0,0,0.0
637,Zoetermeer,125285,19-8-2020,1-9-2020,51,40.7,1,0.8,0,0.0
638,Zoeterwoude,8605,19-8-2020,1-9-2020,0,0.0,0,0.0,0,0.0
1892,Zuidplas,43885,19-8-2020,1-9-2020,13,29.6,0,0.0,0,0.0
879,Zundert,21829,19-8-2020,1-9-2020,1,4.6,0,0.0,0,0.0
301,Zutphen,47934,19-8-2020,1-9-2020,11,22.9,0,0.0,0,0.0
1896,Zwartewaterland,22685,19-8-2020,1-9-2020,0,0.0,0,0.0,0,0.0
642,Zwijndrecht,44737,19-8-2020,1-9-2020,12,26.8,0,0.0,0,0.0
193,Zwolle,128840,19-8-2020,1-9-2020,17,13.2,0,0.0,0,0.0
