Date_of_report,Municipality_code,Municipality_name,Province,Total_reported,Hospital_admission,Deceased
2020-12-03 10:00:00,GM0003,Appingedam,Groningen,115,8,1
2020-12-03 10:00:00,GM0010,Delfzijl,Groningen,256,9,0
2020-12-03 10:00:00,GM0014,Groningen,Groningen,4495,37,7
2020-12-03 10:00:00,GM0024,Loppersum,Groningen,92,1,0
2020-12-03 10:00:00,GM0034,Almere,Flevoland,6518,184,48
2020-12-03 10:00:00,GM0037,Stadskanaal,Groningen,644,9,7
2020-12-03 10:00:00,GM0047,Veendam,Groningen,289,4,1
2020-12-03 10:00:00,GM0050,Zeewolde,Flevoland,411,16,7
2020-12-03 10:00:00,GM0059,Achtkarspelen,Friesland,305,0,0
2020-12-03 10:00:00,GM0060,Ameland,Friesland,47,0,0
2020-12-03 10:00:00,GM0072,Harlingen,Friesland,154,5,2
2020-12-03 10:00:00,GM0074,Heerenveen,Friesland,608,17,23
2020-12-03 10:00:00,GM0080,Leeuwarden,Friesland,1924,52,16
2020-12-03 10:00:00,GM0085,Ooststellingwerf,Friesland,344,7,1
2020-12-03 10:00:00,GM0086,Opsterland,Friesland,295,11,0
2020-12-03 10:00:00,GM0088,Schiermonnikoog,Friesland,4,1,0
2020-12-03 10:00:00,GM0090,Smallingerland,Friesland,616,14,10
2020-12-03 10:00:00,GM0093,Terschelling,Friesland,71,1,1
2020-12-03 10:00:00,GM0096,Vlieland,Friesland,19,0,0
2020-12-03 10:00:00,GM0098,Weststellingwerf,Friesland,378,5,12
2020-12-03 10:00:00,GM0106,Assen,Drenthe,1039,22,7
2020-12-03 10:00:00,GM0109,Coevorden,Drenthe,599,22,7
2020-12-03 10:00:00,GM0114,Emmen,Drenthe,2307,56,31
2020-12-03 10:00:00,GM0118,Hoogeveen,Drenthe,960,33,15
2020-12-03 10:00:00,GM0119,Meppel,Drenthe,514,13,5
2020-12-03 10:00:00,GM0141,Almelo,Overijssel,2644,42,25
2020-12-03 10:00:00,GM0147,Borne,Overijssel,665,18,6
2020-12-03 10:00:00,GM0148,Dalfsen,Overijssel,700,18,9
2020-12-03 10:00:00,GM0150,Deventer,Overijssel,2409,55,51
2020-12-03 10:00:00,GM0153,Enschede,Overijssel,5030,99,67
2020-12-03 10:00:00,GM0158,Haaksbergen,Overijssel,873,22,22
2020-12-03 10:00:00,GM0160,Hardenberg,Overijssel,1201,31,15
2020-12-03 10:00:00,GM0163,Hellendoorn,Overijssel,1056,15,15
2020-12-03 10:00:00,GM0164,Hengelo,Overijssel,2491,45,31
2020-12-03 10:00:00,GM0166,Kampen,Overijssel,1090,66,39
2020-12-03 10:00:00,GM0168,Losser,Overijssel,808,14,5
2020-12-03 10:00:00,GM0171,Noordoostpolder,Flevoland,996,23,17
2020-12-03 10:00:00,GM0173,Oldenzaal,Overijssel,1136,25,30
2020-12-03 10:00:00,GM0175,Ommen,Overijssel,317,9,6
2020-12-03 10:00:00,GM0177,Raalte,Overijssel,946,27,25
2020-12-03 10:00:00,GM0180,Staphorst,Overijssel,502,11,5
2020-12-03 10:00:00,GM0183,Tubbergen,Overijssel,1112,14,9
2020-12-03 10:00:00,GM0184,Urk,Flevoland,1149,33,10
2020-12-03 10:00:00,GM0189,Wierden,Overijssel,1062,9,12
2020-12-03 10:00:00,GM0193,Zwolle,Overijssel,2430,62,63
2020-12-03 10:00:00,GM0197,Aalten,Gelderland,629,14,12
2020-12-03 10:00:00,GM0200,Apeldoorn,Gelderland,3344,133,67
2020-12-03 10:00:00,GM0202,Arnhem,Gelderland,4259,114,72
2020-12-03 10:00:00,GM0203,Barneveld,Gelderland,1786,31,18
2020-12-03 10:00:00,GM0209,Beuningen,Gelderland,680,24,10
2020-12-03 10:00:00,GM0213,Brummen,Gelderland,384,22,7
2020-12-03 10:00:00,GM0214,Buren,Gelderland,678,27,12
2020-12-03 10:00:00,GM0216,Culemborg,Gelderland,908,33,11
2020-12-03 10:00:00,GM0221,Doesburg,Gelderland,254,11,7
