Date_of_report,Municipality_code,Municipality_name,Province,Total_reported,Hospital_admission,Deceased
2020-09-04 10:00:00,GM0003,Appingedam,Groningen,6,3,0
2020-09-04 10:00:00,GM0010,Delfzijl,Groningen,63,6,0
2020-09-04 10:00:00,GM0014,Groningen,Groningen,318,18,3
2020-09-04 10:00:00,GM0024,Loppersum,Groningen,2,0,0
2020-09-04 10:00:00,GM0034,Almere,Flevoland,770,131,33
2020-09-04 10:00:00,GM0037,Stadskanaal,Groningen,14,2,2
2020-09-04 10:00:00,GM0047,Veendam,Groningen,23,2,1
2020-09-04 10:00:00,GM0050,Zeewolde,Flevoland,55,12,6
2020-09-04 10:00:00,GM0059,Achtkarspelen,Friesland,20,0,0
2020-09-04 10:00:00,GM0060,Ameland,Friesland,0,0,0
2020-09-04 10:00:00,GM0072,Harlingen,Friesland,21,4,1
2020-09-04 10:00:00,GM0074,Heerenveen,Friesland,107,13,21
2020-09-04 10:00:00,GM0080,Leeuwarden,Friesland,123,34,6
2020-09-04 10:00:00,GM0085,Ooststellingwerf,Friesland,10,3,0
2020-09-04 10:00:00,GM0086,Opsterland,Friesland,26,7,0
2020-09-04 10:00:00,GM0088,Schiermonnikoog,Friesland,0,0,0
2020-09-04 10:00:00,GM0090,Smallingerland,Friesland,63,9,5
2020-09-04 10:00:00,GM0093,Terschelling,Friesland,2,0,0
2020-09-04 10:00:00,GM0096,Vlieland,Friesland,0,0,0
2020-09-04 10:00:00,GM0098,Weststellingwerf,Friesland,30,3,4
2020-09-04 10:00:00,GM0106,Assen,Drenthe,62,12,2
2020-09-04 10:00:00,GM0109,Coevorden,Drenthe,63,13,2
2020-09-04 10:00:00,GM0114,Emmen,Drenthe,118,20,11
2020-09-04 10:00:00,GM0118,Hoogeveen,Drenthe,105,19,8
2020-09-04 10:00:00,GM0119,Meppel,Drenthe,56,11,5
2020-09-04 10:00:00,GM0141,Almelo,Overijssel,113,23,10
2020-09-04 10:00:00,GM0147,Borne,Overijssel,54,14,6
2020-09-04 10:00:00,GM0148,Dalfsen,Overijssel,92,16,6
2020-09-04 10:00:00,GM0150,Deventer,Overijssel,397,48,33
2020-09-04 10:00:00,GM0153,Enschede,Overijssel,343,57,26
2020-09-04 10:00:00,GM0158,Haaksbergen,Overijssel,60,14,7
2020-09-04 10:00:00,GM0160,Hardenberg,Overijssel,187,23,8
2020-09-04 10:00:00,GM0163,Hellendoorn,Overijssel,99,8,12
2020-09-04 10:00:00,GM0164,Hengelo,Overijssel,162,23,19
2020-09-04 10:00:00,GM0166,Kampen,Overijssel,360,59,27
2020-09-04 10:00:00,GM0168,Losser,Overijssel,31,7,0
2020-09-04 10:00:00,GM0171,Noordoostpolder,Flevoland,88,14,10
2020-09-04 10:00:00,GM0173,Oldenzaal,Overijssel,67,13,7
2020-09-04 10:00:00,GM0175,Ommen,Overijssel,63,9,2
2020-09-04 10:00:00,GM0177,Raalte,Overijssel,166,24,17
2020-09-04 10:00:00,GM0180,Staphorst,Overijssel,63,8,4
2020-09-04 10:00:00,GM0183,Tubbergen,Overijssel,84,12,5
2020-09-04 10:00:00,GM0184,Urk,Flevoland,86,23,4
2020-09-04 10:00:00,GM0189,Wierden,Overijssel,54,5,6
2020-09-04 10:00:00,GM0193,Zwolle,Overijssel,411,53,46
2020-09-04 10:00:00,GM0197,Aalten,Gelderland,77,9,7
2020-09-04 10:00:00,GM0200,Apeldoorn,Gelderland,511,97,50
2020-09-04 10:00:00,GM0202,Arnhem,Gelderland,551,67,32
2020-09-04 10:00:00,GM0203,Barneveld,Gelderland,175,18,6
2020-09-04 10:00:00,GM0209,Beuningen,Gelderland,94,19,5
2020-09-04 10:00:00,GM0213,Brummen,Gelderland,44,18,6
2020-09-04 10:00:00,GM0214,Buren,Gelderland,66,17,8
2020-09-04 10:00:00,GM0216,Culemborg,Gelderland,103,21,8
2020-09-04 10:00:00,GM0221,Doesburg,Gelderland,37,9,6
2020-09-04 10:00:00,GM0222,Doetinchem,Gelderland,126,26,15
2020-09-04 10:00:00,GM0225,Druten,Gelderland,119,25,8
