Date_of_report,Municipality_code,Municipality_name,Province,Total_reported,Hospital_admission,Deceased
2020-11-16 10:00:00,GM0003,Appingedam,Groningen,73,8,1
2020-11-16 10:00:00,GM0010,Delfzijl,Groningen,172,9,0
2020-11-16 10:00:00,GM0014,Groningen,Groningen,4020,33,5
2020-11-16 10:00:00,GM0024,Loppersum,Groningen,72,1,0
2020-11-16 10:00:00,GM0034,Almere,Flevoland,5314,174,46
2020-11-16 10:00:00,GM0037,Stadskanaal,Groningen,492,9,7
2020-11-16 10:00:00,GM0047,Veendam,Groningen,226,4,1
2020-11-16 10:00:00,GM0050,Zeewolde,Flevoland,344,14,6
2020-11-16 10:00:00,GM0059,Achtkarspelen,Friesland,241,0,0
2020-11-16 10:00:00,GM0060,Ameland,Friesland,46,0,0
2020-11-16 10:00:00,GM0072,Harlingen,Friesland,124,5,2
2020-11-16 10:00:00,GM0074,Heerenveen,Friesland,518,17,22
2020-11-16 10:00:00,GM0080,Leeuwarden,Friesland,1642,47,12
2020-11-16 10:00:00,GM0085,Ooststellingwerf,Friesland,245,6,1
2020-11-16 10:00:00,GM0086,Opsterland,Friesland,224,9,0
2020-11-16 10:00:00,GM0088,Schiermonnikoog,Friesland,4,1,0
2020-11-16 10:00:00,GM0090,Smallingerland,Friesland,521,13,8
2020-11-16 10:00:00,GM0093,Terschelling,Friesland,66,1,1
2020-11-16 10:00:00,GM0096,Vlieland,Friesland,18,0,0
2020-11-16 10:00:00,GM0098,Weststellingwerf,Friesland,312,5,6
2020-11-16 10:00:00,GM0106,Assen,Drenthe,842,17,5
2020-11-16 10:00:00,GM0109,Coevorden,Drenthe,464,20,6
2020-11-16 10:00:00,GM0114,Emmen,Drenthe,1909,53,26
2020-11-16 10:00:00,GM0118,Hoogeveen,Drenthe,814,32,15
2020-11-16 10:00:00,GM0119,Meppel,Drenthe,402,12,5
2020-11-16 10:00:00,GM0141,Almelo,Overijssel,2150,39,20
2020-11-16 10:00:00,GM0147,Borne,Overijssel,540,16,6
2020-11-16 10:00:00,GM0148,Dalfsen,Overijssel,613,18,9
2020-11-16 10:00:00,GM0150,Deventer,Overijssel,1873,53,48
2020-11-16 10:00:00,GM0153,Enschede,Overijssel,4135,93,58
2020-11-16 10:00:00,GM0158,Haaksbergen,Overijssel,717,19,16
2020-11-16 10:00:00,GM0160,Hardenberg,Overijssel,989,26,11
2020-11-16 10:00:00,GM0163,Hellendoorn,Overijssel,825,15,14
2020-11-16 10:00:00,GM0164,Hengelo,Overijssel,2079,42,27
2020-11-16 10:00:00,GM0166,Kampen,Overijssel,856,63,37
2020-11-16 10:00:00,GM0168,Losser,Overijssel,591,13,4
2020-11-16 10:00:00,GM0171,Noordoostpolder,Flevoland,611,21,12
2020-11-16 10:00:00,GM0173,Oldenzaal,Overijssel,926,22,23
2020-11-16 10:00:00,GM0175,Ommen,Overijssel,276,9,4
2020-11-16 10:00:00,GM0177,Raalte,Overijssel,770,26,25
2020-11-16 10:00:00,GM0180,Staphorst,Overijssel,405,11,5
2020-11-16 10:00:00,GM0183,Tubbergen,Overijssel,928,13,8
2020-11-16 10:00:00,GM0184,Urk,Flevoland,495,26,5
2020-11-16 10:00:00,GM0189,Wierden,Overijssel,823,8,7
2020-11-16 10:00:00,GM0193,Zwolle,Overijssel,2069,56,58
2020-11-16 10:00:00,GM0197,Aalten,Gelderland,535,14,9
2020-11-16 10:00:00,GM0200,Apeldoorn,Gelderland,2755,124,61
2020-11-16 10:00:00,GM0202,Arnhem,Gelderland,3408,109,56
2020-11-16 10:00:00,GM0203,Barneveld,Gelderland,1398,29,16
2020-11-16 10:00:00,GM0209,Beuningen,Gelderland,569,22,9
2020-11-16 10:00:00,GM0213,Brummen,Gelderland,337,21,7
2020-11-16 10:00:00,GM0214,Buren,Gelderland,570,24,10
2020-11-16 10:00:00,GM0216,Culemborg,Gelderland,759,30,11
2020-11-16 10:00:00,GM0221,Doesburg,Gelderland,224,11,7
2020-11-16 10:00:00,GM0222,Doetinchem,Gelderland,1066,38,17
2020-11-16 10:00:00,GM0225,Druten,Gelderland,427,29,14
2020-11-16 10:00:00,GM0226,Duiven,Gelderland,505,18,8
2020-11-16 10:00:00,GM0228,Ede,Gelderland,2640,82,39
2020-11-16 10:00:00,GM0230,Elburg,Gelderland,408,30,9
2020-11-16 10:00:00,GM0232,Epe,Gelderland,569,54,24
