Date_of_report,Municipality_code,Municipality_name,Province,Total_reported,Hospital_admission,Deceased
2020-04-03 10:00:00,GM0003,Appingedam,Groningen,1,1,0
2020-04-03 10:00:00,GM0010,Delfzijl,Groningen,10,4,0
2020-04-03 10:00:00,GM0014,Groningen,Groningen,102,12,2
2020-04-03 10:00:00,GM0024,Loppersum,Groningen,2,0,0
2020-04-03 10:00:00,GM0034,Almere,Flevoland,102,67,2
2020-04-03 10:00:00,GM0037,Stadskanaal,Groningen,1,0,0
2020-04-03 10:00:00,GM0047,Veendam,Groningen,5,1,0
2020-04-03 10:00:00,GM0050,Zeewolde,Flevoland,11,5,0
2020-04-03 10:00:00,GM0059,Achtkarspelen,Friesland,2,0,0
2020-04-03 10:00:00,GM0060,Ameland,Friesland,0,0,0
2020-04-03 10:00:00,GM0072,Harlingen,Friesland,5,2,0
2020-04-03 10:00:00,GM0074,Heerenveen,Friesland,22,9,2
2020-04-03 10:00:00,GM0080,Leeuwarden,Friesland,33,24,3
2020-04-03 10:00:00,GM0085,Ooststellingwerf,Friesland,2,1,0
2020-04-03 10:00:00,GM0086,Opsterland,Friesland,10,5,0
2020-04-03 10:00:00,GM0088,Schiermonnikoog,Friesland,0,0,0
2020-04-03 10:00:00,GM0090,Smallingerland,Friesland,13,5,1
2020-04-03 10:00:00,GM0093,Terschelling,Friesland,0,0,0
2020-04-03 10:00:00,GM0096,Vlieland,Friesland,0,0,0
2020-04-03 10:00:00,GM0098,Weststellingwerf,Friesland,3,2,1
2020-04-03 10:00:00,GM0106,Assen,Drenthe,19,7,2
2020-04-03 10:00:00,GM0109,Coevorden,Drenthe,24,6,0
2020-04-03 10:00:00,GM0114,Emmen,Drenthe,25,6,2
2020-04-03 10:00:00,GM0118,Hoogeveen,Drenthe,18,7,0
2020-04-03 10:00:00,GM0119,Meppel,Drenthe,13,4,1
2020-04-03 10:00:00,GM0141,Almelo,Overijssel,31,13,2
2020-04-03 10:00:00,GM0147,Borne,Overijssel,26,11,4
2020-04-03 10:00:00,GM0148,Dalfsen,Overijssel,22,9,2
2020-04-03 10:00:00,GM0150,Deventer,Overijssel,68,25,17
2020-04-03 10:00:00,GM0153,Enschede,Overijssel,96,32,7
2020-04-03 10:00:00,GM0158,Haaksbergen,Overijssel,15,6,0
2020-04-03 10:00:00,GM0160,Hardenberg,Overijssel,42,10,1
2020-04-03 10:00:00,GM0163,Hellendoorn,Overijssel,26,5,0
2020-04-03 10:00:00,GM0164,Hengelo,Overijssel,51,9,3
2020-04-03 10:00:00,GM0166,Kampen,Overijssel,92,38,5
2020-04-03 10:00:00,GM0168,Losser,Overijssel,6,4,0
2020-04-03 10:00:00,GM0171,Noordoostpolder,Flevoland,15,8,1
2020-04-03 10:00:00,GM0173,Oldenzaal,Overijssel,25,10,5
2020-04-03 10:00:00,GM0175,Ommen,Overijssel,17,6,0
2020-04-03 10:00:00,GM0177,Raalte,Overijssel,29,18,5
2020-04-03 10:00:00,GM0180,Staphorst,Overijssel,13,3,1
2020-04-03 10:00:00,GM0183,Tubbergen,Overijssel,18,8,0
2020-04-03 10:00:00,GM0184,Urk,Flevoland,23,13,3
2020-04-03 10:00:00,GM0189,Wierden,Overijssel,15,2,3
2020-04-03 10:00:00,GM0193,Zwolle,Overijssel,131,33,14
2020-04-03 10:00:00,GM0197,Aalten,Gelderland,11,1,1
2020-04-03 10:00:00,GM0200,Apeldoorn,Gelderland,81,24,6
2020-04-03 10:00:00,GM0202,Arnhem,Gelderland,86,37,6
2020-04-03 10:00:00,GM0203,Barneveld,Gelderland,41,8,2
2020-04-03 10:00:00,GM0209,Beuningen,Gelderland,32,15,4
2020-04-03 10:00:00,GM0213,Brummen,Gelderland,12,5,1
2020-04-03 10:00:00,GM0214,Buren,Gelderland,15,6,1
2020-04-03 10:00:00,GM0216,Culemborg,Gelderland,30,17,4
2020-04-03 10:00:00,GM0221,Doesburg,Gelderland,8,3,2
2020-04-03 10:00:00,GM0222,Doetinchem,Gelderland,33,6,3
2020-04-03 10:00:00,GM0225,Druten,Gelderland,30,16,1
2020-04-03 10:00:00,GM0226,Duiven,Gelderland,11,4,0
2020-04-03 10:00:00,GM0228,Ede,Gelderland,75,32,9
2020-04-03 10:00:00,GM0230,Elburg,Gelderland,26,4,0
2020-04-03 10:00:00,GM0232,Epe,Gelderland,44,11,5
2020-04-03 10:00:00,GM0233,Ermelo,Gelderland,34,11,5
2020-04-03 10:00:00,GM0243,Harderwijk,Gelderland,35,9,3
2020-04-03 10:00:00,GM0244,Hattem,Gelderland,21,5,1
2020-04-03 10:00:00,GM0246,Heerde,Gelderland,52,19,9
2020-04-03 10:00:00,GM0252,Heumen,Gelderland,31,11,2
2020-04-03 10:00:00,GM0262,Lochem,Gelderland,16,5,2
2020-04-03 10:00:00,GM0263,Maasdriel,Gelderland,15,11,1
2020-04-03 10:00:00,GM0267,Nijkerk,Gelderland,30,16,2
2020-04-03 10:00:00,GM0268,Nijmegen,Gelderland,287,90,19
2020-04-03 10:00:00,GM0269,Oldebroek,Gelderland,40,8,6
2020-04-03 10:00:00,GM0273,Putten,Gelderland,11,1,0
2020-04-03 10:00:00,GM0274,Renkum,Gelderland,26,11,0
2020-04-03 10:00:00,GM0275,Rheden,Gelderland,45,26,8
2020-04-03 10:00:00,GM0277,Rozendaal,Gelderland,2,1,0
2020-04-03 10:00:00,GM0279,Scherpenzeel,Gelderland,7,0,1
2020-04-03 10:00:00,GM0281,Tiel,Gelderland,38,24,4
2020-04-03 10:00:00,GM0285,Voorst,Gelderland,27,6,4
2020-04-03 10:00:00,GM0289,Wageningen,Gelderland,12,8,2
2020-04-03 10:00:00,GM0293,Westervoort,Gelderland,8,4,1
