Date_of_report,Municipality_code,Municipality_name,Province,Total_reported,Hospital_admission,Deceased
2020-11-30 10:00:00,GM0003,Appingedam,Groningen,103,8,1
2020-11-30 10:00:00,GM0010,Delfzijl,Groningen,237,9,0
2020-11-30 10:00:00,GM0014,Groningen,Groningen,4386,36,5
2020-11-30 10:00:00,GM0024,Loppersum,Groningen,90,1,0
2020-11-30 10:00:00,GM0034,Almere,Flevoland,6287,182,48
2020-11-30 10:00:00,GM0037,Stadskanaal,Groningen,622,9,7
2020-11-30 10:00:00,GM0047,Veendam,Groningen,271,4,1
2020-11-30 10:00:00,GM0050,Zeewolde,Flevoland,399,14,6
2020-11-30 10:00:00,GM0059,Achtkarspelen,Friesland,292,0,0
2020-11-30 10:00:00,GM0060,Ameland,Friesland,47,0,0
2020-11-30 10:00:00,GM0072,Harlingen,Friesland,145,5,2
2020-11-30 10:00:00,GM0074,Heerenveen,Friesland,596,17,23
2020-11-30 10:00:00,GM0080,Leeuwarden,Friesland,1891,52,16
2020-11-30 10:00:00,GM0085,Ooststellingwerf,Friesland,333,7,1
2020-11-30 10:00:00,GM0086,Opsterland,Friesland,286,11,0
2020-11-30 10:00:00,GM0088,Schiermonnikoog,Friesland,4,1,0
2020-11-30 10:00:00,GM0090,Smallingerland,Friesland,603,14,9
2020-11-30 10:00:00,GM0093,Terschelling,Friesland,71,1,1
2020-11-30 10:00:00,GM0096,Vlieland,Friesland,19,0,0
2020-11-30 10:00:00,GM0098,Weststellingwerf,Friesland,365,5,10
2020-11-30 10:00:00,GM0106,Assen,Drenthe,1013,22,7
2020-11-30 10:00:00,GM0109,Coevorden,Drenthe,588,21,7
2020-11-30 10:00:00,GM0114,Emmen,Drenthe,2227,55,30
2020-11-30 10:00:00,GM0118,Hoogeveen,Drenthe,937,32,15
2020-11-30 10:00:00,GM0119,Meppel,Drenthe,498,13,5
2020-11-30 10:00:00,GM0141,Almelo,Overijssel,2589,42,24
2020-11-30 10:00:00,GM0147,Borne,Overijssel,647,16,6
2020-11-30 10:00:00,GM0148,Dalfsen,Overijssel,680,18,9
2020-11-30 10:00:00,GM0150,Deventer,Overijssel,2294,55,51
2020-11-30 10:00:00,GM0153,Enschede,Overijssel,4931,99,64
2020-11-30 10:00:00,GM0158,Haaksbergen,Overijssel,860,21,20
2020-11-30 10:00:00,GM0160,Hardenberg,Overijssel,1166,30,14
2020-11-30 10:00:00,GM0163,Hellendoorn,Overijssel,1007,15,15
2020-11-30 10:00:00,GM0164,Hengelo,Overijssel,2434,45,31
2020-11-30 10:00:00,GM0166,Kampen,Overijssel,1053,66,38
2020-11-30 10:00:00,GM0168,Losser,Overijssel,774,14,5
2020-11-30 10:00:00,GM0171,Noordoostpolder,Flevoland,922,23,17
2020-11-30 10:00:00,GM0173,Oldenzaal,Overijssel,1115,25,29
2020-11-30 10:00:00,GM0175,Ommen,Overijssel,311,9,5
2020-11-30 10:00:00,GM0177,Raalte,Overijssel,900,27,25
2020-11-30 10:00:00,GM0180,Staphorst,Overijssel,481,11,5
2020-11-30 10:00:00,GM0183,Tubbergen,Overijssel,1093,13,8
2020-11-30 10:00:00,GM0184,Urk,Flevoland,1073,32,10
2020-11-30 10:00:00,GM0189,Wierden,Overijssel,1020,8,11
2020-11-30 10:00:00,GM0193,Zwolle,Overijssel,2360,62,63
2020-11-30 10:00:00,GM0197,Aalten,Gelderland,603,14,12
2020-11-30 10:00:00,GM0200,Apeldoorn,Gelderland,3235,133,67
2020-11-30 10:00:00,GM0202,Arnhem,Gelderland,4133,114,70
2020-11-30 10:00:00,GM0203,Barneveld,Gelderland,1724,30,18
2020-11-30 10:00:00,GM0209,Beuningen,Gelderland,649,24,10
2020-11-30 10:00:00,GM0213,Brummen,Gelderland,374,22,7
2020-11-30 10:00:00,GM0214,Buren,Gelderland,669,27,11
2020-11-30 10:00:00,GM0216,Culemborg,Gelderland,891,33,11
2020-11-30 10:00:00,GM0221,Doesburg,Gelderland,245,11,7
2020-11-30 10:00:00,GM0222,Doetinchem,Gelderland,1232,39,18
2020-11-30 10:00:00,GM0225,Druten,Gelderland,483,29,15
2020-11-30 10:00:00,GM0226,Duiven,Gelderland,667,18,8
2020-11-30 10:00:00,GM0228,Ede,Gelderland,3198,86,43
2020-11-30 10:00:00,GM0230,Elburg,Gelderland,528,31,11
2020-11-30 10:00:00,GM0232,Epe,Gelderland,649,54,25
2020-11-30 10:00:00,GM0233,Ermelo,Gelderland,627,33,25
2020-11-30 10:00:00,GM0243,Harderwijk,Gelderland,1102,54,22
2020-11-30 10:00:00,GM0244,Hattem,Gelderland,241,18,5
2020-11-30 10:00:00,GM0246,Heerde,Gelderland,399,55,29
2020-11-30 10:00:00,GM0252,Heumen,Gelderland,501,20,13
2020-11-30 10:00:00,GM0262,Lochem,Gelderland,642,22,19
2020-11-30 10:00:00,GM0263,Maasdriel,Gelderland,812,26,16
2020-11-30 10:00:00,GM0267,Nijkerk,Gelderland,1210,33,7
2020-11-30 10:00:00,GM0268,Nijmegen,Gelderland,5130,197,119
2020-11-30 10:00:00,GM0269,Oldebroek,Gelderland,451,40,20
2020-11-30 10:00:00,GM0273,Putten,Gelderland,581,13,4
2020-11-30 10:00:00,GM0274,Renkum,Gelderland,719,20,11
2020-11-30 10:00:00,GM0275,Rheden,Gelderland,979,39,19
2020-11-30 10:00:00,GM0277,Rozendaal,Gelderland,26,1,0
2020-11-30 10:00:00,GM0279,Scherpenzeel,Gelderland,250,5,2
2020-11-30 10:00:00,GM0281,Tiel,Gelderland,1377,58,32
2020-11-30 10:00:00,GM0285,Voorst,Gelderland,451,18,11
2020-11-30 10:00:00,GM0289,Wageningen,Gelderland,982,30,25
2020-11-30 10:00:00,GM0293,Westervoort,Gelderland,373,13,7
2020-11-30 10:00:00,GM0294,Winterswijk,Gelderland,593,12,8
2020-11-30 10:00:00,GM0296,Wijchen,Gelderland,1089,59,23
2020-11-30 10:00:00,GM0297,Zaltbommel,Gelderland,938,25,10
2020-11-30 10:00:00,GM0299,Zevenaar,Gelderland,864,60,21
2020-11-30 10:00:00,GM0301,Zutphen,Gelderland,980,38,16
2020-11-30 10:00:00,GM0302,Nunspeet,Gelderland,673,64,23
2020-11-30 10:00:00,GM0303,Dronten,Flevoland,682,43,16
2020-11-30 10:00:00,GM0307,Amersfoort,Utrecht,4618,121,55
2020-11-30 10:00:00,GM0308,Baarn,Utrecht,642,23,15
2020-11-30 10:00:00,GM0310,De Bilt,Utrecht,1345,38,30
2020-11-30 10:00:00,GM0312,Bunnik,Utrecht,423,15,10
2020-11-30 10:00:00,GM0313,Bunschoten,Utrecht,1188,28,12
2020-11-30 10:00:00,GM0317,Eemnes,Utrecht,262,4,1
2020-11-30 10:00:00,GM0321,Houten,Utrecht,1367,42,45
2020-11-30 10:00:00,GM0327,Leusden,Utrecht,766,16,12
2020-11-30 10:00:00,GM0331,Lopik,Utrecht,495,25,8
2020-11-30 10:00:00,GM0335,Montfoort,Utrecht,442,16,7
2020-11-30 10:00:00,GM0339,Renswoude,Utrecht,127,5,5
2020-11-30 10:00:00,GM0340,Rhenen,Utrecht,578,14,6
2020-11-30 10:00:00,GM0342,Soest,Utrecht,1440,43,33
2020-11-30 10:00:00,GM0344,Utrecht,Utrecht,13866,438,157
2020-11-30 10:00:00,GM0345,Veenendaal,Utrecht,2490,70,19
2020-11-30 10:00:00,GM0351,Woudenberg,Utrecht,353,11,4
2020-11-30 10:00:00,GM0352,Wijk bij Duurstede,Utrecht,591,14,7
2020-11-30 10:00:00,GM0353,IJsselstein,Utrecht,1074,50,46
2020-11-30 10:00:00,GM0355,Zeist,Utrecht,1774,50,35
2020-11-30 10:00:00,GM0356,Nieuwegein,Utrecht,1732,65,17
2020-11-30 10:00:00,GM0358,Aalsmeer,Noord-Holland,1044,17,20
2020-11-30 10:00:00,GM0361,Alkmaar,Noord-Holland,2663,79,42
2020-11-30 10:00:00,GM0362,Amstelveen,Noord-Holland,2945,86,64
2020-11-30 10:00:00,GM0363,Amsterdam,Noord-Holland,39756,1188,420
2020-11-30 10:00:00,GM0370,Beemster,Noord-Holland,212,4,2
2020-11-30 10:00:00,GM0373,Bergen (NH.),Noord-Holland,808,25,24
2020-11-30 10:00:00,GM0375,Beverwijk,Noord-Holland,1189,23,15
2020-11-30 10:00:00,GM0376,Blaricum,Noord-Holland,319,8,2
2020-11-30 10:00:00,GM0377,Bloemendaal,Noord-Holland,526,10,6
2020-11-30 10:00:00,GM0383,Castricum,Noord-Holland,773,18,12
2020-11-30 10:00:00,GM0384,Diemen,Noord-Holland,1352,28,20
2020-11-30 10:00:00,GM0385,Edam-Volendam,Noord-Holland,1345,54,9
2020-11-30 10:00:00,GM0388,Enkhuizen,Noord-Holland,415,20,5
2020-11-30 10:00:00,GM0392,Haarlem,Noord-Holland,4265,126,91
2020-11-30 10:00:00,GM0394,Haarlemmermeer,Noord-Holland,4769,114,46
2020-11-30 10:00:00,GM0396,Heemskerk,Noord-Holland,1138,40,21
2020-11-30 10:00:00,GM0397,Heemstede,Noord-Holland,648,18,36
2020-11-30 10:00:00,GM0398,Heerhugowaard,Noord-Holland,1297,33,10
2020-11-30 10:00:00,GM0399,Heiloo,Noord-Holland,482,14,10
2020-11-30 10:00:00,GM0400,Den Helder,Noord-Holland,808,19,6
2020-11-30 10:00:00,GM0402,Hilversum,Noord-Holland,2325,48,43
2020-11-30 10:00:00,GM0405,Hoorn,Noord-Holland,1738,48,18
2020-11-30 10:00:00,GM0406,Huizen,Noord-Holland,1390,37,18
2020-11-30 10:00:00,GM0415,Landsmeer,Noord-Holland,365,6,3
2020-11-30 10:00:00,GM0416,Langedijk,Noord-Holland,717,22,7
2020-11-30 10:00:00,GM0417,Laren,Noord-Holland,341,10,8
2020-11-30 10:00:00,GM0420,Medemblik,Noord-Holland,909,22,6
2020-11-30 10:00:00,GM0431,Oostzaan,Noord-Holland,342,13,3
2020-11-30 10:00:00,GM0432,Opmeer,Noord-Holland,245,3,2
2020-11-30 10:00:00,GM0437,Ouder-Amstel,Noord-Holland,520,8,0
2020-11-30 10:00:00,GM0439,Purmerend,Noord-Holland,2047,94,47
2020-11-30 10:00:00,GM0441,Schagen,Noord-Holland,1116,24,15
2020-11-30 10:00:00,GM0448,Texel,Noord-Holland,118,6,2
2020-11-30 10:00:00,GM0450,Uitgeest,Noord-Holland,388,7,3
2020-11-30 10:00:00,GM0451,Uithoorn,Noord-Holland,908,26,5
2020-11-30 10:00:00,GM0453,Velsen,Noord-Holland,1965,55,50
2020-11-30 10:00:00,GM0457,Weesp,Noord-Holland,826,11,15
2020-11-30 10:00:00,GM0473,Zandvoort,Noord-Holland,387,15,9
2020-11-30 10:00:00,GM0479,Zaanstad,Noord-Holland,5572,193,89
2020-11-30 10:00:00,GM0482,Alblasserdam,Zuid-Holland,912,15,13
2020-11-30 10:00:00,GM0484,Alphen aan den Rijn,Zuid-Holland,3906,107,54
2020-11-30 10:00:00,GM0489,Barendrecht,Zuid-Holland,2094,69,31
2020-11-30 10:00:00,GM0498,Drechterland,Noord-Holland,465,7,8
2020-11-30 10:00:00,GM0501,Brielle,Zuid-Holland,506,22,3
2020-11-30 10:00:00,GM0502,Capelle aan den IJssel,Zuid-Holland,2794,95,84
2020-11-30 10:00:00,GM0503,Delft,Zuid-Holland,3746,62,34
2020-11-30 10:00:00,GM0505,Dordrecht,Zuid-Holland,4963,105,102
2020-11-30 10:00:00,GM0512,Gorinchem,Zuid-Holland,1322,20,22
2020-11-30 10:00:00,GM0513,Gouda,Zuid-Holland,2927,97,84
2020-11-30 10:00:00,GM0518,'s-Gravenhage,Zuid-Holland,22070,779,371
2020-11-30 10:00:00,GM0523,Hardinxveld-Giessendam,Zuid-Holland,681,2,7
2020-11-30 10:00:00,GM0530,Hellevoetsluis,Zuid-Holland,1108,31,11
2020-11-30 10:00:00,GM0531,Hendrik-Ido-Ambacht,Zuid-Holland,1246,13,10
2020-11-30 10:00:00,GM0532,Stede Broec,Noord-Holland,422,20,5
2020-11-30 10:00:00,GM0534,Hillegom,Zuid-Holland,557,9,2
2020-11-30 10:00:00,GM0537,Katwijk,Zuid-Holland,2610,57,29
2020-11-30 10:00:00,GM0542,Krimpen aan den IJssel,Zuid-Holland,1205,26,31
2020-11-30 10:00:00,GM0546,Leiden,Zuid-Holland,4188,81,38
2020-11-30 10:00:00,GM0547,Leiderdorp,Zuid-Holland,822,29,10
2020-11-30 10:00:00,GM0553,Lisse,Zuid-Holland,576,14,5
2020-11-30 10:00:00,GM0556,Maassluis,Zuid-Holland,1376,44,16
2020-11-30 10:00:00,GM0569,Nieuwkoop,Zuid-Holland,821,16,10
2020-11-30 10:00:00,GM0575,Noordwijk,Zuid-Holland,1271,40,8
2020-11-30 10:00:00,GM0579,Oegstgeest,Zuid-Holland,688,16,5
2020-11-30 10:00:00,GM0589,Oudewater,Utrecht,319,32,12
2020-11-30 10:00:00,GM0590,Papendrecht,Zuid-Holland,1085,11,17
2020-11-30 10:00:00,GM0597,Ridderkerk,Zuid-Holland,1922,52,41
2020-11-30 10:00:00,GM0599,Rotterdam,Zuid-Holland,34165,1110,606
2020-11-30 10:00:00,GM0603,Rijswijk,Zuid-Holland,1953,77,58
2020-11-30 10:00:00,GM0606,Schiedam,Zuid-Holland,4038,124,38
2020-11-30 10:00:00,GM0610,Sliedrecht,Zuid-Holland,919,11,12
2020-11-30 10:00:00,GM0613,Albrandswaard,Zuid-Holland,1237,30,16
2020-11-30 10:00:00,GM0614,Westvoorne,Zuid-Holland,396,9,1
2020-11-30 10:00:00,GM0622,Vlaardingen,Zuid-Holland,3637,88,57
2020-11-30 10:00:00,GM0626,Voorschoten,Zuid-Holland,638,12,13
2020-11-30 10:00:00,GM0627,Waddinxveen,Zuid-Holland,987,39,9
2020-11-30 10:00:00,GM0629,Wassenaar,Zuid-Holland,674,18,14
2020-11-30 10:00:00,GM0632,Woerden,Utrecht,1595,73,25
2020-11-30 10:00:00,GM0637,Zoetermeer,Zuid-Holland,4144,82,27
2020-11-30 10:00:00,GM0638,Zoeterwoude,Zuid-Holland,257,4,1
2020-11-30 10:00:00,GM0642,Zwijndrecht,Zuid-Holland,1902,31,53
2020-11-30 10:00:00,GM0654,Borsele,Zeeland,269,6,2
2020-11-30 10:00:00,GM0664,Goes,Zeeland,634,22,14
2020-11-30 10:00:00,GM0668,West Maas en Waal,Gelderland,462,24,15
2020-11-30 10:00:00,GM0677,Hulst,Zeeland,626,19,9
2020-11-30 10:00:00,GM0678,Kapelle,Zeeland,131,4,1
2020-11-30 10:00:00,GM0687,Middelburg,Zeeland,590,28,15
