Date_of_report,Municipality_code,Municipality_name,Province,Total_reported,Hospital_admission,Deceased
2020-12-10 10:00:00,GM0003,Appingedam,Groningen,166,9,1
2020-12-10 10:00:00,GM0010,Delfzijl,Groningen,358,9,1
2020-12-10 10:00:00,GM0014,Groningen,Groningen,4777,39,8
2020-12-10 10:00:00,GM0024,Loppersum,Groningen,115,1,0
2020-12-10 10:00:00,GM0034,Almere,Flevoland,7243,191,50
2020-12-10 10:00:00,GM0037,Stadskanaal,Groningen,761,11,8
2020-12-10 10:00:00,GM0047,Veendam,Groningen,349,4,1
2020-12-10 10:00:00,GM0050,Zeewolde,Flevoland,463,16,7
2020-12-10 10:00:00,GM0059,Achtkarspelen,Friesland,341,1,0
2020-12-10 10:00:00,GM0060,Ameland,Friesland,51,0,0
2020-12-10 10:00:00,GM0072,Harlingen,Friesland,165,5,2
2020-12-10 10:00:00,GM0074,Heerenveen,Friesland,658,17,24
2020-12-10 10:00:00,GM0080,Leeuwarden,Friesland,2030,54,16
2020-12-10 10:00:00,GM0085,Ooststellingwerf,Friesland,378,9,1
2020-12-10 10:00:00,GM0086,Opsterland,Friesland,331,13,0
2020-12-10 10:00:00,GM0088,Schiermonnikoog,Friesland,5,1,0
2020-12-10 10:00:00,GM0090,Smallingerland,Friesland,681,14,12
2020-12-10 10:00:00,GM0093,Terschelling,Friesland,75,1,1
2020-12-10 10:00:00,GM0096,Vlieland,Friesland,19,0,0
2020-12-10 10:00:00,GM0098,Weststellingwerf,Friesland,410,5,12
2020-12-10 10:00:00,GM0106,Assen,Drenthe,1128,23,8
2020-12-10 10:00:00,GM0109,Coevorden,Drenthe,655,22,7
2020-12-10 10:00:00,GM0114,Emmen,Drenthe,2476,57,31
2020-12-10 10:00:00,GM0118,Hoogeveen,Drenthe,1045,34,15
2020-12-10 10:00:00,GM0119,Meppel,Drenthe,558,13,5
2020-12-10 10:00:00,GM0141,Almelo,Overijssel,2919,44,25
2020-12-10 10:00:00,GM0147,Borne,Overijssel,749,18,7
2020-12-10 10:00:00,GM0148,Dalfsen,Overijssel,747,18,10
2020-12-10 10:00:00,GM0150,Deventer,Overijssel,2860,59,52
2020-12-10 10:00:00,GM0153,Enschede,Overijssel,5401,104,69
2020-12-10 10:00:00,GM0158,Haaksbergen,Overijssel,972,22,23
2020-12-10 10:00:00,GM0160,Hardenberg,Overijssel,1307,31,17
2020-12-10 10:00:00,GM0163,Hellendoorn,Overijssel,1199,16,15
2020-12-10 10:00:00,GM0164,Hengelo,Overijssel,2707,48,33
2020-12-10 10:00:00,GM0166,Kampen,Overijssel,1208,66,40
2020-12-10 10:00:00,GM0168,Losser,Overijssel,904,17,6
2020-12-10 10:00:00,GM0171,Noordoostpolder,Flevoland,1211,23,21
2020-12-10 10:00:00,GM0173,Oldenzaal,Overijssel,1250,27,32
2020-12-10 10:00:00,GM0175,Ommen,Overijssel,339,9,7
2020-12-10 10:00:00,GM0177,Raalte,Overijssel,1143,27,25
2020-12-10 10:00:00,GM0180,Staphorst,Overijssel,557,11,5
2020-12-10 10:00:00,GM0183,Tubbergen,Overijssel,1176,14,9
2020-12-10 10:00:00,GM0184,Urk,Flevoland,1284,36,11
2020-12-10 10:00:00,GM0189,Wierden,Overijssel,1201,11,14
2020-12-10 10:00:00,GM0193,Zwolle,Overijssel,2649,62,66
2020-12-10 10:00:00,GM0197,Aalten,Gelderland,679,14,12
2020-12-10 10:00:00,GM0200,Apeldoorn,Gelderland,3794,135,68
2020-12-10 10:00:00,GM0202,Arnhem,Gelderland,4764,116,76
2020-12-10 10:00:00,GM0203,Barneveld,Gelderland,2141,32,19
2020-12-10 10:00:00,GM0209,Beuningen,Gelderland,751,24,10
2020-12-10 10:00:00,GM0213,Brummen,Gelderland,424,22,7
2020-12-10 10:00:00,GM0214,Buren,Gelderland,745,27,12
2020-12-10 10:00:00,GM0216,Culemborg,Gelderland,1005,34,12
2020-12-10 10:00:00,GM0221,Doesburg,Gelderland,277,12,7
2020-12-10 10:00:00,GM0222,Doetinchem,Gelderland,1411,40,20
2020-12-10 10:00:00,GM0225,Druten,Gelderland,529,31,17
2020-12-10 10:00:00,GM0226,Duiven,Gelderland,781,18,8
2020-12-10 10:00:00,GM0228,Ede,Gelderland,3766,93,49
2020-12-10 10:00:00,GM0230,Elburg,Gelderland,634,31,11
2020-12-10 10:00:00,GM0232,Epe,Gelderland,735,56,25
2020-12-10 10:00:00,GM0233,Ermelo,Gelderland,731,33,25
2020-12-10 10:00:00,GM0243,Harderwijk,Gelderland,1294,55,23
2020-12-10 10:00:00,GM0244,Hattem,Gelderland,266,19,5
2020-12-10 10:00:00,GM0246,Heerde,Gelderland,417,55,29
2020-12-10 10:00:00,GM0252,Heumen,Gelderland,544,21,13
2020-12-10 10:00:00,GM0262,Lochem,Gelderland,772,22,20
2020-12-10 10:00:00,GM0263,Maasdriel,Gelderland,893,26,17
2020-12-10 10:00:00,GM0267,Nijkerk,Gelderland,1426,33,7
2020-12-10 10:00:00,GM0268,Nijmegen,Gelderland,5572,199,120
2020-12-10 10:00:00,GM0269,Oldebroek,Gelderland,519,41,20
2020-12-10 10:00:00,GM0273,Putten,Gelderland,684,13,6
2020-12-10 10:00:00,GM0274,Renkum,Gelderland,817,20,14
2020-12-10 10:00:00,GM0275,Rheden,Gelderland,1171,40,20
2020-12-10 10:00:00,GM0277,Rozendaal,Gelderland,38,1,0
2020-12-10 10:00:00,GM0279,Scherpenzeel,Gelderland,359,5,3
2020-12-10 10:00:00,GM0281,Tiel,Gelderland,1515,64,33
2020-12-10 10:00:00,GM0285,Voorst,Gelderland,534,18,11
2020-12-10 10:00:00,GM0289,Wageningen,Gelderland,1128,30,28
2020-12-10 10:00:00,GM0293,Westervoort,Gelderland,429,15,6
2020-12-10 10:00:00,GM0294,Winterswijk,Gelderland,680,13,8
2020-12-10 10:00:00,GM0296,Wijchen,Gelderland,1262,60,25
2020-12-10 10:00:00,GM0297,Zaltbommel,Gelderland,1123,26,11
2020-12-10 10:00:00,GM0299,Zevenaar,Gelderland,981,61,22
2020-12-10 10:00:00,GM0301,Zutphen,Gelderland,1086,39,17
2020-12-10 10:00:00,GM0302,Nunspeet,Gelderland,756,64,24
