Gemnr,Gemeente,Bev_2020,van_datum,tot_datum,Totaal_Absoluut,Totaal_inc100000,Zkh_Absoluut,Zkh_inc100000,Overleden_Absoluut,Overleden_inc100000
399,Heiloo,23968,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
163,Hellendoorn,35916,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
530,Hellevoetsluis,40142,1-7-2020,14-7-2020,4,10.0,0,0.0,0,0.0
794,Helmond,92423,1-7-2020,14-7-2020,4,4.3,0,0.0,1,1.1
531,Hendrik-Ido-Ambacht,31202,1-7-2020,14-7-2020,1,3.2,0,0.0,0,0.0
164,Hengelo (O.),81140,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
1966,Het Hogeland,47801,1-7-2020,14-7-2020,1,2.1,0,0.0,0,0.0
252,Heumen,16454,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
797,Heusden,44692,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
534,Hillegom,22209,1-7-2020,14-7-2020,1,4.5,0,0.0,0,0.0
798,Hilvarenbeek,15518,1-7-2020,14-7-2020,2,12.9,0,0.0,0,0.0
402,Hilversum,90831,1-7-2020,14-7-2020,7,7.7,0,0.0,0,0.0
1963,Hoeksche Waard,87401,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
1735,Hof van Twente,35017,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
1911,Hollands Kroon,48432,1-7-2020,14-7-2020,1,2.1,0,0.0,0,0.0
118,Hoogeveen,55699,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
405,Hoorn,73261,1-7-2020,14-7-2020,1,1.4,0,0.0,0,0.0
1507,Horst aan de Maas,42429,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
321,Houten,50146,1-7-2020,14-7-2020,3,6.0,0,0.0,0,0.0
406,Huizen,41273,1-7-2020,14-7-2020,11,26.7,0,0.0,0,0.0
677,Hulst,27556,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
353,IJsselstein,34109,1-7-2020,14-7-2020,1,2.9,0,0.0,0,0.0
1884,Kaag en Braassem,27297,1-7-2020,14-7-2020,1,3.7,0,0.0,0,0.0
166,Kampen,54319,1-7-2020,14-7-2020,0,0.0,0,0.0,1,1.8
678,Kapelle,12695,1-7-2020,14-7-2020,1,7.9,0,0.0,0,0.0
537,Katwijk,65753,1-7-2020,14-7-2020,5,7.6,0,0.0,0,0.0
928,Kerkrade,45749,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
1598,Koggenland,22749,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
542,Krimpen aan den IJssel,29526,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
1931,Krimpenerwaard,56319,1-7-2020,14-7-2020,4,7.1,0,0.0,0,0.0
1659,Laarbeek,22523,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
1685,Landerd,15730,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
882,Landgraaf,37445,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
415,Landsmeer,11491,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
416,Langedijk,28163,1-7-2020,14-7-2020,1,3.6,0,0.0,0,0.0
1621,Lansingerland,62384,1-7-2020,14-7-2020,2,3.2,0,0.0,0,0.0
417,Laren (NH.),11280,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
80,Leeuwarden,124084,1-7-2020,14-7-2020,2,1.6,0,0.0,0,0.0
546,Leiden,125099,1-7-2020,14-7-2020,2,1.6,0,0.0,0,0.0
547,Leiderdorp,27056,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
1916,Leidschendam-Voorburg,76534,1-7-2020,14-7-2020,7,9.1,0,0.0,0,0.0
995,Lelystad,78598,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
1640,Leudal,35879,1-7-2020,14-7-2020,2,5.6,0,0.0,0,0.0
327,Leusden,30401,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
1705,Lingewaard,46601,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
553,Lisse,22955,1-7-2020,14-7-2020,2,8.7,0,0.0,0,0.0
262,Lochem,33729,1-7-2020,14-7-2020,1,3.0,0,0.0,0,0.0
809,Loon op Zand,23408,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
331,Lopik,14467,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
24,Loppersum,9537,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
168,Losser,22683,1-7-2020,14-7-2020,1,4.4,0,0.0,0,0.0
263,Maasdriel,25030,1-7-2020,14-7-2020,3,12.0,0,0.0,0,0.0
1641,Maasgouw,23965,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
556,Maassluis,33213,1-7-2020,14-7-2020,7,21.1,0,0.0,2,6.0
935,Maastricht,121575,1-7-2020,14-7-2020,4,3.3,0,0.0,0,0.0
420,Medemblik,45101,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
938,Meerssen,18828,1-7-2020,14-7-2020,2,10.6,0,0.0,0,0.0
1948,Meierijstad,81194,1-7-2020,14-7-2020,4,4.9,0,0.0,0,0.0
119,Meppel,33920,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
687,Middelburg (Z.),48822,1-7-2020,14-7-2020,1,2.0,0,0.0,0,0.0
1842,Midden-Delfland,19341,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
1731,Midden-Drenthe,33185,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
1952,Midden-Groningen,60797,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
815,Mill en Sint Hubert,10939,1-7-2020,14-7-2020,1,9.1,0,0.0,0,0.0
1709,Moerdijk,37129,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
1978,Molenlanden,43909,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
1955,Montferland,36011,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
335,Montfoort,13917,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
944,Mook en Middelaar,7847,1-7-2020,14-7-2020,1,12.7,0,0.0,0,0.0
1740,Neder-Betuwe,24339,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
946,Nederweert,17019,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
356,Nieuwegein,63462,1-7-2020,14-7-2020,1,1.6,0,0.0,0,0.0
569,Nieuwkoop,28811,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
267,Nijkerk,43171,1-7-2020,14-7-2020,5,11.6,0,0.0,0,0.0
268,Nijmegen,177659,1-7-2020,14-7-2020,8,4.5,0,0.0,0,0.0
1930,Nissewaard,85219,1-7-2020,14-7-2020,14,16.4,0,0.0,0,0.0
1970,Noardeast-Frysl̢n,45228,1-7-2020,14-7-2020,1,2.2,0,0.0,0,0.0
1695,Noord-Beveland,7392,1-7-2020,14-7-2020,1,13.5,0,0.0,0,0.0
1699,Noordenveld,31253,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
171,Noordoostpolder,47291,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
575,Noordwijk,43508,1-7-2020,14-7-2020,1,2.3,0,0.0,0,0.0
820,"Nuenen, Gerwen en Nederwetten",23383,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
302,Nunspeet,27851,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
579,Oegstgeest,24840,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
823,Oirschot,18714,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
824,Oisterwijk,26245,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
1895,Oldambt,38209,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
269,Oldebroek,23646,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
173,Oldenzaal,31836,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
1773,Olst-Wijhe,18252,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
175,Ommen,18009,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
1586,Oost Gelre,29627,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
826,Oosterhout,55982,1-7-2020,14-7-2020,4,7.1,0,0.0,0,0.0
85,Ooststellingwerf,25469,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
431,Oostzaan,9735,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
432,Opmeer,11836,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
86,Opsterland,29733,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
828,Oss,91915,1-7-2020,14-7-2020,1,1.1,0,0.0,0,0.0
1509,Oude IJsselstreek,39388,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
437,Ouder-Amstel,14026,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
589,Oudewater,10230,1-7-2020,14-7-2020,1,9.8,0,0.0,0,0.0
1734,Overbetuwe,47906,1-7-2020,14-7-2020,2,4.2,0,0.0,0,0.0
590,Papendrecht,32136,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
1894,Peel en Maas,43425,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
765,Pekela,12196,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
1926,Pijnacker-Nootdorp,55308,1-7-2020,14-7-2020,11,19.9,0,0.0,0,0.0
439,Purmerend,81249,1-7-2020,14-7-2020,2,2.5,0,0.0,0,0.0
273,Putten,24112,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
177,Raalte,37712,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
703,Reimerswaal,22730,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
274,Renkum,31419,1-7-2020,14-7-2020,2,6.4,0,0.0,0,0.0
339,Renswoude,5444,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
1667,Reusel-De Mierden,13112,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
275,Rheden,43761,1-7-2020,14-7-2020,1,2.3,0,0.0,0,0.0
340,Rhenen,20119,1-7-2020,14-7-2020,1,5.0,0,0.0,0,0.0
597,Ridderkerk,46189,1-7-2020,14-7-2020,1,2.2,0,0.0,0,0.0
1742,Rijssen-Holten,38177,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
603,Rijswijk (ZH.),54450,1-7-2020,14-7-2020,4,7.3,0,0.0,0,0.0
1669,Roerdalen,20574,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
957,Roermond,58260,1-7-2020,14-7-2020,2,3.4,0,0.0,0,0.0
1674,Roosendaal,77251,1-7-2020,14-7-2020,2,2.6,0,0.0,0,0.0
599,Rotterdam,651157,1-7-2020,14-7-2020,143,22.0,2,0.3,0,0.0
277,Rozendaal,1704,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
840,Rucphen,22878,1-7-2020,14-7-2020,1,4.4,0,0.0,0,0.0
441,Schagen,46483,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
279,Scherpenzeel,9880,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
606,Schiedam,78730,1-7-2020,14-7-2020,15,19.1,0,0.0,0,0.0
88,Schiermonnikoog,947,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
1676,Schouwen-Duiveland,33839,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
965,Simpelveld,10555,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
1702,Sint Anthonis,11664,1-7-2020,14-7-2020,3,25.7,0,0.0,0,0.0
845,Sint-Michielsgestel,29208,1-7-2020,14-7-2020,1,3.4,0,0.0,0,0.0
1883,Sittard-Geleen,92429,1-7-2020,14-7-2020,3,3.2,0,0.0,0,0.0
610,Sliedrecht,25220,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
1714,Sluis,23210,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
90,Smallingerland,56150,1-7-2020,14-7-2020,2,3.6,0,0.0,0,0.0
342,Soest,46606,1-7-2020,14-7-2020,1,2.1,0,0.0,0,0.0
847,Someren,19368,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
848,Son en Breugel,17322,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
37,Stadskanaal,31686,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
180,Staphorst,17145,1-7-2020,14-7-2020,1,5.8,0,0.0,0,0.0
532,Stede Broec,21726,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
851,Steenbergen,24416,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
1708,Steenwijkerland,44126,1-7-2020,14-7-2020,5,11.3,0,0.0,0,0.0
971,Stein (L.),25007,1-7-2020,14-7-2020,2,8.0,0,0.0,0,0.0
1904,Stichtse Vecht,64931,1-7-2020,14-7-2020,3,4.6,0,0.0,0,0.0
1900,S̼dwest-Frysl̢n,89987,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
715,Terneuzen,54426,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
93,Terschelling,4888,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
448,Texel,13575,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
1525,Teylingen,37440,1-7-2020,14-7-2020,1,2.7,0,0.0,0,0.0
716,Tholen,25757,1-7-2020,14-7-2020,1,3.9,0,0.0,0,0.0
281,Tiel,42159,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
855,Tilburg,219789,1-7-2020,14-7-2020,21,9.6,2,0.9,0,0.0
183,Tubbergen,21275,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
1700,Twenterand,33743,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
1730,Tynaarlo,33887,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
737,Tytsjerksteradiel,32052,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
856,Uden,42119,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
450,Uitgeest,13666,1-7-2020,14-7-2020,1,7.3,0,0.0,0,0.0
451,Uithoorn,29478,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
184,Urk,21031,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
344,Utrecht (gemeente),357597,1-7-2020,14-7-2020,55,15.4,1,0.3,0,0.0
1581,Utrechtse Heuvelrug,49580,1-7-2020,14-7-2020,2,4.0,0,0.0,0,0.0
981,Vaals,10105,1-7-2020,14-7-2020,0,0.0,0,0.0,1,9.9
994,Valkenburg aan de Geul,16367,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
858,Valkenswaard,31193,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
47,Veendam,27384,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
345,Veenendaal,66493,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
717,Veere,21880,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
861,Veldhoven,45466,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
453,Velsen,68648,1-7-2020,14-7-2020,1,1.5,0,0.0,0,0.0
983,Venlo,101802,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
984,Venray,43614,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
1961,Vijfheerenlanden,56811,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
622,Vlaardingen,73397,1-7-2020,14-7-2020,9,12.3,0,0.0,1,1.4
96,Vlieland,1155,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
718,Vlissingen,44360,1-7-2020,14-7-2020,0,0.0,0,0.0,0,0.0
