Date_of_report,Municipality_code,Municipality_name,Province,Total_reported,Hospital_admission,Deceased
2020-10-27 10:00:00,GM0003,Appingedam,Groningen,49,7,0
2020-10-27 10:00:00,GM0010,Delfzijl,Groningen,128,7,0
2020-10-27 10:00:00,GM0014,Groningen,Groningen,3258,32,4
2020-10-27 10:00:00,GM0024,Loppersum,Groningen,43,0,0
2020-10-27 10:00:00,GM0034,Almere,Flevoland,3482,168,39
2020-10-27 10:00:00,GM0037,Stadskanaal,Groningen,236,7,2
2020-10-27 10:00:00,GM0047,Veendam,Groningen,169,2,1
2020-10-27 10:00:00,GM0050,Zeewolde,Flevoland,245,13,6
2020-10-27 10:00:00,GM0059,Achtkarspelen,Friesland,174,0,0
2020-10-27 10:00:00,GM0060,Ameland,Friesland,35,0,0
2020-10-27 10:00:00,GM0072,Harlingen,Friesland,88,4,1
2020-10-27 10:00:00,GM0074,Heerenveen,Friesland,376,16,22
2020-10-27 10:00:00,GM0080,Leeuwarden,Friesland,1328,45,8
2020-10-27 10:00:00,GM0085,Ooststellingwerf,Friesland,157,5,1
2020-10-27 10:00:00,GM0086,Opsterland,Friesland,171,8,0
2020-10-27 10:00:00,GM0088,Schiermonnikoog,Friesland,2,1,0
2020-10-27 10:00:00,GM0090,Smallingerland,Friesland,374,12,7
2020-10-27 10:00:00,GM0093,Terschelling,Friesland,56,1,1
2020-10-27 10:00:00,GM0096,Vlieland,Friesland,16,0,0
2020-10-27 10:00:00,GM0098,Weststellingwerf,Friesland,198,3,5
2020-10-27 10:00:00,GM0106,Assen,Drenthe,603,14,3
2020-10-27 10:00:00,GM0109,Coevorden,Drenthe,310,15,2
2020-10-27 10:00:00,GM0114,Emmen,Drenthe,1360,46,23
2020-10-27 10:00:00,GM0118,Hoogeveen,Drenthe,567,27,12
2020-10-27 10:00:00,GM0119,Meppel,Drenthe,273,11,5
2020-10-27 10:00:00,GM0141,Almelo,Overijssel,1111,32,14
2020-10-27 10:00:00,GM0147,Borne,Overijssel,349,16,6
2020-10-27 10:00:00,GM0148,Dalfsen,Overijssel,427,17,7
2020-10-27 10:00:00,GM0150,Deventer,Overijssel,1341,50,39
2020-10-27 10:00:00,GM0153,Enschede,Overijssel,2469,68,34
2020-10-27 10:00:00,GM0158,Haaksbergen,Overijssel,482,17,11
2020-10-27 10:00:00,GM0160,Hardenberg,Overijssel,638,24,10
2020-10-27 10:00:00,GM0163,Hellendoorn,Overijssel,453,13,14
2020-10-27 10:00:00,GM0164,Hengelo,Overijssel,1354,39,24
2020-10-27 10:00:00,GM0166,Kampen,Overijssel,658,60,37
2020-10-27 10:00:00,GM0168,Losser,Overijssel,365,11,2
2020-10-27 10:00:00,GM0171,Noordoostpolder,Flevoland,403,19,11
2020-10-27 10:00:00,GM0173,Oldenzaal,Overijssel,622,16,14
2020-10-27 10:00:00,GM0175,Ommen,Overijssel,175,9,4
2020-10-27 10:00:00,GM0177,Raalte,Overijssel,514,25,23
2020-10-27 10:00:00,GM0180,Staphorst,Overijssel,307,8,4
2020-10-27 10:00:00,GM0183,Tubbergen,Overijssel,636,12,6
2020-10-27 10:00:00,GM0184,Urk,Flevoland,154,24,4
