Gemnr,Gemeente,Bev_2020,van_datum,tot_datum,Totaal_Absoluut,Totaal_inc100000,Zkh_Absoluut,Zkh_inc100000,Overleden_Absoluut,Overleden_inc100000
626,Voorschoten,25603,03-06-2020,16-06-2020,3,11.7,0,0.0,1,3.9
285,Voorst,24546,03-06-2020,16-06-2020,7,28.5,0,0.0,0,0.0
865,Vught,26554,03-06-2020,16-06-2020,4,15.1,0,0.0,0,0.0
1949,Waadhoeke,46079,03-06-2020,16-06-2020,2,4.3,0,0.0,0,0.0
866,Waalre,17454,03-06-2020,16-06-2020,1,5.7,0,0.0,0,0.0
867,Waalwijk,48620,03-06-2020,16-06-2020,25,51.4,2,4.1,2,4.1
627,Waddinxveen,29293,03-06-2020,16-06-2020,3,10.2,0,0.0,0,0.0
289,Wageningen,39673,03-06-2020,16-06-2020,1,2.5,0,0.0,0,0.0
629,Wassenaar,26214,03-06-2020,16-06-2020,1,3.8,0,0.0,0,0.0
852,Waterland,17422,03-06-2020,16-06-2020,2,11.5,0,0.0,0,0.0
988,Weert,50107,03-06-2020,16-06-2020,6,12.0,0,0.0,0,0.0
457,Weesp,19729,03-06-2020,16-06-2020,2,10.1,0,0.0,0,0.0
1960,West Betuwe,51198,03-06-2020,16-06-2020,21,41.0,1,2.0,0,0.0
668,West Maas en Waal,19320,03-06-2020,16-06-2020,0,0.0,0,0.0,0,0.0
1969,Westerkwartier,63375,03-06-2020,16-06-2020,1,1.6,0,0.0,0,0.0
1701,Westerveld,19460,03-06-2020,16-06-2020,0,0.0,0,0.0,0,0.0
293,Westervoort,14973,03-06-2020,16-06-2020,0,0.0,0,0.0,0,0.0
1950,Westerwolde,25796,03-06-2020,16-06-2020,0,0.0,0,0.0,0,0.0
1783,Westland,110357,03-06-2020,16-06-2020,14,12.7,0,0.0,0,0.0
98,Weststellingwerf,25916,03-06-2020,16-06-2020,0,0.0,0,0.0,0,0.0
614,Westvoorne,14728,03-06-2020,16-06-2020,0,0.0,0,0.0,0,0.0
189,Wierden,24440,03-06-2020,16-06-2020,0,0.0,0,0.0,0,0.0
296,Wijchen,41124,03-06-2020,16-06-2020,2,4.9,0,0.0,0,0.0
1696,Wijdemeren,24360,03-06-2020,16-06-2020,0,0.0,0,0.0,0,0.0
352,Wijk bij Duurstede,23910,03-06-2020,16-06-2020,4,16.7,0,0.0,0,0.0
294,Winterswijk,28865,03-06-2020,16-06-2020,2,6.9,0,0.0,0,0.0
873,Woensdrecht,21883,03-06-2020,16-06-2020,3,13.7,0,0.0,0,0.0
632,Woerden,52294,03-06-2020,16-06-2020,5,9.6,0,0.0,0,0.0
880,Wormerland,16299,03-06-2020,16-06-2020,0,0.0,0,0.0,0,0.0
351,Woudenberg,13362,03-06-2020,16-06-2020,1,7.5,0,0.0,0,0.0
479,Zaanstad,156711,03-06-2020,16-06-2020,20,12.8,0,0.0,0,0.0
297,Zaltbommel,28901,03-06-2020,16-06-2020,2,6.9,0,0.0,0,0.0
473,Zandvoort,17116,03-06-2020,16-06-2020,0,0.0,0,0.0,0,0.0
50,Zeewolde,22656,03-06-2020,16-06-2020,0,0.0,0,0.0,0,0.0
355,Zeist,64932,03-06-2020,16-06-2020,26,40.0,0,0.0,0,0.0
299,Zevenaar,43740,03-06-2020,16-06-2020,7,16.0,1,2.3,0,0.0
637,Zoetermeer,125283,03-06-2020,16-06-2020,23,18.4,0,0.0,1,0.8
638,Zoeterwoude,8611,03-06-2020,16-06-2020,0,0.0,0,0.0,0,0.0
1892,Zuidplas,43894,03-06-2020,16-06-2020,18,41.0,0,0.0,0,0.0
879,Zundert,21821,03-06-2020,16-06-2020,15,68.7,1,4.6,0,0.0
301,Zutphen,47942,03-06-2020,16-06-2020,3,6.3,0,0.0,0,0.0
1896,Zwartewaterland,22690,03-06-2020,16-06-2020,2,8.8,0,0.0,0,0.0
642,Zwijndrecht,44741,03-06-2020,16-06-2020,8,17.9,0,0.0,0,0.0
193,Zwolle,128831,03-06-2020,16-06-2020,7,5.4,0,0.0,0,0.0
