Date_of_report,Municipality_code,Municipality_name,Province,Total_reported,Hospital_admission,Deceased
2020-11-02 10:00:00,GM0003,Appingedam,Groningen,61,8,1
2020-11-02 10:00:00,GM0010,Delfzijl,Groningen,145,8,0
2020-11-02 10:00:00,GM0014,Groningen,Groningen,3569,32,4
2020-11-02 10:00:00,GM0024,Loppersum,Groningen,56,0,0
2020-11-02 10:00:00,GM0034,Almere,Flevoland,4156,171,40
2020-11-02 10:00:00,GM0037,Stadskanaal,Groningen,332,8,5
2020-11-02 10:00:00,GM0047,Veendam,Groningen,197,4,1
2020-11-02 10:00:00,GM0050,Zeewolde,Flevoland,289,13,6
2020-11-02 10:00:00,GM0059,Achtkarspelen,Friesland,204,0,0
2020-11-02 10:00:00,GM0060,Ameland,Friesland,45,0,0
2020-11-02 10:00:00,GM0072,Harlingen,Friesland,104,4,1
2020-11-02 10:00:00,GM0074,Heerenveen,Friesland,424,16,22
2020-11-02 10:00:00,GM0080,Leeuwarden,Friesland,1441,47,10
2020-11-02 10:00:00,GM0085,Ooststellingwerf,Friesland,180,5,1
2020-11-02 10:00:00,GM0086,Opsterland,Friesland,187,8,0
2020-11-02 10:00:00,GM0088,Schiermonnikoog,Friesland,3,1,0
2020-11-02 10:00:00,GM0090,Smallingerland,Friesland,427,12,7
2020-11-02 10:00:00,GM0093,Terschelling,Friesland,66,1,1
2020-11-02 10:00:00,GM0096,Vlieland,Friesland,16,0,0
2020-11-02 10:00:00,GM0098,Weststellingwerf,Friesland,249,3,5
2020-11-02 10:00:00,GM0106,Assen,Drenthe,709,14,3
2020-11-02 10:00:00,GM0109,Coevorden,Drenthe,361,19,3
2020-11-02 10:00:00,GM0114,Emmen,Drenthe,1541,49,23
2020-11-02 10:00:00,GM0118,Hoogeveen,Drenthe,672,29,12
2020-11-02 10:00:00,GM0119,Meppel,Drenthe,318,11,5
2020-11-02 10:00:00,GM0141,Almelo,Overijssel,1502,32,14
2020-11-02 10:00:00,GM0147,Borne,Overijssel,432,16,6
2020-11-02 10:00:00,GM0148,Dalfsen,Overijssel,489,17,8
2020-11-02 10:00:00,GM0150,Deventer,Overijssel,1546,50,42
2020-11-02 10:00:00,GM0153,Enschede,Overijssel,3154,70,42
2020-11-02 10:00:00,GM0158,Haaksbergen,Overijssel,576,18,11
2020-11-02 10:00:00,GM0160,Hardenberg,Overijssel,747,25,10
2020-11-02 10:00:00,GM0163,Hellendoorn,Overijssel,615,13,14
2020-11-02 10:00:00,GM0164,Hengelo,Overijssel,1635,40,25
2020-11-02 10:00:00,GM0166,Kampen,Overijssel,731,61,37
2020-11-02 10:00:00,GM0168,Losser,Overijssel,476,11,3
2020-11-02 10:00:00,GM0171,Noordoostpolder,Flevoland,460,20,12
2020-11-02 10:00:00,GM0173,Oldenzaal,Overijssel,737,16,17
2020-11-02 10:00:00,GM0175,Ommen,Overijssel,215,9,4
2020-11-02 10:00:00,GM0177,Raalte,Overijssel,586,26,24
2020-11-02 10:00:00,GM0180,Staphorst,Overijssel,357,9,4
2020-11-02 10:00:00,GM0183,Tubbergen,Overijssel,764,12,6
2020-11-02 10:00:00,GM0184,Urk,Flevoland,216,24,4
2020-11-02 10:00:00,GM0189,Wierden,Overijssel,597,7,6
2020-11-02 10:00:00,GM0193,Zwolle,Overijssel,1666,55,51
2020-11-02 10:00:00,GM0197,Aalten,Gelderland,408,13,8
2020-11-02 10:00:00,GM0200,Apeldoorn,Gelderland,2181,118,56
2020-11-02 10:00:00,GM0202,Arnhem,Gelderland,2670,99,40
2020-11-02 10:00:00,GM0203,Barneveld,Gelderland,1009,25,11
2020-11-02 10:00:00,GM0209,Beuningen,Gelderland,445,20,6
2020-11-02 10:00:00,GM0213,Brummen,Gelderland,244,19,6
2020-11-02 10:00:00,GM0214,Buren,Gelderland,450,23,8
2020-11-02 10:00:00,GM0216,Culemborg,Gelderland,634,28,10
2020-11-02 10:00:00,GM0221,Doesburg,Gelderland,195,11,7
2020-11-02 10:00:00,GM0222,Doetinchem,Gelderland,844,34,17
