Gemnr,Gemeente,Bev_2020,van_datum,tot_datum,Totaal_Absoluut,Totaal_inc100000,Zkh_Absoluut,Zkh_inc100000,Overleden_Absoluut,Overleden_inc100000
1903,Eijsden-Margraten,25768,15-7-2020,28-7-2020,1,3.9,0,0.0,0,0.0
772,Eindhoven,234394,15-7-2020,28-7-2020,20,8.5,0,0.0,0,0.0
230,Elburg,23161,15-7-2020,28-7-2020,1,4.3,0,0.0,0,0.0
114,Emmen,107048,15-7-2020,28-7-2020,2,1.9,0,0.0,0,0.0
388,Enkhuizen,18591,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
153,Enschede,159640,15-7-2020,28-7-2020,8,5.0,1,0.6,0,0.0
232,Epe,33178,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
233,Ermelo,27008,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
777,Etten-Leur,43878,15-7-2020,28-7-2020,10,22.8,0,0.0,0,0.0
779,Geertruidenberg,21544,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
1771,Geldrop-Mierlo,39726,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
1652,Gemert-Bakel,30723,15-7-2020,28-7-2020,2,6.5,0,0.0,0,0.0
907,Gennep,16921,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
784,Gilze en Rijen,26431,15-7-2020,28-7-2020,2,7.6,0,0.0,0,0.0
1924,Goeree-Overflakkee,50049,15-7-2020,28-7-2020,2,4.0,0,0.0,0,0.0
664,Goes,38082,15-7-2020,28-7-2020,36,94.5,0,0.0,0,0.0
785,Goirle,23904,15-7-2020,28-7-2020,3,12.6,0,0.0,0,0.0
1942,Gooise Meren,58055,15-7-2020,28-7-2020,5,8.6,0,0.0,0,0.0
512,Gorinchem,37022,15-7-2020,28-7-2020,8,21.6,0,0.0,0,0.0
513,Gouda,73427,15-7-2020,28-7-2020,17,23.2,1,1.4,0,0.0
786,Grave,12436,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
14,Groningen (gemeente),232874,15-7-2020,28-7-2020,8,3.4,0,0.0,0,0.0
1729,Gulpen-Wittem,14171,15-7-2020,28-7-2020,1,7.1,0,0.0,0,0.0
158,Haaksbergen,24311,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
788,Haaren,14370,15-7-2020,28-7-2020,1,7.0,0,0.0,0,0.0
392,Haarlem,162902,15-7-2020,28-7-2020,18,11.0,0,0.0,1,0.6
394,Haarlemmermeer,156002,15-7-2020,28-7-2020,40,25.6,0,0.0,0,0.0
1655,Halderberge,30284,15-7-2020,28-7-2020,3,9.9,0,0.0,0,0.0
160,Hardenberg,60948,15-7-2020,28-7-2020,1,1.6,0,0.0,0,0.0
243,Harderwijk,48414,15-7-2020,28-7-2020,1,2.1,0,0.0,0,0.0
523,Hardinxveld-Giessendam,18295,15-7-2020,28-7-2020,3,16.4,0,0.0,0,0.0
72,Harlingen,15722,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
244,Hattem,12209,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
396,Heemskerk,39182,15-7-2020,28-7-2020,1,2.6,0,0.0,0,0.0
397,Heemstede,27234,15-7-2020,28-7-2020,3,11.0,0,0.0,0,0.0
246,Heerde,18589,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
74,Heerenveen,50493,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
398,Heerhugowaard,57587,15-7-2020,28-7-2020,7,12.2,0,0.0,0,0.0
917,Heerlen,87086,15-7-2020,28-7-2020,2,2.3,0,0.0,0,0.0
1658,Heeze-Leende,16152,15-7-2020,28-7-2020,1,6.2,0,0.0,0,0.0
399,Heiloo,23968,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
163,Hellendoorn,35916,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
530,Hellevoetsluis,40142,15-7-2020,28-7-2020,4,10.0,0,0.0,0,0.0
794,Helmond,92423,15-7-2020,28-7-2020,10,10.8,0,0.0,0,0.0
531,Hendrik-Ido-Ambacht,31202,15-7-2020,28-7-2020,4,12.8,0,0.0,0,0.0
164,Hengelo (O.),81140,15-7-2020,28-7-2020,1,1.2,0,0.0,0,0.0
1966,Het Hogeland,47801,15-7-2020,28-7-2020,1,2.1,0,0.0,0,0.0
252,Heumen,16454,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
797,Heusden,44692,15-7-2020,28-7-2020,10,22.4,1,2.2,0,0.0
534,Hillegom,22209,15-7-2020,28-7-2020,37,166.6,0,0.0,0,0.0
798,Hilvarenbeek,15518,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
402,Hilversum,90831,15-7-2020,28-7-2020,9,9.9,0,0.0,0,0.0
1963,Hoeksche Waard,87401,15-7-2020,28-7-2020,12,13.7,1,1.1,0,0.0
1735,Hof van Twente,35017,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
1911,Hollands Kroon,48432,15-7-2020,28-7-2020,1,2.1,0,0.0,0,0.0
118,Hoogeveen,55699,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
405,Hoorn,73261,15-7-2020,28-7-2020,10,13.6,0,0.0,0,0.0
1507,Horst aan de Maas,42429,15-7-2020,28-7-2020,1,2.4,0,0.0,0,0.0
321,Houten,50146,15-7-2020,28-7-2020,4,8.0,0,0.0,0,0.0
406,Huizen,41273,15-7-2020,28-7-2020,7,17.0,0,0.0,0,0.0
677,Hulst,27556,15-7-2020,28-7-2020,2,7.3,0,0.0,0,0.0
353,IJsselstein,34109,15-7-2020,28-7-2020,2,5.9,0,0.0,0,0.0
1884,Kaag en Braassem,27297,15-7-2020,28-7-2020,2,7.3,0,0.0,0,0.0
166,Kampen,54319,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
678,Kapelle,12695,15-7-2020,28-7-2020,1,7.9,0,0.0,0,0.0
537,Katwijk,65753,15-7-2020,28-7-2020,3,4.6,0,0.0,0,0.0
928,Kerkrade,45749,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
1598,Koggenland,22749,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
542,Krimpen aan den IJssel,29526,15-7-2020,28-7-2020,4,13.5,0,0.0,0,0.0
1931,Krimpenerwaard,56319,15-7-2020,28-7-2020,11,19.5,0,0.0,0,0.0
1659,Laarbeek,22523,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
1685,Landerd,15730,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
882,Landgraaf,37445,15-7-2020,28-7-2020,1,2.7,0,0.0,0,0.0
415,Landsmeer,11491,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
416,Langedijk,28163,15-7-2020,28-7-2020,6,21.3,0,0.0,0,0.0
1621,Lansingerland,62384,15-7-2020,28-7-2020,9,14.4,0,0.0,0,0.0
417,Laren (NH.),11280,15-7-2020,28-7-2020,1,8.9,0,0.0,0,0.0
80,Leeuwarden,124084,15-7-2020,28-7-2020,3,2.4,0,0.0,0,0.0
546,Leiden,125099,15-7-2020,28-7-2020,10,8.0,0,0.0,0,0.0
547,Leiderdorp,27056,15-7-2020,28-7-2020,2,7.4,1,3.7,0,0.0
1916,Leidschendam-Voorburg,76534,15-7-2020,28-7-2020,13,17.0,1,1.3,0,0.0
995,Lelystad,78598,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
1640,Leudal,35879,15-7-2020,28-7-2020,0,0.0,0,0.0,1,2.8
327,Leusden,30401,15-7-2020,28-7-2020,2,6.6,0,0.0,0,0.0
1705,Lingewaard,46601,15-7-2020,28-7-2020,1,2.1,0,0.0,0,0.0
553,Lisse,22955,15-7-2020,28-7-2020,7,30.5,0,0.0,0,0.0
262,Lochem,33729,15-7-2020,28-7-2020,1,3.0,0,0.0,0,0.0
809,Loon op Zand,23408,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
331,Lopik,14467,15-7-2020,28-7-2020,2,13.8,0,0.0,0,0.0
24,Loppersum,9537,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
168,Losser,22683,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
263,Maasdriel,25030,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
1641,Maasgouw,23965,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
556,Maassluis,33213,15-7-2020,28-7-2020,5,15.1,0,0.0,0,0.0
935,Maastricht,121575,15-7-2020,28-7-2020,5,4.1,0,0.0,0,0.0
420,Medemblik,45101,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
938,Meerssen,18828,15-7-2020,28-7-2020,2,10.6,0,0.0,0,0.0
1948,Meierijstad,81194,15-7-2020,28-7-2020,1,1.2,0,0.0,0,0.0
119,Meppel,33920,15-7-2020,28-7-2020,6,17.7,1,2.9,0,0.0
687,Middelburg (Z.),48822,15-7-2020,28-7-2020,14,28.7,0,0.0,0,0.0
1842,Midden-Delfland,19341,15-7-2020,28-7-2020,3,15.5,0,0.0,0,0.0
1731,Midden-Drenthe,33185,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
1952,Midden-Groningen,60797,15-7-2020,28-7-2020,2,3.3,0,0.0,0,0.0
815,Mill en Sint Hubert,10939,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
1709,Moerdijk,37129,15-7-2020,28-7-2020,1,2.7,0,0.0,0,0.0
1978,Molenlanden,43909,15-7-2020,28-7-2020,1,2.3,0,0.0,0,0.0
1955,Montferland,36011,15-7-2020,28-7-2020,1,2.8,0,0.0,0,0.0
335,Montfoort,13917,15-7-2020,28-7-2020,1,7.2,0,0.0,0,0.0
944,Mook en Middelaar,7847,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
1740,Neder-Betuwe,24339,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
946,Nederweert,17019,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
356,Nieuwegein,63462,15-7-2020,28-7-2020,10,15.8,0,0.0,0,0.0
569,Nieuwkoop,28811,15-7-2020,28-7-2020,2,6.9,0,0.0,0,0.0
267,Nijkerk,43171,15-7-2020,28-7-2020,3,6.9,0,0.0,0,0.0
268,Nijmegen,177659,15-7-2020,28-7-2020,13,7.3,0,0.0,0,0.0
1930,Nissewaard,85219,15-7-2020,28-7-2020,25,29.3,1,1.2,0,0.0
1970,Noardeast-Fryslân,45228,15-7-2020,28-7-2020,1,2.2,0,0.0,0,0.0
1695,Noord-Beveland,7392,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
1699,Noordenveld,31253,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
171,Noordoostpolder,47291,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
575,Noordwijk,43508,15-7-2020,28-7-2020,5,11.5,0,0.0,0,0.0
820,"Nuenen, Gerwen en Nederwetten",23383,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
302,Nunspeet,27851,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
579,Oegstgeest,24840,15-7-2020,28-7-2020,1,4.0,0,0.0,0,0.0
823,Oirschot,18714,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
824,Oisterwijk,26245,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
1895,Oldambt,38209,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
269,Oldebroek,23646,15-7-2020,28-7-2020,3,12.7,0,0.0,0,0.0
173,Oldenzaal,31836,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
1773,Olst-Wijhe,18252,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
175,Ommen,18009,15-7-2020,28-7-2020,1,5.6,0,0.0,0,0.0
1586,Oost Gelre,29627,15-7-2020,28-7-2020,1,3.4,0,0.0,0,0.0
826,Oosterhout,55982,15-7-2020,28-7-2020,11,19.6,0,0.0,0,0.0
85,Ooststellingwerf,25469,15-7-2020,28-7-2020,1,3.9,0,0.0,0,0.0
431,Oostzaan,9735,15-7-2020,28-7-2020,3,30.8,0,0.0,0,0.0
432,Opmeer,11836,15-7-2020,28-7-2020,1,8.4,0,0.0,0,0.0
86,Opsterland,29733,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
828,Oss,91915,15-7-2020,28-7-2020,2,2.2,0,0.0,0,0.0
1509,Oude IJsselstreek,39388,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
437,Ouder-Amstel,14026,15-7-2020,28-7-2020,1,7.1,0,0.0,0,0.0
589,Oudewater,10230,15-7-2020,28-7-2020,4,39.1,0,0.0,0,0.0
1734,Overbetuwe,47906,15-7-2020,28-7-2020,2,4.2,0,0.0,0,0.0
590,Papendrecht,32136,15-7-2020,28-7-2020,4,12.4,0,0.0,1,3.1
1894,Peel en Maas,43425,15-7-2020,28-7-2020,3,6.9,0,0.0,1,2.3
765,Pekela,12196,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
1926,Pijnacker-Nootdorp,55308,15-7-2020,28-7-2020,6,10.8,0,0.0,0,0.0
439,Purmerend,81249,15-7-2020,28-7-2020,1,1.2,0,0.0,0,0.0
273,Putten,24112,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
177,Raalte,37712,15-7-2020,28-7-2020,1,2.7,0,0.0,0,0.0
703,Reimerswaal,22730,15-7-2020,28-7-2020,5,22.0,0,0.0,0,0.0
274,Renkum,31419,15-7-2020,28-7-2020,1,3.2,0,0.0,0,0.0
339,Renswoude,5444,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
1667,Reusel-De Mierden,13112,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
275,Rheden,43761,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
340,Rhenen,20119,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
597,Ridderkerk,46189,15-7-2020,28-7-2020,7,15.2,0,0.0,0,0.0
1742,Rijssen-Holten,38177,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
603,Rijswijk (ZH.),54450,15-7-2020,28-7-2020,11,20.2,0,0.0,0,0.0
1669,Roerdalen,20574,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
957,Roermond,58260,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
1674,Roosendaal,77251,15-7-2020,28-7-2020,21,27.2,0,0.0,0,0.0
599,Rotterdam,651157,15-7-2020,28-7-2020,401,61.6,2,0.3,1,0.2
277,Rozendaal,1704,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
840,Rucphen,22878,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
441,Schagen,46483,15-7-2020,28-7-2020,4,8.6,0,0.0,0,0.0
279,Scherpenzeel,9880,15-7-2020,28-7-2020,1,10.1,0,0.0,0,0.0
606,Schiedam,78730,15-7-2020,28-7-2020,29,36.8,0,0.0,0,0.0
88,Schiermonnikoog,947,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
1676,Schouwen-Duiveland,33839,15-7-2020,28-7-2020,2,5.9,0,0.0,0,0.0
965,Simpelveld,10555,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
1702,Sint Anthonis,11664,15-7-2020,28-7-2020,1,8.6,0,0.0,0,0.0
845,Sint-Michielsgestel,29208,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
1883,Sittard-Geleen,92429,15-7-2020,28-7-2020,2,2.2,0,0.0,1,1.1
610,Sliedrecht,25220,15-7-2020,28-7-2020,2,7.9,0,0.0,0,0.0
1714,Sluis,23210,15-7-2020,28-7-2020,1,4.3,0,0.0,0,0.0
90,Smallingerland,56150,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
342,Soest,46606,15-7-2020,28-7-2020,3,6.4,1,2.1,1,2.1
847,Someren,19368,15-7-2020,28-7-2020,1,5.2,0,0.0,0,0.0
848,Son en Breugel,17322,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
37,Stadskanaal,31686,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
180,Staphorst,17145,15-7-2020,28-7-2020,1,5.8,0,0.0,0,0.0
532,Stede Broec,21726,15-7-2020,28-7-2020,1,4.6,0,0.0,0,0.0
851,Steenbergen,24416,15-7-2020,28-7-2020,9,36.9,0,0.0,0,0.0
1708,Steenwijkerland,44126,15-7-2020,28-7-2020,14,31.7,0,0.0,0,0.0
971,Stein (L.),25007,15-7-2020,28-7-2020,1,4.0,0,0.0,0,0.0
1904,Stichtse Vecht,64931,15-7-2020,28-7-2020,7,10.8,0,0.0,0,0.0
1900,Súdwest-Fryslân,89987,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
715,Terneuzen,54426,15-7-2020,28-7-2020,1,1.8,0,0.0,0,0.0
93,Terschelling,4888,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
448,Texel,13575,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
1525,Teylingen,37440,15-7-2020,28-7-2020,3,8.0,0,0.0,0,0.0
716,Tholen,25757,15-7-2020,28-7-2020,1,3.9,0,0.0,0,0.0
281,Tiel,42159,15-7-2020,28-7-2020,1,2.4,0,0.0,0,0.0
855,Tilburg,219789,15-7-2020,28-7-2020,20,9.1,0,0.0,0,0.0
183,Tubbergen,21275,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
1700,Twenterand,33743,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
1730,Tynaarlo,33887,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
737,Tytsjerksteradiel,32052,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
856,Uden,42119,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
450,Uitgeest,13666,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
451,Uithoorn,29478,15-7-2020,28-7-2020,1,3.4,0,0.0,0,0.0
184,Urk,21031,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
344,Utrecht (gemeente),357597,15-7-2020,28-7-2020,71,19.9,1,0.3,0,0.0
1581,Utrechtse Heuvelrug,49580,15-7-2020,28-7-2020,4,8.1,0,0.0,0,0.0
981,Vaals,10105,15-7-2020,28-7-2020,1,9.9,0,0.0,0,0.0
994,Valkenburg aan de Geul,16367,15-7-2020,28-7-2020,1,6.1,0,0.0,0,0.0
858,Valkenswaard,31193,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
47,Veendam,27384,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
345,Veenendaal,66493,15-7-2020,28-7-2020,1,1.5,0,0.0,0,0.0
717,Veere,21880,15-7-2020,28-7-2020,5,22.9,0,0.0,0,0.0
861,Veldhoven,45466,15-7-2020,28-7-2020,1,2.2,0,0.0,0,0.0
453,Velsen,68648,15-7-2020,28-7-2020,3,4.4,0,0.0,0,0.0
983,Venlo,101802,15-7-2020,28-7-2020,2,2.0,0,0.0,0,0.0
984,Venray,43614,15-7-2020,28-7-2020,1,2.3,0,0.0,0,0.0
1961,Vijfheerenlanden,56811,15-7-2020,28-7-2020,5,8.8,0,0.0,0,0.0
622,Vlaardingen,73397,15-7-2020,28-7-2020,18,24.5,0,0.0,0,0.0
96,Vlieland,1155,15-7-2020,28-7-2020,0,0.0,0,0.0,0,0.0
718,Vlissingen,44360,15-7-2020,28-7-2020,10,22.5,0,0.0,0,0.0
