Date_of_report,Municipality_code,Municipality_name,Province,Total_reported,Hospital_admission,Deceased
2020-12-07 10:00:00,GM0003,Appingedam,Groningen,147,8,1
2020-12-07 10:00:00,GM0010,Delfzijl,Groningen,321,9,1
2020-12-07 10:00:00,GM0014,Groningen,Groningen,4641,37,8
2020-12-07 10:00:00,GM0024,Loppersum,Groningen,102,1,0
2020-12-07 10:00:00,GM0034,Almere,Flevoland,6902,187,50
2020-12-07 10:00:00,GM0037,Stadskanaal,Groningen,717,10,7
2020-12-07 10:00:00,GM0047,Veendam,Groningen,327,4,1
2020-12-07 10:00:00,GM0050,Zeewolde,Flevoland,442,16,7
2020-12-07 10:00:00,GM0059,Achtkarspelen,Friesland,324,1,0
2020-12-07 10:00:00,GM0060,Ameland,Friesland,48,0,0
2020-12-07 10:00:00,GM0072,Harlingen,Friesland,160,5,2
2020-12-07 10:00:00,GM0074,Heerenveen,Friesland,627,17,24
2020-12-07 10:00:00,GM0080,Leeuwarden,Friesland,1983,54,16
2020-12-07 10:00:00,GM0085,Ooststellingwerf,Friesland,362,8,1
2020-12-07 10:00:00,GM0086,Opsterland,Friesland,308,11,0
2020-12-07 10:00:00,GM0088,Schiermonnikoog,Friesland,5,1,0
2020-12-07 10:00:00,GM0090,Smallingerland,Friesland,650,14,12
2020-12-07 10:00:00,GM0093,Terschelling,Friesland,73,1,1
2020-12-07 10:00:00,GM0096,Vlieland,Friesland,19,0,0
2020-12-07 10:00:00,GM0098,Weststellingwerf,Friesland,392,5,12
2020-12-07 10:00:00,GM0106,Assen,Drenthe,1096,22,8
2020-12-07 10:00:00,GM0109,Coevorden,Drenthe,630,22,7
2020-12-07 10:00:00,GM0114,Emmen,Drenthe,2390,56,31
2020-12-07 10:00:00,GM0118,Hoogeveen,Drenthe,998,33,15
2020-12-07 10:00:00,GM0119,Meppel,Drenthe,538,13,5
2020-12-07 10:00:00,GM0141,Almelo,Overijssel,2777,42,25
2020-12-07 10:00:00,GM0147,Borne,Overijssel,703,18,6
2020-12-07 10:00:00,GM0148,Dalfsen,Overijssel,721,18,9
2020-12-07 10:00:00,GM0150,Deventer,Overijssel,2687,56,52
2020-12-07 10:00:00,GM0153,Enschede,Overijssel,5234,102,68
2020-12-07 10:00:00,GM0158,Haaksbergen,Overijssel,932,22,23
2020-12-07 10:00:00,GM0160,Hardenberg,Overijssel,1255,31,16
2020-12-07 10:00:00,GM0163,Hellendoorn,Overijssel,1119,16,15
2020-12-07 10:00:00,GM0164,Hengelo,Overijssel,2587,46,32
2020-12-07 10:00:00,GM0166,Kampen,Overijssel,1153,66,39
2020-12-07 10:00:00,GM0168,Losser,Overijssel,856,15,5
2020-12-07 10:00:00,GM0171,Noordoostpolder,Flevoland,1124,23,20
2020-12-07 10:00:00,GM0173,Oldenzaal,Overijssel,1194,26,30
2020-12-07 10:00:00,GM0175,Ommen,Overijssel,329,9,7
2020-12-07 10:00:00,GM0177,Raalte,Overijssel,1059,27,25
2020-12-07 10:00:00,GM0180,Staphorst,Overijssel,530,11,5
2020-12-07 10:00:00,GM0183,Tubbergen,Overijssel,1152,14,9
2020-12-07 10:00:00,GM0184,Urk,Flevoland,1231,35,10
2020-12-07 10:00:00,GM0189,Wierden,Overijssel,1140,11,13
2020-12-07 10:00:00,GM0193,Zwolle,Overijssel,2548,62,66
2020-12-07 10:00:00,GM0197,Aalten,Gelderland,654,14,12
2020-12-07 10:00:00,GM0200,Apeldoorn,Gelderland,3573,134,67
2020-12-07 10:00:00,GM0202,Arnhem,Gelderland,4554,115,75
2020-12-07 10:00:00,GM0203,Barneveld,Gelderland,1993,31,18
2020-12-07 10:00:00,GM0209,Beuningen,Gelderland,724,24,10
2020-12-07 10:00:00,GM0213,Brummen,Gelderland,406,22,7
2020-12-07 10:00:00,GM0214,Buren,Gelderland,703,27,12
2020-12-07 10:00:00,GM0216,Culemborg,Gelderland,965,34,11
2020-12-07 10:00:00,GM0221,Doesburg,Gelderland,267,12,7
2020-12-07 10:00:00,GM0222,Doetinchem,Gelderland,1355,40,19
2020-12-07 10:00:00,GM0225,Druten,Gelderland,511,29,17
2020-12-07 10:00:00,GM0226,Duiven,Gelderland,741,18,8
2020-12-07 10:00:00,GM0228,Ede,Gelderland,3575,90,46
2020-12-07 10:00:00,GM0230,Elburg,Gelderland,600,31,11
2020-12-07 10:00:00,GM0232,Epe,Gelderland,701,55,25
2020-12-07 10:00:00,GM0233,Ermelo,Gelderland,695,33,25
2020-12-07 10:00:00,GM0243,Harderwijk,Gelderland,1238,54,22
2020-12-07 10:00:00,GM0244,Hattem,Gelderland,252,18,5
2020-12-07 10:00:00,GM0246,Heerde,Gelderland,413,55,29
2020-12-07 10:00:00,GM0252,Heumen,Gelderland,532,21,13
2020-12-07 10:00:00,GM0262,Lochem,Gelderland,722,22,20
2020-12-07 10:00:00,GM0263,Maasdriel,Gelderland,860,26,17
2020-12-07 10:00:00,GM0267,Nijkerk,Gelderland,1347,33,7
2020-12-07 10:00:00,GM0268,Nijmegen,Gelderland,5452,199,120
2020-12-07 10:00:00,GM0269,Oldebroek,Gelderland,496,40,20
2020-12-07 10:00:00,GM0273,Putten,Gelderland,662,13,6
2020-12-07 10:00:00,GM0274,Renkum,Gelderland,798,20,11
2020-12-07 10:00:00,GM0275,Rheden,Gelderland,1116,39,20
2020-12-07 10:00:00,GM0277,Rozendaal,Gelderland,32,1,0
2020-12-07 10:00:00,GM0279,Scherpenzeel,Gelderland,321,5,2
2020-12-07 10:00:00,GM0281,Tiel,Gelderland,1476,62,33
2020-12-07 10:00:00,GM0285,Voorst,Gelderland,499,18,11
2020-12-07 10:00:00,GM0289,Wageningen,Gelderland,1099,30,27
2020-12-07 10:00:00,GM0293,Westervoort,Gelderland,414,15,7
2020-12-07 10:00:00,GM0294,Winterswijk,Gelderland,660,13,8
2020-12-07 10:00:00,GM0296,Wijchen,Gelderland,1196,59,25
2020-12-07 10:00:00,GM0297,Zaltbommel,Gelderland,1039,26,10
2020-12-07 10:00:00,GM0299,Zevenaar,Gelderland,949,61,22
2020-12-07 10:00:00,GM0301,Zutphen,Gelderland,1052,39,16
2020-12-07 10:00:00,GM0302,Nunspeet,Gelderland,728,64,23
2020-12-07 10:00:00,GM0303,Dronten,Flevoland,799,43,16
2020-12-07 10:00:00,GM0307,Amersfoort,Utrecht,5091,130,61
2020-12-07 10:00:00,GM0308,Baarn,Utrecht,726,24,19
2020-12-07 10:00:00,GM0310,De Bilt,Utrecht,1427,38,32
2020-12-07 10:00:00,GM0312,Bunnik,Utrecht,449,16,10
2020-12-07 10:00:00,GM0313,Bunschoten,Utrecht,1366,33,12
2020-12-07 10:00:00,GM0317,Eemnes,Utrecht,278,6,1
2020-12-07 10:00:00,GM0321,Houten,Utrecht,1528,43,45
2020-12-07 10:00:00,GM0327,Leusden,Utrecht,813,16,12
2020-12-07 10:00:00,GM0331,Lopik,Utrecht,554,25,8
2020-12-07 10:00:00,GM0335,Montfoort,Utrecht,482,16,7
2020-12-07 10:00:00,GM0339,Renswoude,Utrecht,147,5,5
2020-12-07 10:00:00,GM0340,Rhenen,Utrecht,690,15,8
2020-12-07 10:00:00,GM0342,Soest,Utrecht,1542,43,33
2020-12-07 10:00:00,GM0344,Utrecht,Utrecht,14551,456,170
2020-12-07 10:00:00,GM0345,Veenendaal,Utrecht,2783,72,25
2020-12-07 10:00:00,GM0351,Woudenberg,Utrecht,436,11,4
2020-12-07 10:00:00,GM0352,Wijk bij Duurstede,Utrecht,626,14,8
2020-12-07 10:00:00,GM0353,IJsselstein,Utrecht,1147,51,46
2020-12-07 10:00:00,GM0355,Zeist,Utrecht,1922,52,35
2020-12-07 10:00:00,GM0356,Nieuwegein,Utrecht,1854,65,17
2020-12-07 10:00:00,GM0358,Aalsmeer,Noord-Holland,1104,18,20
2020-12-07 10:00:00,GM0361,Alkmaar,Noord-Holland,2875,80,42
2020-12-07 10:00:00,GM0362,Amstelveen,Noord-Holland,3127,88,66
2020-12-07 10:00:00,GM0363,Amsterdam,Noord-Holland,41771,1213,430
2020-12-07 10:00:00,GM0370,Beemster,Noord-Holland,232,4,2
2020-12-07 10:00:00,GM0373,Bergen (NH.),Noord-Holland,875,25,25
2020-12-07 10:00:00,GM0375,Beverwijk,Noord-Holland,1273,23,15
2020-12-07 10:00:00,GM0376,Blaricum,Noord-Holland,344,8,2
2020-12-07 10:00:00,GM0377,Bloemendaal,Noord-Holland,559,10,6
2020-12-07 10:00:00,GM0383,Castricum,Noord-Holland,888,18,12
2020-12-07 10:00:00,GM0384,Diemen,Noord-Holland,1434,28,20
2020-12-07 10:00:00,GM0385,Edam-Volendam,Noord-Holland,1380,56,8
2020-12-07 10:00:00,GM0388,Enkhuizen,Noord-Holland,479,20,5
2020-12-07 10:00:00,GM0392,Haarlem,Noord-Holland,4566,133,99
2020-12-07 10:00:00,GM0394,Haarlemmermeer,Noord-Holland,5130,114,46
2020-12-07 10:00:00,GM0396,Heemskerk,Noord-Holland,1252,40,22
2020-12-07 10:00:00,GM0397,Heemstede,Noord-Holland,717,19,37
2020-12-07 10:00:00,GM0398,Heerhugowaard,Noord-Holland,1415,33,11
2020-12-07 10:00:00,GM0399,Heiloo,Noord-Holland,526,14,10
2020-12-07 10:00:00,GM0400,Den Helder,Noord-Holland,882,19,8
2020-12-07 10:00:00,GM0402,Hilversum,Noord-Holland,2489,49,44
2020-12-07 10:00:00,GM0405,Hoorn,Noord-Holland,1910,49,18
2020-12-07 10:00:00,GM0406,Huizen,Noord-Holland,1495,37,18
2020-12-07 10:00:00,GM0415,Landsmeer,Noord-Holland,389,6,4
2020-12-07 10:00:00,GM0416,Langedijk,Noord-Holland,766,22,7
2020-12-07 10:00:00,GM0417,Laren,Noord-Holland,367,11,8
2020-12-07 10:00:00,GM0420,Medemblik,Noord-Holland,1064,23,7
2020-12-07 10:00:00,GM0431,Oostzaan,Noord-Holland,368,13,3
2020-12-07 10:00:00,GM0432,Opmeer,Noord-Holland,261,3,2
2020-12-07 10:00:00,GM0437,Ouder-Amstel,Noord-Holland,560,8,0
