Date_of_report,Municipality_code,Municipality_name,Province,Total_reported,Hospital_admission,Deceased
2020-11-05 10:00:00,GM0003,Appingedam,Groningen,65,8,1
2020-11-05 10:00:00,GM0010,Delfzijl,Groningen,154,8,0
2020-11-05 10:00:00,GM0014,Groningen,Groningen,3657,32,4
2020-11-05 10:00:00,GM0024,Loppersum,Groningen,60,0,0
2020-11-05 10:00:00,GM0034,Almere,Flevoland,4520,171,42
2020-11-05 10:00:00,GM0037,Stadskanaal,Groningen,366,8,7
2020-11-05 10:00:00,GM0047,Veendam,Groningen,204,4,1
2020-11-05 10:00:00,GM0050,Zeewolde,Flevoland,305,13,6
2020-11-05 10:00:00,GM0059,Achtkarspelen,Friesland,210,0,0
2020-11-05 10:00:00,GM0060,Ameland,Friesland,46,0,0
2020-11-05 10:00:00,GM0072,Harlingen,Friesland,114,5,2
2020-11-05 10:00:00,GM0074,Heerenveen,Friesland,450,16,22
2020-11-05 10:00:00,GM0080,Leeuwarden,Friesland,1494,47,11
2020-11-05 10:00:00,GM0085,Ooststellingwerf,Friesland,190,5,1
2020-11-05 10:00:00,GM0086,Opsterland,Friesland,194,8,0
2020-11-05 10:00:00,GM0088,Schiermonnikoog,Friesland,4,1,0
2020-11-05 10:00:00,GM0090,Smallingerland,Friesland,444,12,8
2020-11-05 10:00:00,GM0093,Terschelling,Friesland,66,1,1
2020-11-05 10:00:00,GM0096,Vlieland,Friesland,17,0,0
2020-11-05 10:00:00,GM0098,Weststellingwerf,Friesland,268,3,5
2020-11-05 10:00:00,GM0106,Assen,Drenthe,748,14,3
2020-11-05 10:00:00,GM0109,Coevorden,Drenthe,380,19,3
2020-11-05 10:00:00,GM0114,Emmen,Drenthe,1608,51,24
2020-11-05 10:00:00,GM0118,Hoogeveen,Drenthe,708,31,14
2020-11-05 10:00:00,GM0119,Meppel,Drenthe,340,11,5
2020-11-05 10:00:00,GM0141,Almelo,Overijssel,1642,35,18
2020-11-05 10:00:00,GM0147,Borne,Overijssel,460,16,6
2020-11-05 10:00:00,GM0148,Dalfsen,Overijssel,515,18,8
2020-11-05 10:00:00,GM0150,Deventer,Overijssel,1633,50,42
2020-11-05 10:00:00,GM0153,Enschede,Overijssel,3395,76,45
2020-11-05 10:00:00,GM0158,Haaksbergen,Overijssel,620,18,11
2020-11-05 10:00:00,GM0160,Hardenberg,Overijssel,808,25,10
2020-11-05 10:00:00,GM0163,Hellendoorn,Overijssel,667,13,14
2020-11-05 10:00:00,GM0164,Hengelo,Overijssel,1745,41,25
2020-11-05 10:00:00,GM0166,Kampen,Overijssel,756,61,37
2020-11-05 10:00:00,GM0168,Losser,Overijssel,506,13,3
2020-11-05 10:00:00,GM0171,Noordoostpolder,Flevoland,490,20,12
2020-11-05 10:00:00,GM0173,Oldenzaal,Overijssel,790,16,20
2020-11-05 10:00:00,GM0175,Ommen,Overijssel,235,9,4
2020-11-05 10:00:00,GM0177,Raalte,Overijssel,617,26,25
2020-11-05 10:00:00,GM0180,Staphorst,Overijssel,365,9,4
2020-11-05 10:00:00,GM0183,Tubbergen,Overijssel,803,12,7
2020-11-05 10:00:00,GM0184,Urk,Flevoland,257,26,4
2020-11-05 10:00:00,GM0189,Wierden,Overijssel,649,8,6
2020-11-05 10:00:00,GM0193,Zwolle,Overijssel,1777,55,51
2020-11-05 10:00:00,GM0197,Aalten,Gelderland,436,13,9
2020-11-05 10:00:00,GM0200,Apeldoorn,Gelderland,2343,122,59
2020-11-05 10:00:00,GM0202,Arnhem,Gelderland,2875,102,47
2020-11-05 10:00:00,GM0203,Barneveld,Gelderland,1111,25,13
2020-11-05 10:00:00,GM0209,Beuningen,Gelderland,474,20,7
2020-11-05 10:00:00,GM0213,Brummen,Gelderland,266,19,7
2020-11-05 10:00:00,GM0214,Buren,Gelderland,486,23,8
2020-11-05 10:00:00,GM0216,Culemborg,Gelderland,663,29,10
2020-11-05 10:00:00,GM0221,Doesburg,Gelderland,200,11,7
2020-11-05 10:00:00,GM0222,Doetinchem,Gelderland,901,35,17
2020-11-05 10:00:00,GM0225,Druten,Gelderland,366,28,10
2020-11-05 10:00:00,GM0226,Duiven,Gelderland,413,17,6
2020-11-05 10:00:00,GM0228,Ede,Gelderland,2231,78,34
2020-11-05 10:00:00,GM0230,Elburg,Gelderland,362,29,9
2020-11-05 10:00:00,GM0232,Epe,Gelderland,513,53,23
2020-11-05 10:00:00,GM0233,Ermelo,Gelderland,441,33,23
2020-11-05 10:00:00,GM0243,Harderwijk,Gelderland,814,48,22
2020-11-05 10:00:00,GM0244,Hattem,Gelderland,167,18,5
2020-11-05 10:00:00,GM0246,Heerde,Gelderland,353,55,28
2020-11-05 10:00:00,GM0252,Heumen,Gelderland,405,19,13
2020-11-05 10:00:00,GM0262,Lochem,Gelderland,468,19,16
2020-11-05 10:00:00,GM0263,Maasdriel,Gelderland,528,24,10
2020-11-05 10:00:00,GM0267,Nijkerk,Gelderland,875,29,4
2020-11-05 10:00:00,GM0268,Nijmegen,Gelderland,4118,184,86
2020-11-05 10:00:00,GM0269,Oldebroek,Gelderland,331,40,20
2020-11-05 10:00:00,GM0273,Putten,Gelderland,351,12,1
2020-11-05 10:00:00,GM0274,Renkum,Gelderland,563,17,11
2020-11-05 10:00:00,GM0275,Rheden,Gelderland,690,35,16
2020-11-05 10:00:00,GM0277,Rozendaal,Gelderland,12,1,0
2020-11-05 10:00:00,GM0279,Scherpenzeel,Gelderland,183,5,2
2020-11-05 10:00:00,GM0281,Tiel,Gelderland,1069,49,24
2020-11-05 10:00:00,GM0285,Voorst,Gelderland,338,18,11
2020-11-05 10:00:00,GM0289,Wageningen,Gelderland,709,27,20
2020-11-05 10:00:00,GM0293,Westervoort,Gelderland,217,12,6
2020-11-05 10:00:00,GM0294,Winterswijk,Gelderland,401,9,4
2020-11-05 10:00:00,GM0296,Wijchen,Gelderland,796,55,17
2020-11-05 10:00:00,GM0297,Zaltbommel,Gelderland,566,23,10
2020-11-05 10:00:00,GM0299,Zevenaar,Gelderland,642,58,19
2020-11-05 10:00:00,GM0301,Zutphen,Gelderland,683,35,13
2020-11-05 10:00:00,GM0302,Nunspeet,Gelderland,496,61,22
2020-11-05 10:00:00,GM0303,Dronten,Flevoland,434,40,15
2020-11-05 10:00:00,GM0307,Amersfoort,Utrecht,3346,102,33
2020-11-05 10:00:00,GM0308,Baarn,Utrecht,486,18,10
2020-11-05 10:00:00,GM0310,De Bilt,Utrecht,1041,35,24
2020-11-05 10:00:00,GM0312,Bunnik,Utrecht,302,12,3
2020-11-05 10:00:00,GM0313,Bunschoten,Utrecht,749,19,8
2020-11-05 10:00:00,GM0317,Eemnes,Utrecht,178,3,1
2020-11-05 10:00:00,GM0321,Houten,Utrecht,1059,35,29
2020-11-05 10:00:00,GM0327,Leusden,Utrecht,582,12,10
2020-11-05 10:00:00,GM0331,Lopik,Utrecht,375,25,8
2020-11-05 10:00:00,GM0335,Montfoort,Utrecht,311,16,7
2020-11-05 10:00:00,GM0339,Renswoude,Utrecht,103,5,5
2020-11-05 10:00:00,GM0340,Rhenen,Utrecht,399,13,6
2020-11-05 10:00:00,GM0342,Soest,Utrecht,1167,38,26
2020-11-05 10:00:00,GM0344,Utrecht,Utrecht,11368,382,135
2020-11-05 10:00:00,GM0345,Veenendaal,Utrecht,1721,62,17
