Date_of_report,Municipality_code,Municipality_name,Province,Total_reported,Hospital_admission,Deceased
2020-11-17 10:00:00,GM0003,Appingedam,Groningen,74,8,1
2020-11-17 10:00:00,GM0010,Delfzijl,Groningen,173,9,0
2020-11-17 10:00:00,GM0014,Groningen,Groningen,4041,33,5
2020-11-17 10:00:00,GM0024,Loppersum,Groningen,72,1,0
2020-11-17 10:00:00,GM0034,Almere,Flevoland,5389,175,46
2020-11-17 10:00:00,GM0037,Stadskanaal,Groningen,499,9,7
2020-11-17 10:00:00,GM0047,Veendam,Groningen,228,4,1
2020-11-17 10:00:00,GM0050,Zeewolde,Flevoland,347,14,6
2020-11-17 10:00:00,GM0059,Achtkarspelen,Friesland,246,0,0
2020-11-17 10:00:00,GM0060,Ameland,Friesland,46,0,0
2020-11-17 10:00:00,GM0072,Harlingen,Friesland,126,5,2
2020-11-17 10:00:00,GM0074,Heerenveen,Friesland,523,17,22
2020-11-17 10:00:00,GM0080,Leeuwarden,Friesland,1671,47,12
2020-11-17 10:00:00,GM0085,Ooststellingwerf,Friesland,251,6,1
2020-11-17 10:00:00,GM0086,Opsterland,Friesland,227,9,0
2020-11-17 10:00:00,GM0088,Schiermonnikoog,Friesland,4,1,0
2020-11-17 10:00:00,GM0090,Smallingerland,Friesland,526,13,8
2020-11-17 10:00:00,GM0093,Terschelling,Friesland,66,1,1
2020-11-17 10:00:00,GM0096,Vlieland,Friesland,18,0,0
2020-11-17 10:00:00,GM0098,Weststellingwerf,Friesland,315,5,6
2020-11-17 10:00:00,GM0106,Assen,Drenthe,847,17,5
2020-11-17 10:00:00,GM0109,Coevorden,Drenthe,473,20,6
2020-11-17 10:00:00,GM0114,Emmen,Drenthe,1927,53,26
2020-11-17 10:00:00,GM0118,Hoogeveen,Drenthe,822,32,15
2020-11-17 10:00:00,GM0119,Meppel,Drenthe,409,13,5
2020-11-17 10:00:00,GM0141,Almelo,Overijssel,2187,39,22
2020-11-17 10:00:00,GM0147,Borne,Overijssel,546,16,6
2020-11-17 10:00:00,GM0148,Dalfsen,Overijssel,620,18,9
2020-11-17 10:00:00,GM0150,Deventer,Overijssel,1900,53,48
2020-11-17 10:00:00,GM0153,Enschede,Overijssel,4195,93,59
2020-11-17 10:00:00,GM0158,Haaksbergen,Overijssel,723,20,17
2020-11-17 10:00:00,GM0160,Hardenberg,Overijssel,1005,26,11
