Gemnr,Gemeente,Bev_2020,van_datum,tot_datum,Totaal_Absoluut,Totaal_inc100000,Zkh_Absoluut,Zkh_inc100000,Overleden_Absoluut,Overleden_inc100000
755,Boekel,10785,8-7-2020,21-7-2020,1,9.3,0,0.0,0,0.0
1681,Borger-Odoorn,25559,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
147,Borne,23312,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
654,Borsele,22739,8-7-2020,21-7-2020,1,4.4,0,0.0,0,0.0
756,Boxmeer,29365,8-7-2020,21-7-2020,1,3.4,0,0.0,0,0.0
757,Boxtel,30801,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
758,Breda,184069,8-7-2020,21-7-2020,42,22.8,0,0.0,0,0.0
501,Brielle,17271,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
1876,Bronckhorst,36055,8-7-2020,21-7-2020,2,5.5,0,0.0,0,0.0
213,Brummen,20726,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
899,Brunssum,27821,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
312,Bunnik,15191,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
313,Bunschoten,21866,8-7-2020,21-7-2020,1,4.6,0,0.0,0,0.0
214,Buren,26749,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
502,Capelle aan den IJssel,67122,8-7-2020,21-7-2020,14,20.9,1,1.5,1,1.5
383,Castricum,35986,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
109,Coevorden,35297,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
1706,Cranendonck,21138,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
1684,Cuijk,25130,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
216,Culemborg,28955,8-7-2020,21-7-2020,6,20.7,0,0.0,0,0.0
148,Dalfsen,28587,8-7-2020,21-7-2020,2,7.0,0,0.0,0,0.0
1891,Dantumadiel,18922,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
310,De Bilt,43137,8-7-2020,21-7-2020,4,9.3,0,0.0,0,0.0
1940,De Fryske Marren,51564,8-7-2020,21-7-2020,1,1.9,0,0.0,0,0.0
736,De Ronde Venen,44456,8-7-2020,21-7-2020,1,2.2,0,0.0,0,0.0
1690,De Wolden,24330,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
503,Delft,103595,8-7-2020,21-7-2020,7,6.8,0,0.0,0,0.0
10,Delfzijl,24678,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
400,Den Helder,56296,8-7-2020,21-7-2020,3,5.3,0,0.0,0,0.0
762,Deurne,32471,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
150,Deventer,100719,8-7-2020,21-7-2020,5,5.0,0,0.0,0,0.0
384,Diemen,30780,8-7-2020,21-7-2020,3,9.7,0,0.0,0,0.0
1774,Dinkelland,26461,8-7-2020,21-7-2020,1,3.8,0,0.0,0,0.0
221,Doesburg,11077,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
222,Doetinchem,58001,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
766,Dongen,26222,8-7-2020,21-7-2020,3,11.4,0,0.0,0,0.0
505,Dordrecht,119284,8-7-2020,21-7-2020,13,10.9,0,0.0,0,0.0
498,Drechterland,19719,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
1719,Drimmelen,27272,8-7-2020,21-7-2020,2,7.3,0,0.0,0,0.0
303,Dronten,41555,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
225,Druten,18926,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
226,Duiven,25126,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
1711,Echt-Susteren,31610,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
385,Edam-Volendam,36197,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
228,Ede,117165,8-7-2020,21-7-2020,1,0.9,0,0.0,0,0.0
317,Eemnes,9247,8-7-2020,21-7-2020,3,32.4,0,0.0,0,0.0
770,Eersel,19313,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
1903,Eijsden-Margraten,25768,8-7-2020,21-7-2020,3,11.6,0,0.0,0,0.0
772,Eindhoven,234394,8-7-2020,21-7-2020,17,7.3,0,0.0,0,0.0
230,Elburg,23161,8-7-2020,21-7-2020,1,4.3,0,0.0,0,0.0
114,Emmen,107048,8-7-2020,21-7-2020,1,0.9,0,0.0,0,0.0
388,Enkhuizen,18591,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
153,Enschede,159640,8-7-2020,21-7-2020,11,6.9,0,0.0,0,0.0
232,Epe,33178,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
233,Ermelo,27008,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
777,Etten-Leur,43878,8-7-2020,21-7-2020,2,4.6,0,0.0,0,0.0
779,Geertruidenberg,21544,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
1771,Geldrop-Mierlo,39726,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
1652,Gemert-Bakel,30723,8-7-2020,21-7-2020,10,32.5,0,0.0,0,0.0
907,Gennep,16921,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
784,Gilze en Rijen,26431,8-7-2020,21-7-2020,5,18.9,0,0.0,0,0.0
1924,Goeree-Overflakkee,50049,8-7-2020,21-7-2020,1,2.0,0,0.0,0,0.0
664,Goes,38082,8-7-2020,21-7-2020,44,115.5,0,0.0,0,0.0
785,Goirle,23904,8-7-2020,21-7-2020,2,8.4,0,0.0,0,0.0
1942,Gooise Meren,58055,8-7-2020,21-7-2020,2,3.4,0,0.0,0,0.0
512,Gorinchem,37022,8-7-2020,21-7-2020,1,2.7,0,0.0,0,0.0
513,Gouda,73427,8-7-2020,21-7-2020,13,17.7,1,1.4,0,0.0
786,Grave,12436,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
14,Groningen (gemeente),232874,8-7-2020,21-7-2020,2,0.9,0,0.0,0,0.0
1729,Gulpen-Wittem,14171,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
158,Haaksbergen,24311,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
788,Haaren,14370,8-7-2020,21-7-2020,1,7.0,0,0.0,0,0.0
392,Haarlem,162902,8-7-2020,21-7-2020,7,4.3,0,0.0,0,0.0
394,Haarlemmermeer,156002,8-7-2020,21-7-2020,33,21.2,0,0.0,0,0.0
1655,Halderberge,30284,8-7-2020,21-7-2020,2,6.6,0,0.0,0,0.0
160,Hardenberg,60948,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
243,Harderwijk,48414,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
523,Hardinxveld-Giessendam,18295,8-7-2020,21-7-2020,2,10.9,0,0.0,0,0.0
72,Harlingen,15722,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
244,Hattem,12209,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
396,Heemskerk,39182,8-7-2020,21-7-2020,1,2.6,0,0.0,0,0.0
397,Heemstede,27234,8-7-2020,21-7-2020,4,14.7,0,0.0,0,0.0
246,Heerde,18589,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
74,Heerenveen,50493,8-7-2020,21-7-2020,1,2.0,0,0.0,0,0.0
398,Heerhugowaard,57587,8-7-2020,21-7-2020,3,5.2,0,0.0,0,0.0
917,Heerlen,87086,8-7-2020,21-7-2020,2,2.3,1,1.1,0,0.0
1658,Heeze-Leende,16152,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
399,Heiloo,23968,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
163,Hellendoorn,35916,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
530,Hellevoetsluis,40142,8-7-2020,21-7-2020,3,7.5,0,0.0,0,0.0
794,Helmond,92423,8-7-2020,21-7-2020,7,7.6,0,0.0,0,0.0
531,Hendrik-Ido-Ambacht,31202,8-7-2020,21-7-2020,1,3.2,0,0.0,0,0.0
164,Hengelo (O.),81140,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
1966,Het Hogeland,47801,8-7-2020,21-7-2020,1,2.1,0,0.0,0,0.0
252,Heumen,16454,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
797,Heusden,44692,8-7-2020,21-7-2020,4,9.0,0,0.0,0,0.0
534,Hillegom,22209,8-7-2020,21-7-2020,27,121.6,0,0.0,0,0.0
798,Hilvarenbeek,15518,8-7-2020,21-7-2020,1,6.4,0,0.0,0,0.0
402,Hilversum,90831,8-7-2020,21-7-2020,10,11.0,0,0.0,0,0.0
1963,Hoeksche Waard,87401,8-7-2020,21-7-2020,4,4.6,0,0.0,0,0.0
1735,Hof van Twente,35017,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
1911,Hollands Kroon,48432,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
118,Hoogeveen,55699,8-7-2020,21-7-2020,1,1.8,0,0.0,0,0.0
405,Hoorn,73261,8-7-2020,21-7-2020,3,4.1,0,0.0,0,0.0
1507,Horst aan de Maas,42429,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
321,Houten,50146,8-7-2020,21-7-2020,2,4.0,0,0.0,0,0.0
406,Huizen,41273,8-7-2020,21-7-2020,4,9.7,0,0.0,0,0.0
677,Hulst,27556,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
353,IJsselstein,34109,8-7-2020,21-7-2020,2,5.9,0,0.0,1,2.9
1884,Kaag en Braassem,27297,8-7-2020,21-7-2020,2,7.3,1,3.7,0,0.0
166,Kampen,54319,8-7-2020,21-7-2020,0,0.0,0,0.0,1,1.8
678,Kapelle,12695,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
537,Katwijk,65753,8-7-2020,21-7-2020,2,3.0,0,0.0,0,0.0
928,Kerkrade,45749,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
1598,Koggenland,22749,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
542,Krimpen aan den IJssel,29526,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
1931,Krimpenerwaard,56319,8-7-2020,21-7-2020,4,7.1,0,0.0,0,0.0
1659,Laarbeek,22523,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
1685,Landerd,15730,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
882,Landgraaf,37445,8-7-2020,21-7-2020,1,2.7,0,0.0,0,0.0
415,Landsmeer,11491,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
416,Langedijk,28163,8-7-2020,21-7-2020,1,3.6,0,0.0,0,0.0
1621,Lansingerland,62384,8-7-2020,21-7-2020,8,12.8,0,0.0,0,0.0
417,Laren (NH.),11280,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
80,Leeuwarden,124084,8-7-2020,21-7-2020,3,2.4,0,0.0,0,0.0
546,Leiden,125099,8-7-2020,21-7-2020,3,2.4,0,0.0,0,0.0
547,Leiderdorp,27056,8-7-2020,21-7-2020,1,3.7,1,3.7,0,0.0
1916,Leidschendam-Voorburg,76534,8-7-2020,21-7-2020,11,14.4,0,0.0,0,0.0
995,Lelystad,78598,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
1640,Leudal,35879,8-7-2020,21-7-2020,1,2.8,1,2.8,1,2.8
327,Leusden,30401,8-7-2020,21-7-2020,1,3.3,0,0.0,0,0.0
1705,Lingewaard,46601,8-7-2020,21-7-2020,1,2.1,0,0.0,0,0.0
553,Lisse,22955,8-7-2020,21-7-2020,2,8.7,0,0.0,0,0.0
262,Lochem,33729,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
809,Loon op Zand,23408,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
331,Lopik,14467,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
24,Loppersum,9537,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
168,Losser,22683,8-7-2020,21-7-2020,1,4.4,0,0.0,0,0.0
263,Maasdriel,25030,8-7-2020,21-7-2020,1,4.0,0,0.0,0,0.0
1641,Maasgouw,23965,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
556,Maassluis,33213,8-7-2020,21-7-2020,6,18.1,0,0.0,0,0.0
935,Maastricht,121575,8-7-2020,21-7-2020,4,3.3,0,0.0,1,0.8
420,Medemblik,45101,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
938,Meerssen,18828,8-7-2020,21-7-2020,3,15.9,0,0.0,0,0.0
1948,Meierijstad,81194,8-7-2020,21-7-2020,2,2.5,0,0.0,0,0.0
119,Meppel,33920,8-7-2020,21-7-2020,1,2.9,0,0.0,0,0.0
687,Middelburg (Z.),48822,8-7-2020,21-7-2020,3,6.1,0,0.0,0,0.0
1842,Midden-Delfland,19341,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
1731,Midden-Drenthe,33185,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
1952,Midden-Groningen,60797,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
815,Mill en Sint Hubert,10939,8-7-2020,21-7-2020,1,9.1,0,0.0,0,0.0
1709,Moerdijk,37129,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
1978,Molenlanden,43909,8-7-2020,21-7-2020,1,2.3,0,0.0,0,0.0
1955,Montferland,36011,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
335,Montfoort,13917,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
944,Mook en Middelaar,7847,8-7-2020,21-7-2020,1,12.7,0,0.0,0,0.0
1740,Neder-Betuwe,24339,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
946,Nederweert,17019,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
356,Nieuwegein,63462,8-7-2020,21-7-2020,2,3.2,0,0.0,0,0.0
569,Nieuwkoop,28811,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
267,Nijkerk,43171,8-7-2020,21-7-2020,5,11.6,0,0.0,0,0.0
268,Nijmegen,177659,8-7-2020,21-7-2020,16,9.0,0,0.0,0,0.0
1930,Nissewaard,85219,8-7-2020,21-7-2020,20,23.5,0,0.0,0,0.0
1970,Noardeast-Fryslân,45228,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
1695,Noord-Beveland,7392,8-7-2020,21-7-2020,1,13.5,0,0.0,0,0.0
1699,Noordenveld,31253,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
171,Noordoostpolder,47291,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
575,Noordwijk,43508,8-7-2020,21-7-2020,1,2.3,0,0.0,0,0.0
820,"Nuenen, Gerwen en Nederwetten",23383,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
302,Nunspeet,27851,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
579,Oegstgeest,24840,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
823,Oirschot,18714,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
824,Oisterwijk,26245,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
1895,Oldambt,38209,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
269,Oldebroek,23646,8-7-2020,21-7-2020,1,4.2,0,0.0,0,0.0
173,Oldenzaal,31836,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
1773,Olst-Wijhe,18252,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
175,Ommen,18009,8-7-2020,21-7-2020,1,5.6,0,0.0,0,0.0
1586,Oost Gelre,29627,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
826,Oosterhout,55982,8-7-2020,21-7-2020,4,7.1,0,0.0,0,0.0
85,Ooststellingwerf,25469,8-7-2020,21-7-2020,1,3.9,0,0.0,0,0.0
431,Oostzaan,9735,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
432,Opmeer,11836,8-7-2020,21-7-2020,1,8.4,0,0.0,0,0.0
86,Opsterland,29733,8-7-2020,21-7-2020,1,3.4,0,0.0,0,0.0
828,Oss,91915,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
1509,Oude IJsselstreek,39388,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
437,Ouder-Amstel,14026,8-7-2020,21-7-2020,1,7.1,0,0.0,0,0.0
589,Oudewater,10230,8-7-2020,21-7-2020,4,39.1,0,0.0,0,0.0
1734,Overbetuwe,47906,8-7-2020,21-7-2020,3,6.3,0,0.0,0,0.0
590,Papendrecht,32136,8-7-2020,21-7-2020,2,6.2,0,0.0,0,0.0
1894,Peel en Maas,43425,8-7-2020,21-7-2020,3,6.9,0,0.0,1,2.3
765,Pekela,12196,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
1926,Pijnacker-Nootdorp,55308,8-7-2020,21-7-2020,2,3.6,0,0.0,0,0.0
439,Purmerend,81249,8-7-2020,21-7-2020,1,1.2,0,0.0,0,0.0
273,Putten,24112,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
177,Raalte,37712,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
703,Reimerswaal,22730,8-7-2020,21-7-2020,3,13.2,0,0.0,0,0.0
274,Renkum,31419,8-7-2020,21-7-2020,1,3.2,0,0.0,0,0.0
339,Renswoude,5444,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
1667,Reusel-De Mierden,13112,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
275,Rheden,43761,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
340,Rhenen,20119,8-7-2020,21-7-2020,1,5.0,0,0.0,0,0.0
597,Ridderkerk,46189,8-7-2020,21-7-2020,2,4.3,0,0.0,0,0.0
1742,Rijssen-Holten,38177,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
603,Rijswijk (ZH.),54450,8-7-2020,21-7-2020,4,7.3,0,0.0,0,0.0
1669,Roerdalen,20574,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
957,Roermond,58260,8-7-2020,21-7-2020,1,1.7,0,0.0,0,0.0
1674,Roosendaal,77251,8-7-2020,21-7-2020,10,12.9,0,0.0,0,0.0
599,Rotterdam,651157,8-7-2020,21-7-2020,237,36.4,1,0.2,1,0.2
277,Rozendaal,1704,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
840,Rucphen,22878,8-7-2020,21-7-2020,1,4.4,0,0.0,0,0.0
441,Schagen,46483,8-7-2020,21-7-2020,2,4.3,0,0.0,0,0.0
279,Scherpenzeel,9880,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
606,Schiedam,78730,8-7-2020,21-7-2020,25,31.8,0,0.0,0,0.0
88,Schiermonnikoog,947,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
1676,Schouwen-Duiveland,33839,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
965,Simpelveld,10555,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
1702,Sint Anthonis,11664,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
845,Sint-Michielsgestel,29208,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
1883,Sittard-Geleen,92429,8-7-2020,21-7-2020,1,1.1,0,0.0,0,0.0
610,Sliedrecht,25220,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
1714,Sluis,23210,8-7-2020,21-7-2020,1,4.3,1,4.3,0,0.0
90,Smallingerland,56150,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
342,Soest,46606,8-7-2020,21-7-2020,3,6.4,0,0.0,0,0.0
847,Someren,19368,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
848,Son en Breugel,17322,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
37,Stadskanaal,31686,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
180,Staphorst,17145,8-7-2020,21-7-2020,1,5.8,0,0.0,0,0.0
532,Stede Broec,21726,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
851,Steenbergen,24416,8-7-2020,21-7-2020,7,28.7,0,0.0,0,0.0
1708,Steenwijkerland,44126,8-7-2020,21-7-2020,18,40.8,0,0.0,0,0.0
971,Stein (L.),25007,8-7-2020,21-7-2020,2,8.0,0,0.0,0,0.0
1904,Stichtse Vecht,64931,8-7-2020,21-7-2020,5,7.7,0,0.0,0,0.0
1900,Súdwest-Fryslân,89987,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
715,Terneuzen,54426,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
93,Terschelling,4888,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
448,Texel,13575,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
1525,Teylingen,37440,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
716,Tholen,25757,8-7-2020,21-7-2020,1,3.9,0,0.0,0,0.0
281,Tiel,42159,8-7-2020,21-7-2020,1,2.4,0,0.0,0,0.0
855,Tilburg,219789,8-7-2020,21-7-2020,25,11.4,2,0.9,0,0.0
183,Tubbergen,21275,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
1700,Twenterand,33743,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
1730,Tynaarlo,33887,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
737,Tytsjerksteradiel,32052,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
856,Uden,42119,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
450,Uitgeest,13666,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
451,Uithoorn,29478,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
184,Urk,21031,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
344,Utrecht (gemeente),357597,8-7-2020,21-7-2020,83,23.2,0,0.0,0,0.0
1581,Utrechtse Heuvelrug,49580,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
981,Vaals,10105,8-7-2020,21-7-2020,1,9.9,0,0.0,1,9.9
994,Valkenburg aan de Geul,16367,8-7-2020,21-7-2020,1,6.1,0,0.0,0,0.0
858,Valkenswaard,31193,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
47,Veendam,27384,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
345,Veenendaal,66493,8-7-2020,21-7-2020,1,1.5,0,0.0,0,0.0
717,Veere,21880,8-7-2020,21-7-2020,2,9.1,0,0.0,0,0.0
861,Veldhoven,45466,8-7-2020,21-7-2020,1,2.2,0,0.0,0,0.0
453,Velsen,68648,8-7-2020,21-7-2020,2,2.9,0,0.0,0,0.0
983,Venlo,101802,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
984,Venray,43614,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
1961,Vijfheerenlanden,56811,8-7-2020,21-7-2020,1,1.8,0,0.0,0,0.0
622,Vlaardingen,73397,8-7-2020,21-7-2020,12,16.3,0,0.0,0,0.0
96,Vlieland,1155,8-7-2020,21-7-2020,0,0.0,0,0.0,0,0.0
718,Vlissingen,44360,8-7-2020,21-7-2020,3,6.8,0,0.0,0,0.0
