Date_of_report,Municipality_code,Municipality_name,Province,Total_reported,Hospital_admission,Deceased
2020-10-11 10:00:00,GM0003,Appingedam,Groningen,28,5,0
2020-10-11 10:00:00,GM0010,Delfzijl,Groningen,81,6,0
2020-10-11 10:00:00,GM0014,Groningen,Groningen,2049,23,3
2020-10-11 10:00:00,GM0024,Loppersum,Groningen,21,0,0
2020-10-11 10:00:00,GM0034,Almere,Flevoland,1922,144,37
2020-10-11 10:00:00,GM0037,Stadskanaal,Groningen,96,2,2
2020-10-11 10:00:00,GM0047,Veendam,Groningen,85,2,1
2020-10-11 10:00:00,GM0050,Zeewolde,Flevoland,137,12,6
2020-10-11 10:00:00,GM0059,Achtkarspelen,Friesland,83,0,0
2020-10-11 10:00:00,GM0060,Ameland,Friesland,17,0,0
2020-10-11 10:00:00,GM0072,Harlingen,Friesland,43,4,1
2020-10-11 10:00:00,GM0074,Heerenveen,Friesland,228,14,22
2020-10-11 10:00:00,GM0080,Leeuwarden,Friesland,822,42,6
2020-10-11 10:00:00,GM0085,Ooststellingwerf,Friesland,49,3,1
2020-10-11 10:00:00,GM0086,Opsterland,Friesland,81,8,0
2020-10-11 10:00:00,GM0088,Schiermonnikoog,Friesland,0,0,0
2020-10-11 10:00:00,GM0090,Smallingerland,Friesland,160,9,6
2020-10-11 10:00:00,GM0093,Terschelling,Friesland,21,0,0
2020-10-11 10:00:00,GM0096,Vlieland,Friesland,9,0,0
2020-10-11 10:00:00,GM0098,Weststellingwerf,Friesland,85,3,4
2020-10-11 10:00:00,GM0106,Assen,Drenthe,236,12,2
2020-10-11 10:00:00,GM0109,Coevorden,Drenthe,151,14,2
2020-10-11 10:00:00,GM0114,Emmen,Drenthe,690,35,17
2020-10-11 10:00:00,GM0118,Hoogeveen,Drenthe,226,24,8
2020-10-11 10:00:00,GM0119,Meppel,Drenthe,143,11,5
2020-10-11 10:00:00,GM0141,Almelo,Overijssel,434,29,11
2020-10-11 10:00:00,GM0147,Borne,Overijssel,138,14,6
2020-10-11 10:00:00,GM0148,Dalfsen,Overijssel,219,16,7
2020-10-11 10:00:00,GM0150,Deventer,Overijssel,767,49,37
2020-10-11 10:00:00,GM0153,Enschede,Overijssel,892,60,26
