Date_of_report,Municipality_code,Municipality_name,Province,Total_reported,Hospital_admission,Deceased
2020-04-17 10:00:00,GM0003,Appingedam,Groningen,3,2,0
2020-04-17 10:00:00,GM0010,Delfzijl,Groningen,14,5,0
2020-04-17 10:00:00,GM0014,Groningen,Groningen,143,16,2
2020-04-17 10:00:00,GM0024,Loppersum,Groningen,2,0,0
2020-04-17 10:00:00,GM0034,Almere,Flevoland,206,101,5
2020-04-17 10:00:00,GM0037,Stadskanaal,Groningen,4,2,1
2020-04-17 10:00:00,GM0047,Veendam,Groningen,8,2,0
2020-04-17 10:00:00,GM0050,Zeewolde,Flevoland,24,8,3
2020-04-17 10:00:00,GM0059,Achtkarspelen,Friesland,7,0,0
2020-04-17 10:00:00,GM0060,Ameland,Friesland,0,0,0
2020-04-17 10:00:00,GM0072,Harlingen,Friesland,12,4,0
2020-04-17 10:00:00,GM0074,Heerenveen,Friesland,71,12,10
2020-04-17 10:00:00,GM0080,Leeuwarden,Friesland,50,32,5
2020-04-17 10:00:00,GM0085,Ooststellingwerf,Friesland,2,1,0
2020-04-17 10:00:00,GM0086,Opsterland,Friesland,20,5,0
2020-04-17 10:00:00,GM0088,Schiermonnikoog,Friesland,0,0,0
2020-04-17 10:00:00,GM0090,Smallingerland,Friesland,36,7,3
2020-04-17 10:00:00,GM0093,Terschelling,Friesland,2,0,0
2020-04-17 10:00:00,GM0096,Vlieland,Friesland,0,0,0
2020-04-17 10:00:00,GM0098,Weststellingwerf,Friesland,18,2,2
2020-04-17 10:00:00,GM0106,Assen,Drenthe,34,10,2
2020-04-17 10:00:00,GM0109,Coevorden,Drenthe,42,12,0
2020-04-17 10:00:00,GM0114,Emmen,Drenthe,65,15,7
2020-04-17 10:00:00,GM0118,Hoogeveen,Drenthe,48,12,3
2020-04-17 10:00:00,GM0119,Meppel,Drenthe,26,6,3
2020-04-17 10:00:00,GM0141,Almelo,Overijssel,76,20,3
2020-04-17 10:00:00,GM0147,Borne,Overijssel,43,13,6
2020-04-17 10:00:00,GM0148,Dalfsen,Overijssel,61,15,6
2020-04-17 10:00:00,GM0150,Deventer,Overijssel,139,40,23
2020-04-17 10:00:00,GM0153,Enschede,Overijssel,149,47,13
2020-04-17 10:00:00,GM0158,Haaksbergen,Overijssel,46,14,1
2020-04-17 10:00:00,GM0160,Hardenberg,Overijssel,141,21,6
2020-04-17 10:00:00,GM0163,Hellendoorn,Overijssel,47,7,2
2020-04-17 10:00:00,GM0164,Hengelo,Overijssel,104,17,12
2020-04-17 10:00:00,GM0166,Kampen,Overijssel,266,53,22
2020-04-17 10:00:00,GM0168,Losser,Overijssel,20,7,0
2020-04-17 10:00:00,GM0171,Noordoostpolder,Flevoland,39,10,3
2020-04-17 10:00:00,GM0173,Oldenzaal,Overijssel,43,14,5
2020-04-17 10:00:00,GM0175,Ommen,Overijssel,41,8,2
2020-04-17 10:00:00,GM0177,Raalte,Overijssel,76,22,8
2020-04-17 10:00:00,GM0180,Staphorst,Overijssel,47,7,3
2020-04-17 10:00:00,GM0183,Tubbergen,Overijssel,69,10,3
2020-04-17 10:00:00,GM0184,Urk,Flevoland,53,19,4
2020-04-17 10:00:00,GM0189,Wierden,Overijssel,36,4,3
2020-04-17 10:00:00,GM0193,Zwolle,Overijssel,267,51,32
2020-04-17 10:00:00,GM0197,Aalten,Gelderland,34,2,3
2020-04-17 10:00:00,GM0200,Apeldoorn,Gelderland,208,42,26
2020-04-17 10:00:00,GM0202,Arnhem,Gelderland,192,56,16
2020-04-17 10:00:00,GM0203,Barneveld,Gelderland,85,13,6
2020-04-17 10:00:00,GM0209,Beuningen,Gelderland,43,19,4
2020-04-17 10:00:00,GM0213,Brummen,Gelderland,26,10,3
2020-04-17 10:00:00,GM0214,Buren,Gelderland,28,9,3
2020-04-17 10:00:00,GM0216,Culemborg,Gelderland,43,20,6
2020-04-17 10:00:00,GM0221,Doesburg,Gelderland,20,7,5
2020-04-17 10:00:00,GM0222,Doetinchem,Gelderland,64,12,8
2020-04-17 10:00:00,GM0225,Druten,Gelderland,86,20,5
2020-04-17 10:00:00,GM0226,Duiven,Gelderland,33,10,2
2020-04-17 10:00:00,GM0228,Ede,Gelderland,143,51,15
2020-04-17 10:00:00,GM0230,Elburg,Gelderland,79,13,3
2020-04-17 10:00:00,GM0232,Epe,Gelderland,87,27,12
2020-04-17 10:00:00,GM0233,Ermelo,Gelderland,77,18,10
2020-04-17 10:00:00,GM0243,Harderwijk,Gelderland,70,18,10
2020-04-17 10:00:00,GM0244,Hattem,Gelderland,37,10,4
2020-04-17 10:00:00,GM0246,Heerde,Gelderland,117,29,16
2020-04-17 10:00:00,GM0252,Heumen,Gelderland,49,16,4
2020-04-17 10:00:00,GM0262,Lochem,Gelderland,55,11,6
2020-04-17 10:00:00,GM0263,Maasdriel,Gelderland,27,15,3
2020-04-17 10:00:00,GM0267,Nijkerk,Gelderland,45,21,2
2020-04-17 10:00:00,GM0268,Nijmegen,Gelderland,456,117,41
2020-04-17 10:00:00,GM0269,Oldebroek,Gelderland,95,24,13
2020-04-17 10:00:00,GM0273,Putten,Gelderland,17,3,0
2020-04-17 10:00:00,GM0274,Renkum,Gelderland,46,14,2
2020-04-17 10:00:00,GM0275,Rheden,Gelderland,60,31,14
2020-04-17 10:00:00,GM0277,Rozendaal,Gelderland,2,1,0
2020-04-17 10:00:00,GM0279,Scherpenzeel,Gelderland,17,3,2
2020-04-17 10:00:00,GM0281,Tiel,Gelderland,71,35,12
2020-04-17 10:00:00,GM0285,Voorst,Gelderland,40,10,7
2020-04-17 10:00:00,GM0289,Wageningen,Gelderland,36,17,7
2020-04-17 10:00:00,GM0293,Westervoort,Gelderland,25,10,1
2020-04-17 10:00:00,GM0294,Winterswijk,Gelderland,23,3,1
2020-04-17 10:00:00,GM0296,Wijchen,Gelderland,99,38,6
2020-04-17 10:00:00,GM0297,Zaltbommel,Gelderland,50,18,4
2020-04-17 10:00:00,GM0299,Zevenaar,Gelderland,71,39,10
2020-04-17 10:00:00,GM0301,Zutphen,Gelderland,53,20,10
2020-04-17 10:00:00,GM0302,Nunspeet,Gelderland,124,32,14
2020-04-17 10:00:00,GM0303,Dronten,Flevoland,79,23,4
2020-04-17 10:00:00,GM0307,Amersfoort,Utrecht,133,52,15
2020-04-17 10:00:00,GM0308,Baarn,Utrecht,31,10,1
2020-04-17 10:00:00,GM0310,De Bilt,Utrecht,89,20,7
2020-04-17 10:00:00,GM0312,Bunnik,Utrecht,22,7,1
2020-04-17 10:00:00,GM0313,Bunschoten,Utrecht,38,5,2
2020-04-17 10:00:00,GM0317,Eemnes,Utrecht,12,1,1
2020-04-17 10:00:00,GM0321,Houten,Utrecht,93,23,10
2020-04-17 10:00:00,GM0327,Leusden,Utrecht,32,8,4
