Date_of_report,Municipality_code,Municipality_name,Province,Total_reported,Hospital_admission,Deceased
2020-12-01 10:00:00,GM0003,Appingedam,Groningen,106,8,1
2020-12-01 10:00:00,GM0010,Delfzijl,Groningen,239,9,0
2020-12-01 10:00:00,GM0014,Groningen,Groningen,4418,36,6
2020-12-01 10:00:00,GM0024,Loppersum,Groningen,90,1,0
2020-12-01 10:00:00,GM0034,Almere,Flevoland,6345,182,48
2020-12-01 10:00:00,GM0037,Stadskanaal,Groningen,625,9,7
2020-12-01 10:00:00,GM0047,Veendam,Groningen,272,4,1
2020-12-01 10:00:00,GM0050,Zeewolde,Flevoland,404,15,7
2020-12-01 10:00:00,GM0059,Achtkarspelen,Friesland,297,0,0
2020-12-01 10:00:00,GM0060,Ameland,Friesland,47,0,0
2020-12-01 10:00:00,GM0072,Harlingen,Friesland,149,5,2
2020-12-01 10:00:00,GM0074,Heerenveen,Friesland,598,17,23
2020-12-01 10:00:00,GM0080,Leeuwarden,Friesland,1901,52,16
2020-12-01 10:00:00,GM0085,Ooststellingwerf,Friesland,338,7,1
2020-12-01 10:00:00,GM0086,Opsterland,Friesland,289,11,0
2020-12-01 10:00:00,GM0088,Schiermonnikoog,Friesland,4,1,0
2020-12-01 10:00:00,GM0090,Smallingerland,Friesland,608,14,9
2020-12-01 10:00:00,GM0093,Terschelling,Friesland,71,1,1
2020-12-01 10:00:00,GM0096,Vlieland,Friesland,19,0,0
2020-12-01 10:00:00,GM0098,Weststellingwerf,Friesland,369,5,10
2020-12-01 10:00:00,GM0106,Assen,Drenthe,1020,22,7
2020-12-01 10:00:00,GM0109,Coevorden,Drenthe,589,21,7
2020-12-01 10:00:00,GM0114,Emmen,Drenthe,2254,56,31
2020-12-01 10:00:00,GM0118,Hoogeveen,Drenthe,939,33,15
2020-12-01 10:00:00,GM0119,Meppel,Drenthe,501,13,5
2020-12-01 10:00:00,GM0141,Almelo,Overijssel,2607,42,24
2020-12-01 10:00:00,GM0147,Borne,Overijssel,649,16,6
2020-12-01 10:00:00,GM0148,Dalfsen,Overijssel,686,18,9
2020-12-01 10:00:00,GM0150,Deventer,Overijssel,2324,55,51
2020-12-01 10:00:00,GM0153,Enschede,Overijssel,4958,99,67
2020-12-01 10:00:00,GM0158,Haaksbergen,Overijssel,863,22,21
2020-12-01 10:00:00,GM0160,Hardenberg,Overijssel,1172,30,14
2020-12-01 10:00:00,GM0163,Hellendoorn,Overijssel,1024,15,15
2020-12-01 10:00:00,GM0164,Hengelo,Overijssel,2451,45,31
2020-12-01 10:00:00,GM0166,Kampen,Overijssel,1062,66,38
2020-12-01 10:00:00,GM0168,Losser,Overijssel,786,14,5
2020-12-01 10:00:00,GM0171,Noordoostpolder,Flevoland,946,23,17
2020-12-01 10:00:00,GM0173,Oldenzaal,Overijssel,1120,25,29
2020-12-01 10:00:00,GM0175,Ommen,Overijssel,315,9,6
2020-12-01 10:00:00,GM0177,Raalte,Overijssel,911,27,25
2020-12-01 10:00:00,GM0180,Staphorst,Overijssel,485,11,5
2020-12-01 10:00:00,GM0183,Tubbergen,Overijssel,1096,13,9
2020-12-01 10:00:00,GM0184,Urk,Flevoland,1099,32,10
2020-12-01 10:00:00,GM0189,Wierden,Overijssel,1029,9,11
2020-12-01 10:00:00,GM0193,Zwolle,Overijssel,2372,62,63
2020-12-01 10:00:00,GM0197,Aalten,Gelderland,614,14,12
2020-12-01 10:00:00,GM0200,Apeldoorn,Gelderland,3269,133,67
2020-12-01 10:00:00,GM0202,Arnhem,Gelderland,4169,114,71
2020-12-01 10:00:00,GM0203,Barneveld,Gelderland,1742,31,18
2020-12-01 10:00:00,GM0209,Beuningen,Gelderland,660,24,10
2020-12-01 10:00:00,GM0213,Brummen,Gelderland,374,22,7
2020-12-01 10:00:00,GM0214,Buren,Gelderland,670,27,11
2020-12-01 10:00:00,GM0216,Culemborg,Gelderland,896,33,11
2020-12-01 10:00:00,GM0221,Doesburg,Gelderland,247,11,7
2020-12-01 10:00:00,GM0222,Doetinchem,Gelderland,1245,40,18
2020-12-01 10:00:00,GM0225,Druten,Gelderland,486,29,15
2020-12-01 10:00:00,GM0226,Duiven,Gelderland,672,18,8
2020-12-01 10:00:00,GM0228,Ede,Gelderland,3228,86,44
2020-12-01 10:00:00,GM0230,Elburg,Gelderland,534,31,11
2020-12-01 10:00:00,GM0232,Epe,Gelderland,654,54,25
2020-12-01 10:00:00,GM0233,Ermelo,Gelderland,638,33,25
2020-12-01 10:00:00,GM0243,Harderwijk,Gelderland,1114,54,22
2020-12-01 10:00:00,GM0244,Hattem,Gelderland,242,18,5
2020-12-01 10:00:00,GM0246,Heerde,Gelderland,399,55,29
2020-12-01 10:00:00,GM0252,Heumen,Gelderland,503,20,13
2020-12-01 10:00:00,GM0262,Lochem,Gelderland,650,22,19
2020-12-01 10:00:00,GM0263,Maasdriel,Gelderland,820,26,16
2020-12-01 10:00:00,GM0267,Nijkerk,Gelderland,1219,33,7
2020-12-01 10:00:00,GM0268,Nijmegen,Gelderland,5166,197,120
2020-12-01 10:00:00,GM0269,Oldebroek,Gelderland,454,40,20
2020-12-01 10:00:00,GM0273,Putten,Gelderland,591,13,4
2020-12-01 10:00:00,GM0274,Renkum,Gelderland,726,20,11
2020-12-01 10:00:00,GM0275,Rheden,Gelderland,991,39,19
2020-12-01 10:00:00,GM0277,Rozendaal,Gelderland,26,1,0
2020-12-01 10:00:00,GM0279,Scherpenzeel,Gelderland,253,5,2
2020-12-01 10:00:00,GM0281,Tiel,Gelderland,1381,58,32
2020-12-01 10:00:00,GM0285,Voorst,Gelderland,453,18,11
2020-12-01 10:00:00,GM0289,Wageningen,Gelderland,993,30,25
2020-12-01 10:00:00,GM0293,Westervoort,Gelderland,374,13,7
2020-12-01 10:00:00,GM0294,Winterswijk,Gelderland,602,12,8
2020-12-01 10:00:00,GM0296,Wijchen,Gelderland,1100,59,24
2020-12-01 10:00:00,GM0297,Zaltbommel,Gelderland,943,26,10
2020-12-01 10:00:00,GM0299,Zevenaar,Gelderland,870,60,21
2020-12-01 10:00:00,GM0301,Zutphen,Gelderland,994,38,16
2020-12-01 10:00:00,GM0302,Nunspeet,Gelderland,686,65,23
2020-12-01 10:00:00,GM0303,Dronten,Flevoland,694,43,16
2020-12-01 10:00:00,GM0307,Amersfoort,Utrecht,4654,123,58
2020-12-01 10:00:00,GM0308,Baarn,Utrecht,648,23,16
2020-12-01 10:00:00,GM0310,De Bilt,Utrecht,1356,38,30
2020-12-01 10:00:00,GM0312,Bunnik,Utrecht,426,15,10
2020-12-01 10:00:00,GM0313,Bunschoten,Utrecht,1192,28,12
2020-12-01 10:00:00,GM0317,Eemnes,Utrecht,264,5,1
2020-12-01 10:00:00,GM0321,Houten,Utrecht,1391,43,45
2020-12-01 10:00:00,GM0327,Leusden,Utrecht,770,16,12
2020-12-01 10:00:00,GM0331,Lopik,Utrecht,499,25,8
2020-12-01 10:00:00,GM0335,Montfoort,Utrecht,444,16,7
2020-12-01 10:00:00,GM0339,Renswoude,Utrecht,128,5,5
2020-12-01 10:00:00,GM0340,Rhenen,Utrecht,583,14,6
2020-12-01 10:00:00,GM0342,Soest,Utrecht,1450,43,33
2020-12-01 10:00:00,GM0344,Utrecht,Utrecht,13948,442,158
2020-12-01 10:00:00,GM0345,Veenendaal,Utrecht,2513,71,19
2020-12-01 10:00:00,GM0351,Woudenberg,Utrecht,355,11,4
2020-12-01 10:00:00,GM0352,Wijk bij Duurstede,Utrecht,594,14,7
2020-12-01 10:00:00,GM0353,IJsselstein,Utrecht,1087,51,46
2020-12-01 10:00:00,GM0355,Zeist,Utrecht,1783,50,35
2020-12-01 10:00:00,GM0356,Nieuwegein,Utrecht,1748,65,17
2020-12-01 10:00:00,GM0358,Aalsmeer,Noord-Holland,1053,17,20
2020-12-01 10:00:00,GM0361,Alkmaar,Noord-Holland,2686,80,42
2020-12-01 10:00:00,GM0362,Amstelveen,Noord-Holland,2966,86,64
2020-12-01 10:00:00,GM0363,Amsterdam,Noord-Holland,40003,1190,420
2020-12-01 10:00:00,GM0370,Beemster,Noord-Holland,215,4,2
2020-12-01 10:00:00,GM0373,Bergen (NH.),Noord-Holland,810,25,24
2020-12-01 10:00:00,GM0375,Beverwijk,Noord-Holland,1198,23,15
2020-12-01 10:00:00,GM0376,Blaricum,Noord-Holland,321,8,2
2020-12-01 10:00:00,GM0377,Bloemendaal,Noord-Holland,528,10,6
2020-12-01 10:00:00,GM0383,Castricum,Noord-Holland,781,18,12
2020-12-01 10:00:00,GM0384,Diemen,Noord-Holland,1364,28,20
2020-12-01 10:00:00,GM0385,Edam-Volendam,Noord-Holland,1351,54,9
