Date_of_report,Municipality_code,Municipality_name,Province,Total_reported,Hospital_admission,Deceased
2020-10-20 10:00:00,GM0003,Appingedam,Groningen,42,7,0
2020-10-20 10:00:00,GM0010,Delfzijl,Groningen,97,7,0
2020-10-20 10:00:00,GM0014,Groningen,Groningen,2894,26,3
2020-10-20 10:00:00,GM0024,Loppersum,Groningen,31,0,0
2020-10-20 10:00:00,GM0034,Almere,Flevoland,2670,159,38
2020-10-20 10:00:00,GM0037,Stadskanaal,Groningen,163,3,2
2020-10-20 10:00:00,GM0047,Veendam,Groningen,135,2,1
2020-10-20 10:00:00,GM0050,Zeewolde,Flevoland,195,13,6
2020-10-20 10:00:00,GM0059,Achtkarspelen,Friesland,140,0,0
2020-10-20 10:00:00,GM0060,Ameland,Friesland,30,0,0
2020-10-20 10:00:00,GM0072,Harlingen,Friesland,72,4,1
2020-10-20 10:00:00,GM0074,Heerenveen,Friesland,324,16,22
2020-10-20 10:00:00,GM0080,Leeuwarden,Friesland,1166,44,8
2020-10-20 10:00:00,GM0085,Ooststellingwerf,Friesland,98,5,1
2020-10-20 10:00:00,GM0086,Opsterland,Friesland,147,8,0
2020-10-20 10:00:00,GM0088,Schiermonnikoog,Friesland,1,1,0
2020-10-20 10:00:00,GM0090,Smallingerland,Friesland,288,12,6
2020-10-20 10:00:00,GM0093,Terschelling,Friesland,44,1,0
2020-10-20 10:00:00,GM0096,Vlieland,Friesland,12,0,0
2020-10-20 10:00:00,GM0098,Weststellingwerf,Friesland,140,3,4
2020-10-20 10:00:00,GM0106,Assen,Drenthe,446,13,3
2020-10-20 10:00:00,GM0109,Coevorden,Drenthe,240,14,2
2020-10-20 10:00:00,GM0114,Emmen,Drenthe,1134,43,19
2020-10-20 10:00:00,GM0118,Hoogeveen,Drenthe,403,26,10
2020-10-20 10:00:00,GM0119,Meppel,Drenthe,205,11,5
2020-10-20 10:00:00,GM0141,Almelo,Overijssel,703,31,13
2020-10-20 10:00:00,GM0147,Borne,Overijssel,246,15,6
2020-10-20 10:00:00,GM0148,Dalfsen,Overijssel,316,17,7
2020-10-20 10:00:00,GM0150,Deventer,Overijssel,1059,50,38
2020-10-20 10:00:00,GM0153,Enschede,Overijssel,1578,64,28
2020-10-20 10:00:00,GM0158,Haaksbergen,Overijssel,364,16,10
2020-10-20 10:00:00,GM0160,Hardenberg,Overijssel,469,23,10
2020-10-20 10:00:00,GM0163,Hellendoorn,Overijssel,292,13,13
2020-10-20 10:00:00,GM0164,Hengelo,Overijssel,977,37,24
2020-10-20 10:00:00,GM0166,Kampen,Overijssel,580,60,37
2020-10-20 10:00:00,GM0168,Losser,Overijssel,238,11,2
2020-10-20 10:00:00,GM0171,Noordoostpolder,Flevoland,323,18,11
2020-10-20 10:00:00,GM0173,Oldenzaal,Overijssel,437,18,11
2020-10-20 10:00:00,GM0175,Ommen,Overijssel,144,9,4
2020-10-20 10:00:00,GM0177,Raalte,Overijssel,420,25,22
2020-10-20 10:00:00,GM0180,Staphorst,Overijssel,232,8,4
2020-10-20 10:00:00,GM0183,Tubbergen,Overijssel,432,12,6
2020-10-20 10:00:00,GM0184,Urk,Flevoland,123,23,4
2020-10-20 10:00:00,GM0189,Wierden,Overijssel,293,7,6
2020-10-20 10:00:00,GM0193,Zwolle,Overijssel,1095,54,49
2020-10-20 10:00:00,GM0197,Aalten,Gelderland,282,13,7
2020-10-20 10:00:00,GM0200,Apeldoorn,Gelderland,1383,109,53
2020-10-20 10:00:00,GM0202,Arnhem,Gelderland,1720,81,34
2020-10-20 10:00:00,GM0203,Barneveld,Gelderland,557,23,10
2020-10-20 10:00:00,GM0209,Beuningen,Gelderland,299,20,5
2020-10-20 10:00:00,GM0213,Brummen,Gelderland,141,18,6
2020-10-20 10:00:00,GM0214,Buren,Gelderland,258,23,8
2020-10-20 10:00:00,GM0216,Culemborg,Gelderland,425,24,9
2020-10-20 10:00:00,GM0221,Doesburg,Gelderland,146,10,6
2020-10-20 10:00:00,GM0222,Doetinchem,Gelderland,571,30,15
2020-10-20 10:00:00,GM0225,Druten,Gelderland,236,25,9
2020-10-20 10:00:00,GM0226,Duiven,Gelderland,262,16,6
2020-10-20 10:00:00,GM0228,Ede,Gelderland,1349,70,26
