Date_of_report,Municipality_code,Municipality_name,Province,Total_reported,Hospital_admission,Deceased
2020-05-02 10:00:00,GM0003,Appingedam,Groningen,5,3,0
2020-05-02 10:00:00,GM0010,Delfzijl,Groningen,16,5,0
2020-05-02 10:00:00,GM0014,Groningen,Groningen,159,18,3
2020-05-02 10:00:00,GM0024,Loppersum,Groningen,2,0,0
2020-05-02 10:00:00,GM0034,Almere,Flevoland,335,118,12
2020-05-02 10:00:00,GM0037,Stadskanaal,Groningen,5,2,1
2020-05-02 10:00:00,GM0047,Veendam,Groningen,8,2,0
2020-05-02 10:00:00,GM0050,Zeewolde,Flevoland,34,11,4
2020-05-02 10:00:00,GM0059,Achtkarspelen,Friesland,10,0,0
2020-05-02 10:00:00,GM0060,Ameland,Friesland,0,0,0
2020-05-02 10:00:00,GM0072,Harlingen,Friesland,16,4,1
2020-05-02 10:00:00,GM0074,Heerenveen,Friesland,86,13,19
2020-05-02 10:00:00,GM0080,Leeuwarden,Friesland,55,33,6
2020-05-02 10:00:00,GM0085,Ooststellingwerf,Friesland,7,3,0
2020-05-02 10:00:00,GM0086,Opsterland,Friesland,23,6,0
2020-05-02 10:00:00,GM0088,Schiermonnikoog,Friesland,0,0,0
2020-05-02 10:00:00,GM0090,Smallingerland,Friesland,51,9,5
2020-05-02 10:00:00,GM0093,Terschelling,Friesland,2,0,0
2020-05-02 10:00:00,GM0096,Vlieland,Friesland,0,0,0
2020-05-02 10:00:00,GM0098,Weststellingwerf,Friesland,27,3,4
2020-05-02 10:00:00,GM0106,Assen,Drenthe,40,12,2
2020-05-02 10:00:00,GM0109,Coevorden,Drenthe,55,13,1
2020-05-02 10:00:00,GM0114,Emmen,Drenthe,97,20,10
2020-05-02 10:00:00,GM0118,Hoogeveen,Drenthe,83,17,7
2020-05-02 10:00:00,GM0119,Meppel,Drenthe,31,8,3
2020-05-02 10:00:00,GM0141,Almelo,Overijssel,88,22,9
2020-05-02 10:00:00,GM0147,Borne,Overijssel,49,14,6
2020-05-02 10:00:00,GM0148,Dalfsen,Overijssel,77,16,6
2020-05-02 10:00:00,GM0150,Deventer,Overijssel,220,44,29
2020-05-02 10:00:00,GM0153,Enschede,Overijssel,179,51,18
2020-05-02 10:00:00,GM0158,Haaksbergen,Overijssel,52,14,5
2020-05-02 10:00:00,GM0160,Hardenberg,Overijssel,166,23,8
2020-05-02 10:00:00,GM0163,Hellendoorn,Overijssel,90,8,8
2020-05-02 10:00:00,GM0164,Hengelo,Overijssel,114,20,16
2020-05-02 10:00:00,GM0166,Kampen,Overijssel,314,59,26
2020-05-02 10:00:00,GM0168,Losser,Overijssel,23,7,0
2020-05-02 10:00:00,GM0171,Noordoostpolder,Flevoland,73,14,9
2020-05-02 10:00:00,GM0173,Oldenzaal,Overijssel,48,14,7
2020-05-02 10:00:00,GM0175,Ommen,Overijssel,50,9,2
2020-05-02 10:00:00,GM0177,Raalte,Overijssel,140,23,16
2020-05-02 10:00:00,GM0180,Staphorst,Overijssel,56,8,4
2020-05-02 10:00:00,GM0183,Tubbergen,Overijssel,77,11,4
