Date_of_report,Municipality_code,Municipality_name,Province,Total_reported,Hospital_admission,Deceased
2020-12-24 10:00:00,GM0003,Appingedam,Groningen,265,9,1
2020-12-24 10:00:00,GM0010,Delfzijl,Groningen,588,11,2
2020-12-24 10:00:00,GM0014,Groningen,Groningen,5855,50,12
2020-12-24 10:00:00,GM0024,Loppersum,Groningen,169,2,0
2020-12-24 10:00:00,GM0034,Almere,Flevoland,9555,207,52
2020-12-24 10:00:00,GM0037,Stadskanaal,Groningen,1080,12,8
2020-12-24 10:00:00,GM0047,Veendam,Groningen,555,4,2
2020-12-24 10:00:00,GM0050,Zeewolde,Flevoland,717,16,8
2020-12-24 10:00:00,GM0059,Achtkarspelen,Friesland,519,2,0
2020-12-24 10:00:00,GM0060,Ameland,Friesland,104,0,0
2020-12-24 10:00:00,GM0072,Harlingen,Friesland,194,5,2
2020-12-24 10:00:00,GM0074,Heerenveen,Friesland,801,17,24
2020-12-24 10:00:00,GM0080,Leeuwarden,Friesland,2593,54,17
2020-12-24 10:00:00,GM0085,Ooststellingwerf,Friesland,464,10,1
2020-12-24 10:00:00,GM0086,Opsterland,Friesland,448,14,1
2020-12-24 10:00:00,GM0088,Schiermonnikoog,Friesland,7,1,0
2020-12-24 10:00:00,GM0090,Smallingerland,Friesland,895,16,13
2020-12-24 10:00:00,GM0093,Terschelling,Friesland,82,1,1
2020-12-24 10:00:00,GM0096,Vlieland,Friesland,21,0,0
2020-12-24 10:00:00,GM0098,Weststellingwerf,Friesland,532,6,12
2020-12-24 10:00:00,GM0106,Assen,Drenthe,1380,30,9
2020-12-24 10:00:00,GM0109,Coevorden,Drenthe,932,26,8
2020-12-24 10:00:00,GM0114,Emmen,Drenthe,3279,62,32
2020-12-24 10:00:00,GM0118,Hoogeveen,Drenthe,1698,37,16
2020-12-24 10:00:00,GM0119,Meppel,Drenthe,797,14,5
2020-12-24 10:00:00,GM0141,Almelo,Overijssel,3756,52,32
2020-12-24 10:00:00,GM0147,Borne,Overijssel,1077,21,12
2020-12-24 10:00:00,GM0148,Dalfsen,Overijssel,966,18,11
2020-12-24 10:00:00,GM0150,Deventer,Overijssel,3812,65,54
2020-12-24 10:00:00,GM0153,Enschede,Overijssel,6665,124,86
2020-12-24 10:00:00,GM0158,Haaksbergen,Overijssel,1359,23,23
2020-12-24 10:00:00,GM0160,Hardenberg,Overijssel,1836,34,17
2020-12-24 10:00:00,GM0163,Hellendoorn,Overijssel,1771,17,21
2020-12-24 10:00:00,GM0164,Hengelo,Overijssel,3564,52,35
2020-12-24 10:00:00,GM0166,Kampen,Overijssel,1613,68,41
2020-12-24 10:00:00,GM0168,Losser,Overijssel,1218,22,13
2020-12-24 10:00:00,GM0171,Noordoostpolder,Flevoland,1671,26,21
2020-12-24 10:00:00,GM0173,Oldenzaal,Overijssel,1603,33,33
2020-12-24 10:00:00,GM0175,Ommen,Overijssel,475,10,7
2020-12-24 10:00:00,GM0177,Raalte,Overijssel,1600,27,25
2020-12-24 10:00:00,GM0180,Staphorst,Overijssel,834,11,5
2020-12-24 10:00:00,GM0183,Tubbergen,Overijssel,1374,15,10
2020-12-24 10:00:00,GM0184,Urk,Flevoland,1543,39,11
2020-12-24 10:00:00,GM0189,Wierden,Overijssel,1652,11,17
2020-12-24 10:00:00,GM0193,Zwolle,Overijssel,3359,64,67
2020-12-24 10:00:00,GM0197,Aalten,Gelderland,925,16,12
2020-12-24 10:00:00,GM0200,Apeldoorn,Gelderland,5163,143,73
2020-12-24 10:00:00,GM0202,Arnhem,Gelderland,6076,127,80
2020-12-24 10:00:00,GM0203,Barneveld,Gelderland,3383,32,22
2020-12-24 10:00:00,GM0209,Beuningen,Gelderland,941,24,11
2020-12-24 10:00:00,GM0213,Brummen,Gelderland,624,24,7
2020-12-24 10:00:00,GM0214,Buren,Gelderland,1001,29,13
2020-12-24 10:00:00,GM0216,Culemborg,Gelderland,1217,35,12
2020-12-24 10:00:00,GM0221,Doesburg,Gelderland,343,14,8
2020-12-24 10:00:00,GM0222,Doetinchem,Gelderland,1884,44,22
2020-12-24 10:00:00,GM0225,Druten,Gelderland,714,31,18
2020-12-24 10:00:00,GM0226,Duiven,Gelderland,979,20,8
2020-12-24 10:00:00,GM0228,Ede,Gelderland,5405,101,54
2020-12-24 10:00:00,GM0230,Elburg,Gelderland,863,32,11
2020-12-24 10:00:00,GM0232,Epe,Gelderland,1042,59,27
2020-12-24 10:00:00,GM0233,Ermelo,Gelderland,1133,33,26
2020-12-24 10:00:00,GM0243,Harderwijk,Gelderland,1730,58,25
2020-12-24 10:00:00,GM0244,Hattem,Gelderland,340,19,5
2020-12-24 10:00:00,GM0246,Heerde,Gelderland,543,55,29
2020-12-24 10:00:00,GM0252,Heumen,Gelderland,682,23,13
2020-12-24 10:00:00,GM0262,Lochem,Gelderland,987,24,22
2020-12-24 10:00:00,GM0263,Maasdriel,Gelderland,1119,28,22
2020-12-24 10:00:00,GM0267,Nijkerk,Gelderland,1979,35,7
2020-12-24 10:00:00,GM0268,Nijmegen,Gelderland,6816,207,126
2020-12-24 10:00:00,GM0269,Oldebroek,Gelderland,819,43,21
2020-12-24 10:00:00,GM0273,Putten,Gelderland,1071,13,6
2020-12-24 10:00:00,GM0274,Renkum,Gelderland,1021,22,19
2020-12-24 10:00:00,GM0275,Rheden,Gelderland,1527,43,28
2020-12-24 10:00:00,GM0277,Rozendaal,Gelderland,52,1,0
2020-12-24 10:00:00,GM0279,Scherpenzeel,Gelderland,558,5,5
2020-12-24 10:00:00,GM0281,Tiel,Gelderland,1850,65,39
2020-12-24 10:00:00,GM0285,Voorst,Gelderland,764,22,12
2020-12-24 10:00:00,GM0289,Wageningen,Gelderland,1411,30,29
2020-12-24 10:00:00,GM0293,Westervoort,Gelderland,556,16,7
2020-12-24 10:00:00,GM0294,Winterswijk,Gelderland,847,13,8
2020-12-24 10:00:00,GM0296,Wijchen,Gelderland,1730,61,32
2020-12-24 10:00:00,GM0297,Zaltbommel,Gelderland,1602,26,25
2020-12-24 10:00:00,GM0299,Zevenaar,Gelderland,1240,62,23
2020-12-24 10:00:00,GM0301,Zutphen,Gelderland,1348,42,19
2020-12-24 10:00:00,GM0302,Nunspeet,Gelderland,993,69,24
2020-12-24 10:00:00,GM0303,Dronten,Flevoland,1337,50,16
2020-12-24 10:00:00,GM0307,Amersfoort,Utrecht,6940,150,71
2020-12-24 10:00:00,GM0308,Baarn,Utrecht,1008,26,19
2020-12-24 10:00:00,GM0310,De Bilt,Utrecht,1821,41,39
2020-12-24 10:00:00,GM0312,Bunnik,Utrecht,554,16,11
2020-12-24 10:00:00,GM0313,Bunschoten,Utrecht,2091,38,20
2020-12-24 10:00:00,GM0317,Eemnes,Utrecht,373,7,1
2020-12-24 10:00:00,GM0321,Houten,Utrecht,2021,44,48
2020-12-24 10:00:00,GM0327,Leusden,Utrecht,1099,18,16
2020-12-24 10:00:00,GM0331,Lopik,Utrecht,693,25,9
2020-12-24 10:00:00,GM0335,Montfoort,Utrecht,655,16,7
2020-12-24 10:00:00,GM0339,Renswoude,Utrecht,279,5,5
2020-12-24 10:00:00,GM0340,Rhenen,Utrecht,1145,19,9
2020-12-24 10:00:00,GM0342,Soest,Utrecht,2045,49,35
2020-12-24 10:00:00,GM0344,Utrecht,Utrecht,17013,477,183
2020-12-24 10:00:00,GM0345,Veenendaal,Utrecht,4241,84,40
2020-12-24 10:00:00,GM0351,Woudenberg,Utrecht,737,12,5
2020-12-24 10:00:00,GM0352,Wijk bij Duurstede,Utrecht,811,15,8
2020-12-24 10:00:00,GM0353,IJsselstein,Utrecht,1430,53,46
2020-12-24 10:00:00,GM0355,Zeist,Utrecht,2574,55,35
2020-12-24 10:00:00,GM0356,Nieuwegein,Utrecht,2328,73,18
2020-12-24 10:00:00,GM0358,Aalsmeer,Noord-Holland,1359,19,21
2020-12-24 10:00:00,GM0361,Alkmaar,Noord-Holland,3799,88,47
2020-12-24 10:00:00,GM0362,Amstelveen,Noord-Holland,3760,93,78
2020-12-24 10:00:00,GM0363,Amsterdam,Noord-Holland,48951,1303,477
2020-12-24 10:00:00,GM0370,Beemster,Noord-Holland,293,5,2
2020-12-24 10:00:00,GM0373,Bergen (NH.),Noord-Holland,1108,27,28
2020-12-24 10:00:00,GM0375,Beverwijk,Noord-Holland,1580,25,16
2020-12-24 10:00:00,GM0376,Blaricum,Noord-Holland,443,8,4
2020-12-24 10:00:00,GM0377,Bloemendaal,Noord-Holland,701,10,8
2020-12-24 10:00:00,GM0383,Castricum,Noord-Holland,1232,18,13
2020-12-24 10:00:00,GM0384,Diemen,Noord-Holland,1707,30,23
2020-12-24 10:00:00,GM0385,Edam-Volendam,Noord-Holland,1598,59,8
2020-12-24 10:00:00,GM0388,Enkhuizen,Noord-Holland,857,24,5
