Date_of_report,Municipality_code,Municipality_name,Province,Total_reported,Hospital_admission,Deceased
2020-05-26 10:00:00,GM0003,Appingedam,Groningen,5,3,0
2020-05-26 10:00:00,GM0010,Delfzijl,Groningen,17,6,0
2020-05-26 10:00:00,GM0014,Groningen,Groningen,165,18,3
2020-05-26 10:00:00,GM0024,Loppersum,Groningen,2,0,0
2020-05-26 10:00:00,GM0034,Almere,Flevoland,416,123,27
2020-05-26 10:00:00,GM0037,Stadskanaal,Groningen,7,2,1
2020-05-26 10:00:00,GM0047,Veendam,Groningen,8,2,0
2020-05-26 10:00:00,GM0050,Zeewolde,Flevoland,42,12,5
2020-05-26 10:00:00,GM0059,Achtkarspelen,Friesland,11,0,0
2020-05-26 10:00:00,GM0060,Ameland,Friesland,0,0,0
2020-05-26 10:00:00,GM0072,Harlingen,Friesland,17,4,1
2020-05-26 10:00:00,GM0074,Heerenveen,Friesland,91,13,20
2020-05-26 10:00:00,GM0080,Leeuwarden,Friesland,58,33,6
2020-05-26 10:00:00,GM0085,Ooststellingwerf,Friesland,7,3,0
2020-05-26 10:00:00,GM0086,Opsterland,Friesland,23,7,0
2020-05-26 10:00:00,GM0088,Schiermonnikoog,Friesland,0,0,0
2020-05-26 10:00:00,GM0090,Smallingerland,Friesland,55,9,5
2020-05-26 10:00:00,GM0093,Terschelling,Friesland,2,0,0
2020-05-26 10:00:00,GM0096,Vlieland,Friesland,0,0,0
2020-05-26 10:00:00,GM0098,Weststellingwerf,Friesland,28,3,4
2020-05-26 10:00:00,GM0106,Assen,Drenthe,42,12,2
2020-05-26 10:00:00,GM0109,Coevorden,Drenthe,57,13,2
2020-05-26 10:00:00,GM0114,Emmen,Drenthe,102,20,11
2020-05-26 10:00:00,GM0118,Hoogeveen,Drenthe,93,19,8
2020-05-26 10:00:00,GM0119,Meppel,Drenthe,36,8,4
2020-05-26 10:00:00,GM0141,Almelo,Overijssel,92,23,9
2020-05-26 10:00:00,GM0147,Borne,Overijssel,50,14,6
2020-05-26 10:00:00,GM0148,Dalfsen,Overijssel,77,16,6
2020-05-26 10:00:00,GM0150,Deventer,Overijssel,263,46,32
2020-05-26 10:00:00,GM0153,Enschede,Overijssel,225,52,24
2020-05-26 10:00:00,GM0158,Haaksbergen,Overijssel,54,14,7
2020-05-26 10:00:00,GM0160,Hardenberg,Overijssel,170,23,8
