Gemnr,Gemeente,Bev_2020,van_datum,tot_datum,Totaal_Absoluut,Totaal_inc100000,Zkh_Absoluut,Zkh_inc100000,Overleden_Absoluut,Overleden_inc100000
209,Beuningen,25890,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
375,Beverwijk,41626,24-6-2020,7-7-2020,1,2.4,0,0.0,0,0.0
1728,Bladel,20390,24-6-2020,7-7-2020,4,19.6,0,0.0,0,0.0
376,Blaricum,11540,24-6-2020,7-7-2020,3,26.0,0,0.0,0,0.0
377,Bloemendaal,23571,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
1901,Bodegraven-Reeuwijk,34872,24-6-2020,7-7-2020,5,14.3,0,0.0,0,0.0
755,Boekel,10785,24-6-2020,7-7-2020,1,9.3,0,0.0,0,0.0
1681,Borger-Odoorn,25559,24-6-2020,7-7-2020,1,3.9,0,0.0,0,0.0
147,Borne,23312,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
654,Borsele,22739,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
756,Boxmeer,29365,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
757,Boxtel,30801,24-6-2020,7-7-2020,5,16.2,0,0.0,0,0.0
758,Breda,184069,24-6-2020,7-7-2020,10,5.4,1,0.5,0,0.0
501,Brielle,17271,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
1876,Bronckhorst,36055,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
213,Brummen,20726,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
899,Brunssum,27821,24-6-2020,7-7-2020,2,7.2,0,0.0,0,0.0
312,Bunnik,15191,24-6-2020,7-7-2020,1,6.6,0,0.0,0,0.0
313,Bunschoten,21866,24-6-2020,7-7-2020,2,9.1,0,0.0,0,0.0
214,Buren,26749,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
502,Capelle aan den IJssel,67122,24-6-2020,7-7-2020,10,14.9,0,0.0,0,0.0
383,Castricum,35986,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
109,Coevorden,35297,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
1706,Cranendonck,21138,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
1684,Cuijk,25130,24-6-2020,7-7-2020,1,4.0,0,0.0,0,0.0
216,Culemborg,28955,24-6-2020,7-7-2020,2,6.9,0,0.0,0,0.0
148,Dalfsen,28587,24-6-2020,7-7-2020,1,3.5,0,0.0,0,0.0
1891,Dantumadiel,18922,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
310,De Bilt,43137,24-6-2020,7-7-2020,3,7.0,0,0.0,0,0.0
1940,De Fryske Marren,51564,24-6-2020,7-7-2020,2,3.9,0,0.0,0,0.0
736,De Ronde Venen,44456,24-6-2020,7-7-2020,1,2.2,0,0.0,0,0.0
1690,De Wolden,24330,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
503,Delft,103595,24-6-2020,7-7-2020,6,5.8,0,0.0,0,0.0
10,Delfzijl,24678,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
400,Den Helder,56296,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
762,Deurne,32471,24-6-2020,7-7-2020,1,3.1,0,0.0,0,0.0
150,Deventer,100719,24-6-2020,7-7-2020,24,23.8,0,0.0,0,0.0
384,Diemen,30780,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
1774,Dinkelland,26461,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
221,Doesburg,11077,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
222,Doetinchem,58001,24-6-2020,7-7-2020,1,1.7,0,0.0,0,0.0
766,Dongen,26222,24-6-2020,7-7-2020,1,3.8,0,0.0,0,0.0
505,Dordrecht,119284,24-6-2020,7-7-2020,6,5.0,0,0.0,0,0.0
498,Drechterland,19719,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
1719,Drimmelen,27272,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
303,Dronten,41555,24-6-2020,7-7-2020,3,7.2,0,0.0,0,0.0
225,Druten,18926,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
226,Duiven,25126,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
1711,Echt-Susteren,31610,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
385,Edam-Volendam,36197,24-6-2020,7-7-2020,1,2.8,0,0.0,0,0.0
228,Ede,117165,24-6-2020,7-7-2020,1,0.9,0,0.0,0,0.0
317,Eemnes,9247,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
770,Eersel,19313,24-6-2020,7-7-2020,1,5.2,1,5.2,0,0.0
1903,Eijsden-Margraten,25768,24-6-2020,7-7-2020,1,3.9,0,0.0,0,0.0
772,Eindhoven,234394,24-6-2020,7-7-2020,9,3.8,0,0.0,0,0.0
230,Elburg,23161,24-6-2020,7-7-2020,1,4.3,0,0.0,0,0.0
114,Emmen,107048,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
388,Enkhuizen,18591,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
153,Enschede,159640,24-6-2020,7-7-2020,6,3.8,0,0.0,0,0.0
232,Epe,33178,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
233,Ermelo,27008,24-6-2020,7-7-2020,2,7.4,0,0.0,0,0.0
777,Etten-Leur,43878,24-6-2020,7-7-2020,2,4.6,0,0.0,0,0.0
779,Geertruidenberg,21544,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
1771,Geldrop-Mierlo,39726,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
1652,Gemert-Bakel,30723,24-6-2020,7-7-2020,2,6.5,0,0.0,1,3.3
907,Gennep,16921,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
784,Gilze en Rijen,26431,24-6-2020,7-7-2020,1,3.8,0,0.0,0,0.0
1924,Goeree-Overflakkee,50049,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
664,Goes,38082,24-6-2020,7-7-2020,4,10.5,0,0.0,0,0.0
785,Goirle,23904,24-6-2020,7-7-2020,2,8.4,0,0.0,0,0.0
1942,Gooise Meren,58055,24-6-2020,7-7-2020,6,10.3,0,0.0,0,0.0
512,Gorinchem,37022,24-6-2020,7-7-2020,1,2.7,0,0.0,0,0.0
513,Gouda,73427,24-6-2020,7-7-2020,3,4.1,1,1.4,0,0.0
786,Grave,12436,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
14,Groningen (gemeente),232874,24-6-2020,7-7-2020,2,0.9,0,0.0,0,0.0
1729,Gulpen-Wittem,14171,24-6-2020,7-7-2020,1,7.1,0,0.0,0,0.0
158,Haaksbergen,24311,24-6-2020,7-7-2020,1,4.1,0,0.0,0,0.0
788,Haaren,14370,24-6-2020,7-7-2020,3,20.9,0,0.0,0,0.0
392,Haarlem,162902,24-6-2020,7-7-2020,5,3.1,0,0.0,0,0.0
394,Haarlemmermeer,156002,24-6-2020,7-7-2020,3,1.9,0,0.0,0,0.0
1655,Halderberge,30284,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
160,Hardenberg,60948,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
243,Harderwijk,48414,24-6-2020,7-7-2020,1,2.1,0,0.0,0,0.0
523,Hardinxveld-Giessendam,18295,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
72,Harlingen,15722,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
244,Hattem,12209,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
396,Heemskerk,39182,24-6-2020,7-7-2020,2,5.1,0,0.0,0,0.0
397,Heemstede,27234,24-6-2020,7-7-2020,5,18.4,0,0.0,0,0.0
246,Heerde,18589,24-6-2020,7-7-2020,1,5.4,0,0.0,0,0.0
74,Heerenveen,50493,24-6-2020,7-7-2020,1,2.0,0,0.0,0,0.0
398,Heerhugowaard,57587,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
917,Heerlen,87086,24-6-2020,7-7-2020,2,2.3,0,0.0,0,0.0
1658,Heeze-Leende,16152,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
399,Heiloo,23968,24-6-2020,7-7-2020,1,4.2,0,0.0,0,0.0
163,Hellendoorn,35916,24-6-2020,7-7-2020,1,2.8,0,0.0,0,0.0
530,Hellevoetsluis,40142,24-6-2020,7-7-2020,3,7.5,0,0.0,0,0.0
794,Helmond,92423,24-6-2020,7-7-2020,5,5.4,0,0.0,0,0.0
531,Hendrik-Ido-Ambacht,31202,24-6-2020,7-7-2020,2,6.4,0,0.0,0,0.0
164,Hengelo (O.),81140,24-6-2020,7-7-2020,1,1.2,0,0.0,0,0.0
1966,Het Hogeland,47801,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
252,Heumen,16454,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
797,Heusden,44692,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
534,Hillegom,22209,24-6-2020,7-7-2020,2,9.0,0,0.0,0,0.0
798,Hilvarenbeek,15518,24-6-2020,7-7-2020,1,6.4,0,0.0,0,0.0
402,Hilversum,90831,24-6-2020,7-7-2020,15,16.5,1,1.1,0,0.0
1963,Hoeksche Waard,87401,24-6-2020,7-7-2020,1,1.1,0,0.0,0,0.0
1735,Hof van Twente,35017,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
1911,Hollands Kroon,48432,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
118,Hoogeveen,55699,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
405,Hoorn,73261,24-6-2020,7-7-2020,1,1.4,0,0.0,0,0.0
1507,Horst aan de Maas,42429,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
321,Houten,50146,24-6-2020,7-7-2020,3,6.0,0,0.0,0,0.0
406,Huizen,41273,24-6-2020,7-7-2020,20,48.5,0,0.0,0,0.0
677,Hulst,27556,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
353,IJsselstein,34109,24-6-2020,7-7-2020,1,2.9,0,0.0,0,0.0
1884,Kaag en Braassem,27297,24-6-2020,7-7-2020,1,3.7,0,0.0,0,0.0
166,Kampen,54319,24-6-2020,7-7-2020,1,1.8,0,0.0,0,0.0
678,Kapelle,12695,24-6-2020,7-7-2020,1,7.9,0,0.0,0,0.0
537,Katwijk,65753,24-6-2020,7-7-2020,6,9.1,0,0.0,0,0.0
928,Kerkrade,45749,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
1598,Koggenland,22749,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
542,Krimpen aan den IJssel,29526,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
1931,Krimpenerwaard,56319,24-6-2020,7-7-2020,2,3.6,0,0.0,0,0.0
1659,Laarbeek,22523,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
1685,Landerd,15730,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
882,Landgraaf,37445,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
415,Landsmeer,11491,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
416,Langedijk,28163,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
1621,Lansingerland,62384,24-6-2020,7-7-2020,2,3.2,0,0.0,0,0.0
417,Laren (NH.),11280,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
80,Leeuwarden,124084,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
546,Leiden,125099,24-6-2020,7-7-2020,2,1.6,0,0.0,0,0.0
547,Leiderdorp,27056,24-6-2020,7-7-2020,1,3.7,0,0.0,0,0.0
1916,Leidschendam-Voorburg,76534,24-6-2020,7-7-2020,10,13.1,0,0.0,0,0.0
995,Lelystad,78598,24-6-2020,7-7-2020,1,1.3,0,0.0,0,0.0
1640,Leudal,35879,24-6-2020,7-7-2020,2,5.6,0,0.0,0,0.0
327,Leusden,30401,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
1705,Lingewaard,46601,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
553,Lisse,22955,24-6-2020,7-7-2020,1,4.4,0,0.0,0,0.0
262,Lochem,33729,24-6-2020,7-7-2020,2,5.9,0,0.0,0,0.0
809,Loon op Zand,23408,24-6-2020,7-7-2020,1,4.3,0,0.0,0,0.0
331,Lopik,14467,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
24,Loppersum,9537,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
168,Losser,22683,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
263,Maasdriel,25030,24-6-2020,7-7-2020,7,28.0,0,0.0,0,0.0
1641,Maasgouw,23965,24-6-2020,7-7-2020,2,8.3,0,0.0,0,0.0
556,Maassluis,33213,24-6-2020,7-7-2020,19,57.2,0,0.0,3,9.0
935,Maastricht,121575,24-6-2020,7-7-2020,3,2.5,0,0.0,0,0.0
420,Medemblik,45101,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
938,Meerssen,18828,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
1948,Meierijstad,81194,24-6-2020,7-7-2020,3,3.7,0,0.0,0,0.0
119,Meppel,33920,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
687,Middelburg (Z.),48822,24-6-2020,7-7-2020,2,4.1,0,0.0,0,0.0
1842,Midden-Delfland,19341,24-6-2020,7-7-2020,8,41.4,0,0.0,0,0.0
1731,Midden-Drenthe,33185,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
1952,Midden-Groningen,60797,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
815,Mill en Sint Hubert,10939,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
1709,Moerdijk,37129,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
1978,Molenlanden,43909,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
1955,Montferland,36011,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
335,Montfoort,13917,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
944,Mook en Middelaar,7847,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
1740,Neder-Betuwe,24339,24-6-2020,7-7-2020,3,12.3,0,0.0,0,0.0
946,Nederweert,17019,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
356,Nieuwegein,63462,24-6-2020,7-7-2020,2,3.2,0,0.0,0,0.0
569,Nieuwkoop,28811,24-6-2020,7-7-2020,1,3.5,0,0.0,0,0.0
267,Nijkerk,43171,24-6-2020,7-7-2020,1,2.3,0,0.0,0,0.0
268,Nijmegen,177659,24-6-2020,7-7-2020,5,2.8,0,0.0,0,0.0
1930,Nissewaard,85219,24-6-2020,7-7-2020,12,14.1,0,0.0,0,0.0
1970,Noardeast-Fryslân,45228,24-6-2020,7-7-2020,2,4.4,0,0.0,0,0.0
1695,Noord-Beveland,7392,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
1699,Noordenveld,31253,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
171,Noordoostpolder,47291,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
575,Noordwijk,43508,24-6-2020,7-7-2020,2,4.6,0,0.0,0,0.0
820,"Nuenen, Gerwen en Nederwetten",23383,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
302,Nunspeet,27851,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
579,Oegstgeest,24840,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
823,Oirschot,18714,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
824,Oisterwijk,26245,24-6-2020,7-7-2020,1,3.8,0,0.0,0,0.0
1895,Oldambt,38209,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
269,Oldebroek,23646,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
173,Oldenzaal,31836,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
1773,Olst-Wijhe,18252,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
175,Ommen,18009,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
1586,Oost Gelre,29627,24-6-2020,7-7-2020,6,20.3,1,3.4,0,0.0
826,Oosterhout,55982,24-6-2020,7-7-2020,2,3.6,0,0.0,0,0.0
85,Ooststellingwerf,25469,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
431,Oostzaan,9735,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
432,Opmeer,11836,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
86,Opsterland,29733,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
828,Oss,91915,24-6-2020,7-7-2020,4,4.4,0,0.0,0,0.0
1509,Oude IJsselstreek,39388,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
437,Ouder-Amstel,14026,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
589,Oudewater,10230,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
1734,Overbetuwe,47906,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
590,Papendrecht,32136,24-6-2020,7-7-2020,2,6.2,0,0.0,0,0.0
1894,Peel en Maas,43425,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
765,Pekela,12196,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
1926,Pijnacker-Nootdorp,55308,24-6-2020,7-7-2020,9,16.3,0,0.0,0,0.0
439,Purmerend,81249,24-6-2020,7-7-2020,2,2.5,0,0.0,0,0.0
273,Putten,24112,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
177,Raalte,37712,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
703,Reimerswaal,22730,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
274,Renkum,31419,24-6-2020,7-7-2020,1,3.2,0,0.0,0,0.0
339,Renswoude,5444,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
1667,Reusel-De Mierden,13112,24-6-2020,7-7-2020,1,7.6,0,0.0,0,0.0
275,Rheden,43761,24-6-2020,7-7-2020,1,2.3,0,0.0,0,0.0
340,Rhenen,20119,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
597,Ridderkerk,46189,24-6-2020,7-7-2020,1,2.2,0,0.0,0,0.0
1742,Rijssen-Holten,38177,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
603,Rijswijk (ZH.),54450,24-6-2020,7-7-2020,8,14.7,0,0.0,0,0.0
1669,Roerdalen,20574,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
957,Roermond,58260,24-6-2020,7-7-2020,2,3.4,0,0.0,0,0.0
1674,Roosendaal,77251,24-6-2020,7-7-2020,3,3.9,0,0.0,0,0.0
599,Rotterdam,651157,24-6-2020,7-7-2020,92,14.1,3,0.5,0,0.0
277,Rozendaal,1704,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
840,Rucphen,22878,24-6-2020,7-7-2020,0,0.0,0,0.0,1,4.4
441,Schagen,46483,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
279,Scherpenzeel,9880,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
606,Schiedam,78730,24-6-2020,7-7-2020,21,26.7,1,1.3,0,0.0
88,Schiermonnikoog,947,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
1676,Schouwen-Duiveland,33839,24-6-2020,7-7-2020,0,0.0,0,0.0,1,3.0
965,Simpelveld,10555,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
1702,Sint Anthonis,11664,24-6-2020,7-7-2020,3,25.7,0,0.0,0,0.0
845,Sint-Michielsgestel,29208,24-6-2020,7-7-2020,2,6.8,0,0.0,0,0.0
1883,Sittard-Geleen,92429,24-6-2020,7-7-2020,2,2.2,0,0.0,0,0.0
610,Sliedrecht,25220,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
1714,Sluis,23210,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
90,Smallingerland,56150,24-6-2020,7-7-2020,1,1.8,0,0.0,0,0.0
342,Soest,46606,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
847,Someren,19368,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
848,Son en Breugel,17322,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
37,Stadskanaal,31686,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
180,Staphorst,17145,24-6-2020,7-7-2020,1,5.8,0,0.0,0,0.0
532,Stede Broec,21726,24-6-2020,7-7-2020,1,4.6,0,0.0,0,0.0
851,Steenbergen,24416,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
1708,Steenwijkerland,44126,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
971,Stein (L.),25007,24-6-2020,7-7-2020,2,8.0,0,0.0,0,0.0
1904,Stichtse Vecht,64931,24-6-2020,7-7-2020,6,9.2,0,0.0,0,0.0
1900,Súdwest-Fryslân,89987,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
715,Terneuzen,54426,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
93,Terschelling,4888,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
448,Texel,13575,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
1525,Teylingen,37440,24-6-2020,7-7-2020,1,2.7,0,0.0,0,0.0
716,Tholen,25757,24-6-2020,7-7-2020,1,3.9,0,0.0,0,0.0
281,Tiel,42159,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
855,Tilburg,219789,24-6-2020,7-7-2020,8,3.6,0,0.0,0,0.0
183,Tubbergen,21275,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
1700,Twenterand,33743,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
1730,Tynaarlo,33887,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
737,Tytsjerksteradiel,32052,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
856,Uden,42119,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
450,Uitgeest,13666,24-6-2020,7-7-2020,1,7.3,0,0.0,0,0.0
451,Uithoorn,29478,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
184,Urk,21031,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
344,Utrecht (gemeente),357597,24-6-2020,7-7-2020,58,16.2,0,0.0,0,0.0
1581,Utrechtse Heuvelrug,49580,24-6-2020,7-7-2020,4,8.1,0,0.0,0,0.0
981,Vaals,10105,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
994,Valkenburg aan de Geul,16367,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
858,Valkenswaard,31193,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
47,Veendam,27384,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
345,Veenendaal,66493,24-6-2020,7-7-2020,0,0.0,0,0.0,1,1.5
717,Veere,21880,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
861,Veldhoven,45466,24-6-2020,7-7-2020,1,2.2,0,0.0,0,0.0
453,Velsen,68648,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
983,Venlo,101802,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
984,Venray,43614,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
1961,Vijfheerenlanden,56811,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
622,Vlaardingen,73397,24-6-2020,7-7-2020,10,13.6,0,0.0,1,1.4
96,Vlieland,1155,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
718,Vlissingen,44360,24-6-2020,7-7-2020,0,0.0,0,0.0,0,0.0
