Date_of_report,Municipality_code,Municipality_name,Province,Total_reported,Hospital_admission,Deceased
2020-04-20 10:00:00,GM0003,Appingedam,Groningen,3,2,0
2020-04-20 10:00:00,GM0010,Delfzijl,Groningen,15,5,0
2020-04-20 10:00:00,GM0014,Groningen,Groningen,149,16,2
2020-04-20 10:00:00,GM0024,Loppersum,Groningen,2,0,0
2020-04-20 10:00:00,GM0034,Almere,Flevoland,240,103,5
2020-04-20 10:00:00,GM0037,Stadskanaal,Groningen,4,2,1
2020-04-20 10:00:00,GM0047,Veendam,Groningen,8,2,0
2020-04-20 10:00:00,GM0050,Zeewolde,Flevoland,26,8,3
2020-04-20 10:00:00,GM0059,Achtkarspelen,Friesland,7,0,0
2020-04-20 10:00:00,GM0060,Ameland,Friesland,0,0,0
2020-04-20 10:00:00,GM0072,Harlingen,Friesland,14,4,1
2020-04-20 10:00:00,GM0074,Heerenveen,Friesland,77,13,13
2020-04-20 10:00:00,GM0080,Leeuwarden,Friesland,50,32,6
2020-04-20 10:00:00,GM0085,Ooststellingwerf,Friesland,4,3,0
2020-04-20 10:00:00,GM0086,Opsterland,Friesland,21,6,0
2020-04-20 10:00:00,GM0088,Schiermonnikoog,Friesland,0,0,0
2020-04-20 10:00:00,GM0090,Smallingerland,Friesland,39,7,3
2020-04-20 10:00:00,GM0093,Terschelling,Friesland,2,0,0
2020-04-20 10:00:00,GM0096,Vlieland,Friesland,0,0,0
2020-04-20 10:00:00,GM0098,Weststellingwerf,Friesland,21,2,2
2020-04-20 10:00:00,GM0106,Assen,Drenthe,35,10,2
2020-04-20 10:00:00,GM0109,Coevorden,Drenthe,45,12,1
2020-04-20 10:00:00,GM0114,Emmen,Drenthe,72,15,7
2020-04-20 10:00:00,GM0118,Hoogeveen,Drenthe,62,12,4
2020-04-20 10:00:00,GM0119,Meppel,Drenthe,28,6,3
2020-04-20 10:00:00,GM0141,Almelo,Overijssel,79,20,3
2020-04-20 10:00:00,GM0147,Borne,Overijssel,43,13,6
2020-04-20 10:00:00,GM0148,Dalfsen,Overijssel,66,15,6
2020-04-20 10:00:00,GM0150,Deventer,Overijssel,170,42,23
2020-04-20 10:00:00,GM0153,Enschede,Overijssel,156,48,13
2020-04-20 10:00:00,GM0158,Haaksbergen,Overijssel,49,14,1
2020-04-20 10:00:00,GM0160,Hardenberg,Overijssel,145,23,6
2020-04-20 10:00:00,GM0163,Hellendoorn,Overijssel,52,7,2
2020-04-20 10:00:00,GM0164,Hengelo,Overijssel,105,17,14
2020-04-20 10:00:00,GM0166,Kampen,Overijssel,287,57,23
2020-04-20 10:00:00,GM0168,Losser,Overijssel,20,7,0
2020-04-20 10:00:00,GM0171,Noordoostpolder,Flevoland,50,13,3
2020-04-20 10:00:00,GM0173,Oldenzaal,Overijssel,46,14,5
2020-04-20 10:00:00,GM0175,Ommen,Overijssel,44,9,2
2020-04-20 10:00:00,GM0177,Raalte,Overijssel,105,22,9
2020-04-20 10:00:00,GM0180,Staphorst,Overijssel,50,8,3
2020-04-20 10:00:00,GM0183,Tubbergen,Overijssel,70,10,3
2020-04-20 10:00:00,GM0184,Urk,Flevoland,57,19,4
2020-04-20 10:00:00,GM0189,Wierden,Overijssel,37,4,3
2020-04-20 10:00:00,GM0193,Zwolle,Overijssel,289,52,34
2020-04-20 10:00:00,GM0197,Aalten,Gelderland,45,4,3
2020-04-20 10:00:00,GM0200,Apeldoorn,Gelderland,269,45,30
2020-04-20 10:00:00,GM0202,Arnhem,Gelderland,204,57,17
2020-04-20 10:00:00,GM0203,Barneveld,Gelderland,94,16,6
2020-04-20 10:00:00,GM0209,Beuningen,Gelderland,51,19,4
2020-04-20 10:00:00,GM0213,Brummen,Gelderland,28,13,3
2020-04-20 10:00:00,GM0214,Buren,Gelderland,33,12,5
2020-04-20 10:00:00,GM0216,Culemborg,Gelderland,51,21,7
2020-04-20 10:00:00,GM0221,Doesburg,Gelderland,21,7,6
2020-04-20 10:00:00,GM0222,Doetinchem,Gelderland,69,13,11
2020-04-20 10:00:00,GM0225,Druten,Gelderland,99,21,5
2020-04-20 10:00:00,GM0226,Duiven,Gelderland,34,12,4
2020-04-20 10:00:00,GM0228,Ede,Gelderland,160,52,18
2020-04-20 10:00:00,GM0230,Elburg,Gelderland,96,16,4
2020-04-20 10:00:00,GM0232,Epe,Gelderland,106,27,13
2020-04-20 10:00:00,GM0233,Ermelo,Gelderland,83,18,10
2020-04-20 10:00:00,GM0243,Harderwijk,Gelderland,85,19,10
2020-04-20 10:00:00,GM0244,Hattem,Gelderland,38,11,5
2020-04-20 10:00:00,GM0246,Heerde,Gelderland,139,30,18
2020-04-20 10:00:00,GM0252,Heumen,Gelderland,54,17,4
2020-04-20 10:00:00,GM0262,Lochem,Gelderland,65,11,7
2020-04-20 10:00:00,GM0263,Maasdriel,Gelderland,29,15,4
2020-04-20 10:00:00,GM0267,Nijkerk,Gelderland,47,21,2
2020-04-20 10:00:00,GM0268,Nijmegen,Gelderland,499,119,43
2020-04-20 10:00:00,GM0269,Oldebroek,Gelderland,102,25,13
2020-04-20 10:00:00,GM0273,Putten,Gelderland,17,3,0
2020-04-20 10:00:00,GM0274,Renkum,Gelderland,51,14,2
2020-04-20 10:00:00,GM0275,Rheden,Gelderland,64,31,14
2020-04-20 10:00:00,GM0277,Rozendaal,Gelderland,2,1,0
2020-04-20 10:00:00,GM0279,Scherpenzeel,Gelderland,17,3,2
2020-04-20 10:00:00,GM0281,Tiel,Gelderland,84,37,14
2020-04-20 10:00:00,GM0285,Voorst,Gelderland,45,10,7
2020-04-20 10:00:00,GM0289,Wageningen,Gelderland,39,18,8
2020-04-20 10:00:00,GM0293,Westervoort,Gelderland,28,10,3
2020-04-20 10:00:00,GM0294,Winterswijk,Gelderland,26,3,1
2020-04-20 10:00:00,GM0296,Wijchen,Gelderland,114,38,7
2020-04-20 10:00:00,GM0297,Zaltbommel,Gelderland,58,18,4
2020-04-20 10:00:00,GM0299,Zevenaar,Gelderland,79,42,10
2020-04-20 10:00:00,GM0301,Zutphen,Gelderland,58,20,10
2020-04-20 10:00:00,GM0302,Nunspeet,Gelderland,151,33,15
2020-04-20 10:00:00,GM0303,Dronten,Flevoland,91,25,5
2020-04-20 10:00:00,GM0307,Amersfoort,Utrecht,144,54,18
2020-04-20 10:00:00,GM0308,Baarn,Utrecht,34,10,2
2020-04-20 10:00:00,GM0310,De Bilt,Utrecht,92,23,8
2020-04-20 10:00:00,GM0312,Bunnik,Utrecht,23,7,1
2020-04-20 10:00:00,GM0313,Bunschoten,Utrecht,47,5,4
2020-04-20 10:00:00,GM0317,Eemnes,Utrecht,14,2,1
2020-04-20 10:00:00,GM0321,Houten,Utrecht,95,23,10
2020-04-20 10:00:00,GM0327,Leusden,Utrecht,34,8,4
2020-04-20 10:00:00,GM0331,Lopik,Utrecht,42,18,3
2020-04-20 10:00:00,GM0335,Montfoort,Utrecht,32,12,4
2020-04-20 10:00:00,GM0339,Renswoude,Utrecht,15,4,5
2020-04-20 10:00:00,GM0340,Rhenen,Utrecht,20,7,4
2020-04-20 10:00:00,GM0342,Soest,Utrecht,69,21,9
2020-04-20 10:00:00,GM0344,Utrecht,Utrecht,659,203,64
2020-04-20 10:00:00,GM0345,Veenendaal,Utrecht,107,37,9
2020-04-20 10:00:00,GM0351,Woudenberg,Utrecht,22,9,1
2020-04-20 10:00:00,GM0352,Wijk bij Duurstede,Utrecht,25,8,1
2020-04-20 10:00:00,GM0353,IJsselstein,Utrecht,93,33,23
2020-04-20 10:00:00,GM0355,Zeist,Utrecht,112,34,13
2020-04-20 10:00:00,GM0356,Nieuwegein,Utrecht,83,37,10
2020-04-20 10:00:00,GM0358,Aalsmeer,Noord-Holland,35,8,2
2020-04-20 10:00:00,GM0361,Alkmaar,Noord-Holland,194,49,19
2020-04-20 10:00:00,GM0362,Amstelveen,Noord-Holland,256,49,30
2020-04-20 10:00:00,GM0363,Amsterdam,Noord-Holland,1570,481,133
2020-04-20 10:00:00,GM0370,Beemster,Noord-Holland,8,4,1
2020-04-20 10:00:00,GM0373,Bergen (NH.),Noord-Holland,48,16,3
2020-04-20 10:00:00,GM0375,Beverwijk,Noord-Holland,68,15,5
2020-04-20 10:00:00,GM0376,Blaricum,Noord-Holland,22,7,0
2020-04-20 10:00:00,GM0377,Bloemendaal,Noord-Holland,40,6,3
2020-04-20 10:00:00,GM0383,Castricum,Noord-Holland,70,14,8
2020-04-20 10:00:00,GM0384,Diemen,Noord-Holland,60,14,6
2020-04-20 10:00:00,GM0385,Edam-Volendam,Noord-Holland,69,19,0
2020-04-20 10:00:00,GM0388,Enkhuizen,Noord-Holland,27,18,4
2020-04-20 10:00:00,GM0392,Haarlem,Noord-Holland,226,54,46
2020-04-20 10:00:00,GM0394,Haarlemmermeer,Noord-Holland,180,57,17
2020-04-20 10:00:00,GM0396,Heemskerk,Noord-Holland,75,25,8
2020-04-20 10:00:00,GM0397,Heemstede,Noord-Holland,87,10,27
2020-04-20 10:00:00,GM0398,Heerhugowaard,Noord-Holland,110,25,7
2020-04-20 10:00:00,GM0399,Heiloo,Noord-Holland,40,9,6
2020-04-20 10:00:00,GM0400,Den Helder,Noord-Holland,35,12,0
2020-04-20 10:00:00,GM0402,Hilversum,Noord-Holland,106,24,3
2020-04-20 10:00:00,GM0405,Hoorn,Noord-Holland,80,33,12
2020-04-20 10:00:00,GM0406,Huizen,Noord-Holland,70,18,3
2020-04-20 10:00:00,GM0415,Landsmeer,Noord-Holland,19,3,2
2020-04-20 10:00:00,GM0416,Langedijk,Noord-Holland,40,16,2
2020-04-20 10:00:00,GM0417,Laren,Noord-Holland,22,8,1
2020-04-20 10:00:00,GM0420,Medemblik,Noord-Holland,57,17,6
2020-04-20 10:00:00,GM0431,Oostzaan,Noord-Holland,23,10,1
2020-04-20 10:00:00,GM0432,Opmeer,Noord-Holland,7,1,1
2020-04-20 10:00:00,GM0437,Ouder-Amstel,Noord-Holland,25,5,0
2020-04-20 10:00:00,GM0439,Purmerend,Noord-Holland,166,61,15
2020-04-20 10:00:00,GM0441,Schagen,Noord-Holland,66,19,2
2020-04-20 10:00:00,GM0448,Texel,Noord-Holland,11,4,1
2020-04-20 10:00:00,GM0450,Uitgeest,Noord-Holland,21,5,1
2020-04-20 10:00:00,GM0451,Uithoorn,Noord-Holland,42,16,1
2020-04-20 10:00:00,GM0453,Velsen,Noord-Holland,223,28,25
