Date_of_report,Municipality_code,Municipality_name,Province,Total_reported,Hospital_admission,Deceased
2020-11-10 10:00:00,GM0003,Appingedam,Groningen,66,8,1
2020-11-10 10:00:00,GM0010,Delfzijl,Groningen,160,8,0
2020-11-10 10:00:00,GM0014,Groningen,Groningen,3808,32,5
2020-11-10 10:00:00,GM0024,Loppersum,Groningen,62,0,0
2020-11-10 10:00:00,GM0034,Almere,Flevoland,4910,173,45
2020-11-10 10:00:00,GM0037,Stadskanaal,Groningen,425,9,7
2020-11-10 10:00:00,GM0047,Veendam,Groningen,213,4,1
2020-11-10 10:00:00,GM0050,Zeewolde,Flevoland,322,13,6
2020-11-10 10:00:00,GM0059,Achtkarspelen,Friesland,218,0,0
2020-11-10 10:00:00,GM0060,Ameland,Friesland,46,0,0
2020-11-10 10:00:00,GM0072,Harlingen,Friesland,115,5,2
2020-11-10 10:00:00,GM0074,Heerenveen,Friesland,487,16,22
2020-11-10 10:00:00,GM0080,Leeuwarden,Friesland,1553,47,11
2020-11-10 10:00:00,GM0085,Ooststellingwerf,Friesland,214,6,1
2020-11-10 10:00:00,GM0086,Opsterland,Friesland,206,9,0
2020-11-10 10:00:00,GM0088,Schiermonnikoog,Friesland,4,1,0
2020-11-10 10:00:00,GM0090,Smallingerland,Friesland,480,12,8
2020-11-10 10:00:00,GM0093,Terschelling,Friesland,66,1,1
2020-11-10 10:00:00,GM0096,Vlieland,Friesland,18,0,0
2020-11-10 10:00:00,GM0098,Weststellingwerf,Friesland,285,3,6
2020-11-10 10:00:00,GM0106,Assen,Drenthe,789,15,4
2020-11-10 10:00:00,GM0109,Coevorden,Drenthe,426,19,4
2020-11-10 10:00:00,GM0114,Emmen,Drenthe,1767,52,24
2020-11-10 10:00:00,GM0118,Hoogeveen,Drenthe,750,32,14
2020-11-10 10:00:00,GM0119,Meppel,Drenthe,366,11,5
2020-11-10 10:00:00,GM0141,Almelo,Overijssel,1878,37,19
2020-11-10 10:00:00,GM0147,Borne,Overijssel,493,16,6
2020-11-10 10:00:00,GM0148,Dalfsen,Overijssel,563,18,9
2020-11-10 10:00:00,GM0150,Deventer,Overijssel,1755,53,45
2020-11-10 10:00:00,GM0153,Enschede,Overijssel,3787,80,50
2020-11-10 10:00:00,GM0158,Haaksbergen,Overijssel,656,19,14
2020-11-10 10:00:00,GM0160,Hardenberg,Overijssel,889,26,10
2020-11-10 10:00:00,GM0163,Hellendoorn,Overijssel,739,13,14
2020-11-10 10:00:00,GM0164,Hengelo,Overijssel,1889,41,26
2020-11-10 10:00:00,GM0166,Kampen,Overijssel,799,63,37
2020-11-10 10:00:00,GM0168,Losser,Overijssel,547,13,3
2020-11-10 10:00:00,GM0171,Noordoostpolder,Flevoland,531,20,12
2020-11-10 10:00:00,GM0173,Oldenzaal,Overijssel,841,19,22
2020-11-10 10:00:00,GM0175,Ommen,Overijssel,258,9,4
2020-11-10 10:00:00,GM0177,Raalte,Overijssel,719,26,25
2020-11-10 10:00:00,GM0180,Staphorst,Overijssel,391,10,4
2020-11-10 10:00:00,GM0183,Tubbergen,Overijssel,864,12,8
2020-11-10 10:00:00,GM0184,Urk,Flevoland,349,26,5
2020-11-10 10:00:00,GM0189,Wierden,Overijssel,742,8,7
2020-11-10 10:00:00,GM0193,Zwolle,Overijssel,1924,56,53
2020-11-10 10:00:00,GM0197,Aalten,Gelderland,484,13,9
2020-11-10 10:00:00,GM0200,Apeldoorn,Gelderland,2541,123,59
2020-11-10 10:00:00,GM0202,Arnhem,Gelderland,3146,108,51
2020-11-10 10:00:00,GM0203,Barneveld,Gelderland,1235,26,14
2020-11-10 10:00:00,GM0209,Beuningen,Gelderland,524,22,8
2020-11-10 10:00:00,GM0213,Brummen,Gelderland,304,21,7
2020-11-10 10:00:00,GM0214,Buren,Gelderland,521,23,9
2020-11-10 10:00:00,GM0216,Culemborg,Gelderland,699,29,11
2020-11-10 10:00:00,GM0221,Doesburg,Gelderland,212,11,7
2020-11-10 10:00:00,GM0222,Doetinchem,Gelderland,976,36,17
2020-11-10 10:00:00,GM0225,Druten,Gelderland,406,29,13
2020-11-10 10:00:00,GM0226,Duiven,Gelderland,455,18,7
2020-11-10 10:00:00,GM0228,Ede,Gelderland,2436,78,35
2020-11-10 10:00:00,GM0230,Elburg,Gelderland,379,29,9
2020-11-10 10:00:00,GM0232,Epe,Gelderland,545,53,24
2020-11-10 10:00:00,GM0233,Ermelo,Gelderland,468,33,23
2020-11-10 10:00:00,GM0243,Harderwijk,Gelderland,856,50,22
2020-11-10 10:00:00,GM0244,Hattem,Gelderland,181,18,5
2020-11-10 10:00:00,GM0246,Heerde,Gelderland,368,55,28
2020-11-10 10:00:00,GM0252,Heumen,Gelderland,430,19,13
