Date_of_report,Municipality_code,Municipality_name,Province,Total_reported,Hospital_admission,Deceased
2020-10-03 10:00:00,GM0003,Appingedam,Groningen,18,3,0
2020-10-03 10:00:00,GM0010,Delfzijl,Groningen,72,6,0
2020-10-03 10:00:00,GM0014,Groningen,Groningen,1432,19,3
2020-10-03 10:00:00,GM0024,Loppersum,Groningen,16,0,0
2020-10-03 10:00:00,GM0034,Almere,Flevoland,1483,139,37
2020-10-03 10:00:00,GM0037,Stadskanaal,Groningen,62,2,2
2020-10-03 10:00:00,GM0047,Veendam,Groningen,53,2,1
2020-10-03 10:00:00,GM0050,Zeewolde,Flevoland,112,12,6
2020-10-03 10:00:00,GM0059,Achtkarspelen,Friesland,47,0,0
2020-10-03 10:00:00,GM0060,Ameland,Friesland,6,0,0
2020-10-03 10:00:00,GM0072,Harlingen,Friesland,32,4,1
2020-10-03 10:00:00,GM0074,Heerenveen,Friesland,161,13,21
2020-10-03 10:00:00,GM0080,Leeuwarden,Friesland,542,37,6
2020-10-03 10:00:00,GM0085,Ooststellingwerf,Friesland,22,3,1
2020-10-03 10:00:00,GM0086,Opsterland,Friesland,53,7,0
2020-10-03 10:00:00,GM0088,Schiermonnikoog,Friesland,0,0,0
2020-10-03 10:00:00,GM0090,Smallingerland,Friesland,100,9,5
2020-10-03 10:00:00,GM0093,Terschelling,Friesland,9,0,0
2020-10-03 10:00:00,GM0096,Vlieland,Friesland,4,0,0
2020-10-03 10:00:00,GM0098,Weststellingwerf,Friesland,68,3,4
2020-10-03 10:00:00,GM0106,Assen,Drenthe,149,12,2
2020-10-03 10:00:00,GM0109,Coevorden,Drenthe,97,13,2
2020-10-03 10:00:00,GM0114,Emmen,Drenthe,424,24,14
2020-10-03 10:00:00,GM0118,Hoogeveen,Drenthe,151,20,8
2020-10-03 10:00:00,GM0119,Meppel,Drenthe,108,11,5
2020-10-03 10:00:00,GM0141,Almelo,Overijssel,250,26,10
2020-10-03 10:00:00,GM0147,Borne,Overijssel,78,14,6
2020-10-03 10:00:00,GM0148,Dalfsen,Overijssel,144,16,7
2020-10-03 10:00:00,GM0150,Deventer,Overijssel,586,48,36
2020-10-03 10:00:00,GM0153,Enschede,Overijssel,592,59,26
2020-10-03 10:00:00,GM0158,Haaksbergen,Overijssel,208,15,7
2020-10-03 10:00:00,GM0160,Hardenberg,Overijssel,215,23,10
2020-10-03 10:00:00,GM0163,Hellendoorn,Overijssel,109,8,12
2020-10-03 10:00:00,GM0164,Hengelo,Overijssel,357,28,20
2020-10-03 10:00:00,GM0166,Kampen,Overijssel,443,59,37
2020-10-03 10:00:00,GM0168,Losser,Overijssel,88,11,0
2020-10-03 10:00:00,GM0171,Noordoostpolder,Flevoland,136,17,10
2020-10-03 10:00:00,GM0173,Oldenzaal,Overijssel,150,15,7
2020-10-03 10:00:00,GM0175,Ommen,Overijssel,105,9,4
2020-10-03 10:00:00,GM0177,Raalte,Overijssel,228,24,21
2020-10-03 10:00:00,GM0180,Staphorst,Overijssel,87,8,4
2020-10-03 10:00:00,GM0183,Tubbergen,Overijssel,144,12,5
2020-10-03 10:00:00,GM0184,Urk,Flevoland,93,23,4
2020-10-03 10:00:00,GM0189,Wierden,Overijssel,106,7,6
2020-10-03 10:00:00,GM0193,Zwolle,Overijssel,641,53,49
2020-10-03 10:00:00,GM0197,Aalten,Gelderland,110,9,7
2020-10-03 10:00:00,GM0200,Apeldoorn,Gelderland,830,102,51
2020-10-03 10:00:00,GM0202,Arnhem,Gelderland,925,74,34
2020-10-03 10:00:00,GM0203,Barneveld,Gelderland,250,18,8
2020-10-03 10:00:00,GM0209,Beuningen,Gelderland,185,19,5
2020-10-03 10:00:00,GM0213,Brummen,Gelderland,85,18,6
2020-10-03 10:00:00,GM0214,Buren,Gelderland,92,17,8
2020-10-03 10:00:00,GM0216,Culemborg,Gelderland,209,24,8
2020-10-03 10:00:00,GM0221,Doesburg,Gelderland,59,9,6
2020-10-03 10:00:00,GM0222,Doetinchem,Gelderland,251,27,15
2020-10-03 10:00:00,GM0225,Druten,Gelderland,145,25,8
2020-10-03 10:00:00,GM0226,Duiven,Gelderland,114,14,6
2020-10-03 10:00:00,GM0228,Ede,Gelderland,637,58,23
2020-10-03 10:00:00,GM0230,Elburg,Gelderland,181,28,8
2020-10-03 10:00:00,GM0232,Epe,Gelderland,189,49,23
2020-10-03 10:00:00,GM0233,Ermelo,Gelderland,210,33,23
2020-10-03 10:00:00,GM0243,Harderwijk,Gelderland,341,44,20
2020-10-03 10:00:00,GM0244,Hattem,Gelderland,70,18,5
2020-10-03 10:00:00,GM0246,Heerde,Gelderland,245,55,28
2020-10-03 10:00:00,GM0252,Heumen,Gelderland,150,18,10
2020-10-03 10:00:00,GM0262,Lochem,Gelderland,161,16,15
2020-10-03 10:00:00,GM0263,Maasdriel,Gelderland,112,15,7
2020-10-03 10:00:00,GM0267,Nijkerk,Gelderland,251,22,3
2020-10-03 10:00:00,GM0268,Nijmegen,Gelderland,1916,144,72
2020-10-03 10:00:00,GM0269,Oldebroek,Gelderland,200,40,19
2020-10-03 10:00:00,GM0273,Putten,Gelderland,98,10,0
2020-10-03 10:00:00,GM0274,Renkum,Gelderland,179,14,7
2020-10-03 10:00:00,GM0275,Rheden,Gelderland,225,34,14
2020-10-03 10:00:00,GM0277,Rozendaal,Gelderland,5,1,0
2020-10-03 10:00:00,GM0279,Scherpenzeel,Gelderland,51,4,2
2020-10-03 10:00:00,GM0281,Tiel,Gelderland,269,43,21
2020-10-03 10:00:00,GM0285,Voorst,Gelderland,130,17,11
2020-10-03 10:00:00,GM0289,Wageningen,Gelderland,237,21,9
2020-10-03 10:00:00,GM0293,Westervoort,Gelderland,71,12,6
2020-10-03 10:00:00,GM0294,Winterswijk,Gelderland,86,7,3
2020-10-03 10:00:00,GM0296,Wijchen,Gelderland,304,44,13
2020-10-03 10:00:00,GM0297,Zaltbommel,Gelderland,167,21,9
2020-10-03 10:00:00,GM0299,Zevenaar,Gelderland,231,48,16
2020-10-03 10:00:00,GM0301,Zutphen,Gelderland,182,31,13
2020-10-03 10:00:00,GM0302,Nunspeet,Gelderland,273,56,21
2020-10-03 10:00:00,GM0303,Dronten,Flevoland,165,32,13
2020-10-03 10:00:00,GM0307,Amersfoort,Utrecht,898,78,25
2020-10-03 10:00:00,GM0308,Baarn,Utrecht,134,12,9
2020-10-03 10:00:00,GM0310,De Bilt,Utrecht,337,29,24
2020-10-03 10:00:00,GM0312,Bunnik,Utrecht,100,10,1
2020-10-03 10:00:00,GM0313,Bunschoten,Utrecht,140,12,7
2020-10-03 10:00:00,GM0317,Eemnes,Utrecht,49,2,1
2020-10-03 10:00:00,GM0321,Houten,Utrecht,303,27,15
2020-10-03 10:00:00,GM0327,Leusden,Utrecht,178,9,8
2020-10-03 10:00:00,GM0331,Lopik,Utrecht,138,20,8
2020-10-03 10:00:00,GM0335,Montfoort,Utrecht,112,15,6
2020-10-03 10:00:00,GM0339,Renswoude,Utrecht,29,5,5
2020-10-03 10:00:00,GM0340,Rhenen,Utrecht,79,11,6
2020-10-03 10:00:00,GM0342,Soest,Utrecht,301,24,13
2020-10-03 10:00:00,GM0344,Utrecht,Utrecht,4000,303,121
2020-10-03 10:00:00,GM0345,Veenendaal,Utrecht,387,50,11
2020-10-03 10:00:00,GM0351,Woudenberg,Utrecht,66,10,2
2020-10-03 10:00:00,GM0352,Wijk bij Duurstede,Utrecht,93,10,1
2020-10-03 10:00:00,GM0353,IJsselstein,Utrecht,270,36,35
2020-10-03 10:00:00,GM0355,Zeist,Utrecht,522,38,27
2020-10-03 10:00:00,GM0356,Nieuwegein,Utrecht,409,46,14
2020-10-03 10:00:00,GM0358,Aalsmeer,Noord-Holland,197,10,5
2020-10-03 10:00:00,GM0361,Alkmaar,Noord-Holland,540,57,31
2020-10-03 10:00:00,GM0362,Amstelveen,Noord-Holland,1007,69,41
2020-10-03 10:00:00,GM0363,Amsterdam,Noord-Holland,14094,772,301
2020-10-03 10:00:00,GM0370,Beemster,Noord-Holland,53,4,1
2020-10-03 10:00:00,GM0373,Bergen (NH.),Noord-Holland,217,21,5
2020-10-03 10:00:00,GM0375,Beverwijk,Noord-Holland,251,15,12
2020-10-03 10:00:00,GM0376,Blaricum,Noord-Holland,76,8,2
2020-10-03 10:00:00,GM0377,Bloemendaal,Noord-Holland,172,7,5
2020-10-03 10:00:00,GM0383,Castricum,Noord-Holland,148,16,9
2020-10-03 10:00:00,GM0384,Diemen,Noord-Holland,450,20,14
2020-10-03 10:00:00,GM0385,Edam-Volendam,Noord-Holland,319,27,3
2020-10-03 10:00:00,GM0388,Enkhuizen,Noord-Holland,49,18,4
2020-10-03 10:00:00,GM0392,Haarlem,Noord-Holland,1135,75,62
2020-10-03 10:00:00,GM0394,Haarlemmermeer,Noord-Holland,1170,77,31
2020-10-03 10:00:00,GM0396,Heemskerk,Noord-Holland,189,31,10
2020-10-03 10:00:00,GM0397,Heemstede,Noord-Holland,233,13,33
2020-10-03 10:00:00,GM0398,Heerhugowaard,Noord-Holland,316,27,9
2020-10-03 10:00:00,GM0399,Heiloo,Noord-Holland,86,11,8
2020-10-03 10:00:00,GM0400,Den Helder,Noord-Holland,111,13,2
