Date_of_report,Municipality_code,Municipality_name,Province,Total_reported,Hospital_admission,Deceased
2020-12-26 10:00:00,GM0003,Appingedam,Groningen,274,9,1
2020-12-26 10:00:00,GM0010,Delfzijl,Groningen,634,11,2
2020-12-26 10:00:00,GM0014,Groningen,Groningen,6000,51,14
2020-12-26 10:00:00,GM0024,Loppersum,Groningen,178,2,0
2020-12-26 10:00:00,GM0034,Almere,Flevoland,9870,210,52
2020-12-26 10:00:00,GM0037,Stadskanaal,Groningen,1143,12,8
2020-12-26 10:00:00,GM0047,Veendam,Groningen,599,4,2
2020-12-26 10:00:00,GM0050,Zeewolde,Flevoland,751,16,9
2020-12-26 10:00:00,GM0059,Achtkarspelen,Friesland,557,2,0
2020-12-26 10:00:00,GM0060,Ameland,Friesland,112,0,0
2020-12-26 10:00:00,GM0072,Harlingen,Friesland,203,5,2
2020-12-26 10:00:00,GM0074,Heerenveen,Friesland,838,17,24
2020-12-26 10:00:00,GM0080,Leeuwarden,Friesland,2698,55,18
2020-12-26 10:00:00,GM0085,Ooststellingwerf,Friesland,476,10,1
2020-12-26 10:00:00,GM0086,Opsterland,Friesland,468,14,1
2020-12-26 10:00:00,GM0088,Schiermonnikoog,Friesland,7,1,0
2020-12-26 10:00:00,GM0090,Smallingerland,Friesland,942,16,13
2020-12-26 10:00:00,GM0093,Terschelling,Friesland,83,1,1
2020-12-26 10:00:00,GM0096,Vlieland,Friesland,21,0,0
2020-12-26 10:00:00,GM0098,Weststellingwerf,Friesland,549,6,12
2020-12-26 10:00:00,GM0106,Assen,Drenthe,1425,30,9
2020-12-26 10:00:00,GM0109,Coevorden,Drenthe,974,27,8
2020-12-26 10:00:00,GM0114,Emmen,Drenthe,3393,63,34
2020-12-26 10:00:00,GM0118,Hoogeveen,Drenthe,1804,37,18
2020-12-26 10:00:00,GM0119,Meppel,Drenthe,866,14,6
2020-12-26 10:00:00,GM0141,Almelo,Overijssel,3889,53,32
2020-12-26 10:00:00,GM0147,Borne,Overijssel,1130,21,12
2020-12-26 10:00:00,GM0148,Dalfsen,Overijssel,999,18,11
2020-12-26 10:00:00,GM0150,Deventer,Overijssel,3972,65,59
2020-12-26 10:00:00,GM0153,Enschede,Overijssel,6913,124,87
2020-12-26 10:00:00,GM0158,Haaksbergen,Overijssel,1432,24,23
2020-12-26 10:00:00,GM0160,Hardenberg,Overijssel,1982,35,18
2020-12-26 10:00:00,GM0163,Hellendoorn,Overijssel,1883,17,21
2020-12-26 10:00:00,GM0164,Hengelo,Overijssel,3712,53,38
2020-12-26 10:00:00,GM0166,Kampen,Overijssel,1673,68,41
2020-12-26 10:00:00,GM0168,Losser,Overijssel,1262,23,13
2020-12-26 10:00:00,GM0171,Noordoostpolder,Flevoland,1720,26,21
2020-12-26 10:00:00,GM0173,Oldenzaal,Overijssel,1666,34,33
2020-12-26 10:00:00,GM0175,Ommen,Overijssel,505,10,8
2020-12-26 10:00:00,GM0177,Raalte,Overijssel,1678,27,25
2020-12-26 10:00:00,GM0180,Staphorst,Overijssel,900,11,5
2020-12-26 10:00:00,GM0183,Tubbergen,Overijssel,1417,16,10
2020-12-26 10:00:00,GM0184,Urk,Flevoland,1567,40,11
2020-12-26 10:00:00,GM0189,Wierden,Overijssel,1720,11,17
2020-12-26 10:00:00,GM0193,Zwolle,Overijssel,3492,65,68
2020-12-26 10:00:00,GM0197,Aalten,Gelderland,971,17,13
2020-12-26 10:00:00,GM0200,Apeldoorn,Gelderland,5355,144,76
2020-12-26 10:00:00,GM0202,Arnhem,Gelderland,6269,128,81
2020-12-26 10:00:00,GM0203,Barneveld,Gelderland,3561,32,23
2020-12-26 10:00:00,GM0209,Beuningen,Gelderland,961,24,11
2020-12-26 10:00:00,GM0213,Brummen,Gelderland,670,24,7
2020-12-26 10:00:00,GM0214,Buren,Gelderland,1044,29,13
2020-12-26 10:00:00,GM0216,Culemborg,Gelderland,1236,35,12
2020-12-26 10:00:00,GM0221,Doesburg,Gelderland,352,14,8
