Date_of_report,Municipality_code,Municipality_name,Province,Total_reported,Hospital_admission,Deceased
2020-09-20 10:00:00,GM0003,Appingedam,Groningen,12,3,0
2020-09-20 10:00:00,GM0010,Delfzijl,Groningen,67,6,0
2020-09-20 10:00:00,GM0014,Groningen,Groningen,638,18,3
2020-09-20 10:00:00,GM0024,Loppersum,Groningen,4,0,0
2020-09-20 10:00:00,GM0034,Almere,Flevoland,1078,134,34
2020-09-20 10:00:00,GM0037,Stadskanaal,Groningen,27,2,2
2020-09-20 10:00:00,GM0047,Veendam,Groningen,33,2,1
2020-09-20 10:00:00,GM0050,Zeewolde,Flevoland,81,12,6
2020-09-20 10:00:00,GM0059,Achtkarspelen,Friesland,25,0,0
2020-09-20 10:00:00,GM0060,Ameland,Friesland,0,0,0
2020-09-20 10:00:00,GM0072,Harlingen,Friesland,24,4,1
2020-09-20 10:00:00,GM0074,Heerenveen,Friesland,127,13,21
2020-09-20 10:00:00,GM0080,Leeuwarden,Friesland,214,35,6
2020-09-20 10:00:00,GM0085,Ooststellingwerf,Friesland,11,3,0
2020-09-20 10:00:00,GM0086,Opsterland,Friesland,31,7,0
2020-09-20 10:00:00,GM0088,Schiermonnikoog,Friesland,0,0,0
2020-09-20 10:00:00,GM0090,Smallingerland,Friesland,75,9,5
2020-09-20 10:00:00,GM0093,Terschelling,Friesland,3,0,0
2020-09-20 10:00:00,GM0096,Vlieland,Friesland,0,0,0
2020-09-20 10:00:00,GM0098,Weststellingwerf,Friesland,39,3,4
2020-09-20 10:00:00,GM0106,Assen,Drenthe,82,12,2
2020-09-20 10:00:00,GM0109,Coevorden,Drenthe,68,13,2
2020-09-20 10:00:00,GM0114,Emmen,Drenthe,170,20,11
2020-09-20 10:00:00,GM0118,Hoogeveen,Drenthe,110,20,8
2020-09-20 10:00:00,GM0119,Meppel,Drenthe,62,11,5
2020-09-20 10:00:00,GM0141,Almelo,Overijssel,161,23,10
2020-09-20 10:00:00,GM0147,Borne,Overijssel,62,14,6
2020-09-20 10:00:00,GM0148,Dalfsen,Overijssel,103,16,6
2020-09-20 10:00:00,GM0150,Deventer,Overijssel,442,48,33
2020-09-20 10:00:00,GM0153,Enschede,Overijssel,428,58,26
2020-09-20 10:00:00,GM0158,Haaksbergen,Overijssel,103,14,7
2020-09-20 10:00:00,GM0160,Hardenberg,Overijssel,194,23,8
2020-09-20 10:00:00,GM0163,Hellendoorn,Overijssel,100,8,12
2020-09-20 10:00:00,GM0164,Hengelo,Overijssel,205,24,19
2020-09-20 10:00:00,GM0166,Kampen,Overijssel,406,59,27
2020-09-20 10:00:00,GM0168,Losser,Overijssel,42,7,0
2020-09-20 10:00:00,GM0171,Noordoostpolder,Flevoland,105,15,10
2020-09-20 10:00:00,GM0173,Oldenzaal,Overijssel,88,13,7
2020-09-20 10:00:00,GM0175,Ommen,Overijssel,78,9,2
2020-09-20 10:00:00,GM0177,Raalte,Overijssel,184,24,17
2020-09-20 10:00:00,GM0180,Staphorst,Overijssel,68,8,4
2020-09-20 10:00:00,GM0183,Tubbergen,Overijssel,91,12,5
2020-09-20 10:00:00,GM0184,Urk,Flevoland,86,23,4
2020-09-20 10:00:00,GM0189,Wierden,Overijssel,70,7,6
2020-09-20 10:00:00,GM0193,Zwolle,Overijssel,490,53,46
2020-09-20 10:00:00,GM0197,Aalten,Gelderland,91,9,7
2020-09-20 10:00:00,GM0200,Apeldoorn,Gelderland,591,99,51
2020-09-20 10:00:00,GM0202,Arnhem,Gelderland,692,69,33
2020-09-20 10:00:00,GM0203,Barneveld,Gelderland,186,18,8
2020-09-20 10:00:00,GM0209,Beuningen,Gelderland,120,19,5
2020-09-20 10:00:00,GM0213,Brummen,Gelderland,55,18,6
2020-09-20 10:00:00,GM0214,Buren,Gelderland,72,17,8
2020-09-20 10:00:00,GM0216,Culemborg,Gelderland,135,21,8
2020-09-20 10:00:00,GM0221,Doesburg,Gelderland,47,9,6
2020-09-20 10:00:00,GM0222,Doetinchem,Gelderland,175,27,15
2020-09-20 10:00:00,GM0225,Druten,Gelderland,127,25,8
2020-09-20 10:00:00,GM0226,Duiven,Gelderland,75,14,6
2020-09-20 10:00:00,GM0228,Ede,Gelderland,412,57,22
2020-09-20 10:00:00,GM0230,Elburg,Gelderland,170,28,8
2020-09-20 10:00:00,GM0232,Epe,Gelderland,156,48,23
2020-09-20 10:00:00,GM0233,Ermelo,Gelderland,188,33,23
2020-09-20 10:00:00,GM0243,Harderwijk,Gelderland,270,43,20
2020-09-20 10:00:00,GM0244,Hattem,Gelderland,55,18,5
2020-09-20 10:00:00,GM0246,Heerde,Gelderland,219,55,28
2020-09-20 10:00:00,GM0252,Heumen,Gelderland,99,17,9
2020-09-20 10:00:00,GM0262,Lochem,Gelderland,112,15,15
2020-09-20 10:00:00,GM0263,Maasdriel,Gelderland,77,15,7
2020-09-20 10:00:00,GM0267,Nijkerk,Gelderland,116,22,3
2020-09-20 10:00:00,GM0268,Nijmegen,Gelderland,1260,134,71
2020-09-20 10:00:00,GM0269,Oldebroek,Gelderland,188,40,19
2020-09-20 10:00:00,GM0273,Putten,Gelderland,68,10,0
2020-09-20 10:00:00,GM0274,Renkum,Gelderland,122,14,7
2020-09-20 10:00:00,GM0275,Rheden,Gelderland,178,34,14
2020-09-20 10:00:00,GM0277,Rozendaal,Gelderland,3,1,0
