Date_of_report,Municipality_code,Municipality_name,Province,Total_reported,Hospital_admission,Deceased
2021-01-18 10:00:00,GM0014,Groningen,Groningen,7321,59,23
2021-01-18 10:00:00,GM0034,Almere,Flevoland,12313,231,61
2021-01-18 10:00:00,GM0037,Stadskanaal,Groningen,1430,15,9
2021-01-18 10:00:00,GM0047,Veendam,Groningen,934,5,6
2021-01-18 10:00:00,GM0050,Zeewolde,Flevoland,1003,18,12
2021-01-18 10:00:00,GM0059,Achtkarspelen,Frysl̢n,950,4,5
2021-01-18 10:00:00,GM0060,Ameland,Frysl̢n,133,0,0
2021-01-18 10:00:00,GM0072,Harlingen,Frysl̢n,273,5,2
2021-01-18 10:00:00,GM0074,Heerenveen,Frysl̢n,1236,20,25
2021-01-18 10:00:00,GM0080,Leeuwarden,Frysl̢n,3465,60,30
2021-01-18 10:00:00,GM0085,Ooststellingwerf,Frysl̢n,605,10,1
2021-01-18 10:00:00,GM0086,Opsterland,Frysl̢n,700,17,3
2021-01-18 10:00:00,GM0088,Schiermonnikoog,Frysl̢n,8,1,0
2021-01-18 10:00:00,GM0090,Smallingerland,Frysl̢n,1421,19,15
2021-01-18 10:00:00,GM0093,Terschelling,Frysl̢n,156,1,1
2021-01-18 10:00:00,GM0096,Vlieland,Frysl̢n,27,0,0
2021-01-18 10:00:00,GM0098,Weststellingwerf,Frysl̢n,691,8,12
2021-01-18 10:00:00,GM0106,Assen,Drenthe,1776,35,10
2021-01-18 10:00:00,GM0109,Coevorden,Drenthe,1447,36,17
2021-01-18 10:00:00,GM0114,Emmen,Drenthe,4342,71,46
2021-01-18 10:00:00,GM0118,Hoogeveen,Drenthe,2654,49,31
2021-01-18 10:00:00,GM0119,Meppel,Drenthe,1242,19,19
2021-01-18 10:00:00,GM0141,Almelo,Overijssel,4757,62,45
2021-01-18 10:00:00,GM0147,Borne,Overijssel,1545,25,24
2021-01-18 10:00:00,GM0148,Dalfsen,Overijssel,1314,20,17
2021-01-18 10:00:00,GM0150,Deventer,Overijssel,4875,71,74
2021-01-18 10:00:00,GM0153,Enschede,Overijssel,8669,159,130
2021-01-18 10:00:00,GM0158,Haaksbergen,Overijssel,1907,29,30
2021-01-18 10:00:00,GM0160,Hardenberg,Overijssel,3261,42,32
2021-01-18 10:00:00,GM0163,Hellendoorn,Overijssel,2450,24,33
2021-01-18 10:00:00,GM0164,Hengelo (O.),Overijssel,4802,58,54
2021-01-18 10:00:00,GM0166,Kampen,Overijssel,2053,69,41
2021-01-18 10:00:00,GM0168,Losser,Overijssel,1746,33,25
2021-01-18 10:00:00,GM0171,Noordoostpolder,Flevoland,2159,27,23
2021-01-18 10:00:00,GM0173,Oldenzaal,Overijssel,2117,39,39
2021-01-18 10:00:00,GM0175,Ommen,Overijssel,777,13,13
2021-01-18 10:00:00,GM0177,Raalte,Overijssel,2146,29,28
2021-01-18 10:00:00,GM0180,Staphorst,Overijssel,1355,14,11
2021-01-18 10:00:00,GM0183,Tubbergen,Overijssel,1845,18,14
2021-01-18 10:00:00,GM0184,Urk,Flevoland,1822,41,11
2021-01-18 10:00:00,GM0189,Wierden,Overijssel,2112,14,22
2021-01-18 10:00:00,GM0193,Zwolle,Overijssel,4285,67,77
2021-01-18 10:00:00,GM0197,Aalten,Gelderland,1235,18,18
2021-01-18 10:00:00,GM0200,Apeldoorn,Gelderland,6659,156,130
2021-01-18 10:00:00,GM0202,Arnhem,Gelderland,7779,144,96
2021-01-18 10:00:00,GM0203,Barneveld,Gelderland,4962,36,38
2021-01-18 10:00:00,GM0209,Beuningen,Gelderland,1200,28,16
2021-01-18 10:00:00,GM0213,Brummen,Gelderland,801,26,14
2021-01-18 10:00:00,GM0214,Buren,Gelderland,1344,30,15
2021-01-18 10:00:00,GM0216,Culemborg,Gelderland,1556,37,15
2021-01-18 10:00:00,GM0221,Doesburg,Gelderland,466,15,8
2021-01-18 10:00:00,GM0222,Doetinchem,Gelderland,2497,51,24
2021-01-18 10:00:00,GM0225,Druten,Gelderland,977,34,20
2021-01-18 10:00:00,GM0226,Duiven,Gelderland,1263,24,10
2021-01-18 10:00:00,GM0228,Ede,Gelderland,7474,109,65
2021-01-18 10:00:00,GM0230,Elburg,Gelderland,1152,33,12
2021-01-18 10:00:00,GM0232,Epe,Gelderland,1432,62,32
2021-01-18 10:00:00,GM0233,Ermelo,Gelderland,1587,35,29
2021-01-18 10:00:00,GM0243,Harderwijk,Gelderland,2484,63,35
2021-01-18 10:00:00,GM0244,Hattem,Gelderland,468,19,5
2021-01-18 10:00:00,GM0246,Heerde,Gelderland,698,55,29
2021-01-18 10:00:00,GM0252,Heumen,Gelderland,840,24,15
2021-01-18 10:00:00,GM0262,Lochem,Gelderland,1230,28,26
2021-01-18 10:00:00,GM0263,Maasdriel,Gelderland,1427,29,25
2021-01-18 10:00:00,GM0267,Nijkerk,Gelderland,2924,42,15
2021-01-18 10:00:00,GM0268,Nijmegen,Gelderland,8480,217,154
