Gemnr,Gemeente,Bev_2020,van_datum,tot_datum,Totaal_Absoluut,Totaal_inc100000,Zkh_Absoluut,Zkh_inc100000,Overleden_Absoluut,Overleden_inc100000
986,Voerendaal,12475,2-9-2020,15-9-2020,1,8.0,0,0.0,0,0.0
626,Voorschoten,25596,2-9-2020,15-9-2020,23,89.9,0,0.0,0,0.0
285,Voorst,24552,2-9-2020,15-9-2020,1,4.1,0,0.0,0,0.0
865,Vught,26558,2-9-2020,15-9-2020,11,41.4,0,0.0,0,0.0
1949,Waadhoeke,46090,2-9-2020,15-9-2020,3,6.5,0,0.0,0,0.0
866,Waalre,17456,2-9-2020,15-9-2020,9,51.6,0,0.0,0,0.0
867,Waalwijk,48637,2-9-2020,15-9-2020,30,61.7,1,2.1,0,0.0
627,Waddinxveen,29291,2-9-2020,15-9-2020,28,95.6,0,0.0,0,0.0
289,Wageningen,39664,2-9-2020,15-9-2020,42,105.9,0,0.0,0,0.0
629,Wassenaar,26305,2-9-2020,15-9-2020,26,98.8,1,3.8,0,0.0
852,Waterland,17424,2-9-2020,15-9-2020,18,103.3,0,0.0,0,0.0
988,Weert,50105,2-9-2020,15-9-2020,7,14.0,0,0.0,0,0.0
457,Weesp,19738,2-9-2020,15-9-2020,30,152.0,0,0.0,0,0.0
1960,West Betuwe,51128,2-9-2020,15-9-2020,11,21.5,0,0.0,0,0.0
668,West Maas en Waal,19324,2-9-2020,15-9-2020,5,25.9,1,5.2,0,0.0
1969,Westerkwartier,63329,2-9-2020,15-9-2020,6,9.5,0,0.0,0,0.0
1701,Westerveld,19460,2-9-2020,15-9-2020,1,5.1,0,0.0,0,0.0
293,Westervoort,14971,2-9-2020,15-9-2020,4,26.7,0,0.0,0,0.0
1950,Westerwolde,25733,2-9-2020,15-9-2020,2,7.8,0,0.0,0,0.0
1783,Westland,110375,2-9-2020,15-9-2020,85,77.0,0,0.0,0,0.0
98,Weststellingwerf,25914,2-9-2020,15-9-2020,5,19.3,0,0.0,0,0.0
614,Westvoorne,14731,2-9-2020,15-9-2020,7,47.5,0,0.0,0,0.0
189,Wierden,24446,2-9-2020,15-9-2020,11,45.0,0,0.0,0,0.0
296,Wijchen,41110,2-9-2020,15-9-2020,18,43.8,0,0.0,0,0.0
1696,Wijdemeren,24358,2-9-2020,15-9-2020,24,98.5,0,0.0,0,0.0
352,Wijk bij Duurstede,23914,2-9-2020,15-9-2020,9,37.6,0,0.0,0,0.0
294,Winterswijk,28854,2-9-2020,15-9-2020,2,6.9,0,0.0,0,0.0
873,Woensdrecht,21876,2-9-2020,15-9-2020,5,22.9,0,0.0,0,0.0
632,Woerden,52299,2-9-2020,15-9-2020,24,45.9,2,3.8,0,0.0
880,Wormerland,16270,2-9-2020,15-9-2020,4,24.6,0,0.0,0,0.0
351,Woudenberg,13362,2-9-2020,15-9-2020,8,59.9,0,0.0,0,0.0
479,Zaanstad,156794,2-9-2020,15-9-2020,150,95.7,3,1.9,1,0.6
297,Zaltbommel,28881,2-9-2020,15-9-2020,7,24.2,0,0.0,0,0.0
473,Zandvoort,17116,2-9-2020,15-9-2020,11,64.3,0,0.0,0,0.0
50,Zeewolde,22653,2-9-2020,15-9-2020,16,70.6,0,0.0,0,0.0
355,Zeist,64905,2-9-2020,15-9-2020,59,90.9,0,0.0,0,0.0
299,Zevenaar,43750,2-9-2020,15-9-2020,20,45.7,0,0.0,0,0.0
637,Zoetermeer,125285,2-9-2020,15-9-2020,143,114.1,1,0.8,0,0.0
638,Zoeterwoude,8605,2-9-2020,15-9-2020,4,46.5,0,0.0,0,0.0
1892,Zuidplas,43885,2-9-2020,15-9-2020,54,123.0,0,0.0,0,0.0
879,Zundert,21829,2-9-2020,15-9-2020,5,22.9,0,0.0,0,0.0
301,Zutphen,47934,2-9-2020,15-9-2020,6,12.5,0,0.0,0,0.0
1896,Zwartewaterland,22685,2-9-2020,15-9-2020,3,13.2,0,0.0,0,0.0
642,Zwijndrecht,44737,2-9-2020,15-9-2020,33,73.8,0,0.0,0,0.0
193,Zwolle,128840,2-9-2020,15-9-2020,56,43.5,0,0.0,0,0.0
