Date_of_report,Municipality_code,Municipality_name,Province,Total_reported,Hospital_admission,Deceased
2020-11-19 10:00:00,GM0003,Appingedam,Groningen,74,8,1
2020-11-19 10:00:00,GM0010,Delfzijl,Groningen,182,9,0
2020-11-19 10:00:00,GM0014,Groningen,Groningen,4082,33,5
2020-11-19 10:00:00,GM0024,Loppersum,Groningen,73,1,0
2020-11-19 10:00:00,GM0034,Almere,Flevoland,5546,176,46
2020-11-19 10:00:00,GM0037,Stadskanaal,Groningen,514,9,7
2020-11-19 10:00:00,GM0047,Veendam,Groningen,233,4,1
2020-11-19 10:00:00,GM0050,Zeewolde,Flevoland,355,14,6
2020-11-19 10:00:00,GM0059,Achtkarspelen,Friesland,255,0,0
2020-11-19 10:00:00,GM0060,Ameland,Friesland,46,0,0
2020-11-19 10:00:00,GM0072,Harlingen,Friesland,126,5,2
2020-11-19 10:00:00,GM0074,Heerenveen,Friesland,536,17,22
2020-11-19 10:00:00,GM0080,Leeuwarden,Friesland,1704,49,16
2020-11-19 10:00:00,GM0085,Ooststellingwerf,Friesland,259,6,1
2020-11-19 10:00:00,GM0086,Opsterland,Friesland,235,11,0
2020-11-19 10:00:00,GM0088,Schiermonnikoog,Friesland,4,1,0
2020-11-19 10:00:00,GM0090,Smallingerland,Friesland,532,13,8
2020-11-19 10:00:00,GM0093,Terschelling,Friesland,68,1,1
2020-11-19 10:00:00,GM0096,Vlieland,Friesland,18,0,0
2020-11-19 10:00:00,GM0098,Weststellingwerf,Friesland,326,5,9
2020-11-19 10:00:00,GM0106,Assen,Drenthe,865,17,5
2020-11-19 10:00:00,GM0109,Coevorden,Drenthe,492,20,7
2020-11-19 10:00:00,GM0114,Emmen,Drenthe,1972,53,26
2020-11-19 10:00:00,GM0118,Hoogeveen,Drenthe,848,32,15
2020-11-19 10:00:00,GM0119,Meppel,Drenthe,419,13,5
2020-11-19 10:00:00,GM0141,Almelo,Overijssel,2249,39,22
2020-11-19 10:00:00,GM0147,Borne,Overijssel,556,16,6
2020-11-19 10:00:00,GM0148,Dalfsen,Overijssel,636,18,9
2020-11-19 10:00:00,GM0150,Deventer,Overijssel,1964,54,50
2020-11-19 10:00:00,GM0153,Enschede,Overijssel,4307,93,60
2020-11-19 10:00:00,GM0158,Haaksbergen,Overijssel,737,21,18
2020-11-19 10:00:00,GM0160,Hardenberg,Overijssel,1039,26,12
2020-11-19 10:00:00,GM0163,Hellendoorn,Overijssel,855,15,15
2020-11-19 10:00:00,GM0164,Hengelo,Overijssel,2144,42,29
2020-11-19 10:00:00,GM0166,Kampen,Overijssel,893,63,37
2020-11-19 10:00:00,GM0168,Losser,Overijssel,640,13,4
2020-11-19 10:00:00,GM0171,Noordoostpolder,Flevoland,667,21,13
2020-11-19 10:00:00,GM0173,Oldenzaal,Overijssel,975,22,24
2020-11-19 10:00:00,GM0175,Ommen,Overijssel,282,9,4
2020-11-19 10:00:00,GM0177,Raalte,Overijssel,793,26,25
2020-11-19 10:00:00,GM0180,Staphorst,Overijssel,413,11,5
2020-11-19 10:00:00,GM0183,Tubbergen,Overijssel,957,13,8
2020-11-19 10:00:00,GM0184,Urk,Flevoland,614,28,6
2020-11-19 10:00:00,GM0189,Wierden,Overijssel,863,8,9
2020-11-19 10:00:00,GM0193,Zwolle,Overijssel,2123,57,59
2020-11-19 10:00:00,GM0197,Aalten,Gelderland,548,14,11
2020-11-19 10:00:00,GM0200,Apeldoorn,Gelderland,2852,124,62
2020-11-19 10:00:00,GM0202,Arnhem,Gelderland,3541,109,63
2020-11-19 10:00:00,GM0203,Barneveld,Gelderland,1477,30,16
2020-11-19 10:00:00,GM0209,Beuningen,Gelderland,586,23,10
2020-11-19 10:00:00,GM0213,Brummen,Gelderland,342,22,7
2020-11-19 10:00:00,GM0214,Buren,Gelderland,590,24,11
2020-11-19 10:00:00,GM0216,Culemborg,Gelderland,778,30,11
2020-11-19 10:00:00,GM0221,Doesburg,Gelderland,228,11,7
2020-11-19 10:00:00,GM0222,Doetinchem,Gelderland,1092,38,18
2020-11-19 10:00:00,GM0225,Druten,Gelderland,438,29,14
2020-11-19 10:00:00,GM0226,Duiven,Gelderland,532,18,8
2020-11-19 10:00:00,GM0228,Ede,Gelderland,2762,83,39
2020-11-19 10:00:00,GM0230,Elburg,Gelderland,428,30,10
2020-11-19 10:00:00,GM0232,Epe,Gelderland,581,54,24
2020-11-19 10:00:00,GM0233,Ermelo,Gelderland,536,33,24
2020-11-19 10:00:00,GM0243,Harderwijk,Gelderland,977,52,22
2020-11-19 10:00:00,GM0244,Hattem,Gelderland,210,18,5
2020-11-19 10:00:00,GM0246,Heerde,Gelderland,385,55,28
2020-11-19 10:00:00,GM0252,Heumen,Gelderland,457,19,13
2020-11-19 10:00:00,GM0262,Lochem,Gelderland,556,22,16
2020-11-19 10:00:00,GM0263,Maasdriel,Gelderland,703,26,14
2020-11-19 10:00:00,GM0267,Nijkerk,Gelderland,1051,32,6
2020-11-19 10:00:00,GM0268,Nijmegen,Gelderland,4737,193,114
2020-11-19 10:00:00,GM0269,Oldebroek,Gelderland,396,40,20
2020-11-19 10:00:00,GM0273,Putten,Gelderland,457,12,2
2020-11-19 10:00:00,GM0274,Renkum,Gelderland,643,20,11
2020-11-19 10:00:00,GM0275,Rheden,Gelderland,865,39,19
2020-11-19 10:00:00,GM0277,Rozendaal,Gelderland,17,1,0
2020-11-19 10:00:00,GM0279,Scherpenzeel,Gelderland,211,5,2
2020-11-19 10:00:00,GM0281,Tiel,Gelderland,1263,56,30
2020-11-19 10:00:00,GM0285,Voorst,Gelderland,403,18,11
2020-11-19 10:00:00,GM0289,Wageningen,Gelderland,840,29,22
2020-11-19 10:00:00,GM0293,Westervoort,Gelderland,287,13,7
2020-11-19 10:00:00,GM0294,Winterswijk,Gelderland,505,10,7
2020-11-19 10:00:00,GM0296,Wijchen,Gelderland,982,57,23
2020-11-19 10:00:00,GM0297,Zaltbommel,Gelderland,809,25,10
2020-11-19 10:00:00,GM0299,Zevenaar,Gelderland,774,60,20
2020-11-19 10:00:00,GM0301,Zutphen,Gelderland,843,38,16
2020-11-19 10:00:00,GM0302,Nunspeet,Gelderland,586,63,23
2020-11-19 10:00:00,GM0303,Dronten,Flevoland,530,42,16
2020-11-19 10:00:00,GM0307,Amersfoort,Utrecht,4054,112,48
2020-11-19 10:00:00,GM0308,Baarn,Utrecht,576,22,12
2020-11-19 10:00:00,GM0310,De Bilt,Utrecht,1243,37,28
2020-11-19 10:00:00,GM0312,Bunnik,Utrecht,368,13,6
2020-11-19 10:00:00,GM0313,Bunschoten,Utrecht,937,22,11
2020-11-19 10:00:00,GM0317,Eemnes,Utrecht,241,4,1
2020-11-19 10:00:00,GM0321,Houten,Utrecht,1244,40,42
2020-11-19 10:00:00,GM0327,Leusden,Utrecht,683,16,12
2020-11-19 10:00:00,GM0331,Lopik,Utrecht,455,25,8
2020-11-19 10:00:00,GM0335,Montfoort,Utrecht,394,16,7
2020-11-19 10:00:00,GM0339,Renswoude,Utrecht,115,5,5
2020-11-19 10:00:00,GM0340,Rhenen,Utrecht,481,14,6
2020-11-19 10:00:00,GM0342,Soest,Utrecht,1333,40,32
2020-11-19 10:00:00,GM0344,Utrecht,Utrecht,12908,420,152
2020-11-19 10:00:00,GM0345,Veenendaal,Utrecht,2083,65,17
2020-11-19 10:00:00,GM0351,Woudenberg,Utrecht,301,11,4
2020-11-19 10:00:00,GM0352,Wijk bij Duurstede,Utrecht,510,14,7
2020-11-19 10:00:00,GM0353,IJsselstein,Utrecht,963,49,42
