Datum,OverledenCumulatief
2021-04-04,2818
2021-04-05,2825
2021-04-06,2839
2021-04-07,2851
2021-04-08,2866
2021-04-09,2881
2021-04-10,2893
2021-04-11,2908
2021-04-12,2924
2021-04-13,2937
2021-04-14,2952
2021-04-15,2970
2021-04-16,2982
2021-04-17,2996
2021-04-18,3004
2021-04-19,3019
2021-04-20,3030
2021-04-21,3043
2021-04-22,3056
2021-04-23,3074
2021-04-24,3083
2021-04-25,3093
2021-04-26,3103
2021-04-27,3114
2021-04-28,3130
2021-04-29,3142
2021-04-30,3158
2021-05-01,3170
2021-05-02,3193
2021-05-03,3206
2021-05-04,3221
2021-05-05,3239
2021-05-06,3253
2021-05-07,3266
2021-05-08,3282
2021-05-09,3295
2021-05-10,3309
2021-05-11,3317
2021-05-12,3329
2021-05-13,3334
2021-05-14,3351
2021-05-15,3362
2021-05-16,3369
2021-05-17,3382
2021-05-18,3395
2021-05-19,3402
2021-05-20,3416
2021-05-21,3420
2021-05-22,3429
2021-05-23,3436
2021-05-24,3441
2021-05-25,3451
2021-05-26,3455
2021-05-27,3461
2021-05-28,3472
2021-05-29,3479
2021-05-30,3484
2021-05-31,3493
2021-06-01,3503
2021-06-02,3509
2021-06-03,3516
2021-06-04,3525
2021-06-05,3531
2021-06-06,3535
2021-06-07,3542
2021-06-08,3550
2021-06-09,3552
2021-06-10,3558
2021-06-11,3562
2021-06-12,3563
2021-06-13,3563
2021-06-14,3565
2021-06-15,3567
2021-06-16,3575
2021-06-17,3580
2021-06-18,3582
2021-06-19,3585
2021-06-20,3589
2021-06-21,3589
2021-06-22,3592
2021-06-23,3595
2021-06-24,3596
2021-06-25,3599
2021-06-26,3601
2021-06-27,3604
2021-06-28,3608
2021-06-29,3609
2021-06-30,3611
2021-07-01,3612
2021-07-02,3612
2021-07-03,3613
2021-07-04,3613
2021-07-05,3614
2021-07-06,3618
2021-07-07,3619
2021-07-08,3620
2021-07-09,3622
2021-07-10,3623
2021-07-11,3623
2021-07-12,3623
2021-07-13,3623
2021-07-14,3624
2021-07-15,3624
2021-07-16,3624
2021-07-17,3624
2021-07-18,3627
2021-07-19,3628
2021-07-20,3629
2021-07-21,3631
2021-07-22,3632
2021-07-23,3633
2021-07-24,3634
2021-07-25,3634
