Datum,OpgenomenCumulatief
2021-01-03,6868
2021-01-04,6927
2021-01-05,6981
2021-01-06,7027
2021-01-07,7066
2021-01-08,7111
2021-01-09,7143
2021-01-10,7175
2021-01-11,7214
2021-01-12,7260
2021-01-13,7299
2021-01-14,7334
2021-01-15,7371
2021-01-16,7398
2021-01-17,7436
2021-01-18,7478
2021-01-19,7511
2021-01-20,7545
2021-01-21,7586
2021-01-22,7622
2021-01-23,7654
2021-01-24,7681
2021-01-25,7735
2021-01-26,7772
2021-01-27,7802
2021-01-28,7845
2021-01-29,7874
2021-01-30,7905
2021-01-31,7943
2021-02-01,7972
2021-02-02,8000
2021-02-03,8029
2021-02-04,8054
2021-02-05,8072
2021-02-06,8092
2021-02-07,8115
2021-02-08,8148
2021-02-09,8169
2021-02-10,8183
