Datum,Opgenomen
2020-11-09,651
2020-11-10,652
2020-11-11,648
2020-11-12,652
2020-11-13,653
2020-11-14,621
2020-11-15,623
2020-11-16,619
2020-11-17,606
2020-11-18,590
2020-11-19,593
2020-11-20,585
2020-11-21,569
2020-11-22,566
2020-11-23,567
2020-11-24,561
2020-11-25,568
2020-11-26,563
2020-11-27,546
2020-11-28,538
2020-11-29,523
2020-11-30,520
2020-12-01,514
2020-12-02,513
2020-12-03,503
2020-12-04,513
2020-12-05,508
2020-12-06,510
2020-12-07,506
2020-12-08,515
2020-12-09,510
2020-12-10,516
2020-12-11,511
2020-12-12,509
2020-12-13,535
2020-12-14,538
2020-12-15,552
2020-12-16,564
2020-12-17,589
2020-12-18,596
2020-12-19,610
2020-12-20,629
2020-12-21,629
2020-12-22,635
2020-12-23,653
2020-12-24,658
2020-12-25,649
2020-12-26,664
2020-12-27,680
2020-12-28,715
2020-12-29,734
2020-12-30,746
2020-12-31,743
2021-01-01,733
2021-01-02,736
2021-01-03,737
2021-01-04,757
2021-01-05,753
2021-01-06,742
2021-01-07,737
2021-01-08,713
