Datum,OpgenomenCumulatief
2020-12-13,5926
2020-12-14,5951
2020-12-15,5997
2020-12-16,6034
2020-12-17,6083
2020-12-18,6121
2020-12-19,6167
2020-12-20,6222
2020-12-21,6256
2020-12-22,6298
2020-12-23,6348
2020-12-24,6398
2020-12-25,6437
2020-12-26,6481
2020-12-27,6526
2020-12-28,6596
2020-12-29,6655
2020-12-30,6701
2020-12-31,6741
2021-01-01,6781
2021-01-02,6820
2021-01-03,6865
2021-01-04,6925
2021-01-05,6976
2021-01-06,7022
2021-01-07,7041
