Datum,OverledenCumulatief
2021-04-04,2812
2021-04-05,2819
2021-04-06,2833
2021-04-07,2845
2021-04-08,2860
2021-04-09,2875
2021-04-10,2887
2021-04-11,2902
2021-04-12,2917
2021-04-13,2930
2021-04-14,2945
2021-04-15,2963
2021-04-16,2975
2021-04-17,2989
2021-04-18,2996
2021-04-19,3011
2021-04-20,3022
2021-04-21,3035
2021-04-22,3048
2021-04-23,3066
2021-04-24,3075
2021-04-25,3085
2021-04-26,3095
2021-04-27,3106
2021-04-28,3122
2021-04-29,3133
2021-04-30,3148
2021-05-01,3160
2021-05-02,3183
2021-05-03,3196
2021-05-04,3211
2021-05-05,3229
2021-05-06,3243
2021-05-07,3256
2021-05-08,3272
2021-05-09,3285
2021-05-10,3299
2021-05-11,3307
2021-05-12,3319
2021-05-13,3324
2021-05-14,3341
2021-05-15,3352
2021-05-16,3358
2021-05-17,3371
2021-05-18,3381
2021-05-19,3383
