Datum,OverledenCumulatief
2021-04-04,2810
2021-04-05,2817
2021-04-06,2831
2021-04-07,2842
2021-04-08,2857
2021-04-09,2872
2021-04-10,2883
2021-04-11,2898
2021-04-12,2913
2021-04-13,2926
2021-04-14,2941
2021-04-15,2958
2021-04-16,2970
2021-04-17,2984
2021-04-18,2991
2021-04-19,3006
2021-04-20,3017
2021-04-21,3030
2021-04-22,3042
2021-04-23,3057
2021-04-24,3065
