Datum,OverledenCumulatief
2021-04-04,2815
2021-04-05,2823
2021-04-06,2836
2021-04-07,2847
2021-04-08,2862
2021-04-09,2876
2021-04-10,2888
2021-04-11,2903
2021-04-12,2919
2021-04-13,2932
2021-04-14,2947
2021-04-15,2965
2021-04-16,2977
2021-04-17,2990
2021-04-18,2998
2021-04-19,3013
2021-04-20,3024
2021-04-21,3037
2021-04-22,3050
2021-04-23,3068
2021-04-24,3077
2021-04-25,3087
2021-04-26,3097
2021-04-27,3108
2021-04-28,3124
2021-04-29,3136
2021-04-30,3152
2021-05-01,3164
2021-05-02,3187
2021-05-03,3200
2021-05-04,3215
2021-05-05,3233
2021-05-06,3247
2021-05-07,3260
2021-05-08,3276
2021-05-09,3289
2021-05-10,3303
2021-05-11,3311
2021-05-12,3323
2021-05-13,3328
2021-05-14,3344
2021-05-15,3355
2021-05-16,3362
2021-05-17,3375
2021-05-18,3388
2021-05-19,3395
2021-05-20,3409
2021-05-21,3413
2021-05-22,3422
2021-05-23,3429
2021-05-24,3434
2021-05-25,3444
2021-05-26,3448
2021-05-27,3454
2021-05-28,3465
2021-05-29,3472
2021-05-30,3477
2021-05-31,3486
2021-06-01,3496
2021-06-02,3502
2021-06-03,3509
2021-06-04,3517
2021-06-05,3523
2021-06-06,3527
2021-06-07,3534
2021-06-08,3542
2021-06-09,3544
2021-06-10,3550
2021-06-11,3554
2021-06-12,3555
2021-06-13,3555
2021-06-14,3557
2021-06-15,3559
2021-06-16,3568
2021-06-17,3572
2021-06-18,3574
2021-06-19,3576
2021-06-20,3580
2021-06-21,3581
2021-06-22,3584
2021-06-23,3587
2021-06-24,3588
2021-06-25,3591
2021-06-26,3593
2021-06-27,3596
2021-06-28,3600
2021-06-29,3601
2021-06-30,3603
2021-07-01,3604
2021-07-02,3604
2021-07-03,3605
2021-07-04,3605
2021-07-05,3606
2021-07-06,3610
2021-07-07,3611
2021-07-08,3612
2021-07-09,3614
2021-07-10,3615
2021-07-11,3615
2021-07-12,3615
2021-07-13,3615
2021-07-14,3616
2021-07-15,3616
2021-07-16,3616
2021-07-17,3616
2021-07-18,3620
2021-07-19,3621
2021-07-20,3622
2021-07-21,3624
2021-07-22,3625
2021-07-23,3627
2021-07-24,3630
2021-07-25,3630
2021-07-26,3631
2021-07-27,3632
2021-07-28,3632
2021-07-29,3633
2021-07-30,3634
2021-07-31,3635
2021-08-01,3635
2021-08-02,3636
2021-08-03,3638
2021-08-04,3639
2021-08-05,3640
2021-08-06,3641
2021-08-07,3642
2021-08-08,3645
2021-08-09,3647
2021-08-10,3652
2021-08-11,3655
2021-08-12,3660
2021-08-13,3665
2021-08-14,3666
2021-08-15,3668
2021-08-16,3669
2021-08-17,3670
2021-08-18,3672
2021-08-19,3672
2021-08-20,3676
2021-08-21,3676
2021-08-22,3679
2021-08-23,3684
2021-08-24,3688
2021-08-25,3693
2021-08-26,3695
2021-08-27,3700
2021-08-28,3705
2021-08-29,3706
2021-08-30,3708
2021-08-31,3712
2021-09-01,3717
2021-09-02,3718
2021-09-03,3721
2021-09-04,3724
2021-09-05,3726
2021-09-06,3730
2021-09-07,3732
2021-09-08,3736
2021-09-09,3742
2021-09-10,3747
2021-09-11,3750
2021-09-12,3750
2021-09-13,3753
2021-09-14,3756
2021-09-15,3758
2021-09-16,3761
2021-09-17,3762
2021-09-18,3763
2021-09-19,3764
2021-09-20,3765
2021-09-21,3767
2021-09-22,3770
2021-09-23,3770
2021-09-24,3773
2021-09-25,3774
2021-09-26,3778
2021-09-27,3781
2021-09-28,3784
2021-09-29,3787
2021-09-30,3790
2021-10-01,3792
2021-10-02,3792
2021-10-03,3794
2021-10-04,3800
2021-10-05,3805
2021-10-06,3809
2021-10-07,3812
2021-10-08,3812
2021-10-09,3815
2021-10-10,3816
2021-10-11,3820
2021-10-12,3824
2021-10-13,3827
2021-10-14,3831
2021-10-15,3835
2021-10-16,3837
2021-10-17,3839
2021-10-18,3842
2021-10-19,3846
2021-10-20,3848
2021-10-21,3850
2021-10-22,3853
2021-10-23,3857
2021-10-24,3858
2021-10-25,3861
2021-10-26,3867
2021-10-27,3873
2021-10-28,3874
2021-10-29,3880
2021-10-30,3884
2021-10-31,3887
2021-11-01,3893
2021-11-02,3899
2021-11-03,3905
2021-11-04,3909
2021-11-05,3914
2021-11-06,3919
2021-11-07,3927
2021-11-08,3934
2021-11-09,3941
2021-11-10,3944
2021-11-11,3954
2021-11-12,3966
2021-11-13,3972
2021-11-14,3981
2021-11-15,3985
2021-11-16,3989
2021-11-17,4001
2021-11-18,4009
2021-11-19,4022
2021-11-20,4033
2021-11-21,4042
2021-11-22,4046
2021-11-23,4058
2021-11-24,4071
2021-11-25,4089
2021-11-26,4099
2021-11-27,4108
2021-11-28,4121
2021-11-29,4131
2021-11-30,4153
2021-12-01,4170
2021-12-02,4181
2021-12-03,4197
2021-12-04,4209
2021-12-05,4213
2021-12-06,4222
2021-12-07,4233
2021-12-08,4245
2021-12-09,4260
2021-12-10,4274
2021-12-11,4280
2021-12-12,4293
2021-12-13,4303
2021-12-14,4310
2021-12-15,4320
2021-12-16,4331
2021-12-17,4343
2021-12-18,4352
2021-12-19,4363
2021-12-20,4378
2021-12-21,4391
2021-12-22,4398
2021-12-23,4412
2021-12-24,4426
2021-12-25,4434
2021-12-26,4442
2021-12-27,4454
2021-12-28,4472
2021-12-29,4486
2021-12-30,4496
2021-12-31,4509
2022-01-01,4519
2022-01-02,4529
2022-01-03,4541
2022-01-04,4551
2022-01-05,4561
2022-01-06,4568
2022-01-07,4572
2022-01-08,4579
2022-01-09,4588
2022-01-10,4594
2022-01-11,4599
2022-01-12,4604
2022-01-13,4616
2022-01-14,4626
2022-01-15,4631
2022-01-16,4633
2022-01-17,4637
2022-01-18,4641
2022-01-19,4651
2022-01-20,4654
2022-01-21,4658
2022-01-22,4661
2022-01-23,4666
2022-01-24,4668
2022-01-25,4673
2022-01-26,4681
2022-01-27,4686
2022-01-28,4692
2022-01-29,4701
2022-01-30,4703
2022-01-31,4707
2022-02-01,4711
2022-02-02,4718
2022-02-03,4720
2022-02-04,4725
2022-02-05,4731
2022-02-06,4732
2022-02-07,4736
2022-02-08,4739
2022-02-09,4742
2022-02-10,4748
2022-02-11,4755
2022-02-12,4760
2022-02-13,4765
2022-02-14,4766
2022-02-15,4771
2022-02-16,4774
2022-02-17,4778
2022-02-18,4782
2022-02-19,4789
2022-02-20,4793
2022-02-21,4794
2022-02-22,4797
2022-02-23,4797
