Datum,OpgenomenCumulatief
2020-07-13,2950
2020-07-14,2950
2020-07-15,2951
2020-07-16,2952
2020-07-17,2952
2020-07-18,2952
2020-07-19,2953
2020-07-20,2954
2020-07-21,2956
2020-07-22,2957
2020-07-23,2958
2020-07-24,2959
2020-07-25,2960
2020-07-26,2963
2020-07-27,2966
2020-07-28,2966
2020-07-29,2966
2020-07-30,2969
2020-07-31,2973
2020-08-01,2975
2020-08-02,2977
2020-08-03,2980
2020-08-04,2983
2020-08-05,2985
2020-08-06,2987
2020-08-07,2988
2020-08-08,2989
2020-08-09,2995
2020-08-10,2999
2020-08-11,3002
2020-08-12,3006
2020-08-13,3010
2020-08-14,3016
2020-08-15,3017
2020-08-16,3021
2020-08-17,3030
2020-08-18,3032
2020-08-19,3035
2020-08-20,3041
2020-08-21,3046
2020-08-22,3046
2020-08-23,3051
2020-08-24,3053
2020-08-25,3056
2020-08-26,3056
2020-08-27,3059
2020-08-28,3061
2020-08-29,3064
2020-08-30,3067
2020-08-31,3068
2020-09-01,3070
2020-09-02,3072
2020-09-03,3075
2020-09-04,3079
2020-09-05,3080
2020-09-06,3084
2020-09-07,3087
2020-09-08,3090
2020-09-09,3094
2020-09-10,3099
2020-09-11,3105
2020-09-12,3111
2020-09-13,3115
2020-09-14,3126
2020-09-15,3130
2020-09-16,3131
2020-09-17,3135
2020-09-18,3142
2020-09-19,3156
2020-09-20,3169
2020-09-21,3182
2020-09-22,3193
2020-09-23,3206
2020-09-24,3217
2020-09-25,3235
2020-09-26,3248
2020-09-27,3266
2020-09-28,3281
2020-09-29,3304
2020-09-30,3320
2020-10-01,3333
2020-10-02,3347
2020-10-03,3366
2020-10-04,3388
2020-10-05,3416
2020-10-06,3450
2020-10-07,3480
2020-10-08,3502
2020-10-09,3530
2020-10-10,3557
2020-10-11,3576
2020-10-12,3617
2020-10-13,3653
2020-10-14,3688
2020-10-15,3726
2020-10-16,3782
2020-10-17,3812
2020-10-18,3853
2020-10-19,3913
2020-10-20,3963
2020-10-21,4012
2020-10-22,4055
2020-10-23,4108
2020-10-24,4147
2020-10-25,4195
2020-10-26,4254
2020-10-27,4304
2020-10-28,4355
2020-10-29,4402
2020-10-30,4444
2020-10-31,4492
2020-11-01,4535
2020-11-02,4595
2020-11-03,4628
2020-11-04,4668
2020-11-05,4704
2020-11-06,4739
2020-11-07,4778
2020-11-08,4822
2020-11-09,4863
2020-11-10,4900
2020-11-11,4936
2020-11-12,4977
2020-11-13,5008
2020-11-14,5031
2020-11-15,5065
2020-11-16,5101
2020-11-17,5130
2020-11-18,5162
2020-11-19,5201
2020-11-20,5231
2020-11-21,5251
2020-11-22,5276
2020-11-23,5301
2020-11-24,5336
2020-11-25,5377
2020-11-26,5407
2020-11-27,5425
2020-11-28,5446
2020-11-29,5465
2020-11-30,5491
2020-12-01,5521
2020-12-02,5551
2020-12-03,5581
2020-12-04,5614
2020-12-05,5639
2020-12-06,5667
2020-12-07,5688
2020-12-08,5729
2020-12-09,5761
2020-12-10,5795
2020-12-11,5831
2020-12-12,5853
2020-12-13,5895
2020-12-14,5920
2020-12-15,5966
2020-12-16,6002
2020-12-17,6050
2020-12-18,6089
2020-12-19,6132
2020-12-20,6187
2020-12-21,6219
2020-12-22,6262
2020-12-23,6310
2020-12-24,6359
2020-12-25,6395
2020-12-26,6437
2020-12-27,6481
2020-12-28,6550
2020-12-29,6612
2020-12-30,6659
2020-12-31,6699
2021-01-01,6739
2021-01-02,6778
2021-01-03,6822
2021-01-04,6881
2021-01-05,6934
2021-01-06,6980
2021-01-07,7018
2021-01-08,7063
2021-01-09,7095
2021-01-10,7127
2021-01-11,7165
2021-01-12,7211
2021-01-13,7248
2021-01-14,7283
2021-01-15,7319
2021-01-16,7346
2021-01-17,7384
2021-01-18,7426
2021-01-19,7459
2021-01-20,7493
2021-01-21,7534
2021-01-22,7570
2021-01-23,7604
2021-01-24,7631
2021-01-25,7685
2021-01-26,7720
2021-01-27,7749
2021-01-28,7792
2021-01-29,7820
2021-01-30,7850
2021-01-31,7888
2021-02-01,7919
2021-02-02,7947
2021-02-03,7977
2021-02-04,8002
2021-02-05,8021
2021-02-06,8041
2021-02-07,8063
2021-02-08,8095
2021-02-09,8115
2021-02-10,8145
2021-02-11,8175
2021-02-12,8208
2021-02-13,8230
2021-02-14,8257
2021-02-15,8293
2021-02-16,8332
2021-02-17,8368
2021-02-18,8394
2021-02-19,8427
2021-02-20,8466
2021-02-21,8502
2021-02-22,8534
2021-02-23,8561
2021-02-24,8593
2021-02-25,8640
2021-02-26,8668
2021-02-27,8691
2021-02-28,8734
2021-03-01,8787
2021-03-02,8826
2021-03-03,8861
2021-03-04,8903
2021-03-05,8941
2021-03-06,8978
2021-03-07,9014
2021-03-08,9058
2021-03-09,9092
2021-03-10,9136
2021-03-11,9179
2021-03-12,9210
2021-03-13,9246
2021-03-14,9289
2021-03-15,9334
2021-03-16,9380
2021-03-17,9418
2021-03-18,9470
2021-03-19,9518
2021-03-20,9556
2021-03-21,9610
2021-03-22,9651
2021-03-23,9691
2021-03-24,9730
2021-03-25,9790
2021-03-26,9850
2021-03-27,9889
2021-03-28,9925
2021-03-29,9975
2021-03-30,10025
2021-03-31,10085
2021-04-01,10132
2021-04-02,10203
2021-04-03,10250
2021-04-04,10305
2021-04-05,10359
2021-04-06,10416
2021-04-07,10485
2021-04-08,10531
2021-04-09,10586
2021-04-10,10639
2021-04-11,10697
2021-04-12,10746
2021-04-13,10792
2021-04-14,10847
2021-04-15,10910
2021-04-16,10966
2021-04-17,11020
2021-04-18,11076
2021-04-19,11141
2021-04-20,11196
2021-04-21,11249
2021-04-22,11295
2021-04-23,11361
2021-04-24,11412
2021-04-25,11456
2021-04-26,11518
2021-04-27,11566
2021-04-28,11597
