Datum,OpgenomenCumulatief
2020-07-13,2947
2020-07-14,2947
2020-07-15,2948
2020-07-16,2949
2020-07-17,2949
2020-07-18,2949
2020-07-19,2950
2020-07-20,2951
2020-07-21,2954
2020-07-22,2955
2020-07-23,2956
2020-07-24,2957
2020-07-25,2958
2020-07-26,2961
2020-07-27,2964
2020-07-28,2964
2020-07-29,2964
2020-07-30,2967
2020-07-31,2971
2020-08-01,2973
2020-08-02,2975
2020-08-03,2978
2020-08-04,2981
2020-08-05,2983
2020-08-06,2986
2020-08-07,2987
2020-08-08,2988
2020-08-09,2994
2020-08-10,2997
2020-08-11,3000
2020-08-12,3004
2020-08-13,3008
2020-08-14,3014
2020-08-15,3015
2020-08-16,3019
2020-08-17,3027
2020-08-18,3029
2020-08-19,3032
2020-08-20,3038
2020-08-21,3043
2020-08-22,3043
2020-08-23,3048
2020-08-24,3050
2020-08-25,3053
2020-08-26,3053
2020-08-27,3056
2020-08-28,3058
2020-08-29,3061
2020-08-30,3064
2020-08-31,3065
2020-09-01,3067
2020-09-02,3069
2020-09-03,3072
2020-09-04,3076
2020-09-05,3077
2020-09-06,3081
2020-09-07,3084
2020-09-08,3087
2020-09-09,3091
2020-09-10,3096
2020-09-11,3102
2020-09-12,3108
2020-09-13,3112
2020-09-14,3123
2020-09-15,3127
2020-09-16,3128
2020-09-17,3132
2020-09-18,3139
2020-09-19,3153
2020-09-20,3166
2020-09-21,3179
2020-09-22,3190
2020-09-23,3203
2020-09-24,3214
2020-09-25,3232
2020-09-26,3245
2020-09-27,3263
2020-09-28,3278
2020-09-29,3301
2020-09-30,3317
2020-10-01,3330
2020-10-02,3344
2020-10-03,3363
2020-10-04,3384
2020-10-05,3412
2020-10-06,3446
2020-10-07,3476
2020-10-08,3498
2020-10-09,3526
2020-10-10,3553
2020-10-11,3572
2020-10-12,3613
2020-10-13,3649
2020-10-14,3684
2020-10-15,3722
2020-10-16,3777
2020-10-17,3807
2020-10-18,3848
2020-10-19,3908
2020-10-20,3958
2020-10-21,4007
2020-10-22,4050
2020-10-23,4103
2020-10-24,4142
2020-10-25,4189
2020-10-26,4248
2020-10-27,4297
2020-10-28,4348
2020-10-29,4395
2020-10-30,4437
2020-10-31,4485
2020-11-01,4528
2020-11-02,4588
2020-11-03,4620
2020-11-04,4660
2020-11-05,4695
2020-11-06,4730
2020-11-07,4769
2020-11-08,4813
2020-11-09,4854
2020-11-10,4891
2020-11-11,4927
2020-11-12,4968
2020-11-13,4999
2020-11-14,5022
2020-11-15,5056
2020-11-16,5092
2020-11-17,5121
2020-11-18,5152
2020-11-19,5191
2020-11-20,5220
2020-11-21,5241
2020-11-22,5266
2020-11-23,5292
2020-11-24,5327
2020-11-25,5368
2020-11-26,5398
2020-11-27,5415
2020-11-28,5436
2020-11-29,5455
2020-11-30,5481
2020-12-01,5511
2020-12-02,5541
2020-12-03,5571
2020-12-04,5604
2020-12-05,5629
2020-12-06,5657
2020-12-07,5678
2020-12-08,5718
2020-12-09,5749
2020-12-10,5783
2020-12-11,5819
2020-12-12,5841
2020-12-13,5883
2020-12-14,5908
2020-12-15,5953
2020-12-16,5989
2020-12-17,6037
2020-12-18,6076
2020-12-19,6119
2020-12-20,6174
2020-12-21,6206
2020-12-22,6249
2020-12-23,6297
2020-12-24,6346
2020-12-25,6382
2020-12-26,6424
2020-12-27,6468
2020-12-28,6537
2020-12-29,6599
2020-12-30,6646
2020-12-31,6686
2021-01-01,6726
2021-01-02,6766
2021-01-03,6811
2021-01-04,6869
2021-01-05,6923
2021-01-06,6969
2021-01-07,7007
2021-01-08,7052
2021-01-09,7083
2021-01-10,7114
2021-01-11,7153
2021-01-12,7198
2021-01-13,7234
2021-01-14,7268
2021-01-15,7305
2021-01-16,7332
2021-01-17,7370
2021-01-18,7411
2021-01-19,7446
2021-01-20,7479
2021-01-21,7519
2021-01-22,7554
2021-01-23,7587
2021-01-24,7613
2021-01-25,7668
2021-01-26,7702
2021-01-27,7730
2021-01-28,7774
2021-01-29,7801
2021-01-30,7832
2021-01-31,7869
2021-02-01,7899
2021-02-02,7927
2021-02-03,7957
2021-02-04,7983
2021-02-05,8002
2021-02-06,8023
2021-02-07,8044
2021-02-08,8076
2021-02-09,8096
2021-02-10,8124
2021-02-11,8156
2021-02-12,8189
2021-02-13,8211
2021-02-14,8237
2021-02-15,8273
2021-02-16,8312
2021-02-17,8348
2021-02-18,8375
2021-02-19,8407
2021-02-20,8447
2021-02-21,8483
2021-02-22,8515
2021-02-23,8541
2021-02-24,8571
2021-02-25,8618
2021-02-26,8647
2021-02-27,8668
2021-02-28,8710
2021-03-01,8761
2021-03-02,8800
2021-03-03,8834
2021-03-04,8876
2021-03-05,8912
2021-03-06,8950
2021-03-07,8983
2021-03-08,9025
2021-03-09,9060
2021-03-10,9103
2021-03-11,9145
2021-03-12,9176
2021-03-13,9210
2021-03-14,9251
2021-03-15,9296
2021-03-16,9341
2021-03-17,9379
2021-03-18,9433
2021-03-19,9481
2021-03-20,9519
2021-03-21,9571
2021-03-22,9611
2021-03-23,9653
2021-03-24,9691
2021-03-25,9750
2021-03-26,9810
2021-03-27,9850
2021-03-28,9885
2021-03-29,9933
2021-03-30,9984
2021-03-31,10044
2021-04-01,10090
2021-04-02,10159
2021-04-03,10205
2021-04-04,10260
2021-04-05,10313
2021-04-06,10368
2021-04-07,10431
2021-04-08,10479
2021-04-09,10534
2021-04-10,10586
2021-04-11,10644
2021-04-12,10693
2021-04-13,10737
2021-04-14,10791
2021-04-15,10855
2021-04-16,10908
2021-04-17,10962
2021-04-18,11016
2021-04-19,11080
2021-04-20,11132
2021-04-21,11183
2021-04-22,11228
2021-04-23,11292
2021-04-24,11343
2021-04-25,11386
2021-04-26,11446
2021-04-27,11498
2021-04-28,11547
2021-04-29,11613
2021-04-30,11664
2021-05-01,11702
2021-05-02,11769
2021-05-03,11821
2021-05-04,11872
2021-05-05,11917
2021-05-06,11962
2021-05-07,12008
2021-05-08,12046
2021-05-09,12082
2021-05-10,12118
2021-05-11,12159
2021-05-12,12197
2021-05-13,12224
2021-05-14,12256
2021-05-15,12289
2021-05-16,12314
2021-05-17,12351
2021-05-18,12384
2021-05-19,12407
2021-05-20,12430
2021-05-21,12453
2021-05-22,12479
2021-05-23,12500
2021-05-24,12531
2021-05-25,12548
2021-05-26,12561
2021-05-27,12579
2021-05-28,12595
2021-05-29,12606
2021-05-30,12618
2021-05-31,12627
2021-06-01,12634
2021-06-02,12647
2021-06-03,12653
2021-06-04,12658
2021-06-05,12665
2021-06-06,12670
2021-06-07,12675
2021-06-08,12683
2021-06-09,12692
2021-06-10,12696
2021-06-11,12702
2021-06-12,12709
2021-06-13,12711
2021-06-14,12718
2021-06-15,12722
2021-06-16,12729
2021-06-17,12734
2021-06-18,12738
2021-06-19,12743
2021-06-20,12746
2021-06-21,12751
2021-06-22,12755
2021-06-23,12757
2021-06-24,12758
2021-06-25,12761
2021-06-26,12761
2021-06-27,12764
2021-06-28,12766
2021-06-29,12766
2021-06-30,12767
2021-07-01,12767
2021-07-02,12771
2021-07-03,12772
2021-07-04,12774
2021-07-05,12775
2021-07-06,12776
2021-07-07,12777
2021-07-08,12777
2021-07-09,12780
2021-07-10,12782
2021-07-11,12787
2021-07-12,12790
2021-07-13,12795
2021-07-14,12797
2021-07-15,12802
2021-07-16,12811
2021-07-17,12815
2021-07-18,12821
2021-07-19,12844
2021-07-20,12855
2021-07-21,12870
2021-07-22,12881
2021-07-23,12896
2021-07-24,12920
2021-07-25,12936
2021-07-26,12955
2021-07-27,12978
2021-07-28,13002
2021-07-29,13016
2021-07-30,13032
2021-07-31,13049
2021-08-01,13068
2021-08-02,13086
2021-08-03,13099
2021-08-04,13119
2021-08-05,13141
2021-08-06,13154
2021-08-07,13173
2021-08-08,13189
2021-08-09,13202
2021-08-10,13216
2021-08-11,13233
2021-08-12,13243
2021-08-13,13257
2021-08-14,13269
2021-08-15,13281
2021-08-16,13292
2021-08-17,13305
2021-08-18,13324
2021-08-19,13337
2021-08-20,13352
2021-08-21,13365
2021-08-22,13376
2021-08-23,13395
2021-08-24,13408
2021-08-25,13422
2021-08-26,13438
2021-08-27,13451
2021-08-28,13464
2021-08-29,13472
2021-08-30,13483
2021-08-31,13492
2021-09-01,13505
2021-09-02,13523
2021-09-03,13539
2021-09-04,13550
2021-09-05,13563
2021-09-06,13577
2021-09-07,13592
2021-09-08,13604
2021-09-09,13618
2021-09-10,13633
2021-09-11,13639
2021-09-12,13643
2021-09-13,13647
2021-09-14,13662
2021-09-15,13678
2021-09-16,13684
2021-09-17,13692
2021-09-18,13699
2021-09-19,13710
2021-09-20,13717
2021-09-21,13730
2021-09-22,13736
2021-09-23,13747
2021-09-24,13754
2021-09-25,13762
2021-09-26,13768
2021-09-27,13771
2021-09-28,13777
2021-09-29,13784
2021-09-30,13790
2021-10-01,13798
2021-10-02,13806
2021-10-03,13814
2021-10-04,13827
2021-10-05,13833
2021-10-06,13846
2021-10-07,13852
2021-10-08,13863
2021-10-09,13876
2021-10-10,13886
2021-10-11,13898
2021-10-12,13905
2021-10-13,13917
2021-10-14,13927
2021-10-15,13938
2021-10-16,13948
2021-10-17,13966
2021-10-18,13980
2021-10-19,13999
2021-10-20,14019
2021-10-21,14032
2021-10-22,14057
2021-10-23,14064
2021-10-24,14083
2021-10-25,14098
2021-10-26,14120
2021-10-27,14141
2021-10-28,14163
2021-10-29,14191
2021-10-30,14203
2021-10-31,14227
2021-11-01,14250
2021-11-02,14284
2021-11-03,14314
2021-11-04,14340
2021-11-05,14367
2021-11-06,14401
2021-11-07,14436
2021-11-08,14455
2021-11-09,14489
2021-11-10,14526
2021-11-11,14561
2021-11-12,14605
2021-11-13,14631
2021-11-14,14665
2021-11-15,14702
2021-11-16,14753
2021-11-17,14790
2021-11-18,14840
2021-11-19,14879
2021-11-20,14920
2021-11-21,14967
2021-11-22,15026
2021-11-23,15072
2021-11-24,15121
2021-11-25,15176
2021-11-26,15229
2021-11-27,15288
2021-11-28,15341
2021-11-29,15396
2021-11-30,15449
2021-12-01,15516
2021-12-02,15563
2021-12-03,15605
2021-12-04,15646
2021-12-05,15696
2021-12-06,15745
2021-12-07,15798
2021-12-08,15857
2021-12-09,15914
2021-12-10,15961
2021-12-11,15984
2021-12-12,16029
2021-12-13,16077
2021-12-14,16110
2021-12-15,16149
2021-12-16,16188
2021-12-17,16234
2021-12-18,16261
2021-12-19,16292
2021-12-20,16330
2021-12-21,16362
2021-12-22,16380
2021-12-23,16404
2021-12-24,16430
2021-12-25,16458
2021-12-26,16488
2021-12-27,16526
2021-12-28,16554
2021-12-29,16573
2021-12-30,16598
2021-12-31,16614
2022-01-01,16635
2022-01-02,16659
2022-01-03,16691
2022-01-04,16706
2022-01-05,16721
2022-01-06,16742
2022-01-07,16757
2022-01-08,16777
2022-01-09,16805
2022-01-10,16827
2022-01-11,16840
2022-01-12,16851
2022-01-13,16864
2022-01-14,16877
2022-01-15,16890
2022-01-16,16901
2022-01-17,16910
2022-01-18,16917
2022-01-19,16933
2022-01-20,16945
2022-01-21,16954
2022-01-22,16959
2022-01-23,16969
2022-01-24,16981
2022-01-25,16995
2022-01-26,17004
2022-01-27,17025
2022-01-28,17035
2022-01-29,17045
2022-01-30,17055
2022-01-31,17075
2022-02-01,17090
2022-02-02,17106
2022-02-03,17128
2022-02-04,17143
2022-02-05,17154
2022-02-06,17183
2022-02-07,17201
2022-02-08,17221
2022-02-09,17231
2022-02-10,17244
2022-02-11,17258
2022-02-12,17271
2022-02-13,17283
2022-02-14,17295
2022-02-15,17311
2022-02-16,17327
2022-02-17,17345
2022-02-18,17360
2022-02-19,17377
2022-02-20,17390
2022-02-21,17408
2022-02-22,17421
2022-02-23,17432
2022-02-24,17449
2022-02-25,17463
2022-02-26,17478
2022-02-27,17488
