Datum,OverledenCumulatief
2021-04-04,2818
2021-04-05,2826
2021-04-06,2839
2021-04-07,2851
2021-04-08,2866
2021-04-09,2880
2021-04-10,2892
2021-04-11,2907
2021-04-12,2923
2021-04-13,2936
2021-04-14,2951
2021-04-15,2969
2021-04-16,2981
2021-04-17,2994
2021-04-18,3002
2021-04-19,3017
2021-04-20,3028
2021-04-21,3041
2021-04-22,3054
2021-04-23,3072
2021-04-24,3081
2021-04-25,3091
2021-04-26,3101
2021-04-27,3112
2021-04-28,3128
2021-04-29,3140
2021-04-30,3156
2021-05-01,3168
2021-05-02,3191
2021-05-03,3204
2021-05-04,3219
2021-05-05,3237
2021-05-06,3251
2021-05-07,3264
2021-05-08,3280
2021-05-09,3293
2021-05-10,3307
2021-05-11,3315
2021-05-12,3327
2021-05-13,3332
2021-05-14,3348
2021-05-15,3359
2021-05-16,3366
2021-05-17,3379
2021-05-18,3392
2021-05-19,3399
2021-05-20,3413
2021-05-21,3417
2021-05-22,3426
2021-05-23,3433
2021-05-24,3438
2021-05-25,3448
2021-05-26,3452
2021-05-27,3458
2021-05-28,3469
2021-05-29,3476
2021-05-30,3481
2021-05-31,3490
2021-06-01,3500
2021-06-02,3506
2021-06-03,3513
2021-06-04,3521
2021-06-05,3527
2021-06-06,3531
2021-06-07,3538
2021-06-08,3546
2021-06-09,3548
2021-06-10,3554
2021-06-11,3558
2021-06-12,3559
2021-06-13,3559
2021-06-14,3561
2021-06-15,3563
2021-06-16,3572
2021-06-17,3576
2021-06-18,3578
2021-06-19,3580
2021-06-20,3584
2021-06-21,3585
2021-06-22,3588
2021-06-23,3591
2021-06-24,3592
2021-06-25,3595
2021-06-26,3597
2021-06-27,3600
2021-06-28,3604
2021-06-29,3605
2021-06-30,3607
2021-07-01,3608
2021-07-02,3608
2021-07-03,3609
2021-07-04,3609
2021-07-05,3610
2021-07-06,3614
2021-07-07,3615
2021-07-08,3616
2021-07-09,3618
2021-07-10,3619
2021-07-11,3619
2021-07-12,3619
2021-07-13,3619
2021-07-14,3620
2021-07-15,3620
2021-07-16,3620
2021-07-17,3620
2021-07-18,3624
2021-07-19,3625
2021-07-20,3626
2021-07-21,3628
2021-07-22,3629
2021-07-23,3631
2021-07-24,3634
2021-07-25,3634
2021-07-26,3635
2021-07-27,3636
2021-07-28,3636
2021-07-29,3637
2021-07-30,3638
2021-07-31,3639
2021-08-01,3639
2021-08-02,3640
2021-08-03,3642
2021-08-04,3643
2021-08-05,3644
2021-08-06,3645
2021-08-07,3646
2021-08-08,3649
2021-08-09,3651
2021-08-10,3656
2021-08-11,3659
2021-08-12,3664
2021-08-13,3669
2021-08-14,3670
2021-08-15,3672
2021-08-16,3673
2021-08-17,3674
2021-08-18,3676
2021-08-19,3676
2021-08-20,3680
2021-08-21,3680
2021-08-22,3683
2021-08-23,3688
2021-08-24,3692
2021-08-25,3697
2021-08-26,3699
2021-08-27,3704
2021-08-28,3709
2021-08-29,3710
2021-08-30,3712
2021-08-31,3716
2021-09-01,3721
2021-09-02,3722
2021-09-03,3725
2021-09-04,3728
2021-09-05,3730
2021-09-06,3734
2021-09-07,3736
2021-09-08,3740
2021-09-09,3746
2021-09-10,3751
2021-09-11,3754
2021-09-12,3754
2021-09-13,3757
2021-09-14,3760
2021-09-15,3762
2021-09-16,3765
2021-09-17,3766
2021-09-18,3767
2021-09-19,3768
2021-09-20,3769
2021-09-21,3771
2021-09-22,3774
2021-09-23,3774
2021-09-24,3777
2021-09-25,3778
2021-09-26,3782
2021-09-27,3785
2021-09-28,3788
2021-09-29,3791
2021-09-30,3794
2021-10-01,3796
2021-10-02,3796
2021-10-03,3798
2021-10-04,3804
2021-10-05,3809
2021-10-06,3813
2021-10-07,3816
2021-10-08,3816
2021-10-09,3819
2021-10-10,3820
2021-10-11,3824
2021-10-12,3828
2021-10-13,3831
2021-10-14,3835
2021-10-15,3839
2021-10-16,3841
2021-10-17,3843
2021-10-18,3846
2021-10-19,3850
2021-10-20,3852
2021-10-21,3854
2021-10-22,3857
2021-10-23,3861
2021-10-24,3862
2021-10-25,3865
2021-10-26,3871
2021-10-27,3877
2021-10-28,3878
2021-10-29,3884
2021-10-30,3888
2021-10-31,3891
2021-11-01,3897
2021-11-02,3903
2021-11-03,3909
2021-11-04,3913
2021-11-05,3918
2021-11-06,3923
2021-11-07,3931
2021-11-08,3938
2021-11-09,3945
2021-11-10,3948
2021-11-11,3958
2021-11-12,3970
2021-11-13,3976
2021-11-14,3985
2021-11-15,3989
2021-11-16,3993
2021-11-17,4004
2021-11-18,4013
2021-11-19,4026
2021-11-20,4037
2021-11-21,4046
2021-11-22,4050
2021-11-23,4062
2021-11-24,4075
2021-11-25,4093
2021-11-26,4103
2021-11-27,4112
2021-11-28,4125
2021-11-29,4135
2021-11-30,4157
2021-12-01,4174
2021-12-02,4185
2021-12-03,4201
2021-12-04,4213
2021-12-05,4217
2021-12-06,4226
2021-12-07,4237
2021-12-08,4249
2021-12-09,4264
2021-12-10,4278
2021-12-11,4284
2021-12-12,4297
2021-12-13,4307
2021-12-14,4314
2021-12-15,4324
2021-12-16,4335
2021-12-17,4347
2021-12-18,4356
2021-12-19,4367
2021-12-20,4382
2021-12-21,4395
2021-12-22,4402
2021-12-23,4416
2021-12-24,4430
2021-12-25,4438
2021-12-26,4446
2021-12-27,4458
2021-12-28,4476
2021-12-29,4490
2021-12-30,4500
2021-12-31,4513
2022-01-01,4523
2022-01-02,4533
2022-01-03,4545
2022-01-04,4556
2022-01-05,4566
2022-01-06,4573
2022-01-07,4577
2022-01-08,4584
2022-01-09,4593
2022-01-10,4599
2022-01-11,4604
2022-01-12,4609
2022-01-13,4621
2022-01-14,4631
2022-01-15,4636
2022-01-16,4638
2022-01-17,4642
2022-01-18,4646
2022-01-19,4656
2022-01-20,4659
2022-01-21,4663
2022-01-22,4666
2022-01-23,4671
2022-01-24,4673
2022-01-25,4678
2022-01-26,4686
2022-01-27,4691
2022-01-28,4697
2022-01-29,4706
2022-01-30,4708
2022-01-31,4712
2022-02-01,4716
2022-02-02,4723
2022-02-03,4725
2022-02-04,4730
2022-02-05,4736
2022-02-06,4737
2022-02-07,4741
2022-02-08,4744
2022-02-09,4747
2022-02-10,4753
2022-02-11,4760
2022-02-12,4765
2022-02-13,4770
2022-02-14,4771
2022-02-15,4776
2022-02-16,4779
2022-02-17,4783
2022-02-18,4787
2022-02-19,4794
2022-02-20,4798
2022-02-21,4799
2022-02-22,4802
2022-02-23,4804
2022-02-24,4808
2022-02-25,4810
