Datum,Opgenomen
2020-11-09,653
2020-11-10,654
2020-11-11,650
2020-11-12,654
2020-11-13,656
2020-11-14,624
2020-11-15,626
2020-11-16,622
2020-11-17,609
2020-11-18,593
2020-11-19,596
2020-11-20,588
2020-11-21,573
2020-11-22,570
2020-11-23,571
2020-11-24,565
2020-11-25,571
2020-11-26,566
2020-11-27,549
2020-11-28,541
2020-11-29,526
2020-11-30,523
2020-12-01,516
2020-12-02,515
2020-12-03,504
2020-12-04,515
2020-12-05,509
2020-12-06,512
2020-12-07,509
2020-12-08,517
2020-12-09,512
2020-12-10,518
2020-12-11,513
2020-12-12,511
2020-12-13,537
2020-12-14,542
2020-12-15,556
2020-12-16,566
2020-12-17,592
2020-12-18,597
2020-12-19,609
2020-12-20,628
2020-12-21,627
2020-12-22,635
2020-12-23,654
2020-12-24,656
2020-12-25,649
2020-12-26,664
2020-12-27,678
2020-12-28,714
2020-12-29,735
2020-12-30,748
2020-12-31,745
2021-01-01,734
2021-01-02,737
2021-01-03,739
2021-01-04,758
2021-01-05,754
2021-01-06,741
2021-01-07,740
2021-01-08,734
2021-01-09,713
2021-01-10,713
2021-01-11,725
2021-01-12,729
2021-01-13,734
2021-01-14,719
2021-01-15,711
2021-01-16,691
2021-01-17,699
2021-01-18,708
2021-01-19,698
2021-01-20,693
2021-01-21,699
2021-01-22,693
2021-01-23,679
2021-01-24,675
2021-01-25,695
2021-01-26,692
2021-01-27,665
2021-01-28,664
2021-01-29,661
2021-01-30,645
2021-01-31,662
2021-02-01,667
2021-02-02,650
2021-02-03,633
2021-02-04,609
2021-02-05,576
