Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
14,29,Groningen,20,Groningen,2021-08-31
34,49,Almere,24,Flevoland,2021-08-31
37,8,Stadskanaal,20,Groningen,2021-08-31
47,2,Veendam,20,Groningen,2021-08-31
50,0,Zeewolde,24,Flevoland,2021-08-31
59,7,Achtkarspelen,21,Friesland,2021-08-31
60,0,Ameland,21,Friesland,2021-08-31
72,0,Harlingen,21,Friesland,2021-08-31
74,12,Heerenveen,21,Friesland,2021-08-31
80,23,Leeuwarden,21,Friesland,2021-08-31
85,2,Ooststellingwerf,21,Friesland,2021-08-31
86,5,Opsterland,21,Friesland,2021-08-31
88,0,Schiermonnikoog,21,Friesland,2021-08-31
90,2,Smallingerland,21,Friesland,2021-08-31
93,1,Terschelling,21,Friesland,2021-08-31
96,0,Vlieland,21,Friesland,2021-08-31
98,1,Weststellingwerf,21,Friesland,2021-08-31
106,5,Assen,22,Drenthe,2021-08-31
109,0,Coevorden,22,Drenthe,2021-08-31
114,21,Emmen,22,Drenthe,2021-08-31
118,9,Hoogeveen,22,Drenthe,2021-08-31
119,1,Meppel,22,Drenthe,2021-08-31
141,8,Almelo,23,Overijssel,2021-08-31
147,2,Borne,23,Overijssel,2021-08-31
148,0,Dalfsen,23,Overijssel,2021-08-31
150,27,Deventer,23,Overijssel,2021-08-31
153,44,Enschede,23,Overijssel,2021-08-31
158,1,Haaksbergen,23,Overijssel,2021-08-31
160,5,Hardenberg,23,Overijssel,2021-08-31
163,1,Hellendoorn,23,Overijssel,2021-08-31
164,15,Hengelo,23,Overijssel,2021-08-31
166,4,Kampen,23,Overijssel,2021-08-31
168,5,Losser,23,Overijssel,2021-08-31
171,6,Noordoostpolder,24,Flevoland,2021-08-31
173,4,Oldenzaal,23,Overijssel,2021-08-31
175,4,Ommen,23,Overijssel,2021-08-31
177,1,Raalte,23,Overijssel,2021-08-31
180,6,Staphorst,23,Overijssel,2021-08-31
183,1,Tubbergen,23,Overijssel,2021-08-31
184,0,Urk,24,Flevoland,2021-08-31
189,2,Wierden,23,Overijssel,2021-08-31
193,14,Zwolle,23,Overijssel,2021-08-31
197,1,Aalten,25,Gelderland,2021-08-31
200,32,Apeldoorn,25,Gelderland,2021-08-31
202,17,Arnhem,25,Gelderland,2021-08-31
203,16,Barneveld,25,Gelderland,2021-08-31
209,0,Beuningen,25,Gelderland,2021-08-31
213,2,Brummen,25,Gelderland,2021-08-31
214,0,Buren,25,Gelderland,2021-08-31
216,5,Culemborg,25,Gelderland,2021-08-31
221,2,Doesburg,25,Gelderland,2021-08-31
222,6,Doetinchem,25,Gelderland,2021-08-31
225,6,Druten,25,Gelderland,2021-08-31
226,1,Duiven,25,Gelderland,2021-08-31
228,30,Ede,25,Gelderland,2021-08-31
230,8,Elburg,25,Gelderland,2021-08-31
232,8,Epe,25,Gelderland,2021-08-31
233,3,Ermelo,25,Gelderland,2021-08-31
243,4,Harderwijk,25,Gelderland,2021-08-31
244,0,Hattem,25,Gelderland,2021-08-31
246,1,Heerde,25,Gelderland,2021-08-31
252,0,Heumen,25,Gelderland,2021-08-31
262,4,Lochem,25,Gelderland,2021-08-31
263,0,Maasdriel,25,Gelderland,2021-08-31
267,2,Nijkerk,25,Gelderland,2021-08-31
268,20,Nijmegen,25,Gelderland,2021-08-31
269,3,Oldebroek,25,Gelderland,2021-08-31
273,3,Putten,25,Gelderland,2021-08-31
274,2,Renkum,25,Gelderland,2021-08-31
275,2,Rheden,25,Gelderland,2021-08-31
277,0,Rozendaal,25,Gelderland,2021-08-31
279,1,Scherpenzeel,25,Gelderland,2021-08-31
281,5,Tiel,25,Gelderland,2021-08-31
285,5,Voorst,25,Gelderland,2021-08-31
289,11,Wageningen,25,Gelderland,2021-08-31
293,0,Westervoort,25,Gelderland,2021-08-31
294,4,Winterswijk,25,Gelderland,2021-08-31
296,3,Wijchen,25,Gelderland,2021-08-31
297,5,Zaltbommel,25,Gelderland,2021-08-31
299,3,Zevenaar,25,Gelderland,2021-08-31
301,6,Zutphen,25,Gelderland,2021-08-31
302,27,Nunspeet,25,Gelderland,2021-08-31
303,2,Dronten,24,Flevoland,2021-08-31
307,22,Amersfoort,26,Utrecht,2021-08-31
308,0,Baarn,26,Utrecht,2021-08-31
310,5,De Bilt,26,Utrecht,2021-08-31
312,1,Bunnik,26,Utrecht,2021-08-31
313,4,Bunschoten,26,Utrecht,2021-08-31
317,2,Eemnes,26,Utrecht,2021-08-31
321,4,Houten,26,Utrecht,2021-08-31
327,0,Leusden,26,Utrecht,2021-08-31
331,1,Lopik,26,Utrecht,2021-08-31
335,0,Montfoort,26,Utrecht,2021-08-31
339,1,Renswoude,26,Utrecht,2021-08-31
340,6,Rhenen,26,Utrecht,2021-08-31
342,4,Soest,26,Utrecht,2021-08-31
344,58,Utrecht,26,Utrecht,2021-08-31
345,16,Veenendaal,26,Utrecht,2021-08-31
351,0,Woudenberg,26,Utrecht,2021-08-31
352,3,Wijk bij Duurstede,26,Utrecht,2021-08-31
353,2,IJsselstein,26,Utrecht,2021-08-31
355,11,Zeist,26,Utrecht,2021-08-31
356,4,Nieuwegein,26,Utrecht,2021-08-31
358,10,Aalsmeer,27,Noord-Holland,2021-08-31
361,13,Alkmaar,27,Noord-Holland,2021-08-31
362,19,Amstelveen,27,Noord-Holland,2021-08-31
363,94,Amsterdam,27,Noord-Holland,2021-08-31
363,73,Amsterdam,27,Noord-Holland,2021-08-31
370,1,Beemster,27,Noord-Holland,2021-08-31
373,2,Bergen (NH.),27,Noord-Holland,2021-08-31
375,7,Beverwijk,27,Noord-Holland,2021-08-31
376,1,Blaricum,27,Noord-Holland,2021-08-31
377,2,Bloemendaal,27,Noord-Holland,2021-08-31
383,1,Castricum,27,Noord-Holland,2021-08-31
384,5,Diemen,27,Noord-Holland,2021-08-31
385,5,Edam-Volendam,27,Noord-Holland,2021-08-31
388,0,Enkhuizen,27,Noord-Holland,2021-08-31
392,41,Haarlem,27,Noord-Holland,2021-08-31
394,45,Haarlemmermeer,27,Noord-Holland,2021-08-31
396,11,Heemskerk,27,Noord-Holland,2021-08-31
397,13,Heemstede,27,Noord-Holland,2021-08-31
398,10,Heerhugowaard,27,Noord-Holland,2021-08-31
399,8,Heiloo,27,Noord-Holland,2021-08-31
400,16,Den Helder,27,Noord-Holland,2021-08-31
402,13,Hilversum,27,Noord-Holland,2021-08-31
405,8,Hoorn,27,Noord-Holland,2021-08-31
406,16,Huizen,27,Noord-Holland,2021-08-31
415,1,Landsmeer,27,Noord-Holland,2021-08-31
416,5,Langedijk,27,Noord-Holland,2021-08-31
417,0,Laren,27,Noord-Holland,2021-08-31
420,3,Medemblik,27,Noord-Holland,2021-08-31
431,0,Oostzaan,27,Noord-Holland,2021-08-31
432,3,Opmeer,27,Noord-Holland,2021-08-31
437,0,Ouder-Amstel,27,Noord-Holland,2021-08-31
439,11,Purmerend,27,Noord-Holland,2021-08-31
441,5,Schagen,27,Noord-Holland,2021-08-31
448,0,Texel,27,Noord-Holland,2021-08-31
450,1,Uitgeest,27,Noord-Holland,2021-08-31
451,6,Uithoorn,27,Noord-Holland,2021-08-31
453,7,Velsen,27,Noord-Holland,2021-08-31
457,2,Weesp,27,Noord-Holland,2021-08-31
473,0,Zandvoort,27,Noord-Holland,2021-08-31
479,29,Zaanstad,27,Noord-Holland,2021-08-31
482,2,Alblasserdam,28,Zuid-Holland,2021-08-31
484,7,Alphen aan den Rijn,28,Zuid-Holland,2021-08-31
489,7,Barendrecht,28,Zuid-Holland,2021-08-31
498,0,Drechterland,27,Noord-Holland,2021-08-31
501,0,Brielle,28,Zuid-Holland,2021-08-31
502,10,Capelle aan den IJssel,28,Zuid-Holland,2021-08-31
503,18,Delft,28,Zuid-Holland,2021-08-31
505,13,Dordrecht,28,Zuid-Holland,2021-08-31
512,2,Gorinchem,28,Zuid-Holland,2021-08-31
513,5,Gouda,28,Zuid-Holland,2021-08-31
518,138,'s-Gravenhage,28,Zuid-Holland,2021-08-31
523,0,Hardinxveld-Giessendam,28,Zuid-Holland,2021-08-31
530,1,Hellevoetsluis,28,Zuid-Holland,2021-08-31
531,4,Hendrik-Ido-Ambacht,28,Zuid-Holland,2021-08-31
532,0,Stede Broec,27,Noord-Holland,2021-08-31
534,5,Hillegom,28,Zuid-Holland,2021-08-31
537,10,Katwijk,28,Zuid-Holland,2021-08-31
542,5,Krimpen aan den IJssel,28,Zuid-Holland,2021-08-31
546,19,Leiden,28,Zuid-Holland,2021-08-31
547,3,Leiderdorp,28,Zuid-Holland,2021-08-31
553,0,Lisse,28,Zuid-Holland,2021-08-31
556,6,Maassluis,28,Zuid-Holland,2021-08-31
569,3,Nieuwkoop,28,Zuid-Holland,2021-08-31
575,5,Noordwijk,28,Zuid-Holland,2021-08-31
579,0,Oegstgeest,28,Zuid-Holland,2021-08-31
589,0,Oudewater,26,Utrecht,2021-08-31
590,1,Papendrecht,28,Zuid-Holland,2021-08-31
597,8,Ridderkerk,28,Zuid-Holland,2021-08-31
599,103,Rotterdam,28,Zuid-Holland,2021-08-31
603,13,Rijswijk,28,Zuid-Holland,2021-08-31
606,18,Schiedam,28,Zuid-Holland,2021-08-31
610,3,Sliedrecht,28,Zuid-Holland,2021-08-31
613,4,Albrandswaard,28,Zuid-Holland,2021-08-31
614,0,Westvoorne,28,Zuid-Holland,2021-08-31
622,12,Vlaardingen,28,Zuid-Holland,2021-08-31
626,0,Voorschoten,28,Zuid-Holland,2021-08-31
627,3,Waddinxveen,28,Zuid-Holland,2021-08-31
629,0,Wassenaar,28,Zuid-Holland,2021-08-31
632,5,Woerden,26,Utrecht,2021-08-31
637,28,Zoetermeer,28,Zuid-Holland,2021-08-31
638,0,Zoeterwoude,28,Zuid-Holland,2021-08-31
642,8,Zwijndrecht,28,Zuid-Holland,2021-08-31
654,0,Borsele,29,Zeeland,2021-08-31
664,2,Goes,29,Zeeland,2021-08-31
668,0,West Maas en Waal,25,Gelderland,2021-08-31
677,1,Hulst,29,Zeeland,2021-08-31
678,0,Kapelle,29,Zeeland,2021-08-31
687,5,Middelburg,29,Zeeland,2021-08-31
703,8,Reimerswaal,29,Zeeland,2021-08-31
715,2,Terneuzen,29,Zeeland,2021-08-31
716,0,Tholen,29,Zeeland,2021-08-31
717,1,Veere,29,Zeeland,2021-08-31
718,11,Vlissingen,29,Zeeland,2021-08-31
736,7,De Ronde Venen,26,Utrecht,2021-08-31
737,0,Tytsjerksteradiel,21,Friesland,2021-08-31
743,2,Asten,30,Noord-Brabant,2021-08-31
744,0,Baarle-Nassau,30,Noord-Brabant,2021-08-31
748,6,Bergen op Zoom,30,Noord-Brabant,2021-08-31
753,3,Best,30,Noord-Brabant,2021-08-31
755,2,Boekel,30,Noord-Brabant,2021-08-31
756,4,Boxmeer,30,Noord-Brabant,2021-08-31
757,4,Boxtel,30,Noord-Brabant,2021-08-31
758,11,Breda,30,Noord-Brabant,2021-08-31
762,3,Deurne,30,Noord-Brabant,2021-08-31
765,0,Pekela,20,Groningen,2021-08-31
766,1,Dongen,30,Noord-Brabant,2021-08-31
770,3,Eersel,30,Noord-Brabant,2021-08-31
772,23,Eindhoven,30,Noord-Brabant,2021-08-31
777,5,Etten-Leur,30,Noord-Brabant,2021-08-31
779,1,Geertruidenberg,30,Noord-Brabant,2021-08-31
784,3,Gilze en Rijen,30,Noord-Brabant,2021-08-31
785,2,Goirle,30,Noord-Brabant,2021-08-31
786,0,Grave,30,Noord-Brabant,2021-08-31
794,11,Helmond,30,Noord-Brabant,2021-08-31
796,13,'s-Hertogenbosch,30,Noord-Brabant,2021-08-31
797,3,Heusden,30,Noord-Brabant,2021-08-31
798,1,Hilvarenbeek,30,Noord-Brabant,2021-08-31
809,0,Loon op Zand,30,Noord-Brabant,2021-08-31
815,2,Mill en Sint Hubert,30,Noord-Brabant,2021-08-31
820,3,"Nuenen, Gerwen en Nederwetten",30,Noord-Brabant,2021-08-31
823,2,Oirschot,30,Noord-Brabant,2021-08-31
824,4,Oisterwijk,30,Noord-Brabant,2021-08-31
826,2,Oosterhout,30,Noord-Brabant,2021-08-31
828,16,Oss,30,Noord-Brabant,2021-08-31
840,3,Rucphen,30,Noord-Brabant,2021-08-31
845,0,Sint-Michielsgestel,30,Noord-Brabant,2021-08-31
847,3,Someren,30,Noord-Brabant,2021-08-31
848,2,Son en Breugel,30,Noord-Brabant,2021-08-31
851,3,Steenbergen,30,Noord-Brabant,2021-08-31
852,0,Waterland,27,Noord-Holland,2021-08-31
855,35,Tilburg,30,Noord-Brabant,2021-08-31
856,1,Uden,30,Noord-Brabant,2021-08-31
858,2,Valkenswaard,30,Noord-Brabant,2021-08-31
861,1,Veldhoven,30,Noord-Brabant,2021-08-31
865,4,Vught,30,Noord-Brabant,2021-08-31
866,0,Waalre,30,Noord-Brabant,2021-08-31
867,3,Waalwijk,30,Noord-Brabant,2021-08-31
873,0,Woensdrecht,30,Noord-Brabant,2021-08-31
879,2,Zundert,30,Noord-Brabant,2021-08-31
880,1,Wormerland,27,Noord-Holland,2021-08-31
882,3,Landgraaf,31,Limburg,2021-08-31
888,0,Beek,31,Limburg,2021-08-31
889,2,Beesel,31,Limburg,2021-08-31
893,3,Bergen (L.),31,Limburg,2021-08-31
899,8,Brunssum,31,Limburg,2021-08-31
907,1,Gennep,31,Limburg,2021-08-31
917,7,Heerlen,31,Limburg,2021-08-31
928,1,Kerkrade,31,Limburg,2021-08-31
935,9,Maastricht,31,Limburg,2021-08-31
938,1,Meerssen,31,Limburg,2021-08-31
944,0,Mook en Middelaar,31,Limburg,2021-08-31
946,3,Nederweert,31,Limburg,2021-08-31
957,3,Roermond,31,Limburg,2021-08-31
965,0,Simpelveld,31,Limburg,2021-08-31
971,3,Stein,31,Limburg,2021-08-31
981,0,Vaals,31,Limburg,2021-08-31
983,10,Venlo,31,Limburg,2021-08-31
