Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
14,23,Groningen,20,Groningen,2021-10-20
34,47,Almere,24,Flevoland,2021-10-20
37,8,Stadskanaal,20,Groningen,2021-10-20
47,5,Veendam,20,Groningen,2021-10-20
50,4,Zeewolde,24,Flevoland,2021-10-20
59,12,Achtkarspelen,21,Friesland,2021-10-20
60,0,Ameland,21,Friesland,2021-10-20
72,1,Harlingen,21,Friesland,2021-10-20
74,23,Heerenveen,21,Friesland,2021-10-20
80,17,Leeuwarden,21,Friesland,2021-10-20
85,7,Ooststellingwerf,21,Friesland,2021-10-20
86,3,Opsterland,21,Friesland,2021-10-20
88,0,Schiermonnikoog,21,Friesland,2021-10-20
90,14,Smallingerland,21,Friesland,2021-10-20
93,2,Terschelling,21,Friesland,2021-10-20
96,0,Vlieland,21,Friesland,2021-10-20
98,2,Weststellingwerf,21,Friesland,2021-10-20
106,6,Assen,22,Drenthe,2021-10-20
109,12,Coevorden,22,Drenthe,2021-10-20
114,26,Emmen,22,Drenthe,2021-10-20
118,6,Hoogeveen,22,Drenthe,2021-10-20
119,12,Meppel,22,Drenthe,2021-10-20
141,4,Almelo,23,Overijssel,2021-10-20
147,6,Borne,23,Overijssel,2021-10-20
148,8,Dalfsen,23,Overijssel,2021-10-20
150,15,Deventer,23,Overijssel,2021-10-20
153,26,Enschede,23,Overijssel,2021-10-20
158,9,Haaksbergen,23,Overijssel,2021-10-20
160,19,Hardenberg,23,Overijssel,2021-10-20
163,5,Hellendoorn,23,Overijssel,2021-10-20
164,10,Hengelo,23,Overijssel,2021-10-20
166,41,Kampen,23,Overijssel,2021-10-20
168,0,Losser,23,Overijssel,2021-10-20
171,12,Noordoostpolder,24,Flevoland,2021-10-20
173,4,Oldenzaal,23,Overijssel,2021-10-20
175,3,Ommen,23,Overijssel,2021-10-20
177,14,Raalte,23,Overijssel,2021-10-20
180,54,Staphorst,23,Overijssel,2021-10-20
183,3,Tubbergen,23,Overijssel,2021-10-20
184,4,Urk,24,Flevoland,2021-10-20
189,6,Wierden,23,Overijssel,2021-10-20
193,41,Zwolle,23,Overijssel,2021-10-20
197,11,Aalten,25,Gelderland,2021-10-20
200,77,Apeldoorn,25,Gelderland,2021-10-20
202,47,Arnhem,25,Gelderland,2021-10-20
203,61,Barneveld,25,Gelderland,2021-10-20
209,0,Beuningen,25,Gelderland,2021-10-20
213,7,Brummen,25,Gelderland,2021-10-20
214,3,Buren,25,Gelderland,2021-10-20
216,1,Culemborg,25,Gelderland,2021-10-20
221,0,Doesburg,25,Gelderland,2021-10-20
222,15,Doetinchem,25,Gelderland,2021-10-20
225,0,Druten,25,Gelderland,2021-10-20
226,9,Duiven,25,Gelderland,2021-10-20
228,66,Ede,25,Gelderland,2021-10-20
230,9,Elburg,25,Gelderland,2021-10-20
232,6,Epe,25,Gelderland,2021-10-20
233,8,Ermelo,25,Gelderland,2021-10-20
243,16,Harderwijk,25,Gelderland,2021-10-20
244,2,Hattem,25,Gelderland,2021-10-20
246,5,Heerde,25,Gelderland,2021-10-20
252,1,Heumen,25,Gelderland,2021-10-20
262,2,Lochem,25,Gelderland,2021-10-20
263,0,Maasdriel,25,Gelderland,2021-10-20
267,23,Nijkerk,25,Gelderland,2021-10-20
268,10,Nijmegen,25,Gelderland,2021-10-20
269,8,Oldebroek,25,Gelderland,2021-10-20
273,8,Putten,25,Gelderland,2021-10-20
274,3,Renkum,25,Gelderland,2021-10-20
275,13,Rheden,25,Gelderland,2021-10-20
277,0,Rozendaal,25,Gelderland,2021-10-20
279,27,Scherpenzeel,25,Gelderland,2021-10-20
281,3,Tiel,25,Gelderland,2021-10-20
285,2,Voorst,25,Gelderland,2021-10-20
289,18,Wageningen,25,Gelderland,2021-10-20
293,2,Westervoort,25,Gelderland,2021-10-20
294,4,Winterswijk,25,Gelderland,2021-10-20
296,1,Wijchen,25,Gelderland,2021-10-20
297,2,Zaltbommel,25,Gelderland,2021-10-20
299,17,Zevenaar,25,Gelderland,2021-10-20
301,19,Zutphen,25,Gelderland,2021-10-20
302,28,Nunspeet,25,Gelderland,2021-10-20
303,7,Dronten,24,Flevoland,2021-10-20
307,27,Amersfoort,26,Utrecht,2021-10-20
308,2,Baarn,26,Utrecht,2021-10-20
310,4,De Bilt,26,Utrecht,2021-10-20
312,2,Bunnik,26,Utrecht,2021-10-20
