Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
14,27,Groningen,20,Groningen,2021-09-02
34,55,Almere,24,Flevoland,2021-09-02
37,1,Stadskanaal,20,Groningen,2021-09-02
47,0,Veendam,20,Groningen,2021-09-02
50,3,Zeewolde,24,Flevoland,2021-09-02
59,5,Achtkarspelen,21,Friesland,2021-09-02
60,0,Ameland,21,Friesland,2021-09-02
72,0,Harlingen,21,Friesland,2021-09-02
74,21,Heerenveen,21,Friesland,2021-09-02
80,30,Leeuwarden,21,Friesland,2021-09-02
85,7,Ooststellingwerf,21,Friesland,2021-09-02
86,4,Opsterland,21,Friesland,2021-09-02
88,0,Schiermonnikoog,21,Friesland,2021-09-02
90,6,Smallingerland,21,Friesland,2021-09-02
93,4,Terschelling,21,Friesland,2021-09-02
96,0,Vlieland,21,Friesland,2021-09-02
98,6,Weststellingwerf,21,Friesland,2021-09-02
106,8,Assen,22,Drenthe,2021-09-02
109,7,Coevorden,22,Drenthe,2021-09-02
114,24,Emmen,22,Drenthe,2021-09-02
118,12,Hoogeveen,22,Drenthe,2021-09-02
119,7,Meppel,22,Drenthe,2021-09-02
141,16,Almelo,23,Overijssel,2021-09-02
147,3,Borne,23,Overijssel,2021-09-02
148,5,Dalfsen,23,Overijssel,2021-09-02
150,20,Deventer,23,Overijssel,2021-09-02
153,37,Enschede,23,Overijssel,2021-09-02
158,8,Haaksbergen,23,Overijssel,2021-09-02
160,6,Hardenberg,23,Overijssel,2021-09-02
163,1,Hellendoorn,23,Overijssel,2021-09-02
164,28,Hengelo,23,Overijssel,2021-09-02
166,14,Kampen,23,Overijssel,2021-09-02
168,14,Losser,23,Overijssel,2021-09-02
171,5,Noordoostpolder,24,Flevoland,2021-09-02
173,11,Oldenzaal,23,Overijssel,2021-09-02
175,0,Ommen,23,Overijssel,2021-09-02
177,4,Raalte,23,Overijssel,2021-09-02
180,4,Staphorst,23,Overijssel,2021-09-02
183,2,Tubbergen,23,Overijssel,2021-09-02
184,0,Urk,24,Flevoland,2021-09-02
189,0,Wierden,23,Overijssel,2021-09-02
193,18,Zwolle,23,Overijssel,2021-09-02
197,2,Aalten,25,Gelderland,2021-09-02
200,19,Apeldoorn,25,Gelderland,2021-09-02
202,29,Arnhem,25,Gelderland,2021-09-02
203,16,Barneveld,25,Gelderland,2021-09-02
209,0,Beuningen,25,Gelderland,2021-09-02
213,1,Brummen,25,Gelderland,2021-09-02
214,1,Buren,25,Gelderland,2021-09-02
216,2,Culemborg,25,Gelderland,2021-09-02
221,2,Doesburg,25,Gelderland,2021-09-02
222,6,Doetinchem,25,Gelderland,2021-09-02
225,0,Druten,25,Gelderland,2021-09-02
226,2,Duiven,25,Gelderland,2021-09-02
228,21,Ede,25,Gelderland,2021-09-02
230,3,Elburg,25,Gelderland,2021-09-02
232,1,Epe,25,Gelderland,2021-09-02
233,5,Ermelo,25,Gelderland,2021-09-02
243,6,Harderwijk,25,Gelderland,2021-09-02
244,0,Hattem,25,Gelderland,2021-09-02
246,3,Heerde,25,Gelderland,2021-09-02
252,2,Heumen,25,Gelderland,2021-09-02
262,5,Lochem,25,Gelderland,2021-09-02
263,1,Maasdriel,25,Gelderland,2021-09-02
267,3,Nijkerk,25,Gelderland,2021-09-02
268,21,Nijmegen,25,Gelderland,2021-09-02
269,7,Oldebroek,25,Gelderland,2021-09-02
273,5,Putten,25,Gelderland,2021-09-02
274,3,Renkum,25,Gelderland,2021-09-02
275,6,Rheden,25,Gelderland,2021-09-02
277,0,Rozendaal,25,Gelderland,2021-09-02
279,2,Scherpenzeel,25,Gelderland,2021-09-02
281,7,Tiel,25,Gelderland,2021-09-02
285,0,Voorst,25,Gelderland,2021-09-02
289,17,Wageningen,25,Gelderland,2021-09-02
293,0,Westervoort,25,Gelderland,2021-09-02
294,8,Winterswijk,25,Gelderland,2021-09-02
296,2,Wijchen,25,Gelderland,2021-09-02
297,5,Zaltbommel,25,Gelderland,2021-09-02
299,4,Zevenaar,25,Gelderland,2021-09-02
301,2,Zutphen,25,Gelderland,2021-09-02
302,31,Nunspeet,25,Gelderland,2021-09-02
303,6,Dronten,24,Flevoland,2021-09-02
307,28,Amersfoort,26,Utrecht,2021-09-02
308,4,Baarn,26,Utrecht,2021-09-02
310,3,De Bilt,26,Utrecht,2021-09-02
312,0,Bunnik,26,Utrecht,2021-09-02
313,1,Bunschoten,26,Utrecht,2021-09-02
317,0,Eemnes,26,Utrecht,2021-09-02
321,9,Houten,26,Utrecht,2021-09-02
327,0,Leusden,26,Utrecht,2021-09-02
331,1,Lopik,26,Utrecht,2021-09-02
335,3,Montfoort,26,Utrecht,2021-09-02
339,2,Renswoude,26,Utrecht,2021-09-02
340,0,Rhenen,26,Utrecht,2021-09-02
342,9,Soest,26,Utrecht,2021-09-02
344,84,Utrecht,26,Utrecht,2021-09-02
345,16,Veenendaal,26,Utrecht,2021-09-02
351,0,Woudenberg,26,Utrecht,2021-09-02
352,2,Wijk bij Duurstede,26,Utrecht,2021-09-02
353,7,IJsselstein,26,Utrecht,2021-09-02
355,5,Zeist,26,Utrecht,2021-09-02
356,13,Nieuwegein,26,Utrecht,2021-09-02
