Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
14,0,Groningen,20,Groningen,2020-07-17
34,0,Almere,24,Flevoland,2020-07-17
37,0,Stadskanaal,20,Groningen,2020-07-17
47,0,Veendam,20,Groningen,2020-07-17
50,0,Zeewolde,24,Flevoland,2020-07-17
59,0,Achtkarspelen,21,Friesland,2020-07-17
60,0,Ameland,21,Friesland,2020-07-17
72,0,Harlingen,21,Friesland,2020-07-17
74,0,Heerenveen,21,Friesland,2020-07-17
80,0,Leeuwarden,21,Friesland,2020-07-17
85,0,Ooststellingwerf,21,Friesland,2020-07-17
86,0,Opsterland,21,Friesland,2020-07-17
88,0,Schiermonnikoog,21,Friesland,2020-07-17
90,0,Smallingerland,21,Friesland,2020-07-17
93,0,Terschelling,21,Friesland,2020-07-17
96,0,Vlieland,21,Friesland,2020-07-17
98,0,Weststellingwerf,21,Friesland,2020-07-17
106,0,Assen,22,Drenthe,2020-07-17
109,0,Coevorden,22,Drenthe,2020-07-17
114,1,Emmen,22,Drenthe,2020-07-17
118,0,Hoogeveen,22,Drenthe,2020-07-17
119,0,Meppel,22,Drenthe,2020-07-17
141,0,Almelo,23,Overijssel,2020-07-17
147,0,Borne,23,Overijssel,2020-07-17
148,1,Dalfsen,23,Overijssel,2020-07-17
150,0,Deventer,23,Overijssel,2020-07-17
153,0,Enschede,23,Overijssel,2020-07-17
158,0,Haaksbergen,23,Overijssel,2020-07-17
160,0,Hardenberg,23,Overijssel,2020-07-17
163,0,Hellendoorn,23,Overijssel,2020-07-17
164,0,Hengelo,23,Overijssel,2020-07-17
166,0,Kampen,23,Overijssel,2020-07-17
168,0,Losser,23,Overijssel,2020-07-17
171,0,Noordoostpolder,24,Flevoland,2020-07-17
173,0,Oldenzaal,23,Overijssel,2020-07-17
175,0,Ommen,23,Overijssel,2020-07-17
177,0,Raalte,23,Overijssel,2020-07-17
180,0,Staphorst,23,Overijssel,2020-07-17
183,0,Tubbergen,23,Overijssel,2020-07-17
184,0,Urk,24,Flevoland,2020-07-17
189,0,Wierden,23,Overijssel,2020-07-17
193,0,Zwolle,23,Overijssel,2020-07-17
197,0,Aalten,25,Gelderland,2020-07-17
200,0,Apeldoorn,25,Gelderland,2020-07-17
202,0,Arnhem,25,Gelderland,2020-07-17
203,0,Barneveld,25,Gelderland,2020-07-17
209,0,Beuningen,25,Gelderland,2020-07-17
213,0,Brummen,25,Gelderland,2020-07-17
214,0,Buren,25,Gelderland,2020-07-17
216,0,Culemborg,25,Gelderland,2020-07-17
221,0,Doesburg,25,Gelderland,2020-07-17
222,0,Doetinchem,25,Gelderland,2020-07-17
225,0,Druten,25,Gelderland,2020-07-17
226,0,Duiven,25,Gelderland,2020-07-17
228,0,Ede,25,Gelderland,2020-07-17
230,0,Elburg,25,Gelderland,2020-07-17
232,0,Epe,25,Gelderland,2020-07-17
233,0,Ermelo,25,Gelderland,2020-07-17
243,0,Harderwijk,25,Gelderland,2020-07-17
244,0,Hattem,25,Gelderland,2020-07-17
246,0,Heerde,25,Gelderland,2020-07-17
252,0,Heumen,25,Gelderland,2020-07-17
262,0,Lochem,25,Gelderland,2020-07-17
263,0,Maasdriel,25,Gelderland,2020-07-17
267,0,Nijkerk,25,Gelderland,2020-07-17
268,0,Nijmegen,25,Gelderland,2020-07-17
269,0,Oldebroek,25,Gelderland,2020-07-17
273,0,Putten,25,Gelderland,2020-07-17
274,0,Renkum,25,Gelderland,2020-07-17
275,0,Rheden,25,Gelderland,2020-07-17
277,0,Rozendaal,25,Gelderland,2020-07-17
279,0,Scherpenzeel,25,Gelderland,2020-07-17
281,0,Tiel,25,Gelderland,2020-07-17
285,0,Voorst,25,Gelderland,2020-07-17
289,0,Wageningen,25,Gelderland,2020-07-17
293,0,Westervoort,25,Gelderland,2020-07-17
294,0,Winterswijk,25,Gelderland,2020-07-17
296,0,Wijchen,25,Gelderland,2020-07-17
297,0,Zaltbommel,25,Gelderland,2020-07-17
299,0,Zevenaar,25,Gelderland,2020-07-17
301,0,Zutphen,25,Gelderland,2020-07-17
302,0,Nunspeet,25,Gelderland,2020-07-17
303,0,Dronten,24,Flevoland,2020-07-17
307,1,Amersfoort,26,Utrecht,2020-07-17
308,0,Baarn,26,Utrecht,2020-07-17
310,0,De Bilt,26,Utrecht,2020-07-17
312,0,Bunnik,26,Utrecht,2020-07-17
313,0,Bunschoten,26,Utrecht,2020-07-17
317,0,Eemnes,26,Utrecht,2020-07-17
321,0,Houten,26,Utrecht,2020-07-17
327,0,Leusden,26,Utrecht,2020-07-17
331,0,Lopik,26,Utrecht,2020-07-17
335,0,Montfoort,26,Utrecht,2020-07-17
339,0,Renswoude,26,Utrecht,2020-07-17
340,0,Rhenen,26,Utrecht,2020-07-17
342,1,Soest,26,Utrecht,2020-07-17
344,3,Utrecht,26,Utrecht,2020-07-17
345,0,Veenendaal,26,Utrecht,2020-07-17
351,0,Woudenberg,26,Utrecht,2020-07-17
352,0,Wijk bij Duurstede,26,Utrecht,2020-07-17
353,0,IJsselstein,26,Utrecht,2020-07-17
355,1,Zeist,26,Utrecht,2020-07-17
356,0,Nieuwegein,26,Utrecht,2020-07-17
358,0,Aalsmeer,27,Noord-Holland,2020-07-17
361,0,Alkmaar,27,Noord-Holland,2020-07-17
362,0,Amstelveen,27,Noord-Holland,2020-07-17
363,10,Amsterdam,27,Noord-Holland,2020-07-17
363,6,Amsterdam,27,Noord-Holland,2020-07-17
370,0,Beemster,27,Noord-Holland,2020-07-17
373,0,Bergen (NH.),27,Noord-Holland,2020-07-17
375,0,Beverwijk,27,Noord-Holland,2020-07-17
376,0,Blaricum,27,Noord-Holland,2020-07-17
377,0,Bloemendaal,27,Noord-Holland,2020-07-17
383,0,Castricum,27,Noord-Holland,2020-07-17
384,0,Diemen,27,Noord-Holland,2020-07-17
385,0,Edam-Volendam,27,Noord-Holland,2020-07-17
