Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
14,96,Groningen,20,Groningen,2022-04-11
34,74,Almere,24,Flevoland,2022-04-11
37,16,Stadskanaal,20,Groningen,2022-04-11
47,11,Veendam,20,Groningen,2022-04-11
50,9,Zeewolde,24,Flevoland,2022-04-11
59,6,Achtkarspelen,21,Friesland,2022-04-11
60,0,Ameland,21,Friesland,2022-04-11
72,4,Harlingen,21,Friesland,2022-04-11
74,24,Heerenveen,21,Friesland,2022-04-11
80,44,Leeuwarden,21,Friesland,2022-04-11
85,4,Ooststellingwerf,21,Friesland,2022-04-11
86,10,Opsterland,21,Friesland,2022-04-11
88,1,Schiermonnikoog,21,Friesland,2022-04-11
90,19,Smallingerland,21,Friesland,2022-04-11
93,0,Terschelling,21,Friesland,2022-04-11
96,0,Vlieland,21,Friesland,2022-04-11
98,8,Weststellingwerf,21,Friesland,2022-04-11
106,30,Assen,22,Drenthe,2022-04-11
109,12,Coevorden,22,Drenthe,2022-04-11
114,39,Emmen,22,Drenthe,2022-04-11
118,25,Hoogeveen,22,Drenthe,2022-04-11
119,18,Meppel,22,Drenthe,2022-04-11
141,31,Almelo,23,Overijssel,2022-04-11
147,10,Borne,23,Overijssel,2022-04-11
148,14,Dalfsen,23,Overijssel,2022-04-11
150,39,Deventer,23,Overijssel,2022-04-11
153,71,Enschede,23,Overijssel,2022-04-11
158,7,Haaksbergen,23,Overijssel,2022-04-11
160,28,Hardenberg,23,Overijssel,2022-04-11
163,19,Hellendoorn,23,Overijssel,2022-04-11
164,41,Hengelo,23,Overijssel,2022-04-11
166,14,Kampen,23,Overijssel,2022-04-11
168,8,Losser,23,Overijssel,2022-04-11
171,9,Noordoostpolder,24,Flevoland,2022-04-11
173,11,Oldenzaal,23,Overijssel,2022-04-11
175,3,Ommen,23,Overijssel,2022-04-11
177,16,Raalte,23,Overijssel,2022-04-11
180,3,Staphorst,23,Overijssel,2022-04-11
183,11,Tubbergen,23,Overijssel,2022-04-11
184,0,Urk,24,Flevoland,2022-04-11
189,9,Wierden,23,Overijssel,2022-04-11
193,55,Zwolle,23,Overijssel,2022-04-11
197,9,Aalten,25,Gelderland,2022-04-11
200,81,Apeldoorn,25,Gelderland,2022-04-11
