Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
14,75,Groningen,20,Groningen,2021-11-13
34,191,Almere,24,Flevoland,2021-11-13
37,20,Stadskanaal,20,Groningen,2021-11-13
47,11,Veendam,20,Groningen,2021-11-13
50,19,Zeewolde,24,Flevoland,2021-11-13
59,29,Achtkarspelen,21,Friesland,2021-11-13
60,1,Ameland,21,Friesland,2021-11-13
72,12,Harlingen,21,Friesland,2021-11-13
74,63,Heerenveen,21,Friesland,2021-11-13
80,104,Leeuwarden,21,Friesland,2021-11-13
85,26,Ooststellingwerf,21,Friesland,2021-11-13
86,34,Opsterland,21,Friesland,2021-11-13
88,0,Schiermonnikoog,21,Friesland,2021-11-13
90,71,Smallingerland,21,Friesland,2021-11-13
93,2,Terschelling,21,Friesland,2021-11-13
96,0,Vlieland,21,Friesland,2021-11-13
98,32,Weststellingwerf,21,Friesland,2021-11-13
106,45,Assen,22,Drenthe,2021-11-13
109,32,Coevorden,22,Drenthe,2021-11-13
114,87,Emmen,22,Drenthe,2021-11-13
118,40,Hoogeveen,22,Drenthe,2021-11-13
119,16,Meppel,22,Drenthe,2021-11-13
141,66,Almelo,23,Overijssel,2021-11-13
147,33,Borne,23,Overijssel,2021-11-13
148,29,Dalfsen,23,Overijssel,2021-11-13
150,51,Deventer,23,Overijssel,2021-11-13
153,125,Enschede,23,Overijssel,2021-11-13
158,25,Haaksbergen,23,Overijssel,2021-11-13
160,55,Hardenberg,23,Overijssel,2021-11-13
163,42,Hellendoorn,23,Overijssel,2021-11-13
164,75,Hengelo,23,Overijssel,2021-11-13
166,53,Kampen,23,Overijssel,2021-11-13
168,29,Losser,23,Overijssel,2021-11-13
171,52,Noordoostpolder,24,Flevoland,2021-11-13
173,28,Oldenzaal,23,Overijssel,2021-11-13
175,21,Ommen,23,Overijssel,2021-11-13
177,12,Raalte,23,Overijssel,2021-11-13
180,12,Staphorst,23,Overijssel,2021-11-13
183,21,Tubbergen,23,Overijssel,2021-11-13
184,61,Urk,24,Flevoland,2021-11-13
189,28,Wierden,23,Overijssel,2021-11-13
193,132,Zwolle,23,Overijssel,2021-11-13
197,16,Aalten,25,Gelderland,2021-11-13
200,110,Apeldoorn,25,Gelderland,2021-11-13
202,64,Arnhem,25,Gelderland,2021-11-13
203,89,Barneveld,25,Gelderland,2021-11-13
209,10,Beuningen,25,Gelderland,2021-11-13
213,12,Brummen,25,Gelderland,2021-11-13
214,29,Buren,25,Gelderland,2021-11-13
216,39,Culemborg,25,Gelderland,2021-11-13
221,4,Doesburg,25,Gelderland,2021-11-13
222,87,Doetinchem,25,Gelderland,2021-11-13
225,3,Druten,25,Gelderland,2021-11-13
226,8,Duiven,25,Gelderland,2021-11-13
228,107,Ede,25,Gelderland,2021-11-13
230,35,Elburg,25,Gelderland,2021-11-13
232,25,Epe,25,Gelderland,2021-11-13
233,16,Ermelo,25,Gelderland,2021-11-13
243,57,Harderwijk,25,Gelderland,2021-11-13
244,17,Hattem,25,Gelderland,2021-11-13
246,14,Heerde,25,Gelderland,2021-11-13
252,5,Heumen,25,Gelderland,2021-11-13
262,14,Lochem,25,Gelderland,2021-11-13
263,19,Maasdriel,25,Gelderland,2021-11-13
267,24,Nijkerk,25,Gelderland,2021-11-13
268,155,Nijmegen,25,Gelderland,2021-11-13
269,40,Oldebroek,25,Gelderland,2021-11-13
273,27,Putten,25,Gelderland,2021-11-13
274,3,Renkum,25,Gelderland,2021-11-13
275,20,Rheden,25,Gelderland,2021-11-13
277,0,Rozendaal,25,Gelderland,2021-11-13
279,14,Scherpenzeel,25,Gelderland,2021-11-13
281,14,Tiel,25,Gelderland,2021-11-13
285,16,Voorst,25,Gelderland,2021-11-13
289,21,Wageningen,25,Gelderland,2021-11-13
293,7,Westervoort,25,Gelderland,2021-11-13
294,21,Winterswijk,25,Gelderland,2021-11-13
296,13,Wijchen,25,Gelderland,2021-11-13
297,37,Zaltbommel,25,Gelderland,2021-11-13
299,19,Zevenaar,25,Gelderland,2021-11-13
301,45,Zutphen,25,Gelderland,2021-11-13
302,41,Nunspeet,25,Gelderland,2021-11-13
303,27,Dronten,24,Flevoland,2021-11-13
307,215,Amersfoort,26,Utrecht,2021-11-13
308,38,Baarn,26,Utrecht,2021-11-13
310,39,De Bilt,26,Utrecht,2021-11-13
312,18,Bunnik,26,Utrecht,2021-11-13
313,31,Bunschoten,26,Utrecht,2021-11-13
317,17,Eemnes,26,Utrecht,2021-11-13
321,74,Houten,26,Utrecht,2021-11-13
327,24,Leusden,26,Utrecht,2021-11-13
331,16,Lopik,26,Utrecht,2021-11-13
335,15,Montfoort,26,Utrecht,2021-11-13
339,3,Renswoude,26,Utrecht,2021-11-13
340,51,Rhenen,26,Utrecht,2021-11-13
342,94,Soest,26,Utrecht,2021-11-13
344,345,Utrecht,26,Utrecht,2021-11-13
345,153,Veenendaal,26,Utrecht,2021-11-13
351,25,Woudenberg,26,Utrecht,2021-11-13
352,22,Wijk bij Duurstede,26,Utrecht,2021-11-13
353,45,IJsselstein,26,Utrecht,2021-11-13
355,87,Zeist,26,Utrecht,2021-11-13
356,66,Nieuwegein,26,Utrecht,2021-11-13
358,24,Aalsmeer,27,Noord-Holland,2021-11-13
361,70,Alkmaar,27,Noord-Holland,2021-11-13
362,50,Amstelveen,27,Noord-Holland,2021-11-13
363,373,Amsterdam,27,Noord-Holland,2021-11-13
363,219,Amsterdam,27,Noord-Holland,2021-11-13
370,2,Beemster,27,Noord-Holland,2021-11-13
373,15,Bergen (NH.),27,Noord-Holland,2021-11-13
375,38,Beverwijk,27,Noord-Holland,2021-11-13
