Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
14,35,Groningen,20,Groningen,2020-12-04
34,65,Almere,24,Flevoland,2020-12-04
37,9,Stadskanaal,20,Groningen,2020-12-04
47,3,Veendam,20,Groningen,2020-12-04
50,10,Zeewolde,24,Flevoland,2020-12-04
59,1,Achtkarspelen,21,Friesland,2020-12-04
60,0,Ameland,21,Friesland,2020-12-04
72,1,Harlingen,21,Friesland,2020-12-04
74,3,Heerenveen,21,Friesland,2020-12-04
80,14,Leeuwarden,21,Friesland,2020-12-04
85,7,Ooststellingwerf,21,Friesland,2020-12-04
86,1,Opsterland,21,Friesland,2020-12-04
88,0,Schiermonnikoog,21,Friesland,2020-12-04
90,14,Smallingerland,21,Friesland,2020-12-04
93,1,Terschelling,21,Friesland,2020-12-04
96,0,Vlieland,21,Friesland,2020-12-04
98,3,Weststellingwerf,21,Friesland,2020-12-04
106,15,Assen,22,Drenthe,2020-12-04
109,8,Coevorden,22,Drenthe,2020-12-04
114,11,Emmen,22,Drenthe,2020-12-04
118,8,Hoogeveen,22,Drenthe,2020-12-04
119,11,Meppel,22,Drenthe,2020-12-04
141,17,Almelo,23,Overijssel,2020-12-04
147,7,Borne,23,Overijssel,2020-12-04
148,4,Dalfsen,23,Overijssel,2020-12-04
150,59,Deventer,23,Overijssel,2020-12-04
153,37,Enschede,23,Overijssel,2020-12-04
158,8,Haaksbergen,23,Overijssel,2020-12-04
160,9,Hardenberg,23,Overijssel,2020-12-04
163,13,Hellendoorn,23,Overijssel,2020-12-04
164,20,Hengelo,23,Overijssel,2020-12-04
166,17,Kampen,23,Overijssel,2020-12-04
168,7,Losser,23,Overijssel,2020-12-04
171,24,Noordoostpolder,24,Flevoland,2020-12-04
173,14,Oldenzaal,23,Overijssel,2020-12-04
175,4,Ommen,23,Overijssel,2020-12-04
177,25,Raalte,23,Overijssel,2020-12-04
180,6,Staphorst,23,Overijssel,2020-12-04
183,10,Tubbergen,23,Overijssel,2020-12-04
184,20,Urk,24,Flevoland,2020-12-04
189,25,Wierden,23,Overijssel,2020-12-04
193,33,Zwolle,23,Overijssel,2020-12-04
197,7,Aalten,25,Gelderland,2020-12-04
200,64,Apeldoorn,25,Gelderland,2020-12-04
202,103,Arnhem,25,Gelderland,2020-12-04
203,53,Barneveld,25,Gelderland,2020-12-04
209,18,Beuningen,25,Gelderland,2020-12-04
213,4,Brummen,25,Gelderland,2020-12-04
214,4,Buren,25,Gelderland,2020-12-04
216,12,Culemborg,25,Gelderland,2020-12-04
221,2,Doesburg,25,Gelderland,2020-12-04
222,16,Doetinchem,25,Gelderland,2020-12-04
225,3,Druten,25,Gelderland,2020-12-04
226,17,Duiven,25,Gelderland,2020-12-04
228,99,Ede,25,Gelderland,2020-12-04
230,15,Elburg,25,Gelderland,2020-12-04
232,12,Epe,25,Gelderland,2020-12-04
233,12,Ermelo,25,Gelderland,2020-12-04
243,22,Harderwijk,25,Gelderland,2020-12-04
244,0,Hattem,25,Gelderland,2020-12-04
246,4,Heerde,25,Gelderland,2020-12-04
252,5,Heumen,25,Gelderland,2020-12-04
262,17,Lochem,25,Gelderland,2020-12-04
263,8,Maasdriel,25,Gelderland,2020-12-04
267,33,Nijkerk,25,Gelderland,2020-12-04
268,43,Nijmegen,25,Gelderland,2020-12-04
269,5,Oldebroek,25,Gelderland,2020-12-04
273,21,Putten,25,Gelderland,2020-12-04
274,21,Renkum,25,Gelderland,2020-12-04
275,23,Rheden,25,Gelderland,2020-12-04
277,3,Rozendaal,25,Gelderland,2020-12-04
279,10,Scherpenzeel,25,Gelderland,2020-12-04
281,17,Tiel,25,Gelderland,2020-12-04
285,12,Voorst,25,Gelderland,2020-12-04
289,17,Wageningen,25,Gelderland,2020-12-04
293,10,Westervoort,25,Gelderland,2020-12-04
294,18,Winterswijk,25,Gelderland,2020-12-04
296,13,Wijchen,25,Gelderland,2020-12-04
297,11,Zaltbommel,25,Gelderland,2020-12-04
299,25,Zevenaar,25,Gelderland,2020-12-04
301,8,Zutphen,25,Gelderland,2020-12-04
302,5,Nunspeet,25,Gelderland,2020-12-04
303,11,Dronten,24,Flevoland,2020-12-04
307,94,Amersfoort,26,Utrecht,2020-12-04
308,19,Baarn,26,Utrecht,2020-12-04
310,16,De Bilt,26,Utrecht,2020-12-04
312,2,Bunnik,26,Utrecht,2020-12-04
313,37,Bunschoten,26,Utrecht,2020-12-04
317,3,Eemnes,26,Utrecht,2020-12-04
321,33,Houten,26,Utrecht,2020-12-04
327,6,Leusden,26,Utrecht,2020-12-04
331,15,Lopik,26,Utrecht,2020-12-04
335,10,Montfoort,26,Utrecht,2020-12-04
339,2,Renswoude,26,Utrecht,2020-12-04
340,20,Rhenen,26,Utrecht,2020-12-04
342,18,Soest,26,Utrecht,2020-12-04
344,118,Utrecht,26,Utrecht,2020-12-04
345,81,Veenendaal,26,Utrecht,2020-12-04
351,16,Woudenberg,26,Utrecht,2020-12-04
352,6,Wijk bij Duurstede,26,Utrecht,2020-12-04
353,8,IJsselstein,26,Utrecht,2020-12-04
355,24,Zeist,26,Utrecht,2020-12-04
356,31,Nieuwegein,26,Utrecht,2020-12-04
358,5,Aalsmeer,27,Noord-Holland,2020-12-04
361,33,Alkmaar,27,Noord-Holland,2020-12-04
362,9,Amstelveen,27,Noord-Holland,2020-12-04
363,108,Amsterdam,27,Noord-Holland,2020-12-04
363,117,Amsterdam,27,Noord-Holland,2020-12-04
370,2,Beemster,27,Noord-Holland,2020-12-04
373,8,Bergen (NH.),27,Noord-Holland,2020-12-04
375,14,Beverwijk,27,Noord-Holland,2020-12-04
376,0,Blaricum,27,Noord-Holland,2020-12-04
377,6,Bloemendaal,27,Noord-Holland,2020-12-04
383,8,Castricum,27,Noord-Holland,2020-12-04
384,19,Diemen,27,Noord-Holland,2020-12-04
385,9,Edam-Volendam,27,Noord-Holland,2020-12-04
388,5,Enkhuizen,27,Noord-Holland,2020-12-04
392,58,Haarlem,27,Noord-Holland,2020-12-04
394,58,Haarlemmermeer,27,Noord-Holland,2020-12-04
396,11,Heemskerk,27,Noord-Holland,2020-12-04
397,13,Heemstede,27,Noord-Holland,2020-12-04
398,21,Heerhugowaard,27,Noord-Holland,2020-12-04
399,5,Heiloo,27,Noord-Holland,2020-12-04
400,10,Den Helder,27,Noord-Holland,2020-12-04
402,15,Hilversum,27,Noord-Holland,2020-12-04
405,19,Hoorn,27,Noord-Holland,2020-12-04
406,13,Huizen,27,Noord-Holland,2020-12-04
415,7,Landsmeer,27,Noord-Holland,2020-12-04
416,9,Langedijk,27,Noord-Holland,2020-12-04
417,0,Laren,27,Noord-Holland,2020-12-04
420,24,Medemblik,27,Noord-Holland,2020-12-04
431,0,Oostzaan,27,Noord-Holland,2020-12-04
432,3,Opmeer,27,Noord-Holland,2020-12-04
437,5,Ouder-Amstel,27,Noord-Holland,2020-12-04
439,24,Purmerend,27,Noord-Holland,2020-12-04
441,20,Schagen,27,Noord-Holland,2020-12-04
448,1,Texel,27,Noord-Holland,2020-12-04
450,5,Uitgeest,27,Noord-Holland,2020-12-04
451,3,Uithoorn,27,Noord-Holland,2020-12-04
453,26,Velsen,27,Noord-Holland,2020-12-04
457,6,Weesp,27,Noord-Holland,2020-12-04
473,6,Zandvoort,27,Noord-Holland,2020-12-04
479,57,Zaanstad,27,Noord-Holland,2020-12-04
482,8,Alblasserdam,28,Zuid-Holland,2020-12-04
484,48,Alphen aan den Rijn,28,Zuid-Holland,2020-12-04
489,8,Barendrecht,28,Zuid-Holland,2020-12-04
498,10,Drechterland,27,Noord-Holland,2020-12-04
501,7,Brielle,28,Zuid-Holland,2020-12-04
502,17,Capelle aan den IJssel,28,Zuid-Holland,2020-12-04
503,27,Delft,28,Zuid-Holland,2020-12-04
505,32,Dordrecht,28,Zuid-Holland,2020-12-04
512,22,Gorinchem,28,Zuid-Holland,2020-12-04
513,28,Gouda,28,Zuid-Holland,2020-12-04
518,117,'s-Gravenhage,28,Zuid-Holland,2020-12-04
523,11,Hardinxveld-Giessendam,28,Zuid-Holland,2020-12-04
530,17,Hellevoetsluis,28,Zuid-Holland,2020-12-04
531,5,Hendrik-Ido-Ambacht,28,Zuid-Holland,2020-12-04
532,5,Stede Broec,27,Noord-Holland,2020-12-04
534,5,Hillegom,28,Zuid-Holland,2020-12-04
537,24,Katwijk,28,Zuid-Holland,2020-12-04
542,5,Krimpen aan den IJssel,28,Zuid-Holland,2020-12-04
546,27,Leiden,28,Zuid-Holland,2020-12-04
547,13,Leiderdorp,28,Zuid-Holland,2020-12-04
553,11,Lisse,28,Zuid-Holland,2020-12-04
556,4,Maassluis,28,Zuid-Holland,2020-12-04
569,17,Nieuwkoop,28,Zuid-Holland,2020-12-04
575,16,Noordwijk,28,Zuid-Holland,2020-12-04
579,10,Oegstgeest,28,Zuid-Holland,2020-12-04
589,5,Oudewater,26,Utrecht,2020-12-04
590,7,Papendrecht,28,Zuid-Holland,2020-12-04
597,10,Ridderkerk,28,Zuid-Holland,2020-12-04
599,132,Rotterdam,28,Zuid-Holland,2020-12-04
603,19,Rijswijk,28,Zuid-Holland,2020-12-04
606,22,Schiedam,28,Zuid-Holland,2020-12-04
610,7,Sliedrecht,28,Zuid-Holland,2020-12-04
613,3,Albrandswaard,28,Zuid-Holland,2020-12-04
614,6,Westvoorne,28,Zuid-Holland,2020-12-04
622,28,Vlaardingen,28,Zuid-Holland,2020-12-04
626,7,Voorschoten,28,Zuid-Holland,2020-12-04
627,14,Waddinxveen,28,Zuid-Holland,2020-12-04
