Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
14,42,Groningen,20,Groningen,2021-09-03
34,39,Almere,24,Flevoland,2021-09-03
37,2,Stadskanaal,20,Groningen,2021-09-03
47,0,Veendam,20,Groningen,2021-09-03
50,2,Zeewolde,24,Flevoland,2021-09-03
59,8,Achtkarspelen,21,Friesland,2021-09-03
60,0,Ameland,21,Friesland,2021-09-03
72,1,Harlingen,21,Friesland,2021-09-03
74,13,Heerenveen,21,Friesland,2021-09-03
80,23,Leeuwarden,21,Friesland,2021-09-03
85,1,Ooststellingwerf,21,Friesland,2021-09-03
86,2,Opsterland,21,Friesland,2021-09-03
88,0,Schiermonnikoog,21,Friesland,2021-09-03
90,8,Smallingerland,21,Friesland,2021-09-03
93,2,Terschelling,21,Friesland,2021-09-03
96,0,Vlieland,21,Friesland,2021-09-03
98,7,Weststellingwerf,21,Friesland,2021-09-03
106,5,Assen,22,Drenthe,2021-09-03
109,17,Coevorden,22,Drenthe,2021-09-03
114,29,Emmen,22,Drenthe,2021-09-03
118,22,Hoogeveen,22,Drenthe,2021-09-03
119,4,Meppel,22,Drenthe,2021-09-03
141,10,Almelo,23,Overijssel,2021-09-03
147,4,Borne,23,Overijssel,2021-09-03
148,3,Dalfsen,23,Overijssel,2021-09-03
150,13,Deventer,23,Overijssel,2021-09-03
153,52,Enschede,23,Overijssel,2021-09-03
158,3,Haaksbergen,23,Overijssel,2021-09-03
160,7,Hardenberg,23,Overijssel,2021-09-03
163,1,Hellendoorn,23,Overijssel,2021-09-03
164,17,Hengelo,23,Overijssel,2021-09-03
166,5,Kampen,23,Overijssel,2021-09-03
168,8,Losser,23,Overijssel,2021-09-03
171,5,Noordoostpolder,24,Flevoland,2021-09-03
173,10,Oldenzaal,23,Overijssel,2021-09-03
175,0,Ommen,23,Overijssel,2021-09-03
177,2,Raalte,23,Overijssel,2021-09-03
180,4,Staphorst,23,Overijssel,2021-09-03
183,5,Tubbergen,23,Overijssel,2021-09-03
184,1,Urk,24,Flevoland,2021-09-03
189,2,Wierden,23,Overijssel,2021-09-03
193,15,Zwolle,23,Overijssel,2021-09-03
197,2,Aalten,25,Gelderland,2021-09-03
200,31,Apeldoorn,25,Gelderland,2021-09-03
202,18,Arnhem,25,Gelderland,2021-09-03
203,11,Barneveld,25,Gelderland,2021-09-03
209,0,Beuningen,25,Gelderland,2021-09-03
213,1,Brummen,25,Gelderland,2021-09-03
214,2,Buren,25,Gelderland,2021-09-03
216,3,Culemborg,25,Gelderland,2021-09-03
221,4,Doesburg,25,Gelderland,2021-09-03
222,3,Doetinchem,25,Gelderland,2021-09-03
225,1,Druten,25,Gelderland,2021-09-03
226,3,Duiven,25,Gelderland,2021-09-03
228,39,Ede,25,Gelderland,2021-09-03
230,6,Elburg,25,Gelderland,2021-09-03
232,2,Epe,25,Gelderland,2021-09-03
233,2,Ermelo,25,Gelderland,2021-09-03
243,1,Harderwijk,25,Gelderland,2021-09-03
244,1,Hattem,25,Gelderland,2021-09-03
246,0,Heerde,25,Gelderland,2021-09-03
252,4,Heumen,25,Gelderland,2021-09-03
262,3,Lochem,25,Gelderland,2021-09-03
263,4,Maasdriel,25,Gelderland,2021-09-03
267,7,Nijkerk,25,Gelderland,2021-09-03
268,17,Nijmegen,25,Gelderland,2021-09-03
269,4,Oldebroek,25,Gelderland,2021-09-03
273,0,Putten,25,Gelderland,2021-09-03
274,3,Renkum,25,Gelderland,2021-09-03
275,1,Rheden,25,Gelderland,2021-09-03
277,0,Rozendaal,25,Gelderland,2021-09-03
279,3,Scherpenzeel,25,Gelderland,2021-09-03
281,3,Tiel,25,Gelderland,2021-09-03
285,3,Voorst,25,Gelderland,2021-09-03
289,9,Wageningen,25,Gelderland,2021-09-03
293,0,Westervoort,25,Gelderland,2021-09-03
294,0,Winterswijk,25,Gelderland,2021-09-03
296,0,Wijchen,25,Gelderland,2021-09-03
297,4,Zaltbommel,25,Gelderland,2021-09-03
299,5,Zevenaar,25,Gelderland,2021-09-03
301,4,Zutphen,25,Gelderland,2021-09-03
302,23,Nunspeet,25,Gelderland,2021-09-03
303,2,Dronten,24,Flevoland,2021-09-03
307,11,Amersfoort,26,Utrecht,2021-09-03
308,1,Baarn,26,Utrecht,2021-09-03
310,3,De Bilt,26,Utrecht,2021-09-03
312,0,Bunnik,26,Utrecht,2021-09-03
313,1,Bunschoten,26,Utrecht,2021-09-03
317,0,Eemnes,26,Utrecht,2021-09-03
321,7,Houten,26,Utrecht,2021-09-03
327,2,Leusden,26,Utrecht,2021-09-03
331,0,Lopik,26,Utrecht,2021-09-03
335,1,Montfoort,26,Utrecht,2021-09-03
339,1,Renswoude,26,Utrecht,2021-09-03
340,6,Rhenen,26,Utrecht,2021-09-03
342,5,Soest,26,Utrecht,2021-09-03
344,39,Utrecht,26,Utrecht,2021-09-03
345,14,Veenendaal,26,Utrecht,2021-09-03
351,1,Woudenberg,26,Utrecht,2021-09-03
352,2,Wijk bij Duurstede,26,Utrecht,2021-09-03
353,1,IJsselstein,26,Utrecht,2021-09-03
355,7,Zeist,26,Utrecht,2021-09-03
356,4,Nieuwegein,26,Utrecht,2021-09-03
358,6,Aalsmeer,27,Noord-Holland,2021-09-03
361,15,Alkmaar,27,Noord-Holland,2021-09-03
362,16,Amstelveen,27,Noord-Holland,2021-09-03
363,112,Amsterdam,27,Noord-Holland,2021-09-03
363,86,Amsterdam,27,Noord-Holland,2021-09-03
370,1,Beemster,27,Noord-Holland,2021-09-03
373,5,Bergen (NH.),27,Noord-Holland,2021-09-03
375,8,Beverwijk,27,Noord-Holland,2021-09-03
376,3,Blaricum,27,Noord-Holland,2021-09-03
377,3,Bloemendaal,27,Noord-Holland,2021-09-03
383,3,Castricum,27,Noord-Holland,2021-09-03
384,6,Diemen,27,Noord-Holland,2021-09-03
385,3,Edam-Volendam,27,Noord-Holland,2021-09-03
388,0,Enkhuizen,27,Noord-Holland,2021-09-03
392,26,Haarlem,27,Noord-Holland,2021-09-03
394,23,Haarlemmermeer,27,Noord-Holland,2021-09-03
396,5,Heemskerk,27,Noord-Holland,2021-09-03
397,10,Heemstede,27,Noord-Holland,2021-09-03
398,7,Heerhugowaard,27,Noord-Holland,2021-09-03
399,2,Heiloo,27,Noord-Holland,2021-09-03
400,6,Den Helder,27,Noord-Holland,2021-09-03
402,20,Hilversum,27,Noord-Holland,2021-09-03
405,10,Hoorn,27,Noord-Holland,2021-09-03
406,11,Huizen,27,Noord-Holland,2021-09-03
415,1,Landsmeer,27,Noord-Holland,2021-09-03
416,1,Langedijk,27,Noord-Holland,2021-09-03
417,0,Laren,27,Noord-Holland,2021-09-03
420,8,Medemblik,27,Noord-Holland,2021-09-03
431,1,Oostzaan,27,Noord-Holland,2021-09-03
432,1,Opmeer,27,Noord-Holland,2021-09-03
437,1,Ouder-Amstel,27,Noord-Holland,2021-09-03
439,2,Purmerend,27,Noord-Holland,2021-09-03
441,0,Schagen,27,Noord-Holland,2021-09-03
448,2,Texel,27,Noord-Holland,2021-09-03
450,1,Uitgeest,27,Noord-Holland,2021-09-03
451,0,Uithoorn,27,Noord-Holland,2021-09-03
453,8,Velsen,27,Noord-Holland,2021-09-03
457,2,Weesp,27,Noord-Holland,2021-09-03
473,1,Zandvoort,27,Noord-Holland,2021-09-03
