Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
14,40,Groningen,20,Groningen,2020-10-24
34,126,Almere,24,Flevoland,2020-10-24
37,7,Stadskanaal,20,Groningen,2020-10-24
47,3,Veendam,20,Groningen,2020-10-24
50,8,Zeewolde,24,Flevoland,2020-10-24
59,8,Achtkarspelen,21,Friesland,2020-10-24
60,1,Ameland,21,Friesland,2020-10-24
72,2,Harlingen,21,Friesland,2020-10-24
74,11,Heerenveen,21,Friesland,2020-10-24
80,31,Leeuwarden,21,Friesland,2020-10-24
85,6,Ooststellingwerf,21,Friesland,2020-10-24
86,5,Opsterland,21,Friesland,2020-10-24
88,0,Schiermonnikoog,21,Friesland,2020-10-24
90,22,Smallingerland,21,Friesland,2020-10-24
93,1,Terschelling,21,Friesland,2020-10-24
96,1,Vlieland,21,Friesland,2020-10-24
98,7,Weststellingwerf,21,Friesland,2020-10-24
106,18,Assen,22,Drenthe,2020-10-24
109,9,Coevorden,22,Drenthe,2020-10-24
114,30,Emmen,22,Drenthe,2020-10-24
118,23,Hoogeveen,22,Drenthe,2020-10-24
119,8,Meppel,22,Drenthe,2020-10-24
141,69,Almelo,23,Overijssel,2020-10-24
147,24,Borne,23,Overijssel,2020-10-24
148,8,Dalfsen,23,Overijssel,2020-10-24
150,32,Deventer,23,Overijssel,2020-10-24
153,164,Enschede,23,Overijssel,2020-10-24
158,24,Haaksbergen,23,Overijssel,2020-10-24
160,23,Hardenberg,23,Overijssel,2020-10-24
163,32,Hellendoorn,23,Overijssel,2020-10-24
164,65,Hengelo,23,Overijssel,2020-10-24
166,8,Kampen,23,Overijssel,2020-10-24
168,22,Losser,23,Overijssel,2020-10-24
171,17,Noordoostpolder,24,Flevoland,2020-10-24
173,38,Oldenzaal,23,Overijssel,2020-10-24
175,3,Ommen,23,Overijssel,2020-10-24
177,10,Raalte,23,Overijssel,2020-10-24
180,7,Staphorst,23,Overijssel,2020-10-24
183,42,Tubbergen,23,Overijssel,2020-10-24
184,7,Urk,24,Flevoland,2020-10-24
189,32,Wierden,23,Overijssel,2020-10-24
193,41,Zwolle,23,Overijssel,2020-10-24
197,5,Aalten,25,Gelderland,2020-10-24
200,44,Apeldoorn,25,Gelderland,2020-10-24
202,63,Arnhem,25,Gelderland,2020-10-24
203,32,Barneveld,25,Gelderland,2020-10-24
209,7,Beuningen,25,Gelderland,2020-10-24
213,5,Brummen,25,Gelderland,2020-10-24
214,10,Buren,25,Gelderland,2020-10-24
216,12,Culemborg,25,Gelderland,2020-10-24
221,3,Doesburg,25,Gelderland,2020-10-24
222,17,Doetinchem,25,Gelderland,2020-10-24
225,7,Druten,25,Gelderland,2020-10-24
226,6,Duiven,25,Gelderland,2020-10-24
228,53,Ede,25,Gelderland,2020-10-24
230,8,Elburg,25,Gelderland,2020-10-24
232,17,Epe,25,Gelderland,2020-10-24
233,5,Ermelo,25,Gelderland,2020-10-24
243,6,Harderwijk,25,Gelderland,2020-10-24
244,3,Hattem,25,Gelderland,2020-10-24
246,2,Heerde,25,Gelderland,2020-10-24
252,2,Heumen,25,Gelderland,2020-10-24
262,4,Lochem,25,Gelderland,2020-10-24
263,10,Maasdriel,25,Gelderland,2020-10-24
267,13,Nijkerk,25,Gelderland,2020-10-24
268,91,Nijmegen,25,Gelderland,2020-10-24
269,4,Oldebroek,25,Gelderland,2020-10-24
273,4,Putten,25,Gelderland,2020-10-24
274,12,Renkum,25,Gelderland,2020-10-24
275,16,Rheden,25,Gelderland,2020-10-24
277,0,Rozendaal,25,Gelderland,2020-10-24
279,3,Scherpenzeel,25,Gelderland,2020-10-24
281,19,Tiel,25,Gelderland,2020-10-24
285,1,Voorst,25,Gelderland,2020-10-24
289,13,Wageningen,25,Gelderland,2020-10-24
293,6,Westervoort,25,Gelderland,2020-10-24
294,10,Winterswijk,25,Gelderland,2020-10-24
296,16,Wijchen,25,Gelderland,2020-10-24
297,9,Zaltbommel,25,Gelderland,2020-10-24
299,6,Zevenaar,25,Gelderland,2020-10-24
301,18,Zutphen,25,Gelderland,2020-10-24
302,6,Nunspeet,25,Gelderland,2020-10-24
303,8,Dronten,24,Flevoland,2020-10-24
307,108,Amersfoort,26,Utrecht,2020-10-24
308,9,Baarn,26,Utrecht,2020-10-24
310,25,De Bilt,26,Utrecht,2020-10-24
312,9,Bunnik,26,Utrecht,2020-10-24
