Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
14,0,Groningen,20,Groningen,2020-03-17
34,1,Almere,24,Flevoland,2020-03-17
37,0,Stadskanaal,20,Groningen,2020-03-17
47,0,Veendam,20,Groningen,2020-03-17
50,0,Zeewolde,24,Flevoland,2020-03-17
59,0,Achtkarspelen,21,Friesland,2020-03-17
60,0,Ameland,21,Friesland,2020-03-17
72,0,Harlingen,21,Friesland,2020-03-17
74,0,Heerenveen,21,Friesland,2020-03-17
80,1,Leeuwarden,21,Friesland,2020-03-17
85,0,Ooststellingwerf,21,Friesland,2020-03-17
86,0,Opsterland,21,Friesland,2020-03-17
88,0,Schiermonnikoog,21,Friesland,2020-03-17
90,0,Smallingerland,21,Friesland,2020-03-17
93,0,Terschelling,21,Friesland,2020-03-17
96,0,Vlieland,21,Friesland,2020-03-17
98,0,Weststellingwerf,21,Friesland,2020-03-17
106,1,Assen,22,Drenthe,2020-03-17
109,0,Coevorden,22,Drenthe,2020-03-17
114,0,Emmen,22,Drenthe,2020-03-17
118,0,Hoogeveen,22,Drenthe,2020-03-17
119,0,Meppel,22,Drenthe,2020-03-17
141,0,Almelo,23,Overijssel,2020-03-17
147,0,Borne,23,Overijssel,2020-03-17
148,0,Dalfsen,23,Overijssel,2020-03-17
150,2,Deventer,23,Overijssel,2020-03-17
153,0,Enschede,23,Overijssel,2020-03-17
158,0,Haaksbergen,23,Overijssel,2020-03-17
160,0,Hardenberg,23,Overijssel,2020-03-17
163,0,Hellendoorn,23,Overijssel,2020-03-17
164,0,Hengelo,23,Overijssel,2020-03-17
166,1,Kampen,23,Overijssel,2020-03-17
168,0,Losser,23,Overijssel,2020-03-17
171,0,Noordoostpolder,24,Flevoland,2020-03-17
173,0,Oldenzaal,23,Overijssel,2020-03-17
175,0,Ommen,23,Overijssel,2020-03-17
177,1,Raalte,23,Overijssel,2020-03-17
180,0,Staphorst,23,Overijssel,2020-03-17
183,0,Tubbergen,23,Overijssel,2020-03-17
184,0,Urk,24,Flevoland,2020-03-17
