Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
14,1058,Groningen,20,Groningen,2022-03-16
34,530,Almere,24,Flevoland,2022-03-16
37,115,Stadskanaal,20,Groningen,2022-03-16
47,173,Veendam,20,Groningen,2022-03-16
50,79,Zeewolde,24,Flevoland,2022-03-16
59,86,Achtkarspelen,21,Friesland,2022-03-16
60,24,Ameland,21,Friesland,2022-03-16
72,58,Harlingen,21,Friesland,2022-03-16
74,177,Heerenveen,21,Friesland,2022-03-16
80,432,Leeuwarden,21,Friesland,2022-03-16
85,106,Ooststellingwerf,21,Friesland,2022-03-16
86,103,Opsterland,21,Friesland,2022-03-16
88,10,Schiermonnikoog,21,Friesland,2022-03-16
90,200,Smallingerland,21,Friesland,2022-03-16
93,35,Terschelling,21,Friesland,2022-03-16
96,15,Vlieland,21,Friesland,2022-03-16
98,107,Weststellingwerf,21,Friesland,2022-03-16
106,337,Assen,22,Drenthe,2022-03-16
109,136,Coevorden,22,Drenthe,2022-03-16
114,409,Emmen,22,Drenthe,2022-03-16
118,172,Hoogeveen,22,Drenthe,2022-03-16
119,150,Meppel,22,Drenthe,2022-03-16
141,307,Almelo,23,Overijssel,2022-03-16
147,103,Borne,23,Overijssel,2022-03-16
148,143,Dalfsen,23,Overijssel,2022-03-16
150,453,Deventer,23,Overijssel,2022-03-16
153,871,Enschede,23,Overijssel,2022-03-16
158,124,Haaksbergen,23,Overijssel,2022-03-16
160,255,Hardenberg,23,Overijssel,2022-03-16
163,184,Hellendoorn,23,Overijssel,2022-03-16
164,426,Hengelo,23,Overijssel,2022-03-16
166,275,Kampen,23,Overijssel,2022-03-16
168,137,Losser,23,Overijssel,2022-03-16
171,154,Noordoostpolder,24,Flevoland,2022-03-16
173,201,Oldenzaal,23,Overijssel,2022-03-16
175,82,Ommen,23,Overijssel,2022-03-16
177,201,Raalte,23,Overijssel,2022-03-16
180,38,Staphorst,23,Overijssel,2022-03-16
183,81,Tubbergen,23,Overijssel,2022-03-16
184,5,Urk,24,Flevoland,2022-03-16
189,131,Wierden,23,Overijssel,2022-03-16
193,716,Zwolle,23,Overijssel,2022-03-16
197,171,Aalten,25,Gelderland,2022-03-16
200,684,Apeldoorn,25,Gelderland,2022-03-16
202,637,Arnhem,25,Gelderland,2022-03-16
203,204,Barneveld,25,Gelderland,2022-03-16
209,97,Beuningen,25,Gelderland,2022-03-16
213,95,Brummen,25,Gelderland,2022-03-16
214,113,Buren,25,Gelderland,2022-03-16
216,117,Culemborg,25,Gelderland,2022-03-16
221,64,Doesburg,25,Gelderland,2022-03-16
222,245,Doetinchem,25,Gelderland,2022-03-16
225,77,Druten,25,Gelderland,2022-03-16
226,87,Duiven,25,Gelderland,2022-03-16
228,484,Ede,25,Gelderland,2022-03-16
230,65,Elburg,25,Gelderland,2022-03-16
232,115,Epe,25,Gelderland,2022-03-16
233,77,Ermelo,25,Gelderland,2022-03-16
243,153,Harderwijk,25,Gelderland,2022-03-16
244,37,Hattem,25,Gelderland,2022-03-16
246,88,Heerde,25,Gelderland,2022-03-16
252,57,Heumen,25,Gelderland,2022-03-16
262,139,Lochem,25,Gelderland,2022-03-16
263,80,Maasdriel,25,Gelderland,2022-03-16
267,166,Nijkerk,25,Gelderland,2022-03-16
268,647,Nijmegen,25,Gelderland,2022-03-16
269,86,Oldebroek,25,Gelderland,2022-03-16
273,84,Putten,25,Gelderland,2022-03-16
274,131,Renkum,25,Gelderland,2022-03-16
275,123,Rheden,25,Gelderland,2022-03-16
277,5,Rozendaal,25,Gelderland,2022-03-16
279,38,Scherpenzeel,25,Gelderland,2022-03-16
281,137,Tiel,25,Gelderland,2022-03-16
285,130,Voorst,25,Gelderland,2022-03-16
289,145,Wageningen,25,Gelderland,2022-03-16
293,52,Westervoort,25,Gelderland,2022-03-16
294,131,Winterswijk,25,Gelderland,2022-03-16
296,166,Wijchen,25,Gelderland,2022-03-16
297,97,Zaltbommel,25,Gelderland,2022-03-16
299,221,Zevenaar,25,Gelderland,2022-03-16
301,238,Zutphen,25,Gelderland,2022-03-16
302,97,Nunspeet,25,Gelderland,2022-03-16
303,130,Dronten,24,Flevoland,2022-03-16
307,558,Amersfoort,26,Utrecht,2022-03-16
308,62,Baarn,26,Utrecht,2022-03-16
310,133,De Bilt,26,Utrecht,2022-03-16
312,49,Bunnik,26,Utrecht,2022-03-16
313,58,Bunschoten,26,Utrecht,2022-03-16
317,40,Eemnes,26,Utrecht,2022-03-16
321,194,Houten,26,Utrecht,2022-03-16
327,159,Leusden,26,Utrecht,2022-03-16
331,32,Lopik,26,Utrecht,2022-03-16
335,34,Montfoort,26,Utrecht,2022-03-16
339,4,Renswoude,26,Utrecht,2022-03-16
340,71,Rhenen,26,Utrecht,2022-03-16
342,166,Soest,26,Utrecht,2022-03-16
344,1471,Utrecht,26,Utrecht,2022-03-16
345,241,Veenendaal,26,Utrecht,2022-03-16
351,54,Woudenberg,26,Utrecht,2022-03-16
352,80,Wijk bij Duurstede,26,Utrecht,2022-03-16
353,103,IJsselstein,26,Utrecht,2022-03-16
355,217,Zeist,26,Utrecht,2022-03-16
356,230,Nieuwegein,26,Utrecht,2022-03-16
358,123,Aalsmeer,27,Noord-Holland,2022-03-16
361,381,Alkmaar,27,Noord-Holland,2022-03-16
362,203,Amstelveen,27,Noord-Holland,2022-03-16
363,1659,Amsterdam,27,Noord-Holland,2022-03-16
363,1028,Amsterdam,27,Noord-Holland,2022-03-16
373,83,Bergen (NH.),27,Noord-Holland,2022-03-16
375,150,Beverwijk,27,Noord-Holland,2022-03-16
376,40,Blaricum,27,Noord-Holland,2022-03-16
377,90,Bloemendaal,27,Noord-Holland,2022-03-16
383,120,Castricum,27,Noord-Holland,2022-03-16
384,96,Diemen,27,Noord-Holland,2022-03-16
385,95,Edam-Volendam,27,Noord-Holland,2022-03-16
388,47,Enkhuizen,27,Noord-Holland,2022-03-16
392,710,Haarlem,27,Noord-Holland,2022-03-16
394,527,Haarlemmermeer,27,Noord-Holland,2022-03-16
396,114,Heemskerk,27,Noord-Holland,2022-03-16
397,119,Heemstede,27,Noord-Holland,2022-03-16
399,91,Heiloo,27,Noord-Holland,2022-03-16
400,120,Den Helder,27,Noord-Holland,2022-03-16
402,322,Hilversum,27,Noord-Holland,2022-03-16
405,233,Hoorn,27,Noord-Holland,2022-03-16
406,150,Huizen,27,Noord-Holland,2022-03-16
415,47,Landsmeer,27,Noord-Holland,2022-03-16
417,38,Laren,27,Noord-Holland,2022-03-16
420,155,Medemblik,27,Noord-Holland,2022-03-16
431,24,Oostzaan,27,Noord-Holland,2022-03-16
432,44,Opmeer,27,Noord-Holland,2022-03-16
437,40,Ouder-Amstel,27,Noord-Holland,2022-03-16
439,42,Purmerend,27,Noord-Holland,2022-03-16
439,314,Purmerend,27,Noord-Holland,2022-03-16
441,141,Schagen,27,Noord-Holland,2022-03-16
448,48,Texel,27,Noord-Holland,2022-03-16
450,57,Uitgeest,27,Noord-Holland,2022-03-16
451,111,Uithoorn,27,Noord-Holland,2022-03-16
453,259,Velsen,27,Noord-Holland,2022-03-16
457,102,Weesp,27,Noord-Holland,2022-03-16
473,41,Zandvoort,27,Noord-Holland,2022-03-16
479,485,Zaanstad,27,Noord-Holland,2022-03-16
482,44,Alblasserdam,28,Zuid-Holland,2022-03-16
484,529,Alphen aan den Rijn,28,Zuid-Holland,2022-03-16
489,153,Barendrecht,28,Zuid-Holland,2022-03-16
498,58,Drechterland,27,Noord-Holland,2022-03-16
501,57,Brielle,28,Zuid-Holland,2022-03-16
502,170,Capelle aan den IJssel,28,Zuid-Holland,2022-03-16
503,304,Delft,28,Zuid-Holland,2022-03-16
505,422,Dordrecht,28,Zuid-Holland,2022-03-16
512,78,Gorinchem,28,Zuid-Holland,2022-03-16
513,241,Gouda,28,Zuid-Holland,2022-03-16
518,1309,'s-Gravenhage,28,Zuid-Holland,2022-03-16
523,38,Hardinxveld-Giessendam,28,Zuid-Holland,2022-03-16
530,125,Hellevoetsluis,28,Zuid-Holland,2022-03-16
531,120,Hendrik-Ido-Ambacht,28,Zuid-Holland,2022-03-16
532,63,Stede Broec,27,Noord-Holland,2022-03-16
