Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
14,6,Groningen,20,Groningen,2021-06-23
34,12,Almere,24,Flevoland,2021-06-23
37,0,Stadskanaal,20,Groningen,2021-06-23
47,2,Veendam,20,Groningen,2021-06-23
50,2,Zeewolde,24,Flevoland,2021-06-23
59,0,Achtkarspelen,21,Friesland,2021-06-23
60,0,Ameland,21,Friesland,2021-06-23
72,0,Harlingen,21,Friesland,2021-06-23
74,0,Heerenveen,21,Friesland,2021-06-23
80,4,Leeuwarden,21,Friesland,2021-06-23
85,0,Ooststellingwerf,21,Friesland,2021-06-23
86,0,Opsterland,21,Friesland,2021-06-23
88,0,Schiermonnikoog,21,Friesland,2021-06-23
90,0,Smallingerland,21,Friesland,2021-06-23
93,0,Terschelling,21,Friesland,2021-06-23
96,0,Vlieland,21,Friesland,2021-06-23
98,1,Weststellingwerf,21,Friesland,2021-06-23
106,4,Assen,22,Drenthe,2021-06-23
109,0,Coevorden,22,Drenthe,2021-06-23
114,3,Emmen,22,Drenthe,2021-06-23
118,7,Hoogeveen,22,Drenthe,2021-06-23
119,0,Meppel,22,Drenthe,2021-06-23
141,0,Almelo,23,Overijssel,2021-06-23
147,0,Borne,23,Overijssel,2021-06-23
148,0,Dalfsen,23,Overijssel,2021-06-23
150,0,Deventer,23,Overijssel,2021-06-23
153,1,Enschede,23,Overijssel,2021-06-23
158,0,Haaksbergen,23,Overijssel,2021-06-23
160,4,Hardenberg,23,Overijssel,2021-06-23
163,0,Hellendoorn,23,Overijssel,2021-06-23
164,1,Hengelo,23,Overijssel,2021-06-23
166,2,Kampen,23,Overijssel,2021-06-23
168,0,Losser,23,Overijssel,2021-06-23
171,0,Noordoostpolder,24,Flevoland,2021-06-23
173,0,Oldenzaal,23,Overijssel,2021-06-23
175,0,Ommen,23,Overijssel,2021-06-23
177,0,Raalte,23,Overijssel,2021-06-23
180,1,Staphorst,23,Overijssel,2021-06-23
183,0,Tubbergen,23,Overijssel,2021-06-23
184,0,Urk,24,Flevoland,2021-06-23
189,2,Wierden,23,Overijssel,2021-06-23
193,1,Zwolle,23,Overijssel,2021-06-23
197,1,Aalten,25,Gelderland,2021-06-23
200,3,Apeldoorn,25,Gelderland,2021-06-23
202,2,Arnhem,25,Gelderland,2021-06-23
203,5,Barneveld,25,Gelderland,2021-06-23
209,0,Beuningen,25,Gelderland,2021-06-23
213,1,Brummen,25,Gelderland,2021-06-23
214,0,Buren,25,Gelderland,2021-06-23
216,1,Culemborg,25,Gelderland,2021-06-23
221,0,Doesburg,25,Gelderland,2021-06-23
222,1,Doetinchem,25,Gelderland,2021-06-23
225,0,Druten,25,Gelderland,2021-06-23
226,0,Duiven,25,Gelderland,2021-06-23
228,4,Ede,25,Gelderland,2021-06-23
230,0,Elburg,25,Gelderland,2021-06-23
232,0,Epe,25,Gelderland,2021-06-23
233,0,Ermelo,25,Gelderland,2021-06-23
243,2,Harderwijk,25,Gelderland,2021-06-23
244,1,Hattem,25,Gelderland,2021-06-23
246,0,Heerde,25,Gelderland,2021-06-23
252,0,Heumen,25,Gelderland,2021-06-23
262,1,Lochem,25,Gelderland,2021-06-23
263,5,Maasdriel,25,Gelderland,2021-06-23
267,1,Nijkerk,25,Gelderland,2021-06-23
268,10,Nijmegen,25,Gelderland,2021-06-23
269,0,Oldebroek,25,Gelderland,2021-06-23
273,5,Putten,25,Gelderland,2021-06-23
274,1,Renkum,25,Gelderland,2021-06-23
275,0,Rheden,25,Gelderland,2021-06-23
277,1,Rozendaal,25,Gelderland,2021-06-23
279,0,Scherpenzeel,25,Gelderland,2021-06-23
281,0,Tiel,25,Gelderland,2021-06-23
285,0,Voorst,25,Gelderland,2021-06-23
