Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
14,29,Groningen,20,Groningen,2021-01-20
34,68,Almere,24,Flevoland,2021-01-20
37,8,Stadskanaal,20,Groningen,2021-01-20
47,18,Veendam,20,Groningen,2021-01-20
50,11,Zeewolde,24,Flevoland,2021-01-20
59,23,Achtkarspelen,21,Friesland,2021-01-20
60,0,Ameland,21,Friesland,2021-01-20
72,2,Harlingen,21,Friesland,2021-01-20
74,10,Heerenveen,21,Friesland,2021-01-20
80,18,Leeuwarden,21,Friesland,2021-01-20
85,6,Ooststellingwerf,21,Friesland,2021-01-20
86,9,Opsterland,21,Friesland,2021-01-20
88,0,Schiermonnikoog,21,Friesland,2021-01-20
90,22,Smallingerland,21,Friesland,2021-01-20
93,0,Terschelling,21,Friesland,2021-01-20
96,0,Vlieland,21,Friesland,2021-01-20
98,8,Weststellingwerf,21,Friesland,2021-01-20
106,13,Assen,22,Drenthe,2021-01-20
109,21,Coevorden,22,Drenthe,2021-01-20
114,33,Emmen,22,Drenthe,2021-01-20
118,9,Hoogeveen,22,Drenthe,2021-01-20
119,9,Meppel,22,Drenthe,2021-01-20
141,22,Almelo,23,Overijssel,2021-01-20
147,14,Borne,23,Overijssel,2021-01-20
148,12,Dalfsen,23,Overijssel,2021-01-20
150,28,Deventer,23,Overijssel,2021-01-20
153,67,Enschede,23,Overijssel,2021-01-20
158,18,Haaksbergen,23,Overijssel,2021-01-20
160,32,Hardenberg,23,Overijssel,2021-01-20
163,23,Hellendoorn,23,Overijssel,2021-01-20
164,34,Hengelo,23,Overijssel,2021-01-20
166,4,Kampen,23,Overijssel,2021-01-20
168,20,Losser,23,Overijssel,2021-01-20
171,5,Noordoostpolder,24,Flevoland,2021-01-20
173,18,Oldenzaal,23,Overijssel,2021-01-20
175,6,Ommen,23,Overijssel,2021-01-20
177,14,Raalte,23,Overijssel,2021-01-20
180,26,Staphorst,23,Overijssel,2021-01-20
183,15,Tubbergen,23,Overijssel,2021-01-20
184,4,Urk,24,Flevoland,2021-01-20
189,10,Wierden,23,Overijssel,2021-01-20
193,13,Zwolle,23,Overijssel,2021-01-20
197,6,Aalten,25,Gelderland,2021-01-20
200,66,Apeldoorn,25,Gelderland,2021-01-20
202,43,Arnhem,25,Gelderland,2021-01-20
203,31,Barneveld,25,Gelderland,2021-01-20
209,7,Beuningen,25,Gelderland,2021-01-20
213,6,Brummen,25,Gelderland,2021-01-20
214,7,Buren,25,Gelderland,2021-01-20
216,13,Culemborg,25,Gelderland,2021-01-20
221,5,Doesburg,25,Gelderland,2021-01-20
222,9,Doetinchem,25,Gelderland,2021-01-20
225,6,Druten,25,Gelderland,2021-01-20
226,6,Duiven,25,Gelderland,2021-01-20
228,29,Ede,25,Gelderland,2021-01-20
230,5,Elburg,25,Gelderland,2021-01-20
232,11,Epe,25,Gelderland,2021-01-20
233,12,Ermelo,25,Gelderland,2021-01-20
243,9,Harderwijk,25,Gelderland,2021-01-20
244,1,Hattem,25,Gelderland,2021-01-20
246,4,Heerde,25,Gelderland,2021-01-20
252,8,Heumen,25,Gelderland,2021-01-20
262,9,Lochem,25,Gelderland,2021-01-20
263,8,Maasdriel,25,Gelderland,2021-01-20
267,26,Nijkerk,25,Gelderland,2021-01-20
268,46,Nijmegen,25,Gelderland,2021-01-20
269,11,Oldebroek,25,Gelderland,2021-01-20
273,14,Putten,25,Gelderland,2021-01-20
274,5,Renkum,25,Gelderland,2021-01-20
275,13,Rheden,25,Gelderland,2021-01-20
277,1,Rozendaal,25,Gelderland,2021-01-20
279,5,Scherpenzeel,25,Gelderland,2021-01-20
281,16,Tiel,25,Gelderland,2021-01-20
285,10,Voorst,25,Gelderland,2021-01-20
289,15,Wageningen,25,Gelderland,2021-01-20
293,8,Westervoort,25,Gelderland,2021-01-20
294,11,Winterswijk,25,Gelderland,2021-01-20
296,19,Wijchen,25,Gelderland,2021-01-20
297,15,Zaltbommel,25,Gelderland,2021-01-20
299,23,Zevenaar,25,Gelderland,2021-01-20
301,9,Zutphen,25,Gelderland,2021-01-20
302,4,Nunspeet,25,Gelderland,2021-01-20
303,5,Dronten,24,Flevoland,2021-01-20
307,53,Amersfoort,26,Utrecht,2021-01-20
308,0,Baarn,26,Utrecht,2021-01-20
310,6,De Bilt,26,Utrecht,2021-01-20
312,2,Bunnik,26,Utrecht,2021-01-20
313,6,Bunschoten,26,Utrecht,2021-01-20
317,4,Eemnes,26,Utrecht,2021-01-20
321,8,Houten,26,Utrecht,2021-01-20
327,12,Leusden,26,Utrecht,2021-01-20
331,7,Lopik,26,Utrecht,2021-01-20
335,2,Montfoort,26,Utrecht,2021-01-20
339,0,Renswoude,26,Utrecht,2021-01-20
340,10,Rhenen,26,Utrecht,2021-01-20
342,8,Soest,26,Utrecht,2021-01-20
344,82,Utrecht,26,Utrecht,2021-01-20
345,26,Veenendaal,26,Utrecht,2021-01-20
351,13,Woudenberg,26,Utrecht,2021-01-20
352,9,Wijk bij Duurstede,26,Utrecht,2021-01-20
353,7,IJsselstein,26,Utrecht,2021-01-20
355,13,Zeist,26,Utrecht,2021-01-20
356,9,Nieuwegein,26,Utrecht,2021-01-20
358,6,Aalsmeer,27,Noord-Holland,2021-01-20
361,29,Alkmaar,27,Noord-Holland,2021-01-20
362,10,Amstelveen,27,Noord-Holland,2021-01-20
363,107,Amsterdam,27,Noord-Holland,2021-01-20
363,59,Amsterdam,27,Noord-Holland,2021-01-20
370,2,Beemster,27,Noord-Holland,2021-01-20
373,8,Bergen (NH.),27,Noord-Holland,2021-01-20
