Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
14,19,Groningen,20,Groningen,2021-10-08
34,37,Almere,24,Flevoland,2021-10-08
37,0,Stadskanaal,20,Groningen,2021-10-08
47,2,Veendam,20,Groningen,2021-10-08
50,0,Zeewolde,24,Flevoland,2021-10-08
59,8,Achtkarspelen,21,Friesland,2021-10-08
60,0,Ameland,21,Friesland,2021-10-08
72,1,Harlingen,21,Friesland,2021-10-08
74,6,Heerenveen,21,Friesland,2021-10-08
80,10,Leeuwarden,21,Friesland,2021-10-08
85,1,Ooststellingwerf,21,Friesland,2021-10-08
86,1,Opsterland,21,Friesland,2021-10-08
88,0,Schiermonnikoog,21,Friesland,2021-10-08
90,6,Smallingerland,21,Friesland,2021-10-08
93,0,Terschelling,21,Friesland,2021-10-08
96,2,Vlieland,21,Friesland,2021-10-08
98,2,Weststellingwerf,21,Friesland,2021-10-08
106,1,Assen,22,Drenthe,2021-10-08
109,12,Coevorden,22,Drenthe,2021-10-08
114,18,Emmen,22,Drenthe,2021-10-08
118,11,Hoogeveen,22,Drenthe,2021-10-08
119,0,Meppel,22,Drenthe,2021-10-08
141,10,Almelo,23,Overijssel,2021-10-08
147,1,Borne,23,Overijssel,2021-10-08
148,5,Dalfsen,23,Overijssel,2021-10-08
150,18,Deventer,23,Overijssel,2021-10-08
153,13,Enschede,23,Overijssel,2021-10-08
158,3,Haaksbergen,23,Overijssel,2021-10-08
160,7,Hardenberg,23,Overijssel,2021-10-08
163,3,Hellendoorn,23,Overijssel,2021-10-08
164,11,Hengelo,23,Overijssel,2021-10-08
166,8,Kampen,23,Overijssel,2021-10-08
168,1,Losser,23,Overijssel,2021-10-08
171,3,Noordoostpolder,24,Flevoland,2021-10-08
173,1,Oldenzaal,23,Overijssel,2021-10-08
175,4,Ommen,23,Overijssel,2021-10-08
177,14,Raalte,23,Overijssel,2021-10-08
180,23,Staphorst,23,Overijssel,2021-10-08
183,1,Tubbergen,23,Overijssel,2021-10-08
184,0,Urk,24,Flevoland,2021-10-08
189,7,Wierden,23,Overijssel,2021-10-08
193,23,Zwolle,23,Overijssel,2021-10-08
197,1,Aalten,25,Gelderland,2021-10-08
200,28,Apeldoorn,25,Gelderland,2021-10-08
202,31,Arnhem,25,Gelderland,2021-10-08
203,36,Barneveld,25,Gelderland,2021-10-08
209,8,Beuningen,25,Gelderland,2021-10-08
213,1,Brummen,25,Gelderland,2021-10-08
214,4,Buren,25,Gelderland,2021-10-08
216,6,Culemborg,25,Gelderland,2021-10-08
221,1,Doesburg,25,Gelderland,2021-10-08
222,7,Doetinchem,25,Gelderland,2021-10-08
225,2,Druten,25,Gelderland,2021-10-08
226,1,Duiven,25,Gelderland,2021-10-08
228,43,Ede,25,Gelderland,2021-10-08
230,12,Elburg,25,Gelderland,2021-10-08
232,2,Epe,25,Gelderland,2021-10-08
233,5,Ermelo,25,Gelderland,2021-10-08
243,12,Harderwijk,25,Gelderland,2021-10-08
244,2,Hattem,25,Gelderland,2021-10-08
246,2,Heerde,25,Gelderland,2021-10-08
252,0,Heumen,25,Gelderland,2021-10-08
262,3,Lochem,25,Gelderland,2021-10-08
263,2,Maasdriel,25,Gelderland,2021-10-08
267,7,Nijkerk,25,Gelderland,2021-10-08
268,20,Nijmegen,25,Gelderland,2021-10-08
269,4,Oldebroek,25,Gelderland,2021-10-08
273,1,Putten,25,Gelderland,2021-10-08
274,1,Renkum,25,Gelderland,2021-10-08
275,7,Rheden,25,Gelderland,2021-10-08
277,0,Rozendaal,25,Gelderland,2021-10-08
279,9,Scherpenzeel,25,Gelderland,2021-10-08
281,14,Tiel,25,Gelderland,2021-10-08
285,5,Voorst,25,Gelderland,2021-10-08
289,7,Wageningen,25,Gelderland,2021-10-08
293,4,Westervoort,25,Gelderland,2021-10-08
294,13,Winterswijk,25,Gelderland,2021-10-08
