Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
14,24,Groningen,20,Groningen,2021-08-10
34,50,Almere,24,Flevoland,2021-08-10
37,4,Stadskanaal,20,Groningen,2021-08-10
47,3,Veendam,20,Groningen,2021-08-10
50,3,Zeewolde,24,Flevoland,2021-08-10
59,2,Achtkarspelen,21,Friesland,2021-08-10
60,0,Ameland,21,Friesland,2021-08-10
72,6,Harlingen,21,Friesland,2021-08-10
74,5,Heerenveen,21,Friesland,2021-08-10
80,15,Leeuwarden,21,Friesland,2021-08-10
85,1,Ooststellingwerf,21,Friesland,2021-08-10
86,3,Opsterland,21,Friesland,2021-08-10
88,0,Schiermonnikoog,21,Friesland,2021-08-10
90,5,Smallingerland,21,Friesland,2021-08-10
93,0,Terschelling,21,Friesland,2021-08-10
96,0,Vlieland,21,Friesland,2021-08-10
98,3,Weststellingwerf,21,Friesland,2021-08-10
106,5,Assen,22,Drenthe,2021-08-10
109,1,Coevorden,22,Drenthe,2021-08-10
114,9,Emmen,22,Drenthe,2021-08-10
118,4,Hoogeveen,22,Drenthe,2021-08-10
119,2,Meppel,22,Drenthe,2021-08-10
141,13,Almelo,23,Overijssel,2021-08-10
147,1,Borne,23,Overijssel,2021-08-10
148,3,Dalfsen,23,Overijssel,2021-08-10
150,6,Deventer,23,Overijssel,2021-08-10
153,39,Enschede,23,Overijssel,2021-08-10
158,0,Haaksbergen,23,Overijssel,2021-08-10
160,2,Hardenberg,23,Overijssel,2021-08-10
163,3,Hellendoorn,23,Overijssel,2021-08-10
164,11,Hengelo,23,Overijssel,2021-08-10
166,6,Kampen,23,Overijssel,2021-08-10
168,1,Losser,23,Overijssel,2021-08-10
171,5,Noordoostpolder,24,Flevoland,2021-08-10
173,4,Oldenzaal,23,Overijssel,2021-08-10
175,1,Ommen,23,Overijssel,2021-08-10
177,4,Raalte,23,Overijssel,2021-08-10
180,4,Staphorst,23,Overijssel,2021-08-10
183,1,Tubbergen,23,Overijssel,2021-08-10
184,0,Urk,24,Flevoland,2021-08-10
189,6,Wierden,23,Overijssel,2021-08-10
193,23,Zwolle,23,Overijssel,2021-08-10
197,1,Aalten,25,Gelderland,2021-08-10
200,18,Apeldoorn,25,Gelderland,2021-08-10
202,24,Arnhem,25,Gelderland,2021-08-10
203,6,Barneveld,25,Gelderland,2021-08-10
209,4,Beuningen,25,Gelderland,2021-08-10
213,3,Brummen,25,Gelderland,2021-08-10
214,1,Buren,25,Gelderland,2021-08-10
216,5,Culemborg,25,Gelderland,2021-08-10
221,1,Doesburg,25,Gelderland,2021-08-10
222,4,Doetinchem,25,Gelderland,2021-08-10
225,2,Druten,25,Gelderland,2021-08-10
226,2,Duiven,25,Gelderland,2021-08-10
228,20,Ede,25,Gelderland,2021-08-10
230,1,Elburg,25,Gelderland,2021-08-10
232,3,Epe,25,Gelderland,2021-08-10
233,3,Ermelo,25,Gelderland,2021-08-10
243,6,Harderwijk,25,Gelderland,2021-08-10
244,2,Hattem,25,Gelderland,2021-08-10
246,0,Heerde,25,Gelderland,2021-08-10
252,1,Heumen,25,Gelderland,2021-08-10
262,2,Lochem,25,Gelderland,2021-08-10
263,0,Maasdriel,25,Gelderland,2021-08-10
267,10,Nijkerk,25,Gelderland,2021-08-10
268,23,Nijmegen,25,Gelderland,2021-08-10
269,3,Oldebroek,25,Gelderland,2021-08-10
273,1,Putten,25,Gelderland,2021-08-10
274,4,Renkum,25,Gelderland,2021-08-10
275,4,Rheden,25,Gelderland,2021-08-10
277,0,Rozendaal,25,Gelderland,2021-08-10
279,1,Scherpenzeel,25,Gelderland,2021-08-10
281,5,Tiel,25,Gelderland,2021-08-10
285,2,Voorst,25,Gelderland,2021-08-10
289,2,Wageningen,25,Gelderland,2021-08-10
293,2,Westervoort,25,Gelderland,2021-08-10
294,2,Winterswijk,25,Gelderland,2021-08-10
296,5,Wijchen,25,Gelderland,2021-08-10
297,1,Zaltbommel,25,Gelderland,2021-08-10
299,6,Zevenaar,25,Gelderland,2021-08-10
301,6,Zutphen,25,Gelderland,2021-08-10
302,0,Nunspeet,25,Gelderland,2021-08-10
303,4,Dronten,24,Flevoland,2021-08-10
307,13,Amersfoort,26,Utrecht,2021-08-10
308,1,Baarn,26,Utrecht,2021-08-10
310,6,De Bilt,26,Utrecht,2021-08-10
312,0,Bunnik,26,Utrecht,2021-08-10
313,1,Bunschoten,26,Utrecht,2021-08-10
317,0,Eemnes,26,Utrecht,2021-08-10
321,4,Houten,26,Utrecht,2021-08-10
327,3,Leusden,26,Utrecht,2021-08-10
331,2,Lopik,26,Utrecht,2021-08-10
335,1,Montfoort,26,Utrecht,2021-08-10
339,0,Renswoude,26,Utrecht,2021-08-10
340,1,Rhenen,26,Utrecht,2021-08-10
342,1,Soest,26,Utrecht,2021-08-10
