Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
14,1,Groningen,20,Groningen,2020-04-29
34,6,Almere,24,Flevoland,2020-04-29
37,0,Stadskanaal,20,Groningen,2020-04-29
47,0,Veendam,20,Groningen,2020-04-29
50,0,Zeewolde,24,Flevoland,2020-04-29
59,0,Achtkarspelen,21,Friesland,2020-04-29
60,0,Ameland,21,Friesland,2020-04-29
72,0,Harlingen,21,Friesland,2020-04-29
74,0,Heerenveen,21,Friesland,2020-04-29
80,0,Leeuwarden,21,Friesland,2020-04-29
85,0,Ooststellingwerf,21,Friesland,2020-04-29
86,1,Opsterland,21,Friesland,2020-04-29
88,0,Schiermonnikoog,21,Friesland,2020-04-29
90,0,Smallingerland,21,Friesland,2020-04-29
93,0,Terschelling,21,Friesland,2020-04-29
96,0,Vlieland,21,Friesland,2020-04-29
98,0,Weststellingwerf,21,Friesland,2020-04-29
106,0,Assen,22,Drenthe,2020-04-29
109,0,Coevorden,22,Drenthe,2020-04-29
114,0,Emmen,22,Drenthe,2020-04-29
118,0,Hoogeveen,22,Drenthe,2020-04-29
119,1,Meppel,22,Drenthe,2020-04-29
141,0,Almelo,23,Overijssel,2020-04-29
147,3,Borne,23,Overijssel,2020-04-29
148,1,Dalfsen,23,Overijssel,2020-04-29
150,1,Deventer,23,Overijssel,2020-04-29
153,1,Enschede,23,Overijssel,2020-04-29
158,1,Haaksbergen,23,Overijssel,2020-04-29
160,1,Hardenberg,23,Overijssel,2020-04-29
163,3,Hellendoorn,23,Overijssel,2020-04-29
164,0,Hengelo,23,Overijssel,2020-04-29
166,1,Kampen,23,Overijssel,2020-04-29
168,0,Losser,23,Overijssel,2020-04-29
171,1,Noordoostpolder,24,Flevoland,2020-04-29
173,0,Oldenzaal,23,Overijssel,2020-04-29
175,1,Ommen,23,Overijssel,2020-04-29
177,0,Raalte,23,Overijssel,2020-04-29
180,0,Staphorst,23,Overijssel,2020-04-29
183,1,Tubbergen,23,Overijssel,2020-04-29
184,0,Urk,24,Flevoland,2020-04-29
189,0,Wierden,23,Overijssel,2020-04-29
193,3,Zwolle,23,Overijssel,2020-04-29
197,2,Aalten,25,Gelderland,2020-04-29
200,3,Apeldoorn,25,Gelderland,2020-04-29
202,8,Arnhem,25,Gelderland,2020-04-29
203,1,Barneveld,25,Gelderland,2020-04-29
209,0,Beuningen,25,Gelderland,2020-04-29
213,0,Brummen,25,Gelderland,2020-04-29
214,0,Buren,25,Gelderland,2020-04-29
216,0,Culemborg,25,Gelderland,2020-04-29
221,2,Doesburg,25,Gelderland,2020-04-29
222,5,Doetinchem,25,Gelderland,2020-04-29
225,0,Druten,25,Gelderland,2020-04-29
226,4,Duiven,25,Gelderland,2020-04-29
228,2,Ede,25,Gelderland,2020-04-29
230,2,Elburg,25,Gelderland,2020-04-29
232,2,Epe,25,Gelderland,2020-04-29
233,2,Ermelo,25,Gelderland,2020-04-29
243,3,Harderwijk,25,Gelderland,2020-04-29
244,0,Hattem,25,Gelderland,2020-04-29
246,3,Heerde,25,Gelderland,2020-04-29
252,2,Heumen,25,Gelderland,2020-04-29
262,1,Lochem,25,Gelderland,2020-04-29
263,0,Maasdriel,25,Gelderland,2020-04-29
267,0,Nijkerk,25,Gelderland,2020-04-29
268,2,Nijmegen,25,Gelderland,2020-04-29
269,4,Oldebroek,25,Gelderland,2020-04-29
273,1,Putten,25,Gelderland,2020-04-29
274,1,Renkum,25,Gelderland,2020-04-29
275,2,Rheden,25,Gelderland,2020-04-29
277,0,Rozendaal,25,Gelderland,2020-04-29
279,0,Scherpenzeel,25,Gelderland,2020-04-29
281,1,Tiel,25,Gelderland,2020-04-29
285,0,Voorst,25,Gelderland,2020-04-29
289,2,Wageningen,25,Gelderland,2020-04-29
293,0,Westervoort,25,Gelderland,2020-04-29
294,1,Winterswijk,25,Gelderland,2020-04-29
296,0,Wijchen,25,Gelderland,2020-04-29
297,1,Zaltbommel,25,Gelderland,2020-04-29
299,0,Zevenaar,25,Gelderland,2020-04-29
301,1,Zutphen,25,Gelderland,2020-04-29
302,0,Nunspeet,25,Gelderland,2020-04-29
303,3,Dronten,24,Flevoland,2020-04-29
307,2,Amersfoort,26,Utrecht,2020-04-29
308,0,Baarn,26,Utrecht,2020-04-29
310,0,De Bilt,26,Utrecht,2020-04-29
312,0,Bunnik,26,Utrecht,2020-04-29
313,1,Bunschoten,26,Utrecht,2020-04-29
317,0,Eemnes,26,Utrecht,2020-04-29
321,0,Houten,26,Utrecht,2020-04-29
327,1,Leusden,26,Utrecht,2020-04-29
331,0,Lopik,26,Utrecht,2020-04-29
335,0,Montfoort,26,Utrecht,2020-04-29
339,0,Renswoude,26,Utrecht,2020-04-29
340,1,Rhenen,26,Utrecht,2020-04-29
342,0,Soest,26,Utrecht,2020-04-29
344,7,Utrecht,26,Utrecht,2020-04-29
345,3,Veenendaal,26,Utrecht,2020-04-29
351,0,Woudenberg,26,Utrecht,2020-04-29
352,0,Wijk bij Duurstede,26,Utrecht,2020-04-29
353,0,IJsselstein,26,Utrecht,2020-04-29
355,2,Zeist,26,Utrecht,2020-04-29
356,0,Nieuwegein,26,Utrecht,2020-04-29
358,0,Aalsmeer,27,Noord-Holland,2020-04-29
361,2,Alkmaar,27,Noord-Holland,2020-04-29
362,1,Amstelveen,27,Noord-Holland,2020-04-29
363,17,Amsterdam,27,Noord-Holland,2020-04-29
