Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
14,22,Groningen,20,Groningen,2021-09-16
34,26,Almere,24,Flevoland,2021-09-16
37,1,Stadskanaal,20,Groningen,2021-09-16
47,3,Veendam,20,Groningen,2021-09-16
50,2,Zeewolde,24,Flevoland,2021-09-16
59,9,Achtkarspelen,21,Friesland,2021-09-16
60,0,Ameland,21,Friesland,2021-09-16
72,2,Harlingen,21,Friesland,2021-09-16
74,11,Heerenveen,21,Friesland,2021-09-16
80,22,Leeuwarden,21,Friesland,2021-09-16
85,4,Ooststellingwerf,21,Friesland,2021-09-16
86,3,Opsterland,21,Friesland,2021-09-16
88,0,Schiermonnikoog,21,Friesland,2021-09-16
90,9,Smallingerland,21,Friesland,2021-09-16
93,2,Terschelling,21,Friesland,2021-09-16
96,0,Vlieland,21,Friesland,2021-09-16
98,3,Weststellingwerf,21,Friesland,2021-09-16
106,3,Assen,22,Drenthe,2021-09-16
109,4,Coevorden,22,Drenthe,2021-09-16
114,19,Emmen,22,Drenthe,2021-09-16
118,9,Hoogeveen,22,Drenthe,2021-09-16
119,2,Meppel,22,Drenthe,2021-09-16
141,9,Almelo,23,Overijssel,2021-09-16
147,2,Borne,23,Overijssel,2021-09-16
148,1,Dalfsen,23,Overijssel,2021-09-16
150,6,Deventer,23,Overijssel,2021-09-16
153,17,Enschede,23,Overijssel,2021-09-16
158,2,Haaksbergen,23,Overijssel,2021-09-16
160,2,Hardenberg,23,Overijssel,2021-09-16
163,0,Hellendoorn,23,Overijssel,2021-09-16
164,8,Hengelo,23,Overijssel,2021-09-16
166,0,Kampen,23,Overijssel,2021-09-16
168,1,Losser,23,Overijssel,2021-09-16
171,5,Noordoostpolder,24,Flevoland,2021-09-16
173,6,Oldenzaal,23,Overijssel,2021-09-16
175,5,Ommen,23,Overijssel,2021-09-16
177,7,Raalte,23,Overijssel,2021-09-16
180,2,Staphorst,23,Overijssel,2021-09-16
183,0,Tubbergen,23,Overijssel,2021-09-16
184,0,Urk,24,Flevoland,2021-09-16
189,4,Wierden,23,Overijssel,2021-09-16
193,8,Zwolle,23,Overijssel,2021-09-16
197,1,Aalten,25,Gelderland,2021-09-16
200,13,Apeldoorn,25,Gelderland,2021-09-16
202,28,Arnhem,25,Gelderland,2021-09-16
203,8,Barneveld,25,Gelderland,2021-09-16
209,0,Beuningen,25,Gelderland,2021-09-16
213,1,Brummen,25,Gelderland,2021-09-16
214,0,Buren,25,Gelderland,2021-09-16
216,2,Culemborg,25,Gelderland,2021-09-16
221,0,Doesburg,25,Gelderland,2021-09-16
222,2,Doetinchem,25,Gelderland,2021-09-16
225,1,Druten,25,Gelderland,2021-09-16
226,1,Duiven,25,Gelderland,2021-09-16
228,34,Ede,25,Gelderland,2021-09-16
230,2,Elburg,25,Gelderland,2021-09-16
232,1,Epe,25,Gelderland,2021-09-16
233,3,Ermelo,25,Gelderland,2021-09-16
243,6,Harderwijk,25,Gelderland,2021-09-16
244,0,Hattem,25,Gelderland,2021-09-16
246,0,Heerde,25,Gelderland,2021-09-16
252,0,Heumen,25,Gelderland,2021-09-16
262,5,Lochem,25,Gelderland,2021-09-16
263,1,Maasdriel,25,Gelderland,2021-09-16
267,1,Nijkerk,25,Gelderland,2021-09-16
268,17,Nijmegen,25,Gelderland,2021-09-16
269,1,Oldebroek,25,Gelderland,2021-09-16
