Gemeentecode,PositiefGetest,Gemeente,Provinciecode,Provincie,Datum
14,13,Groningen,20,Groningen,2021-06-29
34,2,Almere,24,Flevoland,2021-06-29
37,0,Stadskanaal,20,Groningen,2021-06-29
47,0,Veendam,20,Groningen,2021-06-29
50,0,Zeewolde,24,Flevoland,2021-06-29
59,0,Achtkarspelen,21,Friesland,2021-06-29
60,0,Ameland,21,Friesland,2021-06-29
72,0,Harlingen,21,Friesland,2021-06-29
74,0,Heerenveen,21,Friesland,2021-06-29
80,2,Leeuwarden,21,Friesland,2021-06-29
85,3,Ooststellingwerf,21,Friesland,2021-06-29
86,0,Opsterland,21,Friesland,2021-06-29
88,0,Schiermonnikoog,21,Friesland,2021-06-29
90,0,Smallingerland,21,Friesland,2021-06-29
93,0,Terschelling,21,Friesland,2021-06-29
96,0,Vlieland,21,Friesland,2021-06-29
98,1,Weststellingwerf,21,Friesland,2021-06-29
106,2,Assen,22,Drenthe,2021-06-29
109,0,Coevorden,22,Drenthe,2021-06-29
114,1,Emmen,22,Drenthe,2021-06-29
118,0,Hoogeveen,22,Drenthe,2021-06-29
119,1,Meppel,22,Drenthe,2021-06-29
141,3,Almelo,23,Overijssel,2021-06-29
147,0,Borne,23,Overijssel,2021-06-29
148,3,Dalfsen,23,Overijssel,2021-06-29
150,1,Deventer,23,Overijssel,2021-06-29
153,9,Enschede,23,Overijssel,2021-06-29
158,0,Haaksbergen,23,Overijssel,2021-06-29
160,0,Hardenberg,23,Overijssel,2021-06-29
163,0,Hellendoorn,23,Overijssel,2021-06-29
164,2,Hengelo,23,Overijssel,2021-06-29
166,0,Kampen,23,Overijssel,2021-06-29
168,0,Losser,23,Overijssel,2021-06-29
171,1,Noordoostpolder,24,Flevoland,2021-06-29
173,1,Oldenzaal,23,Overijssel,2021-06-29
175,0,Ommen,23,Overijssel,2021-06-29
177,1,Raalte,23,Overijssel,2021-06-29
180,0,Staphorst,23,Overijssel,2021-06-29
183,2,Tubbergen,23,Overijssel,2021-06-29
184,0,Urk,24,Flevoland,2021-06-29
189,1,Wierden,23,Overijssel,2021-06-29
193,3,Zwolle,23,Overijssel,2021-06-29
197,1,Aalten,25,Gelderland,2021-06-29
200,4,Apeldoorn,25,Gelderland,2021-06-29
202,4,Arnhem,25,Gelderland,2021-06-29
203,6,Barneveld,25,Gelderland,2021-06-29
209,0,Beuningen,25,Gelderland,2021-06-29
213,2,Brummen,25,Gelderland,2021-06-29
214,0,Buren,25,Gelderland,2021-06-29
216,2,Culemborg,25,Gelderland,2021-06-29
221,0,Doesburg,25,Gelderland,2021-06-29
222,0,Doetinchem,25,Gelderland,2021-06-29
225,0,Druten,25,Gelderland,2021-06-29
226,0,Duiven,25,Gelderland,2021-06-29
228,2,Ede,25,Gelderland,2021-06-29
230,1,Elburg,25,Gelderland,2021-06-29
232,0,Epe,25,Gelderland,2021-06-29
233,2,Ermelo,25,Gelderland,2021-06-29
243,0,Harderwijk,25,Gelderland,2021-06-29
244,0,Hattem,25,Gelderland,2021-06-29
246,0,Heerde,25,Gelderland,2021-06-29
252,0,Heumen,25,Gelderland,2021-06-29
262,1,Lochem,25,Gelderland,2021-06-29
263,2,Maasdriel,25,Gelderland,2021-06-29
267,3,Nijkerk,25,Gelderland,2021-06-29
268,5,Nijmegen,25,Gelderland,2021-06-29
269,1,Oldebroek,25,Gelderland,2021-06-29
273,0,Putten,25,Gelderland,2021-06-29
274,0,Renkum,25,Gelderland,2021-06-29
275,0,Rheden,25,Gelderland,2021-06-29
277,0,Rozendaal,25,Gelderland,2021-06-29
279,0,Scherpenzeel,25,Gelderland,2021-06-29
281,1,Tiel,25,Gelderland,2021-06-29
285,0,Voorst,25,Gelderland,2021-06-29
289,0,Wageningen,25,Gelderland,2021-06-29
293,0,Westervoort,25,Gelderland,2021-06-29
294,0,Winterswijk,25,Gelderland,2021-06-29
296,1,Wijchen,25,Gelderland,2021-06-29
297,1,Zaltbommel,25,Gelderland,2021-06-29
299,1,Zevenaar,25,Gelderland,2021-06-29
301,3,Zutphen,25,Gelderland,2021-06-29
302,4,Nunspeet,25,Gelderland,2021-06-29
303,1,Dronten,24,Flevoland,2021-06-29
307,2,Amersfoort,26,Utrecht,2021-06-29
308,0,Baarn,26,Utrecht,2021-06-29
310,3,De Bilt,26,Utrecht,2021-06-29
312,0,Bunnik,26,Utrecht,2021-06-29
313,1,Bunschoten,26,Utrecht,2021-06-29
317,0,Eemnes,26,Utrecht,2021-06-29
321,0,Houten,26,Utrecht,2021-06-29
327,0,Leusden,26,Utrecht,2021-06-29
331,0,Lopik,26,Utrecht,2021-06-29
335,0,Montfoort,26,Utrecht,2021-06-29
339,1,Renswoude,26,Utrecht,2021-06-29
340,1,Rhenen,26,Utrecht,2021-06-29
342,1,Soest,26,Utrecht,2021-06-29
344,19,Utrecht,26,Utrecht,2021-06-29
345,2,Veenendaal,26,Utrecht,2021-06-29
351,0,Woudenberg,26,Utrecht,2021-06-29
352,2,Wijk bij Duurstede,26,Utrecht,2021-06-29
353,0,IJsselstein,26,Utrecht,2021-06-29
355,2,Zeist,26,Utrecht,2021-06-29
356,0,Nieuwegein,26,Utrecht,2021-06-29
358,0,Aalsmeer,27,Noord-Holland,2021-06-29
361,1,Alkmaar,27,Noord-Holland,2021-06-29
362,2,Amstelveen,27,Noord-Holland,2021-06-29
363,27,Amsterdam,27,Noord-Holland,2021-06-29
363,18,Amsterdam,27,Noord-Holland,2021-06-29
370,0,Beemster,27,Noord-Holland,2021-06-29
373,1,Bergen (NH.),27,Noord-Holland,2021-06-29
375,1,Beverwijk,27,Noord-Holland,2021-06-29
376,0,Blaricum,27,Noord-Holland,2021-06-29
377,2,Bloemendaal,27,Noord-Holland,2021-06-29
383,1,Castricum,27,Noord-Holland,2021-06-29
384,3,Diemen,27,Noord-Holland,2021-06-29
385,0,Edam-Volendam,27,Noord-Holland,2021-06-29
388,0,Enkhuizen,27,Noord-Holland,2021-06-29
392,8,Haarlem,27,Noord-Holland,2021-06-29
394,5,Haarlemmermeer,27,Noord-Holland,2021-06-29
396,3,Heemskerk,27,Noord-Holland,2021-06-29
397,2,Heemstede,27,Noord-Holland,2021-06-29
398,0,Heerhugowaard,27,Noord-Holland,2021-06-29
399,1,Heiloo,27,Noord-Holland,2021-06-29
400,3,Den Helder,27,Noord-Holland,2021-06-29
402,0,Hilversum,27,Noord-Holland,2021-06-29
405,1,Hoorn,27,Noord-Holland,2021-06-29
406,0,Huizen,27,Noord-Holland,2021-06-29
415,0,Landsmeer,27,Noord-Holland,2021-06-29
416,2,Langedijk,27,Noord-Holland,2021-06-29
417,1,Laren,27,Noord-Holland,2021-06-29
420,1,Medemblik,27,Noord-Holland,2021-06-29
431,1,Oostzaan,27,Noord-Holland,2021-06-29
432,0,Opmeer,27,Noord-Holland,2021-06-29
437,1,Ouder-Amstel,27,Noord-Holland,2021-06-29
439,3,Purmerend,27,Noord-Holland,2021-06-29
